"coord" "Ace2" "Adora2a" "Aldh1l1" "Amigo2" "Ano3" "Aqp4" "Ar" "Arhgap36" "Avpr1a" "Avpr2" "Baiap2" "Bdnf" "Bmp7" "Brs3" "Calcr" "Cbln1" "Cbln2" "Cckar" "Cckbr" "Ccnd2" "Cd24a" "Cdkn1a" "Cenpe" "Chat" "Coch" "Col25a1" "Cplx3" "Cpne5" "Creb3l1" "Crhbp" "Crhr1" "Crhr2" "Cspg5" "Cxcl14" "Cyp19a1" "Cyp26a1" "Cyr61" "Dgkk" "Ebf3" "Egr2" "Ermn" "Esr1" "Etv1" "Fbxw13" "Fezf1" "Fn1" "Fst" "Gabra1" "Gabrg1" "Gad1" "Galr1" "Galr2" "Gbx2" "Gda" "Gem" "Gjc3" "Glra3" "Gpr165" "Greb1" "Grpr" "Htr2c" "Igf1r" "Igf2r" "Irs4" "Isl1" "Kiss1r" "Klf4" "Krt90" "Lepr" "Lmod1" "Lpar1" "Man1a" "Mc4r" "Mki67" "Mlc1" "Myh11" "Ndnf" "Ndrg1" "Necab1" "Nos1" "Npas1" "Npy1r" "Npy2r" "Ntng1" "Ntsr1" "Nup62cl" "Omp" "Onecut2" "Opalin" "Oprd1" "Oprk1" "Oprl1" "Oxtr" "Pak3" "Pcdh11x" "Pdgfra" "Pgr" "Plin3" "Pnoc" "Pou3f2" "Prlr" "Ramp3" "Rgs2" "Rgs5" "Rnd3" "Rxfp1" "Scgn" "Selplg" "Sema3c" "Sema4d" "Serpinb1b" "Serpine1" "Sgk1" "Slc15a3" "Slc17a6" "Slc17a7" "Slc17a8" "Slc18a2" "Slco1a4" "Sox4" "Sox6" "Sox8" "Sp9" "Synpr" "Syt2" "Syt4" "Sytl4" "Tacr1" "Tacr3" "Tiparp" "Tmem108" "Traf4" "Trhr" "Ttn" "Ttyh2" "Adcyap1" "Cartpt" "Cck" "Crh" "Gal" "Gnrh1" "Mbp" "Nnat" "Nts" "Oxt" "Penk" "Scg2" "Sln" "Sst" "Tac1" "Tac2" "Th" "Trh" "Ucn3" "Vgf" "color"
"50x1050" 0.372618981 2.248626387 15.379252441 5.58946264 0 1.863122962 2.608444251 3.739130368 0 0 5.602293423 1.117873421 1.117873421 0 0 0 16.047395941 0 0.745259457 0.745259457 0.745259457 4.497298498 0 0.745259457 20.996381772 31.76548469 0 7.09285184 0.745259457 0 1.490519807 0.372618981 21.341293683 14.995004882 0.372618981 0.372618981 1.876007406 0.745259457 0 0 0 22.47491793 2.248626387 0 0.745259457 0.372618981 1.863122962 8.210667629 2.621266863 64.2135863 0.372618981 1.117873421 0.745259457 6.373221307 2.248626387 3.366527213 2.993880827 19.029999901 0 0.372618981 6.347552716 4.111794958 1.490519807 7.09285184 2.248626387 1.490519807 0 0 0 0 0 3.752039041 0.745259457 2.248626387 36.378068711 0 0 3.353715039 0.372618981 5.242558848 1.876007406 1.863122962 3.739130368 0.372618981 4.844131776 2.621266863 5.615162003 1.117873421 0 0.372618981 0 16.074334355 0 13.054681256 3.353715039 6.000580831 5.615162003 0 7.863749402 12.733778292 5.242558848 2.235787552 7.491084812 0 1.490519807 1.876007406 0 1.490519807 0.745259457 9.354247867 0 0.372618981 0.372618981 0.372618981 3.366527213 0.372618981 0 0 0.372618981 3.752039041 3.752039041 4.497298498 0.372618981 7.118481657 0.372618981 13.067769835 0 0 0.372618981 3.752039041 2.993880827 5.242558848 0 0.372618981 4.869912462 0 0.002510892 0 0 0 0.000726084 0 0.022398256 0 0 0 0 0.287295525 0 0 0.467510616 0 0 0 0.077965844 3
"50x1150" 0 0.88903498 35.519181553 21.689848395 1.340619366 22.757907531 43.774284105 34.930001715 1.435959144 0 16.256457619 3.466943214 7.221698882 0 4.199477625 0 24.043458771 6.499412458 7.083927334 1.843708185 5.963733613 19.385363554 0.622631864 0.704197799 3.494495024 15.305833664 0.717987502 40.416639236 4.004498078 0.622631864 8.507363892 2.586681542 24.507543505 22.308662334 1.341404168 0 0.623416666 65.499749246 3.144843867 2.667462675 2.229654346 22.735202205 2.496037131 0.88903498 0 0 3.40069227 12.840263645 6.989775828 151.89182467 0.704197799 2.560910885 2.134312354 33.183695518 1.963264876 3.265893486 17.808504256 95.892387578 0 1.96476466 0.717987502 17.605435961 9.727240751 72.369895367 12.104470698 6.451536769 0 3.902299193 0 0.622631864 3.545285643 3.767475731 2.05937581 2.628643725 57.518887067 0.622631864 3.289708617 4.951029712 17.19331781 5.49945366 1.246777158 3.170537848 5.108879899 1.964036032 16.168419467 0.704197799 4.369779755 2.667462675 1.607022482 8.786780899 7.613913022 20.653220872 1.964036032 37.229726365 13.524637413 0.717987502 9.075534765 1.435959144 24.656609519 6.554465675 15.521517735 1.220291519 6.128032023 1.220291519 6.487044381 16.18699695 0 77.825913693 4.71300539 27.669609933 5.222528136 1.326829663 9.061884168 2.94841079 6.479870725 1.220291519 0 0.623416666 2.75690854 8.519261417 4.178697793 15.566258833 0.717987502 0 5.890556651 39.46269978 2.490518949 0 2.547905984 8.270817269 8.056354029 2.126339708 2.044817165 1.341404168 12.180824516 0.001970188 0.173750144 0.052073339 0.107360537 0.02048729 0.028024157 0.018967706 0.053928139 0.867227443 0 0.2846949 0.092089007 0.535273008 0.00015542 0.03044029 1.247724592 0.070585944 0.02825777 0.013153852 0.097801955 10
"50x1250" 0 0 5.362546767 31.689664128 6.783371994 5.11097148 18.398055801 42.167498779 0 0 6.913425508 1.466310657 0 0 0 6.343806919 31.034199242 2.935652155 1.466310657 1.436047911 13.0988737 4.229307408 2.050877396 0.663450952 7.961485367 6.634665255 0 6.362076015 2.050877396 0 0.663450952 2.965914901 13.999528051 4.447510214 0 0 1.436047911 17.853516858 5.207920468 0 1.326912218 9.188638398 0 1.466310657 0 0 3.547536496 15.623535399 8.110284212 71.09463758 1.99040493 0 0.772596959 19.531193376 0 1.35716465 7.47708474 30.098723944 0 2.272201203 13.127171254 13.09380477 8.143550225 57.336791322 10.996932854 0.772596959 1.35716465 0 0.772596959 1.387426444 0.663450952 1.436047911 2.90235343 1.35716465 12.964078561 0.772596959 0 20.596904012 22.883229046 5.447120941 0.772596959 9.781595847 7.328378953 8.616075232 0 3.044798162 0.663450952 1.436047911 0 1.436047911 2.050877396 28.340408816 0.663450952 24.362722545 8.503787852 0 1.326912218 0 6.06201107 4.401962812 10.55476259 2.935652155 11.67910464 0.772596959 4.210987448 14.426548275 0 2.020625916 5.144302201 12.699882915 1.466310657 2.965914901 2.129761609 4.401962812 26.854592228 0 0 0.663450952 0 6.283192754 0.693713698 2.020625916 0.693713698 2.020625916 0 37.410782809 0.772596959 7.198313505 4.511103681 9.007224039 10.243078955 2.081200786 1.35716465 0.693713698 0.772596959 0 0.075148383 0.0116696 0.168290904 0.562140169 0 0.005541502 0 0.127434351 0.051387416 0.273033992 0 0 0.030324436 0 0.003171765 0.080433397 0 0.006073709 0.095384346 7
"50x1350" 0.428203194 1.284599093 20.306440011 10.58307906 0.673362376 14.776110525 18.108019899 47.050019033 0.428203194 0.513630952 6.094900711 7.281878239 1.370024285 0.673362376 0 6.760929058 39.190152871 1.837206967 4.611539531 1.529755709 20.052828713 0.941834146 0.941834146 0 2.755867972 8.092011995 0.941834146 30.666793784 1.957961469 0.735641397 0.735641397 0.856393333 40.103918073 26.776975072 0 0 0 7.344943955 10.13514086 0.513630952 1.700624937 1.700624937 2.899744751 0 0.428203194 0.856393333 1.615196522 19.328433758 1.712751423 56.435676639 1.10156557 2.949917971 0 26.575090746 1.163844591 6.985465411 7.036690282 34.871213357 0 2.55701827 9.819353731 18.999245347 9.069078837 32.945570345 1.471268879 24.93289798 5.210549105 0 0 0.673362376 2.203106445 0.856393333 1.798230045 1.471268879 43.007677848 0 0.735641397 13.786161107 15.446872597 3.086465401 4.35146775 7.778891883 14.632653894 3.425578005 2.288547258 0.428203194 0.428203194 3.646604153 0.856393333 3.246185185 2.569192732 23.605978489 0.941834146 30.027519476 7.438114447 0.735641397 4.736791087 0 4.149017757 15.414208615 6.001949084 3.646604153 4.51872165 1.186993328 8.185742259 0 3.853779018 0.673362376 11.980601147 9.715408262 0 0.673362376 4.37101363 6.911174042 25.510750134 0 0.941834146 0.513630952 0.735641397 14.079466116 13.553840278 5.126202942 0.428203194 17.633048687 2.720490948 45.396739721 2.510557703 10.890214366 9.091133659 1.284599093 7.208572761 0 1.186993328 0 1.957961469 0.101777196 0.016271157 0.189823851 0.235293496 0.206282424 0 0.324675118 0 0.035056725 0 0.107180462 0.235148583 0 0.037375067 0.005364857 0.152657106 0.211461661 0.895076665 0.034151086 0.010350359 7
"50x1450" 4.346997733 0 3.440591343 3.88461119 0.971151478 0.647441493 3.88461119 19.74913517 0.647441493 0.323731794 4.08802995 0.971151478 5.910008916 0 0 7.44559011 21.586463995 3.560894222 2.266028724 0.647441493 1.2948801 3.440591343 0 0.323731794 4.346997733 2.589797907 0.323731794 0 0.971151478 0.323731794 0.647441493 0.647441493 72.315214723 2.589797907 3.764301328 0 0.647441493 13.59486224 0 0.647441493 0 0.971151478 0.323731794 0 0 0 0.971151478 8.620151377 0.647441493 16.06564815 3.440591343 0 0 0.323731794 3.116881644 63.741467077 6.289318385 14.2440372 0.323731794 0.323731794 0.647441493 7.32524957 2.79314985 14.56682345 0.647441493 5.641877833 0 0.323731794 0.971151478 0.323731794 13.04106339 4.670729527 4.346997733 3.764301328 1.618605043 0 0.647441493 35.230372784 8.093058812 0.323731794 4.08802995 0 0.323731794 2.266028724 0.971151478 2.79314985 0 3.764301328 17.38653954 0.647441493 0.971151478 13.355477623 0.647441493 19.320510879 4.53209972 44.12043218 1.618605043 4.346997733 0.647441493 4.08802995 2.266028724 0 0.647441493 0.323731794 0.647441493 2.266028724 0 0.323731794 0 5.965602776 1.2948801 4.670729527 74.874287328 0 7.204882165 0 0 0.647441493 0 1.2948801 11.616716856 33.695009752 0.323731794 2.913451897 1.2948801 9.064680664 0 0 3.764301328 1.942320652 8.435027683 11.940400966 2.79314985 0 43.47336594 0 0.063410637 0.00409707 0.002490348 0.081311339 0.076889147 0.912801924 0.035692902 0.013533495 0 0 0 0.779477257 0.027593537 0.009662671 0.304387691 0.135036951 0.29084884 0 0.028421151 3
"50x1550" 0.921382781 1.815593799 30.134845392 46.773464842 2.535243545 18.126773331 7.001410458 26.558589619 1.348772365 0.86537551 11.080885678 1.607322659 3.814958992 1.002119521 6.450095347 53.412092239 51.314187471 2.248670083 3.914458136 2.131775802 6.963574874 7.731935259 0.201733035 0 0.403459873 30.779099529 0.201733035 7.832149437 3.329130071 0.605203138 3.598278493 0.719649746 20.199127002 17.810593688 1.123109619 0 0.403459873 13.735161308 0.86537551 1.002119521 0.605203138 1.210395562 0.605203138 0.201733035 2.068422111 0.719649746 5.204772405 25.513747495 12.254424678 95.388517594 0 0.403459873 0 6.028787356 1.348772365 2.50642922 4.470195062 34.419822078 2.479236274 4.355224882 7.549707042 18.65205963 3.878315224 26.60426643 5.925286718 2.472686469 1.93249044 0.201733035 0.201733035 0.201733035 1.268845613 5.161058802 1.324852884 5.198253565 48.046587807 0.663642475 0.201733035 9.399776689 4.971804047 2.736960218 0.201733035 1.752242468 4.015129023 5.059052671 2.450396921 1.14703933 2.99061488 13.377983807 0 0.605203138 7.296372948 19.543856603 0.201733035 18.027572893 12.018576098 0 2.420818246 0.921382781 2.277488495 3.504519993 2.075768531 0.663642475 7.200096117 2.822645196 6.472032481 9.567054033 0 47.323219613 5.61563904 24.088539124 0.403459873 1.526574219 14.872662593 6.992374216 29.431768757 0.201733035 0 4.306572124 3.135534689 7.073172703 7.083979311 15.262946587 0 2.149158851 1.815593799 23.118053551 0.403459873 5.400868224 4.073554865 8.212807941 12.141947185 1.550499203 2.531139858 0.201733035 15.091150082 0.038515541 0.179273904 0.054207874 0.06459457 0.942080601 0 0.136172463 0 0.073706921 0 0.073985725 0 0 0 0.023396671 0.81937697 1.237972037 0.046090081 0.013751273 0.083717284 6
"50x1650" 0.47601238 1.885087493 29.679981761 23.829622896 5.325056504 27.106114592 6.711275974 41.857871147 2.361099873 0.528023382 11.594496998 1.991506839 4.042215104 2.783631979 5.712124447 59.131788249 80.321804692 5.797828765 3.116084598 7.6821702 10.785687127 1.947813534 2.599464107 1.33518622 1.004035762 3.642805819 1.811219626 1.915206457 2.755445402 0.528023382 2.837133279 0.47601238 27.066368598 14.000275402 0.47601238 0 2.643180961 25.124044767 0.497890271 0.528023382 29.556917191 0 9.573349276 0 1.025913653 0 2.445664221 30.007472769 3.56261967 30.830092122 6.61504128 1.699424215 2.167168581 5.228159695 0.47601238 36.17900887 13.773119814 44.696802414 0.995767748 1.171400833 14.572074624 18.03781343 8.918532614 22.103490505 1.493618435 6.494811007 1.52379113 2.528464944 0 1.004035762 7.203352685 7.474541095 3.19304265 1.004035762 52.47649546 0 3.342426524 46.804724962 31.97107257 8.988079073 0.497890271 1.33518622 2.337765504 0.85917384 2.55794722 0.47601238 7.305721322 18.633086948 4.760099692 2.527812745 3.884837272 13.106000195 0.497890271 29.517296483 36.110632224 0 3.488067223 32.554561811 3.523551836 7.427005612 7.241687486 0 5.969838631 1.004035762 6.86206014 0.528023382 0.85917384 5.513995232 9.437862424 19.908750331 4.344355111 4.459002201 81.721926511 3.047539456 47.216235553 0 2.030574673 0.528023382 2.029935268 1.553922888 2.175436595 19.91244113 1.171400833 5.76768286 2.505968674 34.170484312 0.497890271 19.3363407 14.25808395 2.70344583 12.327480376 1.647413213 2.837133279 0.47601238 57.919370526 0.075778783 0.074853885 0.066087254 0.175374119 0.228850357 0.019513707 1.841199059 0.14845769 0 0 0.119444108 0 0.670485113 0.009894949 0.201243466 1.882918442 0.250099614 1.258917431 0.013022287 0.352157709 7
"50x1750" 5.892075082 6.563896944 17.74541577 1.327769642 0 22.16861112 0.663872332 8.030642698 0 0.810797974 1.999591504 0 1.335694194 0 5.311171763 0 10.66174393 1.327769642 0 2.146492168 0.671821862 16.932971268 1.999591504 0 0 9.294375367 0 0 0.810797974 1.335694194 1.474670306 2.655527034 9.997916919 12.755691562 0 0 1.343635134 3.983334045 0 0 14.59552503 0.671821862 4.972721951 0 0 0 2.949391202 7.966645498 2.007507466 51.706277854 0 0 0 0 0 12.531490256 2.138567616 1.327769642 0.663872332 0 2.138567616 14.925513257 2.949391202 3.999162168 2.655527034 0 0 0 0 0.663872332 6.486520187 1.62162156 0 1.335694194 36.555456373 0 0 29.414283074 1.474670306 0.663872332 1.335694194 3.983334045 1.335694194 0 0.663872332 0 0 3.319465405 3.243263484 4.647288827 0 9.457145612 0 13.380168974 3.48220275 0 1.327769642 20.680704328 3.474264442 0.663872332 0.671821862 0 2.285493892 55.681176944 1.991644606 0 0 0 2.655527034 7.930064552 0 0.663872332 72.007452922 0.663872332 0.671821862 0 0 1.991644606 2.293443422 5.087943684 0 17.905902607 0.663872332 1.335694194 2.655527034 7.310707355 2.285493892 0.663872332 0.671821862 4.030834146 4.277148594 0.663872332 0 0 51.740355555 0.08313123 0.004498055 0.131231017 0.068003529 0.008386215 0.001615785 1.188089844 0 0.013467205 0.014080426 0 0 0 0.023006109 0 0.079494453 0.81960444 0.098227422 0.054579953 0 5
"150x50" 0 0 7.400575388 3.624986639 0 18.687491958 1.292239542 7.501680988 0 0 6.059789491 1.489430465 0.646114347 0.646114347 0 4.373221308 11.319357098 3.336778434 1.548062052 2.631978192 14.033525097 10.513553447 0.49647684 0.49647684 1.489430465 12.922853071 4.01490513 4.60234443 3.774570149 0 1.938393807 1.142591187 14.805319009 8.195300013 1.142591187 0 0 3.876744468 0 0 57.445956127 1.548062052 7.740373669 0 0 1.142591187 3.609447091 4.180040244 0.646114347 74.488726636 0.49647684 0.49647684 0.646114347 0.646114347 0.49647684 63.439610867 3.336778434 1.788716382 0 0.646114347 2.690653239 16.374593289 3.278103387 2.044538892 1.142591187 0 1.548062052 1.292239542 0 2.194176399 13.690327604 5.051354759 0 1.970366238 11.115144388 0 3.230580858 82.634828242 10.039124409 1.788716382 3.47527781 0.646114347 3.080988521 2.044538892 1.970366238 0 2.285206048 3.742209153 7.459206975 0.646114347 3.908760045 9.589700727 2.840301594 11.696951192 2.434870647 1.548062052 0.49647684 16.467474712 8.206424758 2.135544812 0 2.840301594 0.646114347 0.646114347 4.030392659 0 0.49647684 0.49647684 0 26.401733042 0 0 353.453928601 1.788716382 3.609447091 0 0 0 2.194176399 8.526636134 0.992966506 38.830397745 0.49647684 10.42615208 2.194176399 25.838679164 0.992966506 5.023339862 0.646114347 0 10.83352522 0.49647684 0 0 119.74668045 0.02072633 0.059838172 0.064969114 0.116283745 0 0.081784218 5.048592433 0.010624913 0.034910728 0 0.032932637 0.074367841 0.506494133 0.076119449 0.097065034 0.049680464 0.605790503 0.037753477 0.015073289 0.08488729 7
"150x150" 2.302451898 6.56974225 79.741593054 15.941496336 3.82701876 102.671260818 7.111644077 7.270081574 0 0 17.580652471 1.636788171 4.241603829 0 0.403524506 1.069188233 40.54425613 2.683042363 6.278618225 15.197970017 3.90207308 21.229728344 12.024763018 1.143976397 3.673176836 11.686342664 2.000684621 11.087334679 13.065044452 0 6.543854218 7.636610387 34.673895261 64.4932035 1.472712739 1.715908742 1.312384236 0.403524506 9.644988315 0 98.822647547 5.714072391 14.702739718 2.870014892 0 30.354588927 9.940053726 40.178204491 26.633417576 71.151650622 1.312384236 3.47339736 1.069188233 2.27978739 0 75.145311092 0.807049295 13.57046877 0 0 3.069583839 62.949669731 6.179990471 0.403524506 0.403524506 4.421817951 7.764210571 2.279517857 1.143976397 6.648985951 38.620196452 2.287986305 0.403524506 0 75.243726613 12.33214413 3.685840959 152.917879749 6.140329429 0.403524506 0.403524506 7.088951529 5.009024785 4.982055437 5.592823555 0 3.171624951 3.020213925 4.241603829 4.20197549 1.472712739 12.336397664 1.312384236 12.135518891 25.330658749 3.109501193 0 61.414009637 2.341886075 15.65951127 0 0.403524506 18.395456623 117.141789756 4.52812 0 3.434554534 0.807049295 17.462786556 13.284283715 0 0 232.543454326 2.785096975 21.811047743 2.82472311 2.279517857 0 43.74362615 12.481233685 7.366776489 45.504909772 0.403524506 22.242193092 0.807049295 36.234050283 0.807049295 0 3.916337164 16.285435744 10.269123096 0 0 0 106.286641236 0.080235518 0.222905872 0.313120355 0.244168808 0 0.297521055 9.742971978 0.094247806 0.018383662 0 0.095398142 0 1.111049322 0.01154936 0.042475843 0.390142372 0.377479434 0.08328928 0.108365608 0.005374348 9
"150x250" 0 0.362071795 18.140291951 9.417090635 0 23.105266708 1.679274277 3.45629954 0.839614357 0 5.175574913 2.291355531 0.362071795 0.477542562 0.477542562 3.38863007 34.343965645 7.818434793 0 3.436705305 3.887978783 1.101313737 0.362071795 5.037096116 0.362071795 1.522575349 8.380454976 19.374701114 0.362071795 0.362071795 1.500239345 0.74650567 17.711005342 10.701588864 0 0 0 0.739241942 42.882466012 0 28.230424996 0 3.992965812 0.739241942 0.477542562 6.11172137 5.474114344 22.850037081 1.794723874 92.031059094 0 0.839614357 0 2.217732967 0.362071795 21.484778001 0.477542562 6.576057522 0.477542562 0 2.332658681 18.932005819 10.602473405 0.362071795 3.258827012 2.156821745 0.776069679 1.825509477 0 0.74650567 9.732822005 0.362071795 1.448330259 1.963290174 26.623135022 0 0.776069679 28.433308244 2.40343487 2.179157749 2.433553687 10.339349224 1.925872821 0.362071795 6.637035489 0 8.0339281 3.512022338 5.312878817 0.839614357 1.101313737 17.673540495 1.101313737 21.302530449 10.324453525 0 2.749811233 11.343423872 0.362071795 0.839614357 0.74650567 7.618947691 0.739241942 2.470416232 3.079121718 0.724169666 0 0 8.002793144 14.959598754 0 0.477542562 78.084577634 0.739241942 34.85935481 1.478449076 0.739241942 2.209917278 3.824366378 16.248051558 1.884647144 7.451893761 0.839614357 0 38.902085386 26.671570234 0.955104611 3.342801708 5.235904672 4.276345738 10.421820045 4.13914013 0.955104611 0 31.955499307 0.199916656 0.029866663 0.108163869 0.212401755 0.003526626 0.051855301 1.935366356 0 0.002262774 0.017816296 0.192019863 0 0.073393596 0.029922365 0.010366411 0.067459937 0.12503683 0.050155657 0.060579495 0 5
"150x350" 1.423092537 0.667132047 5.58243853 7.752054395 3.474128562 6.462144453 22.688468159 17.436752448 0.696211487 0 11.617284042 3.595009303 6.658844848 9.193559483 11.253736701 9.089929109 21.383439525 10.793632306 0 7.009647538 4.076071063 15.44388594 2.059511148 15.610968057 9.733327749 24.86624965 1.722501984 18.760747671 3.012761897 3.871431439 8.387145379 0.696211487 111.085125723 8.314631216 2.784774422 0 2.090224584 19.898103609 3.314693992 1.525747897 3.527121095 2.353569079 5.991766493 0 6.465727305 42.327530378 8.74227994 26.108833067 10.154694919 91.44646873 0 1.751581424 0.839289112 11.258471862 1.363343534 47.54086385 11.566571115 43.340725491 0 4.175229322 0 54.506868203 22.630258251 29.169750862 0 0.839289112 16.622574484 1.657357592 0 0 2.262381649 0.839289112 1.678551495 6.151380725 32.452545144 0 0 36.069510922 4.832031553 19.373242038 5.861286194 4.772238677 6.883067641 0.839289112 0.696211487 3.646285627 7.826679525 4.678037526 0.696211487 16.545873644 5.572685828 57.84605704 1.334210402 23.829293489 15.396596536 133.125215524 5.131486154 4.010905479 13.297339199 4.352604655 17.675679209 5.203450974 8.612415748 7.198792026 13.478367167 4.955880816 2.088588144 0.839289112 15.268799509 15.615480493 3.314693992 1.657357592 16.913881839 4.342453241 13.909371181 0 2.110785028 6.934326826 75.323735284 14.022628681 28.870447445 46.295617559 2.088588144 1.535500599 5.021997082 29.787638742 4.126300533 11.304298952 7.517748189 8.012089984 12.158273059 40.64444159 7.489874493 1.525747897 9.269169222 0.144671816 0.066055241 0.052387167 0.241433967 0 0.059556591 0.313112985 0 0 0.038724178 0 0.407634816 0.375210749 0.003216535 0.050748519 0.033510754 0.08756901 0.043727392 0.012113123 0.030749437 10
"150x450" 0 0 38.513977855 8.240170821 1.376566659 12.38751591 1.94509969 8.076009798 0 0 7.609440748 0.972558991 4.7169544 0 0 10.356099188 6.946329395 4.696554127 0 4.006702516 1.659228523 14.92882411 1.94509969 0 0.972558991 17.164050004 0.972558991 4.862731434 0.686669532 0 0 2.36782875 38.250356877 19.08668296 0 0 1.376566659 2.345899216 0 2.36782875 0.972558991 0 9.834613147 0 0.686669532 16.47833262 2.917689386 10.126380104 7.066027263 26.946639991 0 2.063236191 0 2.347491124 0 4.578500645 3.719268305 13.467827539 0 0 4.977749795 22.148103985 7.612638318 4.292621519 0 0 2.060060409 1.659228523 1.373340225 0.972558991 0.972558991 3.605951987 0.688262601 0.688262601 41.42696517 0 2.749906884 23.34428237 4.977749795 9.504906682 0.686669532 1.373340225 0.688262601 1.660821592 0 0 0.972558991 0.972558991 0.686669532 0 0 12.757747499 0 11.903791192 6.258066794 0.686669532 2.917689386 4.816346298 3.318439915 9.85654963 3.318439915 0 0 2.060060409 0.688262601 0 0 3.340387741 4.806708169 17.897308832 0 4.735615108 6.636947358 0 6.868354452 0 0.972558991 1.660821592 23.252601041 4.576907576 2.34912565 13.580629537 0.972558991 6.680714798 0 8.296162907 1.376566659 0.686669532 0 19.018634532 10.835013501 11.536070386 0 0 34.632724405 0.076537976 0 0.101229733 0.08875851 0 0 0.473737044 0 0 0 0 0 0.053687917 0.037290822 0.017851685 0.034330915 0.186693823 0.081615544 0.034208038 0.012308539 4
"150x550" 0.465412865 2.610522036 29.286714716 15.895681389 0.589790875 27.332673762 5.264652962 14.018200178 3.200312911 0.465412865 13.905720305 1.05520374 1.725948086 1.396293446 1.154963904 8.967570009 16.556740309 5.161779386 2.737771006 15.397483144 7.817432483 4.463703344 1.725948086 1.136157211 3.911539929 37.348278086 2.291121115 30.862383004 1.76936373 0 14.182022217 6.056618323 28.602082869 17.328730362 0.589790875 1.136157211 3.005274127 2.110422384 0.670744346 1.82570825 0 6.62894474 1.601600853 0 4.618246765 1.850310223 4.501330804 7.386440287 14.553323085 87.95664056 2.272334067 0.465412865 0 22.311690814 2.272334067 4.006815482 13.561562127 19.176120168 0 1.136157211 9.437584393 6.458257447 4.277237979 16.3907756 1.260535221 1.260535221 0.670744346 1.179565877 0 2.067037792 2.824567527 4.230898805 0 1.520647382 42.02053197 0 4.768721032 10.244507946 14.9737947 14.516364985 0.465412865 1.806890425 3.847735411 3.222001696 3.613757128 1.05520374 1.260535221 2.943030122 0.930856507 6.71733498 1.34147756 20.559602609 2.309939076 27.103100229 5.74887252 3.200312911 0.465412865 3.075934901 14.348234333 6.376104265 6.921034266 1.82570825 2.656828667 2.334529781 13.088678785 0 2.012173615 1.620376769 4.625662164 14.849587954 1.620376769 3.246603669 0.465412865 3.746679247 10.8366318 0 0.589790875 1.136157211 1.179565877 6.475881059 3.951999596 7.772397711 1.179565877 9.291356045 2.359154662 23.126666378 2.359154662 1.644978742 2.272334067 1.620376769 11.113144149 0.465412865 0.589790875 0 28.175195272 0.120836673 0.046773874 0.047340747 0.170106508 0 0.000697927 0.035428227 0 0.017339821 0.013875667 0.038624518 0.557153564 0.434081004 0.016487869 0.078948016 0.130971469 0.28325735 0 0.040804114 0.819550016 8
"150x650" 0 0 4.478244992 12.362088256 3.545063969 4.052956666 6.016684551 1.41000905 0.55188666 0 19.065029159 0.590852812 1.630051534 0 2.181943314 14.692075992 84.85313277 8.362986408 4.094411911 16.215027035 8.150586029 6.468179762 4.214094422 1.371042898 14.569140512 74.465349342 1.142739472 24.6575377 1.142739472 0 3.669811186 4.241654492 39.546352273 38.492331407 2.811726257 1.30579132 0 1.834587741 0.55188666 0 5.55790725 0 2.229127434 2.156312534 1.078164874 0.652913018 4.923325001 11.029972547 14.740359622 147.235406642 1.834587741 3.040060584 1.10377844 72.014538385 0.652913018 13.099415968 35.122717421 60.94567884 0.819156238 1.10377844 14.145120953 10.3868728 10.228939268 39.998816857 0 5.364433571 0.55188666 0 2.676834218 1.371042898 1.10377844 18.548297626 4.157143495 1.41000905 9.051715256 0.652913018 3.534918754 23.602171922 22.477173791 4.205191348 1.24376583 9.454540443 1.897321112 4.032377332 6.706331516 0 3.285689505 1.24376583 1.10377844 8.676482334 0 27.450485398 0 32.742798319 8.751828934 2.819949345 2.487466043 0 6.167729957 3.669811186 7.155709556 3.535567838 4.709030155 0.590852812 6.566713255 1.371042898 2.809225552 1.85767798 2.742053062 26.847921095 0.590852812 0.819156238 30.278811259 4.039601077 24.025338854 0 0 0 0.652913018 11.118430263 1.638274622 4.923325001 0 19.241359398 0 51.38408493 8.069371524 3.311317431 2.733809757 1.694631252 11.057551444 3.467112459 3.203112432 0 12.69304388 0.062384041 0.011675148 0 0.2129152 0 0.01076571 0.456565436 0 0 0.022472886 1.126871309 0.230843871 1.120699862 0.062529508 0.310180397 0.10273662 0.065180064 0 0 0.177834248 8
