coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,Endothelial3,Ambiguous Endothelial3
188x188,19.467637878,31.537412672,3.886577504,3.6008504959999996,1.275097431,21.450160311,1.726967738,7.756115919,0.0,0.0,13.584070275999999,2.454843577,5.310525348,0.0,0.0,5.134587502,10.220701907999999,5.345237997,0.581430098,7.452786918,6.150550439,2.55017695,1.275097431,0.0,0.0,2.325753065,2.583933973,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,24.009842561,12.128093103,0.0,0.0,18.949531022,1.162867924,0.0,0.581430098,17.641443083,1.291975653,16.083311250999998,0.0,0.0,26.878868106000002,1.726967738,0.0,1.162867924,1.275097431,0.581430098,0.0,0.0,0.0,0.0,28.50034591,1.291975653,3.757009985,0.0,1.162867924,0.0,29.856788752,12.848709027000002,2.030042247,0.0,0.0,8.183158237,1.162867924,1.726967738,2.567073084,6.593214558,2.889835662,0.0,0.0,29.638557669,38.595037984,0.0,54.767336006,11.04758503,30.366585363000002,0.581430098,5.440012612,2.889835662,1.448612149,0.0,4.035427917,3.471320909,2.889835662,6.100193716,0.0,0.581430098,13.873441582000002,0.581430098,15.88710212,6.011728418,12.008344045000001,1.162867924,10.414059117,4.5971153309999995,0.0,1.162867924,0.0,0.0,262.44991694,7.877972809999999,0.0,0.581430098,2.030042247,8.769472477,6.977374856,1.726967738,6.908060806,49.321057143000004,4.338447811,20.576279552,0.0,0.0,0.0,3.685975353,5.994373189,0.581430098,8.534690196,0.0,1.856527529,0.581430098,10.013626067,3.165364071,0.0,1.291975653,2.308397836,4.070140566,6.487438566,1.275097431,0.0,61.364199578999994,0.043251112,0.09783248600000001,0.10218993100000001,0.19018285099999999,0.0,0.041155307999999995,1.410609896,0.0,0.0,0.0,0.19642635800000002,0.0,1.006434125,0.0,0.071533121,0.067808798,1.169376134,0.059450319,0.019736348,0.0,3.0,3.0,"[[1, 2, 3], [0, 2, 3]]"
189x189,19.113809505,23.886936783,2.611480073,2.325753065,0.0,21.450160311,4.100229163,7.756115919,0.0,2.373261425,13.053294693999998,2.454843577,4.035427917,0.0,0.0,5.134587502,7.670524958,4.070140566,0.581430098,4.902609968,3.600373489,4.746454866,0.0,0.0,0.0,2.325753065,2.583933973,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,23.832927035999997,8.302841096,0.0,0.0,18.949531022,1.162867924,0.0,0.581430098,20.014704507999998,1.291975653,12.08126742,0.0,0.0,53.72513837,1.726967738,0.0,1.162867924,0.0,0.581430098,2.373261425,0.0,0.0,0.0,28.50034591,3.6652370779999996,3.757009985,0.0,1.162867924,2.373261425,41.368153643,12.848709027000002,11.523050151,0.0,0.0,14.027761113,1.162867924,1.726967738,1.291975653,8.966475982999999,2.889835662,0.0,0.0,20.360513505,24.570538954,2.373261425,57.706600692,11.04758503,30.366585363000002,0.581430098,2.889835662,2.889835662,1.448612149,0.0,4.035427917,3.471320909,2.889835662,6.100193716,0.0,0.581430098,11.323264632,0.581430098,15.88710212,6.011728418,6.908060806,1.162867924,10.414059117,10.441718207,0.0,1.162867924,0.0,0.0,172.71204615,4.052720803,0.0,0.581430098,2.030042247,10.965750393,6.977374856,1.726967738,6.908060806,56.44075745000001,4.338447811,19.301182121,0.0,0.0,0.0,36.907550873000005,8.367634614,0.581430098,8.534690196,0.0,0.581430098,0.581430098,14.760080933000001,3.165364071,0.0,1.291975653,2.308397836,4.070140566,6.487438566,0.0,0.0,62.462363573,0.043251112,0.109491752,0.094695653,0.174201392,0.0,0.040177953999999995,1.421924317,0.0,0.0,0.0,0.174745633,0.0,0.725136562,0.006760343,0.071533121,0.06445414299999999,1.206466338,0.070065721,0.019736348,0.0,3.0,3.0,"[[1, 2, 3], [0, 2, 4]]"
190x190,11.295350253999999,18.618670182,3.886577504,3.6008504959999996,1.275097431,20.158184658,4.100229163,7.756115919,0.0,2.373261425,19.41179493,1.162867924,5.310525348,0.0,0.0,5.134587502,8.928726255,5.345237997,0.581430098,7.452786918,4.858574786,7.296631816,1.275097431,0.0,0.0,2.325753065,0.0,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,21.21516598,12.128093103,0.0,0.0,18.949531022,1.162867924,0.0,0.581430098,20.014704507999998,0.0,17.164597023,0.0,0.0,60.100443626,1.726967738,0.0,1.162867924,1.275097431,0.581430098,2.373261425,0.0,0.0,0.0,28.50034591,2.373261425,3.757009985,0.0,1.162867924,2.373261425,38.716584173,8.972750534000001,11.523050151,0.0,0.0,15.302858544,1.162867924,1.726967738,1.275097431,8.966475982999999,2.889835662,0.0,0.0,29.217074529,38.595037984,2.373261425,66.63204598600001,11.04758503,29.07460971,0.581430098,5.440012612,2.889835662,1.448612149,0.0,4.035427917,3.471320909,2.889835662,6.100193716,0.0,0.581430098,13.873441582000002,0.581430098,15.88710212,6.011728418,12.008344045000001,1.162867924,10.414059117,10.424839984999998,0.0,1.162867924,0.0,0.0,260.34315750999997,7.877972809999999,0.0,0.581430098,2.030042247,12.22395169,6.977374856,1.726967738,6.908060806,53.856823477000006,4.338447811,19.284303898999998,0.0,0.0,0.0,36.907550873000005,8.367634614,0.581430098,8.534690196,0.0,1.856527529,0.581430098,13.46810528,0.581430098,0.0,0.0,2.308397836,4.070140566,2.611480073,1.275097431,0.0,62.445485350999995,0.021538628,0.11786496400000002,0.10430545100000001,0.195558913,0.0,0.04554257899999999,1.421924317,0.0,0.0,0.0,0.19642635800000002,0.0,0.894679359,0.006760343,0.071533121,0.09574935200000001,1.222524831,0.023682708,0.019736348,0.0,3.0,3.0,"[[1, 2, 3], [0, 3, 4]]"
191x191,20.051170968,29.317521468,3.792743519,5.632995735,1.275097431,23.48230555,3.759112977,8.433490278,0.0,0.0,11.364179071999999,3.809621741,5.310525348,0.677374359,0.0,9.782406607999999,15.639740696,6.022612356,1.936208262,6.681549128,9.537473321,5.259716451,1.275097431,0.0,0.0,2.325753065,2.583933973,10.268282783,1.258804457,0.581430098,0.581430098,1.936208262,24.68721692,14.837632604,0.0,0.0,19.533064111999998,1.8402422829999998,0.0,1.258804457,18.318817442,1.291975653,12.414795834,0.677374359,0.0,36.382780556,1.726967738,0.677374359,1.8402422829999998,2.629875595,0.581430098,0.677374359,0.0,5.419038788,0.677374359,29.177720269,4.001515154,7.727436624,0.0,1.8402422829999998,0.677374359,34.223169806,11.400096878000001,3.2909695990000003,0.677374359,0.0,12.247464947000001,1.162867924,1.726967738,3.9218512480000003,7.9479927219999995,7.631529089000001,0.0,0.0,29.263057390999997,22.659460894,0.0,49.088693035999995,12.402363194000001,31.043959722000004,0.581430098,5.440012612,2.889835662,0.677374359,0.0,4.035427917,3.471320909,4.244613826,4.651581567,0.677374359,1.936208262,11.559697045,0.581430098,13.667210916,9.3986513,12.008344045000001,1.162867924,11.091433476,3.148503182,0.677374359,2.5176460880000002,1.354778164,0.0,181.98496319,7.877972809999999,0.0,0.581430098,0.581430098,8.487889411000001,8.33215302,1.726967738,8.26283897,53.385363853,4.244613826,21.931057715999998,0.0,0.0,0.0,25.363727273,5.994373189,0.581430098,8.534690196,0.0,3.211305693,0.581430098,10.013626067,3.165364071,0.677374359,1.291975653,2.308397836,4.747514925,5.038826417,1.275097431,0.677374359,57.018309802999994,0.11786108900000002,0.09783248600000001,0.076932325,0.15197095700000002,0.0,0.041155307999999995,1.410609896,0.0,0.0,0.0,0.19642635800000002,0.0,0.819244753,0.0,0.071533121,0.067808798,1.003217202,0.306417433,0.019736348,0.0,3.0,3.0,"[[1, 2, 3], [1, 2, 3]]"
192x192,19.697342595,21.667045579,2.5176460880000002,4.357898304,0.0,23.48230555,6.132374402,8.433490278,0.0,2.373261425,10.833403489999998,3.809621741,4.035427917,0.677374359,0.0,9.782406607999999,13.089563746,4.747514925,1.936208262,4.131372178,6.987296370999999,7.455994367,0.0,0.0,0.0,2.325753065,2.583933973,10.268282783,1.258804457,0.581430098,0.581430098,1.936208262,24.510301395,11.012380597,0.0,0.0,19.533064111999998,1.8402422829999998,0.0,1.258804457,20.692078867,1.291975653,8.412752003,0.677374359,0.0,63.229050820000005,1.726967738,0.677374359,1.8402422829999998,1.354778164,0.581430098,3.050635784,0.0,5.419038788,0.677374359,29.177720269,6.374776579,7.727436624,0.0,1.8402422829999998,3.050635784,45.734534697,11.400096878000001,12.783977503000001,0.677374359,0.0,18.092067823,1.162867924,1.726967738,2.646753817,10.321254147,7.631529089000001,0.0,0.0,19.985013227,8.634961864,2.373261425,52.027957722,12.402363194000001,31.043959722000004,0.581430098,2.889835662,2.889835662,0.677374359,0.0,4.035427917,3.471320909,4.244613826,4.651581567,0.677374359,1.936208262,9.009520095,0.581430098,13.667210916,9.3986513,6.908060806,1.162867924,11.091433476,8.993106057999999,0.677374359,2.5176460880000002,1.354778164,0.0,92.24709240000001,4.052720803,0.0,0.581430098,0.581430098,10.684167327,8.33215302,1.726967738,8.26283897,60.50506416,4.244613826,20.655960285,0.0,0.0,0.0,58.585302793,8.367634614,0.581430098,8.534690196,0.0,1.936208262,0.581430098,14.760080933000001,3.165364071,0.677374359,1.291975653,2.308397836,4.747514925,5.038826417,0.0,0.677374359,58.116473797,0.11786108900000002,0.109491752,0.069438047,0.135989498,0.0,0.040177953999999995,1.421924317,0.0,0.0,0.0,0.174745633,0.0,0.53794719,0.006760343,0.071533121,0.06445414299999999,1.040307406,0.317032835,0.019736348,0.0,3.0,3.0,"[[1, 2, 3], [1, 2, 4]]"
193x193,11.878883344,16.398778978,3.792743519,5.632995735,1.275097431,22.190329896999998,6.132374402,8.433490278,0.0,2.373261425,17.191903726,2.5176460880000002,5.310525348,0.677374359,0.0,9.782406607999999,14.347765042999999,6.022612356,1.936208262,6.681549128,8.245497667999999,10.006171317,1.275097431,0.0,0.0,2.325753065,0.0,10.268282783,1.258804457,0.581430098,0.581430098,1.936208262,21.892540339,14.837632604,0.0,0.0,19.533064111999998,1.8402422829999998,0.0,1.258804457,20.692078867,0.0,13.496081606,0.677374359,0.0,69.604356076,1.726967738,0.677374359,1.8402422829999998,2.629875595,0.581430098,3.050635784,0.0,5.419038788,0.677374359,29.177720269,5.082800926,7.727436624,0.0,1.8402422829999998,3.050635784,43.082965227,7.5241383850000005,12.783977503000001,0.677374359,0.0,19.367165254,1.162867924,1.726967738,2.629875595,10.321254147,7.631529089000001,0.0,0.0,28.841574250999997,22.659460894,2.373261425,60.953403015999996,12.402363194000001,29.751984069000002,0.581430098,5.440012612,2.889835662,0.677374359,0.0,4.035427917,3.471320909,4.244613826,4.651581567,0.677374359,1.936208262,11.559697045,0.581430098,13.667210916,9.3986513,12.008344045000001,1.162867924,11.091433476,8.976227836,0.677374359,2.5176460880000002,1.354778164,0.0,179.87820376000002,7.877972809999999,0.0,0.581430098,0.581430098,11.942368624,8.33215302,1.726967738,8.26283897,57.921130187,4.244613826,20.639082062999996,0.0,0.0,0.0,58.585302793,8.367634614,0.581430098,8.534690196,0.0,3.211305693,0.581430098,13.46810528,0.581430098,0.677374359,0.0,2.308397836,4.747514925,1.162867924,1.275097431,0.677374359,58.099595574999995,0.09614860500000001,0.11786496400000002,0.07904784499999999,0.15734701900000003,0.0,0.04554257899999999,1.421924317,0.0,0.0,0.0,0.19642635800000002,0.0,0.707489987,0.006760343,0.071533121,0.09574935200000001,1.056365899,0.27064982200000004,0.019736348,0.0,3.0,3.0,"[[1, 2, 3], [1, 3, 4]]"
194x194,22.765480595,28.640147108999997,2.4379653550000002,3.6008504959999996,1.275097431,21.450160311,4.100229163,7.756115919,0.0,2.373261425,17.80650502,2.454843577,5.310525348,0.0,0.0,3.685975353,10.220701907999999,5.345237997,0.581430098,6.0041747690000005,6.150550439,7.296631816,1.275097431,0.0,0.0,2.325753065,2.583933973,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,26.383103986,12.128093103,0.0,0.0,17.500918873,1.162867924,0.0,0.581430098,20.014704507999998,1.291975653,14.1106829,0.0,0.0,49.960063756,1.726967738,0.0,1.162867924,1.275097431,0.581430098,2.373261425,0.0,0.0,0.0,28.50034591,3.6652370779999996,2.308397836,0.0,1.162867924,2.373261425,40.673897816,11.400096878000001,10.074438002,0.0,0.0,15.302858544,1.162867924,1.726967738,2.567073084,8.966475982999999,2.889835662,0.0,0.0,28.590473469000003,22.659460894,2.373261425,52.147445665999996,11.04758503,30.366585363000002,0.581430098,5.440012612,2.889835662,0.0,0.0,4.035427917,3.471320909,2.889835662,4.651581567,0.0,0.581430098,9.527551806,0.581430098,12.989836557,6.011728418,12.008344045000001,1.162867924,10.414059117,10.268203489,0.0,1.162867924,0.0,0.0,163.04759445,7.877972809999999,0.0,0.581430098,0.581430098,9.170037567,6.977374856,1.726967738,6.908060806,56.44075745000001,2.889835662,20.576279552,0.0,0.0,0.0,36.907550873000005,8.367634614,0.581430098,8.534690196,0.0,1.856527529,0.581430098,14.760080933000001,3.165364071,0.0,1.291975653,2.308397836,4.070140566,5.038826417,1.275097431,0.0,59.391571228,0.035049239,0.11786496400000002,0.092520651,0.17142487700000003,0.0,0.04554257899999999,1.421924317,0.0,0.0,0.0,0.19642635800000002,0.0,0.819244753,0.006760343,0.071533121,0.09574935200000001,1.053163495,0.076599374,0.019736348,0.0,3.0,3.0,"[[1, 2, 3], [2, 3, 4]]"
195x195,16.399499878,23.401443217999997,2.803390313,3.8827696510000003,0.0,23.48230555,3.759112977,8.064563487,3.701213775,0.0,4.866615575,2.646753817,3.453997819,0.677374359,0.0,11.231018757,12.139195954,0.677374359,1.354778164,5.579984327,6.405866272999999,2.709539501,0.0,0.0,0.0,20.35502086,2.583933973,2.709539501,0.677374359,0.0,0.0,1.354778164,18.754623147,9.849512673,0.0,0.0,20.981676260999997,6.229164829,0.0,0.677374359,4.363349712,1.291975653,6.3152397879999995,2.527998771,0.0,40.14785517,1.726967738,2.527998771,6.229164829,71.67291683399999,0.0,0.677374359,1.850624412,7.2696632,0.677374359,11.736060729,5.852139566,8.594618675,0.0,0.677374359,0.677374359,30.847285067,10.629192873,4.15815165,0.677374359,0.0,10.972367516,0.0,1.726967738,2.646753817,5.040753517,6.468661165,0.0,0.0,20.082729635,24.570538954,0.0,41.380886333999996,1.354778164,1.969350012,0.0,1.726967738,10.981125622,2.125986508,0.0,3.453997819,1.726967738,3.0817459019999998,1.448612149,0.677374359,3.205402576,10.07924879,0.0,18.363809425000003,8.923522647,6.908060806,5.55179047,5.858392241,6.441801577,0.677374359,1.354778164,1.354778164,3.701213775,191.64941488999997,3.57759215,0.0,0.0,1.448612149,9.702172139,1.354778164,1.726967738,8.26283897,34.302889215,4.530358050999999,6.224345967,0.0,0.0,9.254157884,25.363727273,5.412943091,0.0,7.371822272,0.0,5.055991939,0.0,12.395169803,2.583933973,0.677374359,1.291975653,1.726967738,4.378588134,5.324570642,0.0,0.677374359,38.577831988,0.126062962,0.089710333,0.079107327,0.131040239,0.0,0.035790683,0.512899224,0.0,0.0,0.0,0.178636396,0.0,0.671453466,0.0,0.09170861599999999,0.036513589,2.049899716,0.29988378,0.019736348,0.0,3.0,3.0,"[[1, 2, 4], [0, 1, 2]]"
196x196,8.581040627,18.133176617,4.078487744,5.157867082,1.275097431,22.190329896999998,3.759112977,8.064563487,3.701213775,0.0,11.225115811,1.354778164,4.72909525,0.677374359,0.0,11.231018757,13.397397251000001,1.9524717900000002,1.354778164,8.130161277,7.664067569999999,5.259716451,1.275097431,0.0,0.0,20.35502086,0.0,2.709539501,0.677374359,0.0,0.0,1.354778164,16.136862091,13.67476468,0.0,0.0,20.981676260999997,6.229164829,0.0,0.677374359,4.363349712,0.0,11.398569390999999,2.527998771,0.0,46.523160426,1.726967738,2.527998771,6.229164829,72.948014265,0.0,0.677374359,1.850624412,7.2696632,0.677374359,11.736060729,4.560163913,8.594618675,0.0,0.677374359,0.677374359,28.195715597,6.753234379999999,4.15815165,0.677374359,0.0,12.247464947000001,0.0,1.726967738,2.629875595,5.040753517,6.468661165,0.0,0.0,28.939290659,38.595037984,0.0,50.306331627999995,1.354778164,0.677374359,0.0,4.277144688,10.981125622,2.125986508,0.0,3.453997819,1.726967738,3.0817459019999998,1.448612149,0.677374359,3.205402576,12.629425739999999,0.0,18.363809425000003,8.923522647,12.008344045000001,5.55179047,5.858392241,6.424923355,0.677374359,1.354778164,1.354778164,3.701213775,279.28052625,7.4028441570000005,0.0,0.0,1.448612149,10.960373436000001,1.354778164,1.726967738,8.26283897,31.718955242,4.530358050999999,6.207467745,0.0,0.0,9.254157884,25.363727273,5.412943091,0.0,7.371822272,0.0,6.33108937,0.0,11.10319415,0.0,0.677374359,0.0,1.726967738,4.378588134,1.448612149,1.275097431,0.677374359,38.560953766,0.10435047800000001,0.09808354500000001,0.08871712500000001,0.15239776,0.0,0.041155307999999995,0.512899224,0.0,0.0,0.0,0.20031712100000001,0.0,0.840996263,0.0,0.09170861599999999,0.067808798,2.065958209,0.253500767,0.019736348,0.0,3.0,3.0,"[[1, 2, 4], [0, 1, 3]]"
197x197,8.227212254,10.482700728,2.803390313,3.8827696510000003,0.0,22.190329896999998,6.132374402,8.064563487,3.701213775,2.373261425,10.694340229,1.354778164,3.453997819,0.677374359,0.0,11.231018757,10.847220301,0.677374359,1.354778164,5.579984327,5.113890619999999,7.455994367,0.0,0.0,0.0,20.35502086,0.0,2.709539501,0.677374359,0.0,0.0,1.354778164,15.959946566,9.849512673,0.0,0.0,20.981676260999997,6.229164829,0.0,0.677374359,6.736611137,0.0,7.39652556,2.527998771,0.0,73.36943069,1.726967738,2.527998771,6.229164829,71.67291683399999,0.0,3.050635784,1.850624412,7.2696632,0.677374359,11.736060729,6.933425338,8.594618675,0.0,0.677374359,3.050635784,39.707080488,6.753234379999999,13.651159554,0.677374359,0.0,18.092067823,0.0,1.726967738,1.354778164,7.414014942,6.468661165,0.0,0.0,19.661246495,24.570538954,2.373261425,53.245596314,1.354778164,0.677374359,0.0,1.726967738,10.981125622,2.125986508,0.0,3.453997819,1.726967738,3.0817459019999998,1.448612149,0.677374359,3.205402576,10.07924879,0.0,18.363809425000003,8.923522647,6.908060806,5.55179047,5.858392241,12.269526231,0.677374359,1.354778164,1.354778164,3.701213775,189.54265546,3.57759215,0.0,0.0,1.448612149,13.156651352,1.354778164,1.726967738,8.26283897,38.838655549,4.530358050999999,4.932370314,0.0,0.0,9.254157884,58.585302793,7.786204516,0.0,7.371822272,0.0,5.055991939,0.0,15.849649016,0.0,0.677374359,0.0,1.726967738,4.378588134,1.448612149,0.0,0.677374359,39.65911776,0.10435047800000001,0.109742811,0.081222847,0.13641630100000002,0.0,0.040177953999999995,0.524213645,0.0,0.0,0.0,0.178636396,0.0,0.5596987,0.006760343,0.09170861599999999,0.06445414299999999,2.103048413,0.264116169,0.019736348,0.0,3.0,3.0,"[[1, 2, 4], [0, 1, 4]]"
198x198,19.467637878,30.374544747999998,2.72370958,3.125721843,1.275097431,21.450160311,1.726967738,7.387189127999999,3.701213775,0.0,11.839717105,1.291975653,4.72909525,0.0,0.0,5.134587502,9.270334116,1.275097431,0.0,7.452786918,5.569120341,2.55017695,1.275097431,0.0,0.0,20.35502086,2.583933973,0.0,0.0,0.0,0.0,0.0,20.627425738,10.965225178999999,0.0,0.0,18.949531022,5.55179047,0.0,0.0,3.685975353,1.291975653,12.013170684999999,1.850624412,0.0,26.878868106000002,1.726967738,1.850624412,5.55179047,71.593236101,0.0,0.0,1.850624412,1.850624412,0.0,11.05868637,3.142600065,3.1755798869999996,0.0,0.0,0.0,25.786648186,10.629192873,1.448612149,0.0,0.0,8.183158237,0.0,1.726967738,2.567073084,3.685975353,1.726967738,0.0,0.0,28.688189877,38.595037984,0.0,41.500374277999995,0.0,1.291975653,0.0,4.277144688,10.981125622,1.448612149,0.0,3.453997819,1.726967738,1.726967738,1.448612149,0.0,1.850624412,10.597280501,0.0,17.686435066,5.536599765,12.008344045000001,5.55179047,5.181017882,7.7168990079999995,0.0,0.0,0.0,3.701213775,262.44991694,7.4028441570000005,0.0,0.0,1.448612149,8.188042378999999,0.0,1.726967738,6.908060806,30.238582505,3.1755798869999996,6.144665234,0.0,0.0,9.254157884,3.685975353,5.412943091,0.0,7.371822272,0.0,4.976311206,0.0,12.395169803,2.583933973,0.0,1.291975653,1.726967738,3.701213775,5.324570642,1.275097431,0.0,39.852929419,0.043251112,0.09808354500000001,0.10218993100000001,0.166475618,0.0,0.041155307999999995,0.512899224,0.0,0.0,0.0,0.20031712100000001,0.0,0.952751029,0.0,0.09170861599999999,0.067808798,2.062755805,0.059450319,0.019736348,0.0,3.0,3.0,"[[1, 2, 4], [0, 2, 3]]"
199x199,19.113809505,22.724068859,1.448612149,1.850624412,0.0,21.450160311,4.100229163,7.387189127999999,3.701213775,2.373261425,11.308941523,1.291975653,3.453997819,0.0,0.0,5.134587502,6.720157166,0.0,0.0,4.902609968,3.0189433909999996,4.746454866,0.0,0.0,0.0,20.35502086,2.583933973,0.0,0.0,0.0,0.0,0.0,20.450510212999998,7.1399731719999995,0.0,0.0,18.949531022,5.55179047,0.0,0.0,6.059236778,1.291975653,8.011126854,1.850624412,0.0,53.72513837,1.726967738,1.850624412,5.55179047,70.31813867,0.0,2.373261425,1.850624412,1.850624412,0.0,11.05868637,5.51586149,3.1755798869999996,0.0,0.0,2.373261425,37.298013077,10.629192873,10.941620053000001,0.0,0.0,14.027761113,0.0,1.726967738,1.291975653,6.059236778,1.726967738,0.0,0.0,19.410145713,24.570538954,2.373261425,44.439638964,0.0,1.291975653,0.0,1.726967738,10.981125622,1.448612149,0.0,3.453997819,1.726967738,1.726967738,1.448612149,0.0,1.850624412,8.047103551,0.0,17.686435066,5.536599765,6.908060806,5.55179047,5.181017882,13.561501883999998,0.0,0.0,0.0,3.701213775,172.71204615,3.57759215,0.0,0.0,1.448612149,10.384320294999998,0.0,1.726967738,6.908060806,37.358282812,3.1755798869999996,4.869567803,0.0,0.0,9.254157884,36.907550873000005,7.786204516,0.0,7.371822272,0.0,3.701213775,0.0,17.141624669,2.583933973,0.0,1.291975653,1.726967738,3.701213775,5.324570642,0.0,0.0,40.951093413,0.043251112,0.109742811,0.094695653,0.15049415900000002,0.0,0.040177953999999995,0.524213645,0.0,0.0,0.0,0.178636396,0.0,0.671453466,0.006760343,0.09170861599999999,0.06445414299999999,2.0998460089999997,0.070065721,0.019736348,0.0,3.0,3.0,"[[1, 2, 4], [0, 2, 4]]"
200x200,11.295350253999999,17.455802258,2.72370958,3.125721843,1.275097431,20.158184658,4.100229163,7.387189127999999,3.701213775,2.373261425,17.667441759,0.0,4.72909525,0.0,0.0,5.134587502,7.978358463,1.275097431,0.0,7.452786918,4.277144688,7.296631816,1.275097431,0.0,0.0,20.35502086,0.0,0.0,0.0,0.0,0.0,0.0,17.832749157,10.965225178999999,0.0,0.0,18.949531022,5.55179047,0.0,0.0,6.059236778,0.0,13.094456457,1.850624412,0.0,60.100443626,1.726967738,1.850624412,5.55179047,71.593236101,0.0,2.373261425,1.850624412,1.850624412,0.0,11.05868637,4.223885837,3.1755798869999996,0.0,0.0,2.373261425,34.646443606999995,6.753234379999999,10.941620053000001,0.0,0.0,15.302858544,0.0,1.726967738,1.275097431,6.059236778,1.726967738,0.0,0.0,28.266706737,38.595037984,2.373261425,53.365084257999996,0.0,0.0,0.0,4.277144688,10.981125622,1.448612149,0.0,3.453997819,1.726967738,1.726967738,1.448612149,0.0,1.850624412,10.597280501,0.0,17.686435066,5.536599765,12.008344045000001,5.55179047,5.181017882,13.544623662,0.0,0.0,0.0,3.701213775,260.34315750999997,7.4028441570000005,0.0,0.0,1.448612149,11.642521592,0.0,1.726967738,6.908060806,34.774348839,3.1755798869999996,4.852689581,0.0,0.0,9.254157884,36.907550873000005,7.786204516,0.0,7.371822272,0.0,4.976311206,0.0,15.849649016,0.0,0.0,0.0,1.726967738,3.701213775,1.448612149,1.275097431,0.0,40.934215191,0.021538628,0.11811602300000001,0.10430545100000001,0.17185168,0.0,0.04554257899999999,0.524213645,0.0,0.0,0.0,0.20031712100000001,0.0,0.840996263,0.006760343,0.09170861599999999,0.09574935200000001,2.115904502,0.023682708,0.019736348,0.0,3.0,3.0,"[[1, 2, 4], [0, 3, 4]]"
201x201,20.051170968,28.154653544,2.629875595,5.157867082,1.275097431,23.48230555,3.759112977,8.064563487,3.701213775,0.0,9.619825901,2.646753817,4.72909525,0.677374359,0.0,9.782406607999999,14.689372903999999,1.9524717900000002,1.354778164,6.681549128,8.956043222999998,5.259716451,1.275097431,0.0,0.0,20.35502086,2.583933973,2.709539501,0.677374359,0.0,0.0,1.354778164,21.304800097,13.67476468,0.0,0.0,19.533064111999998,6.229164829,0.0,0.677374359,4.363349712,1.291975653,8.344655268,2.527998771,0.0,36.382780556,1.726967738,2.527998771,6.229164829,72.948014265,0.0,0.677374359,1.850624412,7.2696632,0.677374359,11.736060729,5.852139566,7.146006526,0.0,0.677374359,0.677374359,30.153029239999995,9.180580724,2.709539501,0.677374359,0.0,12.247464947000001,0.0,1.726967738,3.9218512480000003,5.040753517,6.468661165,0.0,0.0,28.312689599,22.659460894,0.0,35.821731308,1.354778164,1.969350012,0.0,4.277144688,10.981125622,0.677374359,0.0,3.453997819,1.726967738,3.0817459019999998,0.0,0.677374359,3.205402576,8.283535963999999,0.0,15.466543862,8.923522647,12.008344045000001,5.55179047,5.858392241,6.268286859,0.677374359,1.354778164,1.354778164,3.701213775,181.98496319,7.4028441570000005,0.0,0.0,0.0,7.906459313,1.354778164,1.726967738,8.26283897,34.302889215,3.0817459019999998,7.4994433979999995,0.0,0.0,9.254157884,25.363727273,5.412943091,0.0,7.371822272,0.0,6.33108937,0.0,12.395169803,2.583933973,0.677374359,1.291975653,1.726967738,4.378588134,3.875958493,1.275097431,0.677374359,35.507039643,0.11786108900000002,0.09808354500000001,0.076932325,0.12826372400000002,0.0,0.041155307999999995,0.512899224,0.0,0.0,0.0,0.20031712100000001,0.0,0.765561657,0.0,0.09170861599999999,0.067808798,1.8965968729999998,0.306417433,0.019736348,0.0,3.0,3.0,"[[1, 2, 4], [1, 2, 3]]"
