coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,Ambiguous
185x185,0.0,7.505594402,3.573857962,25.240985253999998,0.630872464,22.570306941,3.5195758809999997,13.390630359,1.261778128,0.0,21.479104446999997,5.57228778,5.877478426,0.597533596,0.0,7.697656898,17.473894664,6.606286646,1.22840606,8.223016703,6.662633727,1.8259506810000001,1.22840606,0.0,3.15441617,16.563109220999998,0.630872464,20.684158249,5.560822042,0.630872464,1.195078217,0.597533596,43.346598474000004,8.965923853,0.0,0.0,18.131791337,11.211126101,1.98696408,0.630872464,4.5765768609999995,0.630872464,5.421781494999999,0.0,1.195078217,10.36318298,5.107780225,12.106191682,15.554182495000001,40.344942736,0.0,0.890601508,0.0,16.757465158,0.630872464,12.253764587000001,10.061588266,42.411603353,0.597533596,1.22840606,16.536662767,14.997926125,14.675686907000001,19.827555954999998,6.457117455000001,4.46441645,6.908060806,0.630872464,2.3578402019999998,0.0,4.283508949,6.291453428,0.630872464,1.521473972,6.030797012,8.634961864,0.0,25.663966483,23.309081964,7.652195672,0.890601508,2.955373798,13.663291028,3.933586435,0.0,4.051531415,4.150448345,5.3675292809999995,0.0,6.865230523,2.523546441,26.434458188,0.0,40.421536113,8.295201518999999,17.133065354,12.450108478,6.409423942,4.902329856,0.630872464,1.261778128,2.523546441,3.9116324469999997,1.195078217,5.931698164,0.890601508,0.0,11.92111524,3.15441617,16.454903425,4.814723338,8.800738189,29.377882082,2.9220459549999998,38.205300926,0.0,0.0,0.0,3.685975353,14.770540018999998,5.566558967,13.673724296,1.521473972,0.890601508,1.488135104,26.918364882000002,0.0,5.377933695,1.792608143,3.508217557,15.437883698,1.792608143,0.0,2.987769065,33.830568067,0.11574012900000001,0.10299942000000001,0.08596821399999999,0.142004305,0.0,0.035790683,0.512899224,0.0,0.0,0.0,0.372275551,0.0,0.458513858,0.0,0.204217587,0.042668381,1.628826859,0.01458795,0.03638128,0.097717615,3.0,3.0
186x186,0.0,8.668462326,4.736725886,27.566738319,0.630872464,4.1390900209999995,3.5195758809999997,13.774795571999999,1.261778128,0.0,23.223457617999998,6.735155704,6.458908524,0.597533596,0.0,4.011681545,22.125476231,10.676427212,1.809836158,8.223016703,7.2440638250000005,1.8259506810000001,1.22840606,0.0,3.15441617,18.888862286,0.630872464,28.242901531,6.14225214,1.212302562,1.776508315,1.1789636940000001,37.520953339,6.442816424,0.0,0.0,14.445815984,12.373994025,1.98696408,1.212302562,14.846069238,0.630872464,9.491922061,0.0,1.195078217,10.36318298,5.107780225,12.106191682,16.717050419,40.344942736,0.581430098,0.890601508,0.0,16.757465158,0.630872464,18.636737757,10.061588266,42.993033450999995,0.597533596,2.3912739839999997,16.536662767,15.382091337999999,18.745827473000002,20.408986052999996,6.457117455000001,4.46441645,6.908060806,1.7937403879999998,2.3578402019999998,0.0,3.504772801,7.454321351999999,0.630872464,1.521473972,10.682378579,8.634961864,0.0,29.722866253,34.356666994,36.726805382,1.472031606,4.1182417220000005,14.826158952,3.933586435,0.0,4.632961513000001,5.894801516,6.530397205,4.651581567,6.865230523,3.104976539,33.411833044,0.581430098,46.039421964,6.934979231,17.133065354,13.612976402000001,11.642465177,5.483759954,0.630872464,2.424646052,2.523546441,3.9116324469999997,1.195078217,8.257451229,0.890601508,0.581430098,12.502545338000001,3.7358462680000004,23.432278281000002,4.814723338,8.800738189,24.506957012,4.084913879,54.487539655999996,0.0,0.0,0.0,0.0,11.665994763999999,6.147989065,7.464769948000001,1.521473972,1.472031606,2.0695652019999997,35.640015296,0.581430098,5.377933695,1.792608143,4.089647655,19.508024264,2.955476067,0.0,2.987769065,25.855869487,0.10603491200000001,0.10299942000000001,0.0729261,0.137577501,0.0,0.035790683,0.897710672,0.0,0.0,0.0,0.450035399,0.0,0.312600316,0.0,0.259204324,0.042668381,1.687574111,0.01458795,0.03638128,0.097717615,3.0,3.0
187x187,0.0,7.505594402,3.573857962,27.091609665999997,0.630872464,4.1390900209999995,3.5195758809999997,13.405868780999999,4.962991903,0.0,21.479104446999997,5.57228778,5.877478426,0.597533596,0.0,4.011681545,21.175108439,6.606286646,1.22840606,8.223016703,6.662633727,1.8259506810000001,1.22840606,0.0,3.15441617,36.918130081,0.630872464,20.684158249,5.560822042,0.630872464,1.195078217,0.597533596,34.138536516,5.2799485,0.0,0.0,14.445815984,16.762916570999998,1.98696408,0.630872464,0.890601508,0.630872464,5.421781494999999,1.850624412,1.195078217,10.36318298,5.107780225,13.956816094,21.105972965,110.663081406,0.0,0.890601508,1.850624412,18.608089569999997,0.630872464,1.195078217,11.912212678,42.411603353,0.597533596,1.22840606,16.536662767,11.311950772,16.526311319,19.827555954999998,6.457117455000001,4.46441645,6.908060806,0.630872464,2.3578402019999998,0.0,0.597533596,6.291453428,0.630872464,1.521473972,9.732010787,8.634961864,0.0,16.455904524999998,23.309081964,7.652195672,0.890601508,2.955373798,22.917448911999998,3.933586435,0.0,4.051531415,4.150448345,5.3675292809999995,0.0,6.865230523,4.374170853,30.135671963,0.0,47.83875491,6.459850578,17.133065354,18.001898948,6.409423942,8.603543630999999,0.630872464,1.261778128,2.523546441,7.612846222,1.195078217,7.782322576,0.890601508,0.0,11.92111524,3.15441617,16.454903425,4.814723338,8.800738189,5.424482374,2.9220459549999998,40.055925338,0.0,0.0,9.254157884,0.0,11.084564665999999,5.566558967,6.301902024,1.521473972,4.591815283,1.488135104,38.021559032,0.0,5.377933695,1.792608143,3.508217557,19.139097473,1.792608143,0.0,2.987769065,4.344599327,0.10603491200000001,0.103250479,0.0729261,0.113870268,0.0,0.035790683,0.0,0.0,0.0,0.0,0.45392616199999997,0.0,0.25891722,0.0,0.279379819,0.042668381,2.580953782,0.01458795,0.03638128,0.097717615,3.0,3.0
188x188,0.0,1.7604015199999998,4.736725886,27.566738319,0.630872464,20.843339203,1.792608143,17.460770925,1.261778128,0.0,23.223457617999998,6.735155704,3.0049107050000003,0.597533596,0.0,7.697656898,20.398508493,10.676427212,1.809836158,4.769018884,5.5170960870000005,1.8259506810000001,1.22840606,0.0,3.15441617,18.888862286,0.630872464,28.242901531,6.14225214,1.212302562,1.776508315,1.1789636940000001,48.579639709000006,6.674793958,0.0,0.0,4.316847817,12.373994025,1.98696408,1.212302562,18.532044591000002,0.630872464,9.491922061,0.0,1.195078217,0.0,3.380812487,12.106191682,16.717050419,40.344942736,0.581430098,0.890601508,0.0,16.757465158,0.630872464,29.695424127000003,10.061588266,41.266065712999996,0.597533596,2.3912739839999997,16.536662767,15.614068872,15.291829654,20.408986052999996,6.457117455000001,4.46441645,0.0,1.7937403879999998,0.630872464,0.0,7.190748154,5.727353614,0.630872464,1.521473972,10.682378579,0.0,0.0,35.600534741000004,34.356666994,36.726805382,1.472031606,2.3912739839999997,13.099191214,3.933586435,0.0,1.1789636940000001,4.167833778,4.803429466999999,4.651581567,6.865230523,3.104976539,33.411833044,0.581430098,49.725397317,10.620954584,10.225004548,13.612976402000001,6.461447295,5.483759954,0.630872464,2.424646052,2.523546441,3.9116324469999997,1.195078217,6.530483491,0.890601508,0.581430098,12.502545338000001,3.7358462680000004,23.432278281000002,3.0877556000000004,1.892677383,50.310981131999995,2.357946141,52.760571918,0.0,0.0,0.0,3.685975353,13.625002379,6.147989065,14.83659222,1.521473972,1.472031606,2.0695652019999997,35.640015296,0.581430098,5.377933695,1.792608143,2.362679917,19.508024264,2.955476067,0.0,2.987769065,51.887840408,0.11210859100000001,0.013540146,0.058633413,0.133210582,0.0,0.0,1.410609896,0.0,0.0,0.0,0.353049614,0.0,0.460625534,0.0,0.24265794000000002,0.006154792,1.51755354,0.01458795,0.016644932,0.097717615,3.0,3.0
189x189,0.0,0.597533596,3.573857962,27.091609665999997,0.630872464,20.843339203,1.792608143,17.091844134,4.962991903,0.0,21.479104446999997,5.57228778,2.423480607,0.597533596,0.0,7.697656898,19.448140701,6.606286646,1.22840606,4.769018884,4.935665989,1.8259506810000001,1.22840606,0.0,3.15441617,36.918130081,0.630872464,20.684158249,5.560822042,0.630872464,1.195078217,0.597533596,45.197222886000006,5.511926034,0.0,0.0,4.316847817,16.762916570999998,1.98696408,0.630872464,4.5765768609999995,0.630872464,5.421781494999999,1.850624412,1.195078217,0.0,3.380812487,13.956816094,21.105972965,110.663081406,0.0,0.890601508,1.850624412,18.608089569999997,0.630872464,12.253764587000001,11.912212678,40.684635615,0.597533596,1.22840606,16.536662767,11.543928306,13.072313500000002,19.827555954999998,6.457117455000001,4.46441645,0.0,0.630872464,0.630872464,0.0,4.283508949,4.56448569,0.630872464,1.521473972,9.732010787,0.0,0.0,22.333573013,23.309081964,7.652195672,0.890601508,1.22840606,21.190481174,3.933586435,0.0,0.597533596,2.423480607,3.6405615429999996,0.0,6.865230523,4.374170853,30.135671963,0.0,51.524730263,10.145825931,10.225004548,18.001898948,1.22840606,8.603543630999999,0.630872464,1.261778128,2.523546441,7.612846222,1.195078217,6.055354838,0.890601508,0.0,11.92111524,3.15441617,16.454903425,3.0877556000000004,1.892677383,31.228506493999998,1.195078217,38.3289576,0.0,0.0,9.254157884,3.685975353,13.043572281,5.566558967,13.673724296,1.521473972,4.591815283,1.488135104,38.021559032,0.0,5.377933695,1.792608143,1.781249819,19.139097473,1.792608143,0.0,2.987769065,30.376570248,0.11210859100000001,0.013791204999999999,0.058633413,0.109503349,0.0,0.0,0.512899224,0.0,0.0,0.0,0.356940377,0.0,0.406942438,0.0,0.262833435,0.006154792,2.4109332109999997,0.01458795,0.016644932,0.097717615,3.0,3.0
190x190,0.0,1.7604015199999998,4.736725886,29.417362730999997,0.630872464,2.412122283,1.792608143,17.476009346999998,4.962991903,0.0,23.223457617999998,6.735155704,3.0049107050000003,0.597533596,0.0,4.011681545,24.099722268,10.676427212,1.809836158,4.769018884,5.5170960870000005,1.8259506810000001,1.22840606,0.0,3.15441617,39.243883146,0.630872464,28.242901531,6.14225214,1.212302562,1.776508315,1.1789636940000001,39.371577751000004,2.988818605,0.0,0.0,0.630872464,17.925784495000002,1.98696408,1.212302562,14.846069238,0.630872464,9.491922061,1.850624412,1.195078217,0.0,3.380812487,13.956816094,22.268840889,110.663081406,0.581430098,0.890601508,1.850624412,18.608089569999997,0.630872464,18.636737757,11.912212678,41.266065712999996,0.597533596,2.3912739839999997,16.536662767,11.928093519,17.142454066,20.408986052999996,6.457117455000001,4.46441645,0.0,1.7937403879999998,0.630872464,0.0,3.504772801,5.727353614,0.630872464,1.521473972,14.383592354,0.0,0.0,26.392472783,34.356666994,36.726805382,1.472031606,2.3912739839999997,22.353349098,3.933586435,0.0,1.1789636940000001,4.167833778,4.803429466999999,4.651581567,6.865230523,4.955600951,37.113046819,0.581430098,57.142616114,8.785603643,10.225004548,19.164766872,6.461447295,9.184973729,0.630872464,2.424646052,2.523546441,7.612846222,1.195078217,8.381107903,0.890601508,0.581430098,12.502545338000001,3.7358462680000004,23.432278281000002,3.0877556000000004,1.892677383,26.357581424,2.357946141,54.61119633,0.0,0.0,9.254157884,0.0,9.939027026,6.147989065,7.464769948000001,1.521473972,5.173245381,2.0695652019999997,46.743209446,0.581430098,5.377933695,1.792608143,2.362679917,23.209238039,2.955476067,0.0,2.987769065,22.401871668,0.102403374,0.013791204999999999,0.045591299,0.105076545,0.0,0.0,0.897710672,0.0,0.0,0.0,0.434700225,0.0,0.261028896,0.0,0.317820172,0.006154792,2.469680463,0.01458795,0.016644932,0.097717615,3.0,3.0
191x191,0.0,8.07092873,2.9441177429999996,26.371660102,0.630872464,22.570306941,1.726967738,14.47300186,1.261778128,0.0,19.040591386,3.149832004,4.666300381,0.0,0.0,7.100123302,14.357285263000001,4.70101303,1.212302562,5.235247638,7.2440638250000005,0.630872464,0.630872464,0.0,3.15441617,17.096254143,0.630872464,27.047823314,4.349643997,1.212302562,0.581430098,0.581430098,40.213944937,8.93371356,0.0,0.0,18.131791337,6.398579843,1.98696408,1.212302562,18.532044591000002,0.630872464,8.894388464999999,0.0,0.0,10.36318298,4.510246629,4.935665989,13.729281354000001,39.74740914,0.581430098,0.890601508,0.0,16.757465158,0.630872464,28.50034591,9.46405467,40.602874975999995,0.0,1.7937403879999998,12.951339067,17.872988474,16.95321933,19.213907835999997,6.457117455000001,2.671808307,6.908060806,1.7937403879999998,2.3578402019999998,0.0,6.593214558,7.454321351999999,0.630872464,1.521473972,7.694609514,8.634961864,0.0,38.391394148,23.599572734,35.531727165,1.472031606,3.5207081259999997,14.228625355999998,3.933586435,0.0,4.035427917,4.1021933729999995,5.932863609,4.651581567,6.865230523,3.104976539,28.631404992,0.581430098,39.567046797,9.425876367,8.169838934,11.222817927000001,11.044931581,4.886226358,0.630872464,2.424646052,2.523546441,1.521473972,0.0,6.464843085999999,0.890601508,0.581430098,12.502545338000001,3.7358462680000004,21.042119806000002,3.619645121,8.800738189,48.518372989,2.889835662,37.757896286,0.0,0.0,0.0,3.685975353,11.766646416999999,6.147989065,10.056164168,1.521473972,1.472031606,1.472031606,30.859587244000004,0.581430098,0.0,0.0,4.089647655,14.130090569,1.162867924,0.0,0.0,55.341838227,0.04973817700000001,0.10299942000000001,0.08596821399999999,0.156892689,0.0,0.035790683,1.410609896,0.0,0.0,0.0,0.368337466,0.0,0.489652034,0.0,0.192733448,0.036513589,1.640622167,0.01458795,0.03638128,0.026605331,3.0,3.0
192x192,0.0,6.908060806,1.781249819,25.896531448999998,0.630872464,22.570306941,1.726967738,14.104075069,4.962991903,0.0,17.296238215,1.98696408,4.084870283,0.0,0.0,7.100123302,13.406917471,0.630872464,0.630872464,5.235247638,6.662633727,0.630872464,0.630872464,0.0,3.15441617,35.125521938,0.630872464,19.489080032,3.768213899,0.630872464,0.0,0.0,36.831528114,7.770845636,0.0,0.0,18.131791337,10.787502389,1.98696408,0.630872464,4.5765768609999995,0.630872464,4.8242478989999995,1.850624412,0.0,10.36318298,4.510246629,6.7862904010000005,18.1182039,110.06554781,0.0,0.890601508,1.850624412,18.608089569999997,0.630872464,11.05868637,11.314679082,40.021444878,0.0,0.630872464,12.951339067,13.802847908,14.733703176,18.632477738,6.457117455000001,2.671808307,6.908060806,0.630872464,2.3578402019999998,0.0,3.685975353,6.291453428,0.630872464,1.521473972,6.744241722,8.634961864,0.0,25.124432419999998,12.551987704,6.457117455000001,0.890601508,2.3578402019999998,22.319915316,3.933586435,0.0,3.453997819,2.3578402019999998,4.769995685,0.0,6.865230523,4.374170853,25.355243911,0.0,41.366379742999996,8.950747714,8.169838934,15.611740473000001,5.811890346,8.006010035,0.630872464,1.261778128,2.523546441,5.222687747,0.0,5.989714433,0.890601508,0.0,11.92111524,3.15441617,14.064744950000001,3.619645121,8.800738189,29.435898351,1.726967738,23.326281967999996,0.0,0.0,9.254157884,3.685975353,11.185216318999998,5.566558967,8.893296244,1.521473972,4.591815283,0.890601508,33.24113098,0.0,0.0,0.0,3.508217557,13.761163778,0.0,0.0,0.0,33.830568067,0.04973817700000001,0.103250479,0.08596821399999999,0.133185456,0.0,0.035790683,0.512899224,0.0,0.0,0.0,0.37222822899999997,0.0,0.43596893800000003,0.0,0.212908943,0.036513589,2.534001838,0.01458795,0.03638128,0.026605331,3.0,3.0
193x193,0.0,8.07092873,2.9441177429999996,28.222284514,0.630872464,4.1390900209999995,1.726967738,14.488240282,4.962991903,0.0,19.040591386,3.149832004,4.666300381,0.0,0.0,3.414147949,18.058499038,4.70101303,1.212302562,5.235247638,7.2440638250000005,0.630872464,0.630872464,0.0,3.15441617,37.451275003,0.630872464,27.047823314,4.349643997,1.212302562,0.581430098,0.581430098,31.005882978999995,5.247738206999999,0.0,0.0,14.445815984,11.950370313,1.98696408,1.212302562,14.846069238,0.630872464,8.894388464999999,1.850624412,0.0,10.36318298,4.510246629,6.7862904010000005,19.281071824,110.06554781,0.581430098,0.890601508,1.850624412,18.608089569999997,0.630872464,17.44165954,11.314679082,40.602874975999995,0.0,1.7937403879999998,12.951339067,14.187013121,18.803843741999998,19.213907835999997,6.457117455000001,2.671808307,6.908060806,1.7937403879999998,2.3578402019999998,0.0,2.907239205,7.454321351999999,0.630872464,1.521473972,11.395823288999999,8.634961864,0.0,29.183332189999998,23.599572734,35.531727165,1.472031606,3.5207081259999997,23.482783239999996,3.933586435,0.0,4.035427917,4.1021933729999995,5.932863609,4.651581567,6.865230523,4.955600951,32.332618767,0.581430098,46.984265594,7.590525426,8.169838934,16.774608397,11.044931581,8.587440133,0.630872464,2.424646052,2.523546441,5.222687747,0.0,8.315467497999999,0.890601508,0.581430098,12.502545338000001,3.7358462680000004,21.042119806000002,3.619645121,8.800738189,24.564973280999997,2.889835662,39.608520698,0.0,0.0,9.254157884,0.0,8.080671063999999,6.147989065,2.684341896,1.521473972,5.173245381,1.472031606,41.962781394000004,0.581430098,0.0,0.0,4.089647655,17.831304344,1.162867924,0.0,0.0,25.855869487,0.040032960000000006,0.103250479,0.0729261,0.128758652,0.0,0.035790683,0.897710672,0.0,0.0,0.0,0.449988077,0.0,0.290055396,0.0,0.26789567999999997,0.036513589,2.59274909,0.01458795,0.03638128,0.026605331,3.0,3.0
194x194,0.0,1.162867924,2.9441177429999996,28.222284514,0.630872464,20.843339203,0.0,18.174215635,4.962991903,0.0,19.040591386,3.149832004,1.212302562,0.0,0.0,7.100123302,16.331531299999998,4.70101303,1.212302562,1.781249819,5.5170960870000005,0.630872464,0.630872464,0.0,3.15441617,37.451275003,0.630872464,27.047823314,4.349643997,1.212302562,0.581430098,0.581430098,42.064569349,5.479715741,0.0,0.0,4.316847817,11.950370313,1.98696408,1.212302562,18.532044591000002,0.630872464,8.894388464999999,1.850624412,0.0,0.0,2.783278891,6.7862904010000005,19.281071824,110.06554781,0.581430098,0.890601508,1.850624412,18.608089569999997,0.630872464,28.50034591,11.314679082,38.875907237999996,0.0,1.7937403879999998,12.951339067,14.418990654999998,15.349845923000002,19.213907835999997,6.457117455000001,2.671808307,0.0,1.7937403879999998,0.630872464,0.0,6.593214558,5.727353614,0.630872464,1.521473972,11.395823288999999,0.0,0.0,35.061000678,23.599572734,35.531727165,1.472031606,1.7937403879999998,21.755815501999997,3.933586435,0.0,0.581430098,2.375225635,4.205895870999999,4.651581567,6.865230523,4.955600951,32.332618767,0.581430098,50.670240947,11.276500779000001,1.261778128,16.774608397,5.863913699,8.587440133,0.630872464,2.424646052,2.523546441,5.222687747,0.0,6.5884997599999995,0.890601508,0.581430098,12.502545338000001,3.7358462680000004,21.042119806000002,1.892677383,1.892677383,50.368997401,1.162867924,37.88155296,0.0,0.0,9.254157884,3.685975353,10.039678679,6.147989065,10.056164168,1.521473972,5.173245381,1.472031606,41.962781394000004,0.581430098,0.0,0.0,2.362679917,17.831304344,1.162867924,0.0,0.0,51.887840408,0.046106639000000005,0.013791204999999999,0.058633413,0.124391733,0.0,0.0,1.410609896,0.0,0.0,0.0,0.353002292,0.0,0.43808061400000003,0.0,0.251349296,0.0,2.422728519,0.01458795,0.016644932,0.026605331,3.0,3.0
195x195,0.0,7.505594402,11.046132103,25.240985253999998,0.630872464,40.717274431,3.5195758809999997,14.458104088999999,1.795511968,0.0,19.106348223,3.5853237,7.478655993,0.597533596,0.53373384,8.231390738,19.608840199,6.606286646,1.22840606,8.223016703,9.331315145000001,1.8259506810000001,1.22840606,0.0,4.2218899,17.096843060999998,0.630872464,15.404962781000002,3.573857962,0.630872464,1.728812057,1.131267436,45.925221038000004,16.438197994,0.0,0.0,19.199265067,11.5070635,0.0,0.630872464,5.1103107009999995,0.630872464,8.090462913,0.0,1.728812057,10.89691682,5.107780225,23.315751302000002,12.261890099,52.621944106,0.0,0.890601508,0.0,14.770501077999999,1.1646063039999999,12.787498427000001,10.061588266,46.147693933999996,0.597533596,2.829583627,17.070396607,17.280833235,13.370434534000001,16.387356003999997,6.457117455000001,4.46441645,6.908060806,0.630872464,2.3578402019999998,0.53373384,4.283508949,6.825187268,1.1646063039999999,1.521473972,37.517078272,8.634961864,0.0,24.210736243,11.921700564,9.787141207000001,0.890601508,2.955373798,13.811272483,3.933586435,0.53373384,4.051531415,5.217922075,11.238530095000002,0.53373384,6.865230523,3.057280281,26.582439643,0.53373384,37.810896969,11.497530032,17.666799194,8.476174687,7.476897672,5.436063696,3.8332009769999997,1.261778128,2.523546441,3.9116324469999997,1.195078217,7.532875731,0.890601508,0.0,0.0,3.68815001,18.58984896,4.814723338,8.800738189,30.445355812000003,2.9220459549999998,30.25742404,0.0,0.0,0.0,3.685975353,15.452257357,7.701504502,16.342405713999998,1.521473972,3.025547043,2.021868944,27.60008222,1.06747373,5.377933695,2.860081873,5.109395124,14.132631325000002,1.792608143,0.0,10.993728781,44.504038827,0.07933870700000001,0.12336852400000001,0.07917813499999998,0.155589902,0.0,0.035790683,0.512899224,0.0,0.0,0.0,0.364897463,0.0,0.458513858,0.0,0.204217587,0.042668381,1.598197337,0.004664369,0.040816654,0.097717615,3.0,3.0
196x196,0.0,8.668462326,12.209000027,27.566738319,0.630872464,22.286057511,3.5195758809999997,14.842269301999998,1.795511968,0.0,20.850701394,4.748191624,8.060086091,0.597533596,0.53373384,4.545415385,24.260421766,10.676427212,1.809836158,8.223016703,9.912745243000002,1.8259506810000001,1.22840606,0.0,4.2218899,19.422596126,0.630872464,22.963706063000004,4.15528806,1.212302562,2.310242155,1.712697534,40.099575903,13.915090565,0.0,0.0,15.513289713999999,12.669931424,0.0,1.212302562,15.379803078,0.630872464,12.160603478999999,0.0,1.728812057,10.89691682,5.107780225,23.315751302000002,13.424758023,52.621944106,0.581430098,0.890601508,0.0,14.770501077999999,1.1646063039999999,19.170471597,10.061588266,46.729124031999994,0.597533596,3.992451551,17.070396607,17.664998448,17.4405751,16.968786101999996,6.457117455000001,4.46441645,6.908060806,1.7937403879999998,2.3578402019999998,0.53373384,3.504772801,7.988055191999999,1.1646063039999999,1.521473972,42.168659839,8.634961864,0.0,28.269636013,22.969285594,38.861750917,1.472031606,4.1182417220000005,14.974140407,3.933586435,0.53373384,4.632961513000001,6.962275246,12.401398019000002,5.185315407,6.865230523,3.638710379,33.559814499,1.115163938,43.42878282,10.137307744,17.666799194,9.639042611,12.709938907,6.017493794,3.8332009769999997,2.424646052,2.523546441,3.9116324469999997,1.195078217,9.858628796,0.890601508,0.581430098,0.581430098,4.269580108,25.567223816000002,4.814723338,8.800738189,25.574430741999997,4.084913879,46.53966277,0.0,0.0,0.0,0.0,12.347712102000001,8.282934599999999,10.133451366,1.521473972,3.6069771409999998,2.6032990419999997,36.321732634,1.648903828,5.377933695,2.860081873,5.690825222,18.202771891,2.955476067,0.0,10.993728781,36.529340247,0.06963349,0.12336852400000001,0.06613602099999999,0.151163098,0.0,0.035790683,0.897710672,0.0,0.0,0.0,0.442657311,0.0,0.312600316,0.0,0.259204324,0.042668381,1.656944589,0.004664369,0.040816654,0.097717615,3.0,3.0
197x197,0.0,7.505594402,11.046132103,27.091609665999997,0.630872464,22.286057511,3.5195758809999997,14.473342510999998,5.496725743,0.0,19.106348223,3.5853237,7.478655993,0.597533596,0.53373384,4.545415385,23.310053974,6.606286646,1.22840606,8.223016703,9.331315145000001,1.8259506810000001,1.22840606,0.0,4.2218899,37.451863921,0.630872464,15.404962781000002,3.573857962,0.630872464,1.728812057,1.131267436,36.71715908,12.752222641,0.0,0.0,15.513289713999999,17.05885397,0.0,0.630872464,1.424335348,0.630872464,8.090462913,1.850624412,1.728812057,10.89691682,5.107780225,25.166375714,17.813680569,122.940082776,0.0,0.890601508,1.850624412,16.621125489999997,1.1646063039999999,1.728812057,11.912212678,46.147693933999996,0.597533596,2.829583627,17.070396607,13.594857882,15.221058946000001,16.387356003999997,6.457117455000001,4.46441645,6.908060806,0.630872464,2.3578402019999998,0.53373384,0.597533596,6.825187268,1.1646063039999999,1.521473972,41.218292047,8.634961864,0.0,15.002674285,11.921700564,9.787141207000001,0.890601508,2.955373798,23.065430366999998,3.933586435,0.53373384,4.051531415,5.217922075,11.238530095000002,0.53373384,6.865230523,4.907904693,30.283653418,0.53373384,45.228115766,9.662179090999999,17.666799194,14.027965157,7.476897672,9.137277470999999,3.8332009769999997,1.261778128,2.523546441,7.612846222,1.195078217,9.383500143,0.890601508,0.0,0.0,3.68815001,18.58984896,4.814723338,8.800738189,6.491956104,2.9220459549999998,32.108048452,0.0,0.0,9.254157884,0.0,11.766282004,7.701504502,8.970583441999999,1.521473972,6.726760818,2.021868944,38.70327637,1.06747373,5.377933695,2.860081873,5.109395124,17.8338451,1.792608143,0.0,10.993728781,15.018070087,0.06963349,0.123619583,0.06613602099999999,0.127455865,0.0,0.035790683,0.0,0.0,0.0,0.0,0.44654807399999996,0.0,0.25891722,0.0,0.279379819,0.042668381,2.55032426,0.004664369,0.040816654,0.097717615,3.0,3.0
