coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Microglia,ODMature4,Microglia ODMature4
201x201,0.0,2.889914001,2.867675238,2.889914001,1.168652664,11.640920176,3.494662084,2.5645264240000003,0.0,1.168652664,2.060833429,6.022148348,0.615883328,0.0,2.060833429,7.941807901,31.649453238999996,2.161869865,0.716919764,5.39158178,3.054256277,2.049711983,1.231772901,0.615883328,1.444950101,6.022148348,2.676723002,1.444950101,1.444950101,0.0,0.615883328,0.0,9.576359789,3.505797329,0.0,1.433828655,0.615883328,1.168652664,5.843212087,0.615883328,44.902088418999995,0.0,15.675866928,5.533287968000001,0.0,5.906434917,8.422573912999999,3.670139605,0.716919764,1.444950101,0.0,1.231772901,0.0,11.52574667,1.444950101,46.387399990000006,0.0,8.557853102,0.0,15.408923961,0.0,12.655971642,4.158583158,3.505797329,0.0,7.253921249,0.0,2.060833429,0.0,0.0,28.80450321,128.834589126,0.0,2.161869865,10.282151363,0.716919764,1.948692665,24.31997091,7.452290987,2.150793929,0.0,0.0,2.889914001,0.0,0.0,0.0,7.895752215,9.893451281,28.586991321,1.885572428,0.0,5.779848666,0.0,8.556759345,2.400425565,1.444950101,0.0,5.502503068,0.0,1.433828655,0.0,6.022148348,23.327086293999997,29.444990604,0.0,0.615883328,0.0,250.36035683,3.016259324,356.99367953699993,0.0,0.0,59.52390538899999,2.337336513,8.912062349,0.716919764,0.716919764,1.444950101,4.838790772,28.368752730999997,0.0,20.568013307999998,0.716919764,0.615883328,2.825780066,17.812450233,7.35495144,1.231772901,2.161869865,1.444950101,8.328382356999999,1.444950101,0.0,0.0,13.296746266,0.018340362,0.173852945,0.156206433,0.226376968,0.002447184,0.101647232,14.617430493999999,0.0,0.0,0.002651482,0.082738771,0.0,0.663296182,0.00462805,0.13390843,0.217442878,0.291029241,0.31715098999999997,0.072556174,0.0,3.0,3.0,"[[1, 2, 4], [1, 2, 3]]"
202x202,0.0,2.889914001,0.0,2.889914001,1.168652664,10.207091521,16.280319938999998,1.84760666,0.0,1.168652664,2.060833429,6.022148348,0.615883328,0.0,2.060833429,7.224888137,32.804314889,1.444950101,0.0,4.674662016,2.337336513,0.615883328,1.231772901,0.615883328,1.444950101,6.022148348,2.676723002,1.444950101,1.444950101,0.0,5.35532967,0.0,8.859440025,3.505797329,0.0,0.0,0.615883328,15.388139173999999,5.843212087,0.615883328,76.363267704,0.0,20.41531327,1.231772901,0.0,10.645881259,8.422573912999999,2.953219841,0.0,10.923471388,0.0,1.231772901,0.0,25.74523318,1.444950101,53.155978350000005,4.739446342,17.319454625,0.0,14.692004197,0.0,11.939051878,3.441663394,8.245243671,0.0,7.253921249,0.0,2.060833429,0.0,0.0,19.204845272,105.890407396,0.0,1.444950101,7.414476125,0.0,1.231772901,57.49430022,6.735371223,4.739446342,0.0,0.0,2.889914001,0.0,4.739446342,0.0,32.748604863,6.308866589,41.527090431000005,1.168652664,0.0,5.779848666,0.0,12.579285923,2.400425565,1.444950101,4.739446342,14.981024354999999,0.0,0.0,0.0,6.022148348,28.066532635999998,28.72807084,0.0,0.615883328,0.0,250.36035683,3.016259324,225.23932212399998,0.0,0.0,96.720459255,2.337336513,13.651508691,0.0,0.0,1.444950101,4.121871008,24.784168038999997,0.0,24.033112417999998,0.0,0.615883328,2.825780066,21.11806792,6.638031676,1.231772901,1.444950101,1.444950101,8.328382356999999,1.444950101,4.739446342,0.0,22.775267553,0.036642838999999996,0.15047818200000002,0.122491,0.265260477,0.002447184,0.061899456,11.059666084999998,0.223855094,0.0,0.0,0.106360081,0.0,2.110893677,0.0,0.236125163,0.19112947600000002,0.305469163,0.412872027,0.043566539,0.0,3.0,3.0,"[[1, 2, 4], [1, 2, 4]]"
203x203,0.0,2.889914001,2.867675238,2.889914001,1.168652664,11.640920176,17.714148594,2.5645264240000003,0.0,1.168652664,2.060833429,6.022148348,0.615883328,0.0,2.060833429,7.941807901,36.388899581,2.161869865,0.716919764,5.39158178,3.054256277,2.049711983,1.231772901,0.615883328,1.444950101,6.022148348,2.676723002,1.444950101,1.444950101,0.0,5.35532967,0.0,9.576359789,3.505797329,0.0,1.433828655,0.615883328,15.388139173999999,5.843212087,0.615883328,65.859958819,0.0,20.41531327,5.533287968000001,0.0,10.645881259,8.422573912999999,3.670139605,0.716919764,10.923471388,0.0,1.231772901,0.0,25.74523318,1.444950101,48.389014700000004,4.739446342,18.036374389,0.0,15.408923961,0.0,12.655971642,1.332803092,8.245243671,0.0,7.253921249,0.0,2.060833429,0.0,0.0,30.718169486,89.274397326,0.0,2.161869865,10.282151363,0.716919764,1.948692665,54.66852015399999,7.452290987,6.890240271,0.0,0.0,2.889914001,0.0,4.739446342,0.0,36.333189555,9.893451281,46.629818476,1.885572428,0.0,5.779848666,0.0,10.470425621,2.400425565,1.444950101,4.739446342,12.155244288999999,0.0,1.433828655,0.0,6.022148348,28.066532635999998,29.444990604,0.0,0.615883328,0.0,250.36035683,3.016259324,250.603020024,0.0,0.0,77.65477321899999,2.337336513,13.651508691,0.716919764,0.716919764,1.444950101,4.838790772,28.368752730999997,0.0,31.961719752,0.716919764,0.615883328,0.0,22.551896575,7.35495144,1.231772901,2.161869865,1.444950101,2.676723002,1.444950101,4.739446342,0.0,19.949487487,0.036642838999999996,0.08770954299999999,0.13107157800000002,0.272934717,0.002447184,0.077882887,10.609097284999999,0.223855094,0.0,0.002651482,0.07659506299999999,0.0,2.110893677,0.00462805,0.17812191700000002,0.15141638000000002,0.338780038,0.412872027,0.044028456,0.0,3.0,3.0,"[[1, 2, 4], [1, 3, 4]]"
204x204,0.0,2.889914001,2.867675238,2.889914001,1.168652664,9.793313516,17.098265266,0.716919764,0.0,1.168652664,1.444950101,6.022148348,0.0,0.0,1.444950101,7.941807901,35.15712668,2.161869865,0.716919764,5.39158178,3.054256277,1.433828655,0.0,0.0,1.444950101,6.022148348,1.444950101,1.444950101,1.444950101,0.0,4.739446342,0.0,7.112821445,2.889914001,0.0,1.433828655,0.0,15.388139173999999,5.843212087,0.0,62.490023869,0.0,17.951774926,4.301515067,0.0,9.414108358,7.190801012,3.054256277,0.716919764,10.923471388,0.0,0.0,0.0,25.74523318,1.444950101,48.10146075,4.739446342,18.036374389,0.0,15.408923961,0.0,7.728902411,3.54269983,7.629360343,0.0,6.022148348,0.0,1.444950101,0.0,0.0,23.072983352,91.268997336,0.0,2.161869865,7.818613019000001,0.716919764,0.716919764,37.16876204,6.220518085999999,6.890240271,0.0,0.0,2.889914001,0.0,4.739446342,0.0,32.022022031999995,6.1981874569999995,46.122681613,1.885572428,0.0,5.779848666,0.0,12.064432786000001,1.168652664,1.444950101,4.739446342,13.749251454,0.0,1.433828655,0.0,6.022148348,28.066532635999998,27.597383944,0.0,0.0,0.0,250.36035683,1.168652664,289.48918977399995,0.0,0.0,75.26343251899999,2.337336513,13.651508691,0.716919764,0.716919764,1.444950101,4.2229074440000005,26.521146070999997,0.0,29.244604076999998,0.716919764,0.0,2.825780066,22.551896575,6.739068112,0.0,2.161869865,1.444950101,7.0966094559999995,1.444950101,4.739446342,0.0,12.304301353,0.036642838999999996,0.118284456,0.12391814500000001,0.264610169,0.002447184,0.065429547,10.09490239,0.223855094,0.0,0.002651482,0.103755863,0.0,2.0948586039999997,0.00462805,0.160219979,0.210585168,0.338780038,0.412872027,0.058968781,0.0,3.0,3.0,"[[1, 2, 4], [2, 3, 4]]"
205x205,0.0,0.96942751,24.23480772,3.810124102,1.6533570789999998,30.080818561,0.615883328,3.301750423,0.484704415,1.168652664,1.585310838,6.506852763,4.008871157,0.96942751,0.615883328,0.0,31.251231165999997,0.484704415,0.0,5.1593664310000005,2.337336513,16.272001601,1.231772901,1.100587743,0.0,6.022148348,1.231772901,5.681438881,2.423576211,2.840696592,0.615883328,0.96942751,17.952093538,11.763749528,0.0,0.0,2.070027091,4.494053671,5.843212087,0.615883328,38.934498489,5.681438881,15.675866928,1.231772901,2.840696592,5.906434917,11.263270505,8.634658722000001,4.7794963809999995,96.588805,2.840696592,1.231772901,0.0,10.031497604,3.325401007,34.198760410000006,3.325401007,5.929563891,0.0,6.022148348,0.0,20.179009939,14.803983934000001,3.9412843349999997,3.325401007,7.253921249,0.96942751,1.100587743,0.0,0.0,14.950103344999999,138.10762809599998,0.0,0.96942751,45.58107866499999,0.0,1.231772901,24.31997091,3.369853075,8.522259222,0.0,3.810124102,2.840696592,0.0,0.484704415,0.0,5.765311286,5.348620903,18.317308336,1.6533570789999998,0.0,11.36232054,0.0,19.696009809,4.339225354,9.006963637,0.0,6.96578194,5.681438881,5.33184099,0.484704415,6.022148348,16.537729590999998,31.568767432,0.0,1.585310838,2.840696592,223.14273550000001,3.016259324,214.202911132,0.0,0.0,52.075929564999996,3.306764023,6.506852763,0.0,0.484704415,0.484704415,5.091298517999999,24.802483011,3.87764288,11.276904779999999,0.0,3.4565799200000003,2.825780066,32.411722295,6.638031676,1.231772901,0.484704415,2.423576211,11.662928637,2.840696592,0.484704415,0.0,22.989756931,0.018340362,0.189199326,0.12637367900000002,0.229382181,0.002447184,0.084956382,10.268777816,0.085128075,0.0,0.0,0.065948926,0.014365337,1.017360236,0.0,0.13390843,0.094699274,0.5111571859999999,0.006310039999999999,0.043566539,0.223626855,3.0,3.0,"[[1, 3, 4], [0, 1, 2]]"
206x206,0.0,0.96942751,27.102482958,3.810124102,1.6533570789999998,31.514647216,2.049711983,4.018670187,0.484704415,1.168652664,1.585310838,6.506852763,4.008871157,0.96942751,0.615883328,0.716919764,34.835815858,1.201624179,0.716919764,5.8762861950000005,3.054256277,17.705830256,1.231772901,1.100587743,0.0,6.022148348,1.231772901,5.681438881,2.423576211,2.840696592,0.615883328,0.96942751,18.669013302,11.763749528,0.0,1.433828655,2.070027091,4.494053671,5.843212087,0.615883328,28.431189603999997,5.681438881,15.675866928,5.533287968000001,2.840696592,5.906434917,11.263270505,9.351578486000001,5.4964161449999995,96.588805,2.840696592,1.231772901,0.0,10.031497604,3.325401007,29.43179676,3.325401007,6.646483655,0.0,6.739068112,0.0,20.895929703,12.695123632000001,3.9412843349999997,3.325401007,7.253921249,0.96942751,1.100587743,0.0,0.0,26.463427559,121.491618026,0.0,1.686347274,48.44875390299999,0.716919764,1.948692665,21.494190844,4.086772839,10.673053151000001,0.0,3.810124102,2.840696592,0.0,0.484704415,0.0,9.349895978,8.933205595,23.420036381000003,2.370276843,0.0,11.36232054,0.0,17.587149507,4.339225354,9.006963637,0.0,4.140001874,5.681438881,6.765669645,0.484704415,6.022148348,16.537729590999998,32.285687196,0.0,1.585310838,2.840696592,223.14273550000001,3.016259324,239.56660903199997,0.0,0.0,33.01024352899999,3.306764023,6.506852763,0.716919764,1.201624179,0.484704415,5.8082182819999995,28.387067703,3.87764288,19.205512114,0.716919764,3.4565799200000003,0.0,33.845550949999996,7.35495144,1.231772901,1.201624179,2.423576211,6.011269282,2.840696592,0.484704415,0.0,20.163976865,0.018340362,0.12643068699999999,0.13495425700000002,0.23705642100000002,0.002447184,0.10093981299999999,9.818209016,0.085128075,0.0,0.002651482,0.036183908,0.014365337,1.017360236,0.00462805,0.075905184,0.054986178,0.5444680609999999,0.006310039999999999,0.044028456,0.223626855,3.0,3.0,"[[1, 3, 4], [0, 1, 3]]"
207x207,0.0,0.96942751,24.23480772,3.810124102,1.6533570789999998,30.080818561,14.835369838,3.301750423,0.484704415,1.168652664,1.585310838,6.506852763,4.008871157,0.96942751,0.615883328,0.0,35.990677508,0.484704415,0.0,5.1593664310000005,2.337336513,16.272001601,1.231772901,1.100587743,0.0,6.022148348,1.231772901,5.681438881,2.423576211,2.840696592,5.35532967,0.96942751,17.952093538,11.763749528,0.0,0.0,2.070027091,18.713540181,5.843212087,0.615883328,59.892368889,5.681438881,20.41531327,1.231772901,2.840696592,10.645881259,11.263270505,8.634658722000001,4.7794963809999995,106.06732628699999,2.840696592,1.231772901,0.0,24.250984113999998,3.325401007,36.200375120000004,8.064847349,15.408085178,0.0,6.022148348,0.0,20.179009939,11.978203868000001,8.680730677,3.325401007,7.253921249,0.96942751,1.100587743,0.0,0.0,16.863769621,98.547436296,0.0,0.96942751,45.58107866499999,0.0,1.231772901,54.66852015399999,3.369853075,13.261705564,0.0,3.810124102,2.840696592,0.0,5.224150757,0.0,34.202748626,5.348620903,36.360135491,1.6533570789999998,0.0,11.36232054,0.0,21.609676085,4.339225354,9.006963637,4.739446342,13.618523160999999,5.681438881,5.33184099,0.484704415,6.022148348,21.277175933,31.568767432,0.0,1.585310838,2.840696592,223.14273550000001,3.016259324,107.812251619,0.0,0.0,70.206797395,3.306764023,11.246299105,0.0,0.484704415,0.484704415,5.091298517999999,24.802483011,3.87764288,22.670611223999998,0.0,3.4565799200000003,0.0,37.151168637,6.638031676,1.231772901,0.484704415,2.423576211,6.011269282,2.840696592,5.224150757,0.0,29.642498151999998,0.036642838999999996,0.103055924,0.101238824,0.27593993,0.002447184,0.061192037,6.260444606999999,0.308983169,0.0,0.0,0.05980521799999999,0.014365337,2.464957731,0.0,0.17812191700000002,0.028672776,0.5589079829999999,0.102031077,0.015038820999999999,0.223626855,3.0,3.0,"[[1, 3, 4], [0, 1, 4]]"
208x208,0.0,0.96942751,27.102482958,3.810124102,1.6533570789999998,29.667040556,1.433828655,2.1710635270000003,0.484704415,1.168652664,0.96942751,6.506852763,3.392987829,0.96942751,0.0,0.716919764,33.604042957,1.201624179,0.716919764,5.8762861950000005,3.054256277,17.089946928,0.0,0.484704415,0.0,6.022148348,0.0,5.681438881,2.423576211,2.840696592,0.0,0.96942751,16.205474958,11.1478662,0.0,1.433828655,1.454143763,4.494053671,5.843212087,0.0,25.061254654000003,5.681438881,13.212328584,4.301515067,2.840696592,4.674662016,10.031497604,8.735695158,5.4964161449999995,96.588805,2.840696592,0.0,0.0,10.031497604,3.325401007,29.14424281,3.325401007,6.646483655,0.0,6.739068112,0.0,15.968860472,14.90502037,3.325401007,3.325401007,6.022148348,0.96942751,0.484704415,0.0,0.0,18.818241425,123.486218036,0.0,1.686347274,45.98521555899999,0.716919764,0.716919764,3.9944327299999998,2.8549999379999997,10.673053151000001,0.0,3.810124102,2.840696592,0.0,0.484704415,0.0,5.038728455,5.237941771,22.912899518000003,2.370276843,0.0,11.36232054,0.0,19.181156672,3.1074524529999996,9.006963637,0.0,5.734009039,5.681438881,6.765669645,0.484704415,6.022148348,16.537729590999998,30.438080536,0.0,0.96942751,2.840696592,223.14273550000001,1.168652664,278.452778782,0.0,0.0,30.618902829,3.306764023,6.506852763,0.716919764,1.201624179,0.484704415,5.192334954,26.539461043,3.87764288,16.488396439,0.716919764,2.840696592,2.825780066,33.845550949999996,6.739068112,0.0,1.201624179,2.423576211,10.431155736,2.840696592,0.484704415,0.0,12.518790731,0.018340362,0.1570056,0.127800824,0.22873187299999997,0.002447184,0.088486473,9.304014121,0.085128075,0.0,0.002651482,0.063344708,0.014365337,1.001325163,0.00462805,0.058003246,0.11415496600000001,0.5444680609999999,0.006310039999999999,0.058968781,0.223626855,3.0,3.0,"[[1, 3, 4], [0, 2, 3]]"
209x209,0.0,0.96942751,24.23480772,3.810124102,1.6533570789999998,28.233211901,14.21948651,1.454143763,0.484704415,1.168652664,0.96942751,6.506852763,3.392987829,0.96942751,0.0,0.0,34.758904607,0.484704415,0.0,5.1593664310000005,2.337336513,15.656118272999999,0.0,0.484704415,0.0,6.022148348,0.0,5.681438881,2.423576211,2.840696592,4.739446342,0.96942751,15.488555194,11.1478662,0.0,0.0,1.454143763,18.713540181,5.843212087,0.0,56.522433938999995,5.681438881,17.951774926,0.0,2.840696592,9.414108358,10.031497604,8.018775394,4.7794963809999995,106.06732628699999,2.840696592,0.0,0.0,24.250984113999998,3.325401007,35.91282117,8.064847349,15.408085178,0.0,6.022148348,0.0,15.251940708,14.188100606,8.064847349,3.325401007,6.022148348,0.96942751,0.484704415,0.0,0.0,9.218583487,100.542036306,0.0,0.96942751,43.11754032099999,0.0,0.0,37.16876204,2.1380801739999997,13.261705564,0.0,3.810124102,2.840696592,0.0,5.224150757,0.0,29.891581103,1.6533570789999998,35.852998628,1.6533570789999998,0.0,11.36232054,0.0,23.20368325,3.1074524529999996,9.006963637,4.739446342,15.212530326,5.681438881,5.33184099,0.484704415,6.022148348,21.277175933,29.721160772,0.0,0.96942751,2.840696592,223.14273550000001,1.168652664,146.698421369,0.0,0.0,67.815456695,3.306764023,11.246299105,0.0,0.484704415,0.484704415,4.47541519,22.954876351,3.87764288,19.953495549,0.0,2.840696592,2.825780066,37.151168637,6.022148348,0.0,0.484704415,2.423576211,10.431155736,2.840696592,5.224150757,0.0,21.997312018,0.036642838999999996,0.133630837,0.094085391,0.267615382,0.002447184,0.048738697,5.746249711999999,0.308983169,0.0,0.0,0.086966018,0.014365337,2.448922658,0.0,0.160219979,0.08784156400000001,0.5589079829999999,0.102031077,0.029979146,0.223626855,3.0,3.0,"[[1, 3, 4], [0, 2, 4]]"
210x210,0.0,0.96942751,27.102482958,3.810124102,1.6533570789999998,29.667040556,15.653315164999999,2.1710635270000003,0.484704415,1.168652664,0.96942751,6.506852763,3.392987829,0.96942751,0.0,0.716919764,38.343489299,1.201624179,0.716919764,5.8762861950000005,3.054256277,17.089946928,0.0,0.484704415,0.0,6.022148348,0.0,5.681438881,2.423576211,2.840696592,4.739446342,0.96942751,16.205474958,11.1478662,0.0,1.433828655,1.454143763,18.713540181,5.843212087,0.0,46.019125054,5.681438881,17.951774926,4.301515067,2.840696592,9.414108358,10.031497604,8.735695158,5.4964161449999995,106.06732628699999,2.840696592,0.0,0.0,24.250984113999998,3.325401007,31.14585752,8.064847349,16.125004942,0.0,6.739068112,0.0,15.968860472,12.079240304,8.064847349,3.325401007,6.022148348,0.96942751,0.484704415,0.0,0.0,20.731907701,83.926026236,0.0,1.686347274,45.98521555899999,0.716919764,0.716919764,34.342981974,2.8549999379999997,15.412499493000002,0.0,3.810124102,2.840696592,0.0,5.224150757,0.0,33.476165795,5.237941771,40.955726673,2.370276843,0.0,11.36232054,0.0,21.094822948,3.1074524529999996,9.006963637,4.739446342,12.38675026,5.681438881,6.765669645,0.484704415,6.022148348,21.277175933,30.438080536,0.0,0.96942751,2.840696592,223.14273550000001,1.168652664,172.062119269,0.0,0.0,48.749770659,3.306764023,11.246299105,0.716919764,1.201624179,0.484704415,5.192334954,26.539461043,3.87764288,27.882102883,0.716919764,2.840696592,0.0,38.584997292,6.739068112,0.0,1.201624179,2.423576211,4.7794963809999995,2.840696592,5.224150757,0.0,19.171531952,0.036642838999999996,0.070862198,0.10266596900000001,0.275289622,0.002447184,0.06472212799999999,5.295680912,0.308983169,0.0,0.002651482,0.057201,0.014365337,2.448922658,0.00462805,0.102216733,0.048128468,0.5922188579999998,0.102031077,0.030441063,0.223626855,3.0,3.0,"[[1, 3, 4], [0, 3, 4]]"
211x211,0.0,0.96942751,27.102482958,0.96942751,1.6533570789999998,31.514647216,2.049711983,4.018670187,0.484704415,1.168652664,1.585310838,6.506852763,4.008871157,0.96942751,0.615883328,0.716919764,23.473495317999998,1.201624179,0.716919764,5.8762861950000005,3.054256277,3.503855746,1.231772901,1.100587743,0.0,6.022148348,1.231772901,0.0,2.423576211,0.0,0.615883328,0.96942751,12.987574421,11.763749528,0.0,1.433828655,2.070027091,1.6533570789999998,5.843212087,0.615883328,45.386792834,0.0,15.675866928,5.533287968000001,0.0,5.906434917,8.422573912999999,3.670139605,2.655719553,0.0,0.0,1.231772901,0.0,7.190801012,0.484704415,46.387399990000006,0.484704415,6.646483655,0.0,6.739068112,0.0,20.895929703,4.158583158,1.100587743,0.484704415,7.253921249,0.96942751,1.100587743,0.0,0.0,29.289207625,129.804016636,0.0,1.686347274,42.76731502199999,0.716919764,1.948692665,24.31997091,4.086772839,2.150793929,0.0,0.96942751,0.0,0.0,0.484704415,0.0,9.349895978,8.933205595,29.071695736000002,2.370276843,0.0,0.0,0.0,9.050609033,4.339225354,0.484704415,0.0,6.96578194,0.0,6.765669645,0.484704415,6.022148348,13.697032999,29.444990604,0.0,1.585310838,0.0,223.14273550000001,3.016259324,346.91353060999995,0.0,0.0,52.79284932899999,3.306764023,6.506852763,0.716919764,1.201624179,0.484704415,5.8082182819999995,28.387067703,3.87764288,22.03129218,0.716919764,0.615883328,2.825780066,13.962208989999999,7.35495144,1.231772901,1.201624179,2.423576211,8.822232045,0.0,0.484704415,0.0,22.989756931,0.018340362,0.215496186,0.16008911200000003,0.254352639,0.002447184,0.124704158,14.617430493999999,0.085128075,0.0,0.002651482,0.082738771,0.0,1.017360236,0.00462805,0.13390843,0.114182554,0.271375443,0.006310039999999999,0.072556174,0.0,3.0,3.0,"[[1, 3, 4], [1, 2, 3]]"
212x212,0.0,0.96942751,24.23480772,0.96942751,1.6533570789999998,30.080818561,14.835369838,3.301750423,0.484704415,1.168652664,1.585310838,6.506852763,4.008871157,0.96942751,0.615883328,0.0,24.628356968,0.484704415,0.0,5.1593664310000005,2.337336513,2.070027091,1.231772901,1.100587743,0.0,6.022148348,1.231772901,0.0,2.423576211,0.0,5.35532967,0.96942751,12.270654657,11.763749528,0.0,0.0,2.070027091,15.872843588999999,5.843212087,0.615883328,76.84797211899999,0.0,20.41531327,1.231772901,0.0,10.645881259,8.422573912999999,2.953219841,1.938799789,9.478521287,0.0,1.231772901,0.0,21.410287521999997,0.484704415,53.155978350000005,5.224150757,15.408085178,0.0,6.022148348,0.0,20.179009939,3.441663394,5.840034085,0.484704415,7.253921249,0.96942751,1.100587743,0.0,0.0,19.689549687,106.85983490599999,0.0,0.96942751,39.899639783999994,0.0,1.231772901,57.49430022,3.369853075,4.739446342,0.0,0.96942751,0.0,0.0,5.224150757,0.0,34.202748626,5.348620903,42.011794846,1.6533570789999998,0.0,0.0,0.0,13.073135611000001,4.339225354,0.484704415,4.739446342,16.444303227,0.0,5.33184099,0.484704415,6.022148348,18.436479341,28.72807084,0.0,1.585310838,0.0,223.14273550000001,3.016259324,215.159173197,0.0,0.0,89.989403195,3.306764023,11.246299105,0.0,0.484704415,0.484704415,5.091298517999999,24.802483011,3.87764288,25.49639129,0.0,0.615883328,2.825780066,17.267826677,6.638031676,1.231772901,0.484704415,2.423576211,8.822232045,0.0,5.224150757,0.0,32.468278217999995,0.036642838999999996,0.192121423,0.12637367900000002,0.293236148,0.002447184,0.084956382,11.059666084999998,0.308983169,0.0,0.0,0.106360081,0.0,2.464957731,0.0,0.236125163,0.087869152,0.285815365,0.102031077,0.043566539,0.0,3.0,3.0,"[[1, 3, 4], [1, 2, 4]]"
213x213,0.0,0.96942751,27.102482958,0.96942751,1.6533570789999998,31.514647216,16.269198492999998,4.018670187,0.484704415,1.168652664,1.585310838,6.506852763,4.008871157,0.96942751,0.615883328,0.716919764,28.21294166,1.201624179,0.716919764,5.8762861950000005,3.054256277,3.503855746,1.231772901,1.100587743,0.0,6.022148348,1.231772901,0.0,2.423576211,0.0,5.35532967,0.96942751,12.987574421,11.763749528,0.0,1.433828655,2.070027091,15.872843588999999,5.843212087,0.615883328,66.344663234,0.0,20.41531327,5.533287968000001,0.0,10.645881259,8.422573912999999,3.670139605,2.655719553,9.478521287,0.0,1.231772901,0.0,21.410287521999997,0.484704415,48.389014700000004,5.224150757,16.125004942,0.0,6.739068112,0.0,20.895929703,1.332803092,5.840034085,0.484704415,7.253921249,0.96942751,1.100587743,0.0,0.0,31.202873901,90.24382483599999,0.0,1.686347274,42.76731502199999,0.716919764,1.948692665,54.66852015399999,4.086772839,6.890240271,0.0,0.96942751,0.0,0.0,5.224150757,0.0,37.787333317999995,8.933205595,47.11452289100001,2.370276843,0.0,0.0,0.0,10.964275309,4.339225354,0.484704415,4.739446342,13.618523160999999,0.0,6.765669645,0.484704415,6.022148348,18.436479341,29.444990604,0.0,1.585310838,0.0,223.14273550000001,3.016259324,240.52287109699998,0.0,0.0,70.92371715899999,3.306764023,11.246299105,0.716919764,1.201624179,0.484704415,5.8082182819999995,28.387067703,3.87764288,33.424998624,0.716919764,0.615883328,0.0,18.701655331999998,7.35495144,1.231772901,1.201624179,2.423576211,3.17057269,0.0,5.224150757,0.0,29.642498151999998,0.036642838999999996,0.129352784,0.13495425700000002,0.30091038800000003,0.002447184,0.10093981299999999,10.609097284999999,0.308983169,0.0,0.002651482,0.07659506299999999,0.0,2.464957731,0.00462805,0.17812191700000002,0.048156056,0.31912624,0.102031077,0.044028456,0.0,3.0,3.0,"[[1, 3, 4], [1, 3, 4]]"
