coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature1,ODMature4
205x205,0.410457485,0.0,10.925407958,10.012000274,2.877878086,4.224056314,8.004106953,22.635858594000002,1.231361832,0.410457485,5.681222567,2.462740927,3.904206877,0.0,3.2675355699999997,3.283610752,31.726876517999997,1.096117558,1.231361832,7.947890544,6.756114535,15.913975396,1.642230386,1.712000886,0.410457485,4.703901522,1.642230386,9.650709706,1.506576442,3.251154077,3.353792681,3.9692708249999997,79.776561325,4.223675887,0.0,0.0,1.712000886,5.4433229260000005,0.0,1.712000886,37.281141410000004,6.777556439,6.346552418,1.917432974,3.526356665,3.19776507,7.13457922,24.618709042000003,6.264210373999999,115.92164106899999,4.482496982,1.917432974,0.0,4.482496982,2.840696592,69.78079747000001,6.39955735,13.969367050999999,0.410457485,0.820916369,0.410457485,16.576055017,17.677184619000002,16.148033207,3.661612961,2.327890459,1.965992169,1.436799697,0.410457485,0.0,13.707203751,112.347509198,1.096117558,1.371264502,17.471154825,0.0,2.05268927,32.601116567,6.481375822,15.602625382,0.820916369,3.251154077,11.049644154000001,0.0,1.64180039,0.0,6.09288951,3.695263824,14.462107815,0.685660073,2.192180871,37.806826722000004,0.410457485,32.495690845,18.96297251,109.038071472,4.244465187,5.428817469,5.681438881,2.651652242,8.208947562,0.685660073,4.3472730340000005,17.58118008,2.873200685,1.301543401,3.93681415,1.096117558,6.190029305,210.964062982,0.0,1.096117558,51.690808634,1.371264502,23.453215607,0.0,0.0,0.0,3.2675355699999997,11.217984159,6.987074411,61.565329476,0.410457485,7.8853130160000005,12.149577516,48.498095414999995,0.615883328,1.917432974,2.786908538,0.685660073,17.532077311,30.985605034,1.371264502,0.0,13.707203751,0.195951021,0.153172429,0.078803967,0.132594566,0.010425737,0.062451979,10.288499372,0.0,0.0,0.0,0.099282622,0.014365337,0.503666344,0.0,0.158601974,0.07971433,0.6542856859999999,0.009242893,0.05067409,0.22530964,3.0,3.0
206x206,0.410457485,0.0,13.793083196,10.012000274,2.877878086,5.657884969,9.437935608,23.352778358000002,1.231361832,0.410457485,5.681222567,2.462740927,3.904206877,0.0,3.2675355699999997,4.0005305159999995,35.31146121,1.813037322,1.948281596,8.664810308,7.473034299,17.347804051,1.642230386,1.712000886,0.410457485,4.703901522,1.642230386,9.650709706,1.506576442,3.251154077,3.353792681,3.9692708249999997,80.493481089,4.223675887,0.0,1.433828655,1.712000886,5.4433229260000005,0.0,1.712000886,26.777832525,6.777556439,6.346552418,6.218948041000001,3.526356665,3.19776507,7.13457922,25.335628806000003,6.981130137999999,115.92164106899999,4.482496982,1.917432974,0.0,4.482496982,2.840696592,65.01383382,6.39955735,14.686286814999999,0.410457485,1.5378361329999999,0.410457485,17.292974781,15.568324317000002,16.148033207,3.661612961,2.327890459,1.965992169,1.436799697,0.410457485,0.0,25.220527965000002,95.731499128,1.096117558,2.088184266,20.338830063,0.716919764,2.769609034,29.775336500999998,7.198295586,17.753419311,0.820916369,3.251154077,11.049644154000001,0.0,1.64180039,0.0,9.677474201999999,7.2798485159999995,19.564835860000002,1.402579837,2.192180871,37.806826722000004,0.410457485,30.386830543,18.96297251,109.038071472,4.244465187,2.603037403,5.681438881,4.085480897,8.208947562,0.685660073,4.3472730340000005,18.298099844,2.873200685,1.301543401,3.93681415,1.096117558,6.190029305,236.327760882,0.0,1.096117558,32.625122598000004,1.371264502,23.453215607,0.716919764,0.716919764,0.0,3.9844553339999997,14.802568851,6.987074411,69.49393681000001,1.127377249,7.8853130160000005,9.32379745,49.931924069999994,1.332803092,1.917432974,3.503828302,0.685660073,11.880417955999999,30.985605034,1.371264502,0.0,10.881423685,0.195951021,0.09040378999999998,0.08738454500000001,0.14026880600000002,0.010425737,0.07843541,9.837930572000001,0.0,0.0,0.002651482,0.069517604,0.014365337,0.503666344,0.00462805,0.100598728,0.040001234,0.6875965609999999,0.009242893,0.051136007,0.22530964,3.0,3.0
207x207,0.410457485,0.0,10.925407958,10.012000274,2.877878086,4.224056314,22.223593463,22.635858594000002,1.231361832,0.410457485,5.681222567,2.462740927,3.904206877,0.0,3.2675355699999997,3.283610752,36.46632286,1.096117558,1.231361832,7.947890544,6.756114535,15.913975396,1.642230386,1.712000886,0.410457485,4.703901522,1.642230386,9.650709706,1.506576442,3.251154077,8.093239022999999,3.9692708249999997,79.776561325,4.223675887,0.0,0.0,1.712000886,19.662809436,0.0,1.712000886,58.239011809999994,6.777556439,11.085998759999999,1.917432974,3.526356665,7.937211412,7.13457922,24.618709042000003,6.264210373999999,125.40016235599998,4.482496982,1.917432974,0.0,18.701983492,2.840696592,71.78241218,11.139003692,23.447888338,0.410457485,0.820916369,0.410457485,16.576055017,14.851404553000002,20.887479549000002,3.661612961,2.327890459,1.965992169,1.436799697,0.410457485,0.0,15.620870026999999,72.787317398,1.096117558,1.371264502,17.471154825,0.0,2.05268927,62.949665810999996,6.481375822,20.342071724,0.820916369,3.251154077,11.049644154000001,0.0,6.381246732,0.0,34.53032685,3.695263824,32.50493497,0.685660073,2.192180871,37.806826722000004,0.410457485,34.409357121,18.96297251,109.038071472,8.983911529,12.08155869,5.681438881,2.651652242,8.208947562,0.685660073,9.086719376000001,17.58118008,2.873200685,1.301543401,3.93681415,1.096117558,6.190029305,104.573403469,0.0,1.096117558,69.821676464,1.371264502,28.192661949,0.0,0.0,0.0,3.2675355699999997,11.217984159,6.987074411,72.95903592,0.410457485,7.8853130160000005,9.32379745,53.237541756999995,0.615883328,1.917432974,2.786908538,0.685660073,11.880417955999999,30.985605034,6.110710844,0.0,20.359944972,0.21425349800000001,0.06702902699999999,0.053669112,0.179152315,0.010425737,0.038687634,6.280166163,0.223855094,0.0,0.0,0.09313891399999999,0.014365337,1.9512638389999999,0.0,0.202815461,0.013687832,0.7020364829999999,0.10496393,0.022146371999999998,0.22530964,3.0,3.0
208x208,0.410457485,0.0,13.793083196,10.012000274,2.877878086,3.810278309,8.82205228,21.505171698,1.231361832,0.410457485,5.065339239,2.462740927,3.2883235490000002,0.0,2.651652242,4.0005305159999995,34.079688309,1.813037322,1.948281596,8.664810308,7.473034299,16.731920722999998,0.410457485,1.096117558,0.410457485,4.703901522,0.410457485,9.650709706,1.506576442,3.251154077,2.737909353,3.9692708249999997,78.029942745,3.607792559,0.0,1.433828655,1.096117558,5.4433229260000005,0.0,1.096117558,23.407897575,6.777556439,3.883014074,4.987175140000001,3.526356665,1.965992169,5.902806319,24.719745478000004,6.981130137999999,115.92164106899999,4.482496982,0.685660073,0.0,4.482496982,2.840696592,64.72627987,6.39955735,14.686286814999999,0.410457485,1.5378361329999999,0.410457485,12.36590555,17.778221055,15.532149879000002,3.661612961,1.096117558,1.965992169,0.820916369,0.410457485,0.0,17.575341831000003,97.726099138,1.096117558,2.088184266,17.875291719,0.716919764,1.5378361329999999,12.275578387,5.966522685,17.753419311,0.820916369,3.251154077,11.049644154000001,0.0,1.64180039,0.0,5.366306679,3.584584692,19.057698997000003,1.402579837,2.192180871,37.806826722000004,0.410457485,31.980837708,17.731199609,109.038071472,4.244465187,4.197044568,5.681438881,4.085480897,8.208947562,0.685660073,4.3472730340000005,16.450493184000003,2.873200685,0.685660073,3.93681415,1.096117558,4.342422645,275.213930632,0.0,1.096117558,30.233781898,1.371264502,23.453215607,0.716919764,0.716919764,0.0,3.368572006,12.954962191,6.987074411,66.776821135,1.127377249,7.269429688000001,12.149577516,49.931924069999994,0.716919764,0.685660073,3.503828302,0.685660073,16.30030441,30.985605034,1.371264502,0.0,3.2362375510000003,0.195951021,0.12097870299999999,0.08023111200000001,0.13194425799999998,0.010425737,0.06598207,9.323735677,0.0,0.0,0.002651482,0.096678404,0.014365337,0.487631271,0.00462805,0.08269679,0.099170022,0.6875965609999999,0.009242893,0.066076332,0.22530964,3.0,3.0
209x209,0.410457485,0.0,10.925407958,10.012000274,2.877878086,2.376449654,21.607710134999998,20.788251934,1.231361832,0.410457485,5.065339239,2.462740927,3.2883235490000002,0.0,2.651652242,3.283610752,35.234549959,1.096117558,1.231361832,7.947890544,6.756114535,15.298092067999999,0.410457485,1.096117558,0.410457485,4.703901522,0.410457485,9.650709706,1.506576442,3.251154077,7.477355695,3.9692708249999997,77.313022981,3.607792559,0.0,0.0,1.096117558,19.662809436,0.0,1.096117558,54.86907686,6.777556439,8.622460416,0.685660073,3.526356665,6.705438511,5.902806319,24.002825714000004,6.264210373999999,125.40016235599998,4.482496982,0.685660073,0.0,18.701983492,2.840696592,71.49485823,11.139003692,23.447888338,0.410457485,0.820916369,0.410457485,11.648985786,17.061301291,20.271596221000003,3.661612961,1.096117558,1.965992169,0.820916369,0.410457485,0.0,7.975683893,74.781917408,1.096117558,1.371264502,15.007616481,0.0,0.820916369,45.449907697,5.249602921,20.342071724,0.820916369,3.251154077,11.049644154000001,0.0,6.381246732,0.0,30.219159327,0.0,31.997798107,0.685660073,2.192180871,37.806826722000004,0.410457485,36.003364286,17.731199609,109.038071472,8.983911529,13.675565854999999,5.681438881,2.651652242,8.208947562,0.685660073,9.086719376000001,15.73357342,2.873200685,0.685660073,3.93681415,1.096117558,4.342422645,143.459573219,0.0,1.096117558,67.430335764,1.371264502,28.192661949,0.0,0.0,0.0,2.651652242,9.370377499,6.987074411,70.241920245,0.410457485,7.269429688000001,12.149577516,53.237541756999995,0.0,0.685660073,2.786908538,0.685660073,16.30030441,30.985605034,6.110710844,0.0,12.714758838,0.21425349800000001,0.09760394,0.046515679000000004,0.170827767,0.010425737,0.026234294,5.7659712679999995,0.223855094,0.0,0.0,0.120299714,0.014365337,1.9352287659999998,0.0,0.18491352300000002,0.07285662,0.7020364829999999,0.10496393,0.037086697,0.22530964,3.0,3.0
210x210,0.410457485,0.0,13.793083196,10.012000274,2.877878086,3.810278309,23.041538789999997,21.505171698,1.231361832,0.410457485,5.065339239,2.462740927,3.2883235490000002,0.0,2.651652242,4.0005305159999995,38.819134651,1.813037322,1.948281596,8.664810308,7.473034299,16.731920722999998,0.410457485,1.096117558,0.410457485,4.703901522,0.410457485,9.650709706,1.506576442,3.251154077,7.477355695,3.9692708249999997,78.029942745,3.607792559,0.0,1.433828655,1.096117558,19.662809436,0.0,1.096117558,44.365767975,6.777556439,8.622460416,4.987175140000001,3.526356665,6.705438511,5.902806319,24.719745478000004,6.981130137999999,125.40016235599998,4.482496982,0.685660073,0.0,18.701983492,2.840696592,66.72789458,11.139003692,24.164808102,0.410457485,1.5378361329999999,0.410457485,12.36590555,14.952440989000001,20.271596221000003,3.661612961,1.096117558,1.965992169,0.820916369,0.410457485,0.0,19.489008107,58.165907338,1.096117558,2.088184266,17.875291719,0.716919764,1.5378361329999999,42.62412763099999,5.966522685,22.492865653,0.820916369,3.251154077,11.049644154000001,0.0,6.381246732,0.0,33.803744019,3.584584692,37.100526152,1.402579837,2.192180871,37.806826722000004,0.410457485,33.894503983999996,17.731199609,109.038071472,8.983911529,10.849785789,5.681438881,4.085480897,8.208947562,0.685660073,9.086719376000001,16.450493184000003,2.873200685,0.685660073,3.93681415,1.096117558,4.342422645,168.823271119,0.0,1.096117558,48.364649728,1.371264502,28.192661949,0.716919764,0.716919764,0.0,3.368572006,12.954962191,6.987074411,78.170527579,1.127377249,7.269429688000001,9.32379745,54.671370411999995,0.716919764,0.685660073,3.503828302,0.685660073,10.648645055,30.985605034,6.110710844,0.0,9.888978772,0.21425349800000001,0.034835301,0.055096257,0.17850200700000002,0.010425737,0.042217725,5.315402468,0.223855094,0.0,0.002651482,0.090534696,0.014365337,1.9352287659999998,0.00462805,0.12691027700000002,0.033143524,0.7353473579999998,0.10496393,0.037548614,0.22530964,3.0,3.0
211x211,0.410457485,0.0,13.793083196,7.171303682,2.877878086,5.657884969,9.437935608,23.352778358000002,1.231361832,0.410457485,5.681222567,2.462740927,3.904206877,0.0,3.2675355699999997,4.0005305159999995,23.94914067,1.813037322,1.948281596,8.664810308,7.473034299,3.145829541,1.642230386,1.712000886,0.410457485,4.703901522,1.642230386,3.9692708249999997,1.506576442,0.410457485,3.353792681,3.9692708249999997,74.812042208,4.223675887,0.0,1.433828655,1.712000886,2.602626334,0.0,1.712000886,43.733435755,1.096117558,6.346552418,6.218948041000001,0.685660073,3.19776507,4.293882628,19.654189925,4.140433546,19.332836069,1.64180039,1.917432974,0.0,1.64180039,0.0,81.96943705000001,3.558860758,14.686286814999999,0.410457485,1.5378361329999999,0.410457485,17.292974781,7.031783843,13.307336615000002,0.820916369,2.327890459,1.965992169,1.436799697,0.410457485,0.0,28.046308031000002,104.043897738,1.096117558,2.088184266,14.657391182,0.716919764,2.769609034,32.601116567,7.198295586,9.231160089,0.820916369,0.410457485,8.208947562,0.0,1.64180039,0.0,9.677474201999999,7.2798485159999995,25.216495215000002,1.402579837,2.192180871,26.444506182,0.410457485,21.850290069,18.96297251,100.51581225,4.244465187,5.428817469,0.0,4.085480897,8.208947562,0.685660073,1.506576442,15.457403252,2.873200685,1.301543401,1.096117558,1.096117558,6.190029305,343.67468246,0.0,1.096117558,52.407728398,1.371264502,23.453215607,0.716919764,0.716919764,0.0,3.9844553339999997,14.802568851,6.987074411,72.319716876,1.127377249,5.044616424,12.149577516,30.048582109999998,1.332803092,1.917432974,3.503828302,0.685660073,14.691380719,28.144908442,1.371264502,0.0,13.707203751,0.195951021,0.179469289,0.1125194,0.157565024,0.010425737,0.102199755,14.63715205,0.0,0.0,0.002651482,0.116072467,0.0,0.503666344,0.00462805,0.158601974,0.09919761,0.414503943,0.009242893,0.07966372499999999,0.001682785,3.0,3.0
212x212,0.410457485,0.0,10.925407958,7.171303682,2.877878086,4.224056314,22.223593463,22.635858594000002,1.231361832,0.410457485,5.681222567,2.462740927,3.904206877,0.0,3.2675355699999997,3.283610752,25.10400232,1.096117558,1.231361832,7.947890544,6.756114535,1.712000886,1.642230386,1.712000886,0.410457485,4.703901522,1.642230386,3.9692708249999997,1.506576442,0.410457485,8.093239022999999,3.9692708249999997,74.095122444,4.223675887,0.0,0.0,1.712000886,16.822112844,0.0,1.712000886,75.19461504,1.096117558,11.085998759999999,1.917432974,0.685660073,7.937211412,4.293882628,18.937270161,3.4235137819999997,28.811357356,1.64180039,1.917432974,0.0,15.8612869,0.0,88.73801541,8.298307099999999,23.447888338,0.410457485,0.820916369,0.410457485,16.576055017,6.314864079,18.046782957,0.820916369,2.327890459,1.965992169,1.436799697,0.410457485,0.0,18.446650093,81.099716008,1.096117558,1.371264502,11.789715944,0.0,2.05268927,65.775445877,6.481375822,11.819812502,0.820916369,0.410457485,8.208947562,0.0,6.381246732,0.0,34.53032685,3.695263824,38.156594325,0.685660073,2.192180871,26.444506182,0.410457485,25.872816647,18.96297251,100.51581225,8.983911529,14.907338756,0.0,2.651652242,8.208947562,0.685660073,6.246022784,14.740483488,2.873200685,1.301543401,1.096117558,1.096117558,6.190029305,211.920325047,0.0,1.096117558,89.604282264,1.371264502,28.192661949,0.0,0.0,0.0,3.2675355699999997,11.217984159,6.987074411,75.784815986,0.410457485,5.044616424,12.149577516,33.354199797,0.615883328,1.917432974,2.786908538,0.685660073,14.691380719,28.144908442,6.110710844,0.0,23.185725038,0.21425349800000001,0.156094526,0.078803967,0.19644853299999998,0.010425737,0.062451979,11.079387640999999,0.223855094,0.0,0.0,0.139693777,0.0,1.9512638389999999,0.0,0.260818707,0.072884208,0.428943865,0.10496393,0.05067409,0.001682785,3.0,3.0
213x213,0.410457485,0.0,13.793083196,7.171303682,2.877878086,5.657884969,23.657422118,23.352778358000002,1.231361832,0.410457485,5.681222567,2.462740927,3.904206877,0.0,3.2675355699999997,4.0005305159999995,28.688587012,1.813037322,1.948281596,8.664810308,7.473034299,3.145829541,1.642230386,1.712000886,0.410457485,4.703901522,1.642230386,3.9692708249999997,1.506576442,0.410457485,8.093239022999999,3.9692708249999997,74.812042208,4.223675887,0.0,1.433828655,1.712000886,16.822112844,0.0,1.712000886,64.691306155,1.096117558,11.085998759999999,6.218948041000001,0.685660073,7.937211412,4.293882628,19.654189925,4.140433546,28.811357356,1.64180039,1.917432974,0.0,15.8612869,0.0,83.97105176,8.298307099999999,24.164808102,0.410457485,1.5378361329999999,0.410457485,17.292974781,4.206003777,18.046782957,0.820916369,2.327890459,1.965992169,1.436799697,0.410457485,0.0,29.959974307000003,64.483705938,1.096117558,2.088184266,14.657391182,0.716919764,2.769609034,62.949665810999996,7.198295586,13.970606431,0.820916369,0.410457485,8.208947562,0.0,6.381246732,0.0,38.114911542,7.2798485159999995,43.25932237000001,1.402579837,2.192180871,26.444506182,0.410457485,23.763956345,18.96297251,100.51581225,8.983911529,12.08155869,0.0,4.085480897,8.208947562,0.685660073,6.246022784,15.457403252,2.873200685,1.301543401,1.096117558,1.096117558,6.190029305,237.284022947,0.0,1.096117558,70.538596228,1.371264502,28.192661949,0.716919764,0.716919764,0.0,3.9844553339999997,14.802568851,6.987074411,83.71342332,1.127377249,5.044616424,9.32379745,34.788028452,1.332803092,1.917432974,3.503828302,0.685660073,9.039721364,28.144908442,6.110710844,0.0,20.359944972,0.21425349800000001,0.09332588699999998,0.08738454500000001,0.20412277299999998,0.010425737,0.07843541,10.628818841,0.223855094,0.0,0.002651482,0.10992875899999999,0.0,1.9512638389999999,0.00462805,0.202815461,0.033171112,0.46225474,0.10496393,0.051136007,0.001682785,3.0,3.0
214x214,0.410457485,0.0,13.793083196,7.171303682,2.877878086,3.810278309,23.041538789999997,21.505171698,1.231361832,0.410457485,5.065339239,2.462740927,3.2883235490000002,0.0,2.651652242,4.0005305159999995,27.456814111,1.813037322,1.948281596,8.664810308,7.473034299,2.5299462129999997,0.410457485,1.096117558,0.410457485,4.703901522,0.410457485,3.9692708249999997,1.506576442,0.410457485,7.477355695,3.9692708249999997,72.348503864,3.607792559,0.0,1.433828655,1.096117558,16.822112844,0.0,1.096117558,61.321371205,1.096117558,8.622460416,4.987175140000001,0.685660073,6.705438511,3.062109727,19.038306597000002,4.140433546,28.811357356,1.64180039,0.685660073,0.0,15.8612869,0.0,83.68349781,8.298307099999999,24.164808102,0.410457485,1.5378361329999999,0.410457485,12.36590555,6.415900515000001,17.430899629000002,0.820916369,1.096117558,1.965992169,0.820916369,0.410457485,0.0,22.314788173000004,66.478305948,1.096117558,2.088184266,12.193852838,0.716919764,1.5378361329999999,45.449907697,5.966522685,13.970606431,0.820916369,0.410457485,8.208947562,0.0,6.381246732,0.0,33.803744019,3.584584692,42.75218550700001,1.402579837,2.192180871,26.444506182,0.410457485,25.35796351,17.731199609,100.51581225,8.983911529,13.675565854999999,0.0,4.085480897,8.208947562,0.685660073,6.246022784,13.609796592,2.873200685,0.685660073,1.096117558,1.096117558,4.342422645,276.17019269699995,0.0,1.096117558,68.147255528,1.371264502,28.192661949,0.716919764,0.716919764,0.0,3.368572006,12.954962191,6.987074411,80.996307645,1.127377249,4.428733096,12.149577516,34.788028452,0.716919764,0.685660073,3.503828302,0.685660073,13.459607817999999,28.144908442,6.110710844,0.0,12.714758838,0.21425349800000001,0.12390079999999999,0.08023111200000001,0.195798225,0.010425737,0.06598207,10.114623946,0.223855094,0.0,0.002651482,0.137089559,0.0,1.9352287659999998,0.00462805,0.18491352300000002,0.0923399,0.46225474,0.10496393,0.066076332,0.001682785,3.0,3.0
215x215,0.410457485,0.0,10.239747885,7.269429688000001,1.9131009639999998,5.316240909,9.096291548000002,11.386686359,1.231361832,0.410457485,6.494302228,3.554925522,6.215955834,0.0,2.581875497,3.283610752,28.832650528000002,0.410457485,1.231361832,2.462740927,6.070454462,15.228315323,1.642230386,1.026340813,0.410457485,4.018241449,1.642230386,14.426053486,1.9131009639999998,3.251154077,2.6681326079999996,3.283610752,91.821339605,4.223675887,0.0,0.0,1.026340813,8.440769098,0.0,1.026340813,37.281141410000004,6.091896366,13.306190984999999,1.231772901,2.840696592,3.19776507,6.448919147000001,14.333749662,9.261656546,98.50190596399999,4.482496982,1.231772901,0.0,4.482496982,2.840696592,84.06006160999999,5.713897277,9.982871749,0.410457485,0.820916369,2.594801648,19.980097153,18.769369214,16.961112868,3.661612961,1.642230386,1.965992169,2.5289842919999996,0.410457485,0.0,13.707203751,109.604938612,1.50264208,0.0,14.042926557,0.0,2.05268927,30.671587004,8.665719984999999,21.470148187,1.9131009639999998,4.343338672,11.049644154000001,0.0,1.64180039,0.0,5.813809603,4.787448419,13.776447742,0.0,0.820916369,30.798480816999998,0.410457485,39.302468849,10.711018203,150.981643682,5.057544848,4.057552967,8.958052356,5.242605644,8.208947562,0.0,3.661612961,17.987704602,3.96538528,0.615883328,3.251154077,0.410457485,6.190029305,208.75552684000002,0.0,2.594801648,44.961812832,0.0,24.393698012999998,0.0,0.0,0.0,3.6740600919999995,12.716668249,13.793852415,69.41977866599998,0.410457485,8.977497611,4.328422146,42.861368925,0.615883328,2.3239574960000002,3.8790931329999996,3.276613475,16.69481706,45.696647705000004,0.0,0.0,16.983817226,0.195951021,0.175278938,0.078803967,0.11999689,0.010425737,0.070729071,10.268777816,0.0,0.0,0.0,0.070634115,0.014365337,0.6213164609999999,0.0,0.137376135,0.07971433,0.57117701,0.009242893,0.05067409,0.22530964,3.0,3.0
216x216,0.410457485,0.0,13.107423123,7.269429688000001,1.9131009639999998,6.750069564,10.530120203000001,12.103606123,1.231361832,0.410457485,6.494302228,3.554925522,6.215955834,0.0,2.581875497,4.0005305159999995,32.41723522,1.127377249,1.948281596,3.179660691,6.787374226,16.662143978,1.642230386,1.026340813,0.410457485,4.018241449,1.642230386,14.426053486,1.9131009639999998,3.251154077,2.6681326079999996,3.283610752,92.538259369,4.223675887,0.0,1.433828655,1.026340813,8.440769098,0.0,1.026340813,26.777832525,6.091896366,13.306190984999999,5.533287968000001,2.840696592,3.19776507,6.448919147000001,15.050669426,9.97857631,98.50190596399999,4.482496982,1.231772901,0.0,4.482496982,2.840696592,79.29309796,5.713897277,10.699791513,0.410457485,1.5378361329999999,2.594801648,20.697016917,16.660508912,16.961112868,3.661612961,1.642230386,1.965992169,2.5289842919999996,0.410457485,0.0,25.220527965000002,92.988928542,1.50264208,0.716919764,16.910601794999998,0.716919764,2.769609034,27.845806938,9.382639748999999,23.620942116,1.9131009639999998,4.343338672,11.049644154000001,0.0,1.64180039,0.0,9.398394295,8.372033111,18.879175787,0.716919764,0.820916369,30.798480816999998,0.410457485,37.193608547,10.711018203,150.981643682,5.057544848,1.231772901,8.958052356,6.676434299,8.208947562,0.0,3.661612961,18.704624366,3.96538528,0.615883328,3.251154077,0.410457485,6.190029305,234.11922474,0.0,2.594801648,25.896126796,0.0,24.393698012999998,0.716919764,0.716919764,0.0,4.3909798559999995,16.301252941,13.793852415,77.34838599999999,1.127377249,8.977497611,1.50264208,44.29519758,1.332803092,2.3239574960000002,4.596012897,3.276613475,11.043157705,45.696647705000004,0.0,0.0,14.15803716,0.195951021,0.11251029900000001,0.08738454500000001,0.12767113000000002,0.010425737,0.086712502,9.818209016,0.0,0.0,0.002651482,0.040869097,0.014365337,0.6213164609999999,0.00462805,0.079372889,0.040001234,0.604487885,0.009242893,0.051136007,0.22530964,3.0,3.0
217x217,0.410457485,0.0,10.239747885,7.269429688000001,1.9131009639999998,5.316240909,23.315778058,11.386686359,1.231361832,0.410457485,6.494302228,3.554925522,6.215955834,0.0,2.581875497,3.283610752,33.57209687,0.410457485,1.231361832,2.462740927,6.070454462,15.228315323,1.642230386,1.026340813,0.410457485,4.018241449,1.642230386,14.426053486,1.9131009639999998,3.251154077,7.4075789499999996,3.283610752,91.821339605,4.223675887,0.0,0.0,1.026340813,22.660255608,0.0,1.026340813,58.239011809999994,6.091896366,18.045637326999998,1.231772901,2.840696592,7.937211412,6.448919147000001,14.333749662,9.261656546,107.98042725099998,4.482496982,1.231772901,0.0,18.701983492,2.840696592,86.06167632,10.453343619,19.461393035999997,0.410457485,0.820916369,2.594801648,19.980097153,15.943589148000001,21.70055921,3.661612961,1.642230386,1.965992169,2.5289842919999996,0.410457485,0.0,15.620870026999999,70.044746812,1.50264208,0.0,14.042926557,0.0,2.05268927,61.020136248,8.665719984999999,26.209594529,1.9131009639999998,4.343338672,11.049644154000001,0.0,6.381246732,0.0,34.251246943,4.787448419,31.819274897,0.0,0.820916369,30.798480816999998,0.410457485,41.216135125,10.711018203,150.981643682,9.79699119,10.710294187999999,8.958052356,5.242605644,8.208947562,0.0,8.401059303,17.987704602,3.96538528,0.615883328,3.251154077,0.410457485,6.190029305,102.36486732700001,0.0,2.594801648,63.092680662,0.0,29.133144355,0.0,0.0,0.0,3.6740600919999995,12.716668249,13.793852415,80.81348510999999,0.410457485,8.977497611,1.50264208,47.600815267,0.615883328,2.3239574960000002,3.8790931329999996,3.276613475,11.043157705,45.696647705000004,4.739446342,0.0,23.636558447,0.21425349800000001,0.089135536,0.053669112,0.166554639,0.010425737,0.046964726,6.260444606999999,0.223855094,0.0,0.0,0.064490407,0.014365337,2.068913956,0.0,0.181589622,0.013687832,0.6189278069999999,0.10496393,0.022146371999999998,0.22530964,3.0,3.0
