coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial1,Excitatory,Endothelial1cells
183x183,0.360786525,0.516421733,5.759279504,44.535958746000006,7.136087765,5.626312095,11.777021603,35.041174956999996,0.360786525,0.360786525,28.403845444999998,10.60926348,0.0,4.222298148,13.505851103,31.2318711,45.369603859,4.601520823,6.202460385,8.509377027,2.272885101,13.088465017999999,3.5191580890000003,3.525431547,1.600864609,16.710447627,1.3956952770000002,17.890834292,4.224440348,0.0,2.467879564,4.28817045,34.505758218,8.587953589,0.516421733,0.0,2.1193945800000002,21.6147627,1.762676287,2.406826369,4.163308171000001,1.3956952770000002,10.932620281,2.107093039,5.109890362,68.26975699,0.360786525,16.891420371,10.5430951,26.498171465,19.156726001,1.2380127980000002,1.3956952770000002,27.976896085,1.240060069,4.222298148,12.496664027,17.704940352,0.0,0.879273544,6.159121188,109.915603487,12.25002998,29.258459454,3.968668243,4.1871294080000006,20.902066292,1.59880181,1.549235748,0.879273544,2.923248102,6.550945369,4.165434424,0.721591065,38.593074103,0.0,11.09030276,83.34705638300001,13.190247409000001,34.986844511,0.0,4.806704141,4.551972104,1.758608055,1.7564818020000001,0.516421733,4.914895899,20.073728175,1.393611557,6.345883454000001,5.117924122,25.414747606,3.0006890850000003,60.91347866299999,21.310507475999998,1.3956952770000002,10.545133913,5.9810835430000004,3.8716585510000003,0.360786525,22.037652597000005,4.165434424,7.185835353,47.516558894,2.683221833,1.082380077,0.360786525,0.879273544,40.570639678,21.950740644,0.360786525,2.2750297880000003,12.120321543,2.48019912,40.332317479000004,0.0,0.0,0.516421733,83.197069548,8.639299498,4.765491616,2.639884545,1.2380127980000002,10.706156575,1.443149259,37.168534972,1.762676287,8.298223906,2.4780753540000005,8.817677917,7.525916943,0.360786525,4.238798143,0.0,5.835631119,0.0,0.052656661,0.001901524,0.06760350200000001,0.120653564,0.0,0.118777306,0.008975219,0.0,0.0,0.26641967600000005,0.046094696,0.751622055,0.0,0.161538748,0.47885225100000006,1.458923847,0.743130894,0.0,0.15202538100000001,3.0,3.0,"[1, 3, 4]"
184x184,0.360786525,0.0,3.177243061,34.72410904,7.136087765,5.109890362,8.162145987999999,23.79419709,0.360786525,0.360786525,37.413070377000004,10.60926348,0.0,3.1894731160000003,12.98942937,26.29731883,44.968803942,4.08509909,10.965754605,8.509377027,1.240060069,13.088465017999999,3.0027363559999998,3.525431547,1.600864609,21.99016358,0.879273544,25.867258529,3.7080186150000003,0.0,2.467879564,4.28817045,39.383703028,6.005917146,0.0,0.0,2.1193945800000002,20.065526952,1.762676287,2.406826369,3.646886438,0.879273544,26.770988410999998,2.107093039,5.109890362,68.26975699,5.640502478,20.220067429,11.691480408,22.36684082,17.091094147,0.721591065,0.879273544,27.976896085,1.240060069,3.1894731160000003,11.463838995,40.091915885,0.0,0.879273544,5.126296156,103.718628389,27.055573078000002,40.282725404000004,9.248384196,2.63789366,20.902066292,1.082380077,0.0,0.879273544,2.406826369,6.034523636,9.445150377000001,0.721591065,42.43823874499999,0.0,11.09030276,82.314231351,18.469963362,33.954019479,0.0,4.806704141,3.0027363559999998,1.758608055,1.240060069,0.0,3.882070867,21.337813488000002,0.360786525,6.345883454000001,4.08509909,35.572599866000004,2.484267352,64.072109153,19.244875622,0.879273544,13.242813423000001,5.9810835430000004,2.322422803,0.360786525,26.513700186999998,4.165434424,5.636599605,47.516558894,2.683221833,1.082380077,0.360786525,6.158989497,40.570639678,27.34509672,0.360786525,1.758608055,12.120321543,2.48019912,72.244522999,0.0,0.0,0.0,82.680647815,7.606474466,4.765491616,2.123462812,0.721591065,9.673331543,1.443149259,51.575996694000004,1.762676287,8.298223906,7.241369574,12.031762016,3.911041328,0.360786525,4.238798143,0.0,5.835631119,0.0,0.101254601,0.001901524,0.059402790000000004,0.106882276,0.0,0.023449476,0.070753897,0.0,0.0,0.26541602500000006,0.34470845499999997,0.751622055,0.0,0.196034822,0.47885225100000006,1.347896916,0.743130894,0.002601846,0.15202538100000001,3.0,3.0,"[2, 3, 4]"
185x185,1.291870106,0.516421733,6.457658128,20.6686307,0.0,3.226788762,15.206507457,40.222535402,0.0,1.5078538350000001,36.944782415999995,6.7959619479999995,3.1872796389999998,1.032825032,0.516421733,32.297846527000004,37.285702339,2.839261113,7.558813973,1.895409533,3.100828891,4.218248913,2.839261113,4.08559464,8.962308815,16.86466059,1.076584826,19.936459070999998,2.755982581,1.120313117,1.120313117,2.32283938,41.890124631,7.4497802129999995,1.63673485,0.0,0.0,13.423366010000002,2.710367029,0.560163093,0.516421733,1.076584826,38.108167019,0.560163093,2.710367029,67.55111872,5.279715953,22.139259007,15.177112263000001,6.715017057000001,3.961041387,2.411831266,0.516421733,0.947690742,0.0,1.032825032,1.9805157740000001,61.353990541,0.0,0.560163093,9.427022503,82.461151898,21.179822785,58.024645654000004,5.279715953,1.549235748,7.79306772,1.808291839,2.109398841,1.291870106,2.584425592,2.27909802,5.839879046,2.239560848,35.301314794,1.291870106,1.762676287,81.631631165,14.711908783,18.750388481,0.0,2.32283938,10.289991945,1.291870106,0.516421733,1.464112475,21.840221589000002,20.41299914,2.153138149,4.868765924,2.795501319,39.784469704,2.27909802,74.387413784,4.477815077,0.516421733,15.483263127,3.525431547,3.961418971,0.0,32.283380388,0.560163093,2.109398841,59.161479562000004,0.560163093,0.0,1.120313117,5.279715953,33.013600799,35.755877576,1.895409533,0.516421733,6.885305512,0.0,72.374593242,2.240634118,0.560163093,1.076584826,84.86544959600002,5.505947321,3.525431547,2.27909802,0.516421733,3.8759101190000003,0.0,63.437903602000006,2.710367029,1.120313117,7.088007792,7.345347807,10.379035884,0.0,0.560163093,0.947690742,4.473122289,0.002912167,0.110482176,0.003280104,0.07285101499999999,0.018932964,0.004078806,0.138805026,0.074578928,0.0,0.0,0.31070304600000004,0.298613759,0.9909948370000001,0.0,0.13083282499999999,0.038173646,1.538121737,0.0,0.002601846,0.001947578,3.0,3.0,"[0, 1, 2]"
186x186,1.291870106,0.516421733,6.457658128,21.547904244,0.879273544,4.985396817,20.482320537,34.942819449,0.0,1.5078538350000001,35.179191977,10.313169026,3.1872796389999998,1.912098576,0.516421733,27.015198927,39.919727161,3.718534657,4.037706075,2.774683077,3.980102435,5.097522457,3.718534657,4.08559464,9.841582359,26.532715977,1.95585837,18.170868631999998,4.514590636,1.120313117,1.999586661,2.32283938,36.607477031,8.329053756999999,1.63673485,0.0,1.758608055,13.423366010000002,2.710367029,0.560163093,1.3956952770000002,1.95585837,22.269798889,1.439436637,4.468975084,67.55111872,0.0,12.460071871,9.897396310000001,6.715017057000001,12.753911628,2.411831266,1.3956952770000002,28.202995762,0.879273544,1.912098576,10.773386015,32.310533301,0.0,1.439436637,10.306296047,83.340425442,8.858661733,27.222568298000002,0.0,4.1871294080000006,7.79306772,1.808291839,2.109398841,2.17114365,2.584425592,3.1583715640000003,2.318771148,2.239560848,24.742854114,1.291870106,2.641949831,91.304962708,9.43219283,19.629662025000002,0.0,3.202112924,11.169265489,3.050478161,1.3956952770000002,1.464112475,23.598829644000002,11.613146515,2.153138149,9.265238818,3.674774863,33.619433117,2.27909802,64.695769524,4.477815077,1.3956952770000002,14.600020068000001,3.525431547,4.840692515,0.0,20.841485151999997,2.318771148,7.385211921,59.161479562000004,1.439436637,0.0,1.120313117,0.879273544,33.013600799,29.59388979,1.895409533,2.2750297880000003,6.885305512,1.758608055,38.046908767,2.240634118,0.560163093,1.076584826,84.86544959600002,8.143840981,4.404705091,2.27909802,0.516421733,13.549241662,0.0,51.990477385000005,2.710367029,1.120313117,2.687565383,4.703525514,11.258309428,0.0,4.077370171,0.947690742,4.473122289,0.002912167,0.072065944,0.003280104,0.119820442,0.016352126,0.004078806,0.117066428,0.021775469,0.0,0.0,0.31079602700000003,0.0,1.684864539,0.0,0.23527553299999998,0.038173646,1.559910552,0.0,0.0,0.051857402999999996,3.0,3.0,"[0, 1, 3]"
187x187,1.652656631,0.516421733,7.179249193,52.0578142,1.443149259,3.587575287,18.092840365,42.880194845999995,0.360786525,1.8686403600000001,27.829470994999998,8.599910237,3.1872796389999998,2.115205109,13.505851103,32.202430917,60.146687736,4.282410372,4.44385233,2.256196058,3.461615416,4.939839978,3.200047638,4.08559464,9.68389988,11.584944637,1.076584826,9.377998390999998,3.477573646,1.120313117,1.481099642,4.848333543,38.908162135,8.892929471999999,1.63673485,0.0,0.360786525,22.803429263,2.710367029,0.560163093,0.877208258,1.076584826,22.991389954,0.560163093,3.071153554,67.55111872,0.360786525,15.54946657,12.783729218000001,29.081857877,12.259265293,3.1334223310000002,0.516421733,1.669281807,0.360786525,2.115205109,3.423665033,35.445310966,0.0,0.560163093,10.148613568,87.151384243,8.227787563,32.837576219,3.968668243,1.549235748,8.514658785,2.890671916,2.109398841,1.291870106,2.584425592,4.44385233,0.560163093,2.961151913,25.464445179,1.291870106,1.762676287,84.517964073,18.452937583,19.111175006000003,0.0,4.487593690000001,10.65077847,1.291870106,0.877208258,1.464112475,22.201008114000004,18.875283213000003,2.513924674,5.590356989,4.238650578,32.24432548,3.0006890850000003,55.927979041,18.909025737,0.516421733,12.007495463000001,3.525431547,5.40456823,0.360786525,21.496051926,0.560163093,2.470185366,59.161479562000004,2.364111382,1.082380077,1.481099642,0.0,36.982269042000006,32.77391508,2.256196058,0.516421733,6.885305512,0.721591065,35.544968477,2.240634118,0.560163093,1.076584826,85.22623612100001,6.94909658,3.886218072,2.639884545,1.2380127980000002,3.8759101190000003,1.443149259,49.532948518000005,2.710367029,9.418537023,2.890671916,4.951964761999999,12.182984173000001,0.360786525,1.281754158,0.947690742,5.555502366,0.002912167,0.062612809,0.003280104,0.07285101499999999,0.095162217,0.004078806,0.118777306,0.01280025,0.0,0.0,0.29193518500000004,0.0,0.9909948370000001,0.0,0.085036768,0.187811354,1.414297821,0.743130894,0.0,0.001947578,3.0,3.0,"[0, 1, 4]"
188x188,1.291870106,0.0,3.875621685,11.736054538,0.879273544,4.468975084,16.867444922,23.695841582,0.0,1.5078538350000001,44.188416909,10.313169026,3.1872796389999998,0.879273544,0.0,22.080646657,39.518927244,3.202112924,8.801000295,2.774683077,2.947277403,5.097522457,3.202112924,4.08559464,9.841582359,31.81243193,1.439436637,26.147292868999997,3.998168903,1.120313117,1.999586661,2.32283938,41.485421841,5.747017314,1.120313117,0.0,1.758608055,11.874130262000001,2.710367029,0.560163093,0.879273544,1.439436637,38.108167019,1.439436637,4.468975084,67.55111872,5.279715953,15.788718929,11.045781618,2.583686412,10.688279774,1.895409533,0.879273544,28.202995762,0.879273544,0.879273544,9.740560983,54.697508834000004,0.0,1.439436637,9.273471015,77.143450344,23.664204831,38.246834248,5.279715953,2.63789366,7.79306772,1.291870106,0.560163093,2.17114365,2.068003859,2.641949831,7.598487101,2.239560848,28.588018756,1.291870106,2.641949831,90.272137676,14.711908783,18.596836993,0.0,3.202112924,9.620029741,3.050478161,0.879273544,0.947690742,22.566004612,12.877231828,1.120313117,9.265238818,2.641949831,43.777285377,1.762676287,67.85440001399999,2.412183223,0.879273544,17.297699578,3.525431547,3.291456767,0.0,25.317532741999997,2.318771148,5.835976173,59.161479562000004,1.439436637,0.0,1.120313117,6.158989497,33.013600799,34.988245866,1.895409533,1.758608055,6.885305512,1.758608055,69.95911428699999,2.240634118,0.560163093,0.560163093,84.34902786300002,7.1110159490000004,4.404705091,1.762676287,0.0,12.51641663,0.0,66.397939107,2.710367029,1.120313117,7.4508596030000005,7.917609613,7.643433813,0.0,4.077370171,0.947690742,4.473122289,0.002912167,0.120663884,0.003280104,0.11161973,0.002580838,0.004078806,0.021738598,0.083554147,0.0,0.0,0.30979237600000004,0.298613759,1.684864539,0.0,0.269771607,0.038173646,1.448883621,0.0,0.002601846,0.051857402999999996,3.0,3.0,"[0, 2, 3]"
189x189,1.652656631,0.0,4.59721275,42.245964494,1.443149259,3.071153554,14.47796475,31.633216979,0.360786525,1.8686403600000001,36.838695926999996,8.599910237,3.1872796389999998,1.082380077,12.98942937,27.267878647,59.745887819000004,3.7659886389999997,9.207146550000001,2.256196058,2.428790384,4.939839978,2.683625905,4.08559464,9.68389988,16.86466059,0.560163093,17.354422628,2.961151913,1.120313117,1.481099642,4.848333543,43.786106945,6.310893029,1.120313117,0.0,0.360786525,21.254193515,2.710367029,0.560163093,0.360786525,0.560163093,38.829758084,0.560163093,3.071153554,67.55111872,5.640502478,18.878113628,13.932114526,24.950527232,10.193633439000001,2.617000598,0.0,1.669281807,0.360786525,1.082380077,2.390840001,57.832286499,0.0,0.560163093,9.115788536,80.954409145,23.033330661,43.861842169,9.248384196,0.0,8.514658785,2.374250183,0.560163093,1.291870106,2.068003859,3.927430597,5.839879046,2.961151913,29.309609821,1.291870106,1.762676287,83.485139041,23.732653536,18.078349974,0.0,4.487593690000001,9.101542722,1.291870106,0.360786525,0.947690742,21.168183082000002,20.139368526,1.481099642,5.590356989,3.205825546,42.40217774,2.484267352,59.08660953099999,16.843393883,0.0,14.705174973000002,3.525431547,3.8553324819999997,0.360786525,25.972099516,0.560163093,0.9209496180000001,59.161479562000004,2.364111382,1.082380077,1.481099642,5.279715953,36.982269042000006,38.168271155999996,2.256196058,0.0,6.885305512,0.721591065,67.457173997,2.240634118,0.560163093,0.560163093,84.70981438800001,5.916271548,3.886218072,2.123462812,0.721591065,2.843085087,1.443149259,63.94041024,2.710367029,9.418537023,7.653966136,8.166048861,8.568108557999999,0.360786525,1.281754158,0.947690742,5.555502366,0.002912167,0.111210749,0.003280104,0.06465030299999999,0.081390929,0.004078806,0.023449476,0.074578928,0.0,0.0,0.29093153400000005,0.298613759,0.9909948370000001,0.0,0.119532842,0.187811354,1.3032708899999998,0.743130894,0.002601846,0.001947578,3.0,3.0,"[0, 2, 4]"
190x190,1.652656631,0.0,4.59721275,43.125238038,2.322422803,4.829761609,19.75377783,26.353501026,0.360786525,1.8686403600000001,35.073105488,12.117117315000002,3.1872796389999998,1.961653621,12.98942937,21.985231047,62.379912641,4.645262183,5.686038652000001,3.135469602,3.308063928,5.819113522,3.562899449,4.08559464,10.563173424,26.532715977,1.439436637,15.588832188999998,4.719759968,1.120313117,2.360373186,4.848333543,38.503459344999996,7.190166573,1.120313117,0.0,2.1193945800000002,21.254193515,2.710367029,0.560163093,1.240060069,1.439436637,22.991389954,1.439436637,4.829761609,67.55111872,0.360786525,9.198926492,8.652398573,24.950527232,18.98650368,2.617000598,0.879273544,28.924586827,1.240060069,1.961653621,11.183710242,28.788829259,0.0,1.439436637,9.99506208,81.833682689,10.712169609,13.059764813000001,3.968668243,2.63789366,8.514658785,2.374250183,0.560163093,2.17114365,2.068003859,4.806704141,2.318771148,2.961151913,18.751149141,1.291870106,2.641949831,93.158470584,18.452937583,18.957623518000002,0.0,5.366867234000001,9.980816266,3.050478161,1.240060069,0.947690742,22.926791137000002,11.339515901,1.481099642,9.986829883,4.08509909,36.237141152999996,2.484267352,49.394965271000004,16.843393883,0.879273544,13.821931914,3.525431547,4.734606026,0.360786525,14.53020428,2.318771148,6.196762698,59.161479562000004,3.243384926,1.082380077,1.481099642,0.879273544,36.982269042000006,32.00628337,2.256196058,1.758608055,6.885305512,2.48019912,33.129489522,2.240634118,0.560163093,0.560163093,84.70981438800001,8.554165208,4.765491616,2.123462812,0.721591065,12.51641663,1.443149259,52.492984023,2.710367029,9.418537023,3.253523727,5.524226568,9.447382101999999,0.360786525,4.798961236,0.947690742,5.555502366,0.002912167,0.072794517,0.003280104,0.11161973,0.078810091,0.004078806,0.001710878,0.021775469,0.0,0.0,0.29102451500000004,0.0,1.684864539,0.0,0.22397555,0.187811354,1.325059705,0.743130894,0.0,0.051857402999999996,3.0,3.0,"[0, 3, 4]"
191x191,1.291870106,0.516421733,6.457658128,14.826078443,0.879273544,4.985396817,9.838379437,39.102222285,0.0,0.947690742,38.455752319,9.753005933,3.1872796389999998,1.912098576,0.516421733,37.013496514,33.435055024,3.1583715640000003,9.317422028000001,2.774683077,2.8597893180000002,4.537359364,3.1583715640000003,3.525431547,0.879273544,29.571797812,1.3956952770000002,28.169166218999997,4.514590636,0.0,0.879273544,1.762676287,37.643896461999994,6.648589626,0.516421733,0.0,1.758608055,13.423366010000002,2.710367029,0.0,1.3956952770000002,1.3956952770000002,20.184730829,0.879273544,4.468975084,67.55111872,5.279715953,22.458369458,12.936478145,6.715017057000001,12.753911628,2.411831266,1.3956952770000002,28.202995762,0.879273544,1.912098576,10.773386015,49.98812795100001,0.0,0.879273544,6.385220865,72.69648434199999,21.336090982,58.903919198000004,5.279715953,4.1871294080000006,7.79306772,1.808291839,1.549235748,2.17114365,1.464112475,3.1583715640000003,7.038324008,2.239560848,31.380239612,1.291870106,2.641949831,90.744799615,7.9900829820000006,19.069498932000002,0.0,2.641949831,11.169265489,3.050478161,1.3956952770000002,1.464112475,4.554109374,21.611444102,1.032825032,5.344163636,3.674774863,37.693413156999995,2.27909802,80.44863856399999,3.3575019599999996,1.3956952770000002,18.759422903999997,3.525431547,3.7203793980000004,0.0,36.679853281999996,1.758608055,6.825048828,58.601316469000004,0.879273544,0.0,0.0,6.158989497,33.013600799,23.90985979,1.895409533,2.2750297880000003,5.764992395,1.758608055,71.326025202,0.0,0.0,0.516421733,84.30528650300002,8.143840981,4.404705091,2.27909802,0.516421733,13.549241662,0.0,59.66681873499999,2.710367029,0.0,7.967281336,9.983241467,7.3372342459999995,0.0,3.517207078,0.947690742,4.473122289,0.0,0.084176548,0.003280104,0.087591576,0.018932964,0.004078806,0.138805026,0.070753897,0.0,0.0,0.294782325,0.298613759,1.684864539,0.0,0.230644291,0.038173646,1.5016726440000001,0.0,0.002601846,0.051857402999999996,3.0,3.0,"[1, 2, 3]"
192x192,1.652656631,0.516421733,7.179249193,45.335988399,1.443149259,3.587575287,7.448899265,47.03959768200001,0.360786525,1.308477267,31.106031336999997,8.039747144,3.1872796389999998,2.115205109,13.505851103,42.200728504,53.662015599,3.7222472790000003,9.723568283,2.256196058,2.341302299,4.379676885,2.639884545,3.525431547,0.721591065,14.624026472,0.516421733,19.376295977999998,3.477573646,0.0,0.360786525,4.28817045,39.944581566,7.212465341,0.516421733,0.0,0.360786525,22.803429263,2.710367029,0.0,0.877208258,0.516421733,20.906321893999998,0.0,3.071153554,67.55111872,5.640502478,25.547764157,15.822811053,29.081857877,12.259265293,3.1334223310000002,0.516421733,1.669281807,0.360786525,2.115205109,3.423665033,53.122905616000004,0.0,0.0,6.227538386,76.50744314299999,20.705216812,64.51892711900001,9.248384196,1.549235748,8.514658785,2.890671916,1.549235748,1.291870106,1.464112475,4.44385233,5.279715953,2.961151913,32.101830677,1.291870106,1.762676287,83.95780098,17.010827735,18.551011913000004,0.0,3.927430597,10.65077847,1.291870106,0.877208258,1.464112475,3.156287844,28.8735808,1.393611557,1.669281807,4.238650578,36.318305519999996,3.0006890850000003,71.680848081,17.78871262,0.516421733,16.166898299,3.525431547,4.284255113,0.360786525,37.334420056,0.0,1.910022273,58.601316469000004,1.803948289,1.082380077,0.360786525,5.279715953,36.982269042000006,27.089885080000002,2.256196058,0.516421733,5.764992395,0.721591065,68.824084912,0.0,0.0,0.516421733,84.66607302800001,6.94909658,3.886218072,2.639884545,1.2380127980000002,3.8759101190000003,1.443149259,57.209289868,2.710367029,8.298223906,8.170387869,10.231680715,8.261908990999999,0.360786525,0.721591065,0.947690742,5.555502366,0.0,0.074723413,0.003280104,0.040622148999999996,0.097743055,0.004078806,0.140515904,0.061778678,0.0,0.0,0.275921483,0.298613759,0.9909948370000001,0.0,0.080405526,0.187811354,1.356059913,0.743130894,0.002601846,0.001947578,3.0,3.0,"[1, 2, 4]"
193x193,1.652656631,0.516421733,7.179249193,46.215261943,2.322422803,5.346183342,12.724712345,41.759881729,0.360786525,1.308477267,29.340440897999997,11.556954222000002,3.1872796389999998,2.994478653,13.505851103,36.918080904,56.296040421,4.601520823,6.202460385,3.135469602,3.220575843,5.258950429,3.5191580890000003,3.525431547,1.600864609,24.292081859,1.3956952770000002,17.610705538999998,5.2361817010000005,0.0,1.240060069,4.28817045,34.661933966,8.091738885,0.516421733,0.0,2.1193945800000002,22.803429263,2.710367029,0.0,1.7564818020000001,1.3956952770000002,5.067953764,0.879273544,4.829761609,67.55111872,0.360786525,15.868577021,10.5430951,29.081857877,21.052135534,3.1334223310000002,1.3956952770000002,28.924586827,1.240060069,2.994478653,12.216535274,24.079448376000002,0.0,0.879273544,7.10681193,77.38671668699999,8.38405576,33.716849763,3.968668243,4.1871294080000006,8.514658785,2.890671916,1.549235748,2.17114365,1.464112475,5.3231258740000005,1.758608055,2.961151913,21.543369997,1.291870106,2.641949831,93.631132523,11.731111782000001,19.430285457000004,0.0,4.806704141,11.530052014,3.050478161,1.7564818020000001,1.464112475,4.914895899,20.073728175,1.393611557,6.065754701,5.117924122,30.153268933,3.0006890850000003,61.98920382099999,17.78871262,1.3956952770000002,15.283655239999998,3.525431547,5.1635286570000005,0.360786525,25.89252482,1.758608055,7.185835353,58.601316469000004,2.683221833,1.082380077,0.360786525,0.879273544,36.982269042000006,20.927897294,2.256196058,2.2750297880000003,5.764992395,2.48019912,34.496400437,0.0,0.0,0.516421733,84.66607302800001,9.58699024,4.765491616,2.639884545,1.2380127980000002,13.549241662,1.443149259,45.761863651,2.710367029,8.298223906,3.7699454599999997,7.589858422,9.141182534999999,0.360786525,4.238798143,0.947690742,5.555502366,0.0,0.036307181,0.003280104,0.087591576,0.095162217,0.004078806,0.118777306,0.008975219,0.0,0.0,0.276014464,0.0,1.684864539,0.0,0.184848234,0.187811354,1.377848728,0.743130894,0.0,0.051857402999999996,3.0,3.0,"[1, 3, 4]"
194x194,1.652656631,0.0,4.59721275,36.403412237,2.322422803,4.829761609,9.10983673,30.512903862,0.360786525,1.308477267,38.34966583,11.556954222000002,3.1872796389999998,1.961653621,12.98942937,31.983528634,55.895240504,4.08509909,10.965754605,3.135469602,2.187750811,5.258950429,3.0027363559999998,3.525431547,1.600864609,29.571797812,0.879273544,25.587129775999998,4.719759968,0.0,1.240060069,4.28817045,39.539878775999995,5.509702442,0.0,0.0,2.1193945800000002,21.254193515,2.710367029,0.0,1.240060069,0.879273544,20.906321893999998,0.879273544,4.829761609,67.55111872,5.640502478,19.197224079,11.691480408,24.950527232,18.98650368,2.617000598,0.879273544,28.924586827,1.240060069,1.961653621,11.183710242,46.466423909,0.0,0.879273544,6.073986898,71.189741589,23.189598857999997,44.741115713,9.248384196,2.63789366,8.514658785,2.374250183,0.0,2.17114365,0.947690742,4.806704141,7.038324008,2.961151913,25.388534639,1.291870106,2.641949831,92.598307491,17.010827735,18.397460425000002,0.0,4.806704141,9.980816266,3.050478161,1.240060069,0.947690742,3.882070867,21.337813488000002,0.360786525,6.065754701,4.08509909,40.311121193000005,2.484267352,65.147834311,15.723080765999999,0.879273544,17.98133475,3.525431547,3.6142929089999996,0.360786525,30.36857241,1.758608055,5.636599605,58.601316469000004,2.683221833,1.082380077,0.360786525,6.158989497,36.982269042000006,26.32225337,2.256196058,1.758608055,5.764992395,2.48019912,66.40860595699999,0.0,0.0,0.0,84.14965129500001,8.554165208,4.765491616,2.123462812,0.721591065,12.51641663,1.443149259,60.169325373,2.710367029,8.298223906,8.533239680000001,10.803942521,5.52630692,0.360786525,4.238798143,0.947690742,5.555502366,0.0,0.084905121,0.003280104,0.079390864,0.081390929,0.004078806,0.023449476,0.070753897,0.0,0.0,0.275010813,0.298613759,1.684864539,0.0,0.219344308,0.187811354,1.266821797,0.743130894,0.002601846,0.051857402999999996,3.0,3.0,"[2, 3, 4]"
195x195,1.291870106,0.516421733,8.913310123999999,23.124282696,0.0,2.69193197,15.206507457,29.645429661999998,0.0,1.5078538350000001,27.595496171,1.5078538350000001,3.1872796389999998,2.260644527,0.516421733,32.297846527000004,38.513521834,1.076584826,5.796137686,4.351061529,3.100828891,7.3668317860000005,1.076584826,0.560163093,8.962308815,15.101984303,1.076584826,15.876170453,3.9838020760000004,1.120313117,2.348132612,0.560163093,30.779658906,11.133274556,1.63673485,0.0,0.0,7.600367670000001,0.947690742,0.560163093,0.516421733,1.076584826,37.573310227,1.7879825880000002,2.175510237,84.83631914,5.279715953,22.139259007,11.651680716000001,6.715017057000001,3.961041387,2.411831266,0.516421733,0.947690742,0.0,2.260644527,3.208335269,61.353990541,0.0,0.560163093,5.901590956,118.538116328,21.179822785,59.252465149,5.279715953,1.549235748,24.448190373000003,1.808291839,2.109398841,1.291870106,2.584425592,1.7442412280000001,5.839879046,2.239560848,30.863416473999997,1.291870106,1.227819495,112.267753785,12.949232496,2.884858231,0.0,0.560163093,8.527315658,1.291870106,0.516421733,1.464112475,20.077545302,20.41299914,2.153138149,6.096585419,1.032825032,38.021793417,0.516421733,66.26596004,4.477815077,0.516421733,13.72058684,2.455651996,3.961418971,0.0,33.511199883,0.560163093,2.109398841,60.169880668000005,0.560163093,0.0,1.120313117,5.279715953,30.497127954,35.755877576,1.895409533,0.516421733,11.954763961,0.0,65.323775407,2.240634118,0.560163093,1.076584826,112.51109280600001,1.9805157740000001,0.0,0.516421733,0.516421733,3.8759101190000003,0.0,52.327437877,0.947690742,1.120313117,7.088007792,8.573167302,11.606855378999999,0.0,0.560163093,0.947690742,2.175510237,0.002912167,0.15222855600000001,0.005026111,0.06372686400000001,0.04442431100000001,0.004078806,0.138805026,0.074578928,0.0,0.0,0.21447224600000003,0.34470845499999997,1.04874719,0.0,0.13083282499999999,0.291040897,1.357681294,0.0,0.002601846,0.100167978,3.0,3.0,"[0, 1, 2]"
