coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,ODImmature1,Pericytes ODImmature1
200x200,0.410457485,0.0,10.239747885,20.380632274,2.641896323,7.176126862,10.119694017,10.155044949,1.231361832,1.550340344,5.310208827,3.373253939,6.461848417000001,0.0,2.8765051809999997,6.128261489,14.66671149,0.410457485,1.231361832,10.664240632,8.459701402,7.055705100000001,0.410457485,0.410457485,0.410457485,4.018241449,0.410457485,3.283610752,1.3891833550000001,0.410457485,3.188784223,4.991760597,69.22824478000001,11.905563522,0.910513012,1.139882859,11.410038948,2.141874844,0.568266986,2.690201891,0.0,2.0265915750000003,5.470384107,0.910513012,0.568266986,152.724611189,3.516332513,8.036427453,4.66753017,2.525684247,1.64180039,0.568266986,0.568266986,1.64180039,0.0,35.05595897,2.873200685,8.366794572,0.410457485,0.820916369,0.410457485,25.991805981000002,3.441467671,11.888455771,1.3891833550000001,0.978724471,4.814003561,0.820916369,1.320970497,66.77217809000001,3.600714903,5.325371892000001,0.410457485,1.139882859,13.853452668,325.51842184,1.960799228,47.922984305,8.002271954,6.394706086999999,0.820916369,10.662438912,8.208947562,0.0,2.7783353330000002,0.0,2.115225363,1.820979954,1.965992169,1.136534943,1.960799228,20.137376105999998,0.410457485,13.530210598,7.339143417,116.75346432999999,3.441467671,3.871353251,0.0,5.943821473,12.080300813000001,0.0,2.525684247,14.733863857000001,9.483176806,0.910513012,3.2584688770000003,14.528650534999999,4.342422645,6.377492399,0.0,6.127315935,10.399075408,1.139882859,21.161522282,1.7081498450000001,0.0,0.910513012,3.582126259,12.662546729999999,11.978757008999999,50.614492809,0.978724471,4.428733096,4.415838515000001,19.70141349,0.0,1.478779998,3.9234434809999996,0.0,7.445903438,33.329854075,0.0,0.0,1.320970497,0.20350286,0.13226268500000002,0.077165593,0.05780808,0.010425737,0.09615248600000001,0.0,0.0,0.0,0.0,0.170185688,0.0,0.596926799,0.0,0.0,0.0,1.7452141660000002,0.009242893,0.018820938,0.001682785,3.0,3.0,"[[1, 2, 4], [0, 3, 4]]"
201x201,0.410457485,0.0,1.096117558,21.157210691,5.791042635,4.029289182,11.211878612,19.088354228,1.231361832,1.550340344,8.865817492000001,4.4654385340000005,9.478014177,0.0,1.596173085,4.423493611,18.477431392,1.096117558,1.231361832,16.149390249,6.6111023200000005,5.468335067000001,0.410457485,1.096117558,0.410457485,2.737909353,0.410457485,9.430274678,2.598761037,0.410457485,2.737909353,5.109153684,80.15074428,2.5523134020000002,0.910513012,1.139882859,12.095699021,7.88185002,0.0,3.3758619640000003,0.0,2.7122516480000005,9.562320544999999,1.596173085,0.685660073,150.75861902,2.236000417,14.389421673000001,8.702737467999999,20.425020663999998,1.64180039,0.685660073,0.0,1.64180039,0.0,53.06014785,3.558860758,16.153711214,0.410457485,0.820916369,2.594801648,26.475287276000003,3.96538528,10.94383229,0.820916369,1.096117558,2.279744406,1.9131009639999998,1.320970497,66.77217809000001,3.600714903,5.794912372,2.188302153,2.511147361,3.428228268,325.51842184,1.960799228,53.652935208,7.084089005,9.701583878000001,1.9131009639999998,11.754623507,8.208947562,0.0,1.64180039,0.0,2.873906582,2.913164549,0.685660073,0.685660073,3.33206373,23.823170325,0.410457485,24.064503908,22.842345383,117.98632285999999,6.42880935,5.242617753,3.276613475,3.9622735479999998,12.080300813000001,0.685660073,1.506576442,4.7149492550000005,10.575361401,1.596173085,3.3758619640000003,2.7122516480000005,0.410457485,12.866225385,0.0,8.997320171,18.087252905,2.511147361,25.855934112,1.139882859,0.0,0.910513012,3.3939787580000003,3.6909206049999996,22.467280744,46.642333479,0.410457485,3.554925522,13.853096089,31.89136693,0.0,2.68835768,1.9131009639999998,3.9622735479999998,11.99507495,38.233626804000004,1.371264502,0.0,4.597583972000001,0.18109274,0.16420137400000004,0.035362565000000006,0.06301793800000001,0.0,0.10235801000000001,0.019721556,0.0,0.0,0.0,0.16982346899999998,0.0,1.187097954,0.0,0.028161249000000003,0.0,1.7392123140000002,0.0,0.0,0.0,3.0,3.0,"[[1, 2, 4], [1, 2, 3]]"
202x202,0.0,0.0,10.514950472999999,20.660461933,4.970126266,5.584823866,3.823654987,18.505389444000002,0.0,1.139882859,5.171742755,2.002697607,8.246652345000001,0.0,3.562165254,1.139882859,13.379418099999999,0.685660073,0.0,13.686649322000001,4.472632196,5.057877582000001,0.0,0.685660073,0.0,2.651652242,0.0,6.1466639260000004,1.777844668,0.0,0.685660073,1.825542932,87.56348743999999,2.8765051809999997,0.910513012,1.139882859,11.685241536,6.650488188,0.0,2.965404479,0.0,2.3017941630000003,10.296950881999999,1.596173085,0.685660073,152.724611189,3.791535101,14.21692454,6.650488188,19.604104295,0.0,0.685660073,0.0,0.0,0.0,50.164828639999996,0.685660073,8.355183628,0.0,0.0,2.184344163,28.679161871,1.092184595,7.487573825,0.0,0.685660073,4.245736575,1.092184595,0.910513012,66.77217809000001,3.190257418,4.56355054,1.777844668,2.511147361,9.3261776,325.51842184,1.139882859,48.317010613,5.766470422,11.170808111,1.092184595,11.344166022,0.0,0.0,0.0,0.0,2.463449097,2.913164549,2.651652242,0.685660073,2.511147361,19.459522186999997,0.0,18.966490615999998,22.756088272,140.45751733999998,3.5556086650000003,5.242617753,3.276613475,5.9282657169999995,3.871353251,0.685660073,0.685660073,16.10125104,7.702160716,1.596173085,2.965404479,2.3017941630000003,3.93196516,8.761763092,0.0,8.586862686,17.266336536,2.511147361,9.762931111,1.139882859,0.0,0.910513012,5.359970927,10.733805293,19.594080059,67.51587803,0.0,3.0581767639999997,13.442638603999999,12.18995344,0.0,2.68835768,3.0581767639999997,3.9622735479999998,8.301000213,45.837272021000004,1.371264502,0.0,4.1871264870000005,0.014858281,0.16350112000000003,0.056743389000000005,0.06633824,0.010425737,0.104031197,0.019721556,0.0,0.0,0.0,0.17450865799999998,0.0,0.935727202,0.0,0.028161249000000003,0.0,1.7652635200000002,0.009242893,0.008558979,0.001682785,3.0,3.0,"[[1, 2, 4], [1, 2, 4]]"
203x203,0.410457485,0.0,10.925407958,23.12320286,4.69885804,4.903096756,10.119694017,21.928134793,1.231361832,1.550340344,6.681473329,3.373253939,5.1093035030000005,0.0,3.562165254,4.423493611,19.132783077,1.096117558,1.231361832,16.149390249,8.577094489,5.468335067000001,0.410457485,1.096117558,0.410457485,4.703901522,0.410457485,3.9692708249999997,1.506576442,0.410457485,2.737909353,5.109153684,71.6315841,4.518305571,0.910513012,1.139882859,12.095699021,3.513139346,0.0,3.3758619640000003,0.0,2.7122516480000005,3.883014074,1.596173085,0.685660073,152.724611189,4.201992586,18.321386833000002,4.334026794,19.332836069,1.64180039,0.685660073,0.0,1.64180039,0.0,35.58203706,3.558860758,13.969367050999999,0.410457485,0.820916369,0.410457485,26.912232755,2.873200685,12.691453287000002,0.820916369,1.096117558,4.245736575,0.820916369,1.320970497,66.77217809000001,3.600714903,5.794912372,1.096117558,2.511147361,9.3261776,325.51842184,1.960799228,51.468591045000004,6.865737011,7.08036616,0.820916369,10.662438912,8.208947562,0.0,1.64180039,0.0,1.781721987,1.820979954,2.651652242,0.685660073,3.33206373,26.444506182,0.410457485,17.075817338,19.347333699,100.51581225,4.244465187,5.242617753,0.0,2.651652242,12.080300813000001,0.685660073,1.506576442,15.41952393,9.483176806,1.596173085,3.3758619640000003,2.7122516480000005,4.342422645,9.58961191,0.0,6.812976008000001,15.902908742000001,2.511147361,23.453215607,1.139882859,0.0,0.910513012,4.267786332,9.370377499,11.546629014,53.196653669,0.410457485,4.428733096,12.760911494,28.614753455,0.0,1.596173085,2.786908538,0.685660073,8.718461475,29.055421453999998,1.371264502,0.0,1.320970497,0.195951021,0.13717877500000003,0.056743389000000005,0.054744810000000005,0.010425737,0.09615248600000001,0.019721556,0.0,0.0,0.0,0.17450865799999998,0.0,0.833187318,0.0,0.024693544,0.0,1.6834695890000002,0.009242893,0.008558979,0.001682785,3.0,3.0,"[[1, 2, 4], [1, 3, 4]]"
204x204,0.410457485,0.0,10.239747885,20.380632274,3.734080918,5.995281351,11.211878612,10.678962558,1.231361832,1.550340344,7.494552990000001,4.4654385340000005,7.42105246,0.0,2.8765051809999997,4.423493611,16.238557087,0.410457485,1.231361832,10.664240632,7.891434416,4.782674994000001,0.410457485,0.410457485,0.410457485,4.018241449,0.410457485,8.744614605,1.9131009639999998,0.410457485,2.05224928,4.423493611,83.67636238,4.518305571,0.910513012,1.139882859,11.410038948,6.510585518,0.0,2.690201891,0.0,2.0265915750000003,10.842652640999999,0.910513012,0.0,152.724611189,3.516332513,8.036427453,7.331472966,1.9131009639999998,1.64180039,0.0,0.0,1.64180039,0.0,49.8613012,2.873200685,9.982871749,0.410457485,0.820916369,2.594801648,30.316274891000003,3.96538528,13.504532948000001,0.820916369,0.410457485,4.245736575,1.9131009639999998,1.320970497,66.77217809000001,3.600714903,3.052341786,1.50264208,1.139882859,5.897949332,325.51842184,1.960799228,49.539061482,9.050081174,12.947888965,1.9131009639999998,11.754623507,8.208947562,0.0,1.64180039,0.0,1.50264208,2.913164549,1.965992169,0.0,1.960799228,19.436160277,0.410457485,23.882595342,11.095379392,142.45938446,5.057544848,3.871353251,3.276613475,5.242605644,12.080300813000001,0.0,0.820916369,15.826048452000002,10.575361401,0.910513012,2.690201891,2.0265915750000003,4.342422645,7.3810757680000005,0.0,8.311660098,9.173912940000001,1.139882859,24.393698012999998,1.139882859,0.0,0.910513012,4.674310854,10.869061589,18.353407018,61.051102859,0.410457485,5.520917691,4.9397561240000005,22.978026965,0.0,2.002697607,3.8790931329999996,3.276613475,7.881201224000001,43.766464125,0.0,0.0,4.597583972000001,0.195951021,0.15928528400000003,0.056743389000000005,0.042147134,0.010425737,0.10442957800000001,0.0,0.0,0.0,0.0,0.145860151,0.0,0.950837435,0.0,0.003467705,0.0,1.6003609130000003,0.009242893,0.008558979,0.001682785,3.0,3.0,"[[1, 2, 4], [2, 3, 4]]"
205x205,0.0,0.0,0.685660073,7.295088904,4.970126266,16.407817883,3.823654987,14.001808410999999,0.0,0.0,5.171742755,2.002697607,11.656158976,0.0,1.596173085,1.704767878,11.152220818,0.685660073,0.0,19.643050799,3.074907013,6.191024829000001,0.0,0.685660073,0.0,0.685660073,0.0,6.1466639260000004,2.346111654,0.0,1.822195016,1.253927059,81.63453002,8.297770963,0.910513012,0.0,13.523489843,6.650488188,0.568266986,0.685660073,0.0,12.817750243,10.603988819000001,1.596173085,1.253927059,208.05168585,0.685660073,10.28495938,8.355256065999999,21.308872172999997,0.0,1.253927059,0.568266986,0.0,0.0,52.8375972,0.685660073,8.923450614,0.0,0.0,2.184344163,15.938498792,1.660451581,4.1238756510000005,0.568266986,1.253927059,0.568266986,1.092184595,0.910513012,32.575635840000004,0.910513012,6.836580646,1.777844668,1.371264502,11.383731604,158.89072438,0.0,21.525684198999997,4.9370131960000005,7.2388429510000005,1.092184595,5.644702913,0.0,0.0,1.136534943,5.2579199,4.168216975,2.913164549,0.685660073,1.822195016,1.371264502,17.539402159,0.0,15.602792441999998,22.494863981,132.22210782,4.1238756510000005,4.102734894,3.276613475,7.940102852000001,2.731470392,0.685660073,2.390427951,4.30449177,2.002697607,1.596173085,1.253927059,14.803853122999998,0.0,21.550749278,0.0,6.307118280000001,20.675843166999996,1.371264502,8.933473885,0.568266986,0.0,0.910513012,3.3939787580000003,6.84783354,19.580527177,50.52494779,0.568266986,1.092184595,14.01090559,12.18995344,0.0,3.256624666,2.228719538,3.9622735479999998,11.142315902,44.578867321000004,1.371264502,0.0,4.1871264870000005,0.007551839,0.147589583,0.053710955000000005,0.080271323,0.0,0.098830617,0.019721556,0.0,0.0,0.0,0.121517948,0.0,1.0376497709999999,0.0,0.028161249000000003,0.0,1.734084736,0.010678902,0.010261959,0.0,3.0,3.0,"[[1, 3, 4], [0, 1, 2]]"
206x206,0.410457485,0.0,1.096117558,9.757829831,4.69885804,15.726090773000001,10.119694017,17.424553760000002,1.231361832,0.410457485,6.681473329,3.373253939,8.518810134,0.0,1.596173085,4.98837863,16.905585795,1.096117558,1.231361832,22.105791726,7.179369306,6.601482314000001,0.410457485,1.096117558,0.410457485,2.737909353,0.410457485,3.9692708249999997,2.074843428,0.410457485,3.874444296,4.537537811,65.70262668000001,9.939571353,0.910513012,0.0,13.933947328,3.513139346,0.568266986,1.096117558,0.0,13.228207728000001,4.190052011000001,1.596173085,1.253927059,208.05168585,1.096117558,14.389421673000001,6.038794672,21.037603946999997,1.64180039,1.253927059,0.568266986,1.64180039,0.0,38.25480562,3.558860758,14.537634037,0.410457485,0.820916369,0.410457485,14.171569676,3.441467671,9.327755113,1.3891833550000001,1.664384544,0.568266986,0.820916369,1.320970497,32.575635840000004,1.320970497,8.067942477999999,1.096117558,1.371264502,11.383731604,158.89072438,0.820916369,24.677264631,6.036279785,3.148401,0.820916369,4.962975803,8.208947562,0.0,2.7783353330000002,5.2579199,3.4864898650000002,1.820979954,0.685660073,1.822195016,2.192180871,24.524386154,0.410457485,13.712119164,19.086109408,92.28040272999999,4.812732173000001,4.102734894,0.0,4.663489377,10.940417954,0.685660073,3.21134432,3.6227646600000005,3.783713697,1.596173085,1.664384544,15.214310607999998,0.410457485,22.378598096,0.0,4.533231602000001,19.312415372999997,1.371264502,22.623758381,0.568266986,0.0,0.910513012,2.3017941630000003,5.484405746,11.533076132,36.205723429,0.978724471,2.462740927,13.329178480000001,28.614753455,0.0,2.164440071,1.9574513119999999,0.685660073,11.559777164,27.797016753999998,1.371264502,0.0,1.320970497,0.188644579,0.121267238,0.053710955000000005,0.068677893,0.0,0.090951906,0.019721556,0.0,0.0,0.0,0.121517948,0.0,0.9351098869999999,0.0,0.024693544,0.0,1.652290805,0.010678902,0.010261959,0.0,3.0,3.0,"[[1, 3, 4], [0, 1, 3]]"
207x207,0.0,0.0,10.514950472999999,9.261081073,3.8779416710000003,17.281625457,2.731470392,16.841588976,0.0,0.0,2.987398592,0.910513012,7.2874483020000005,0.0,3.562165254,1.704767878,11.807572503,0.685660073,0.0,19.643050799,5.0408991819999995,6.191024829000001,0.0,0.685660073,0.0,2.651652242,0.0,0.685660073,1.253927059,0.0,1.822195016,1.253927059,73.11536984,10.263763132,0.910513012,0.0,13.523489843,2.281777514,0.568266986,0.685660073,0.0,12.817750243,4.924682348,1.596173085,1.253927059,210.01767801900002,2.651652242,14.21692454,3.986545392,20.216687578,0.0,1.253927059,0.568266986,0.0,0.0,35.359486409999995,0.685660073,6.7391064510000005,0.0,0.0,0.0,16.375444271,0.568266986,5.871496648,0.568266986,1.253927059,2.534259155,0.0,0.910513012,32.575635840000004,0.910513012,6.836580646,0.685660073,1.371264502,17.281680936,158.89072438,0.0,19.341340036,4.718661202,4.617625233,0.0,4.552518318,0.0,0.0,1.136534943,5.2579199,3.07603238,1.820979954,2.651652242,1.822195016,1.371264502,20.160738016,0.0,8.614105872,18.999852297,114.75159721,1.939531488,4.102734894,0.0,6.629481546,2.731470392,0.685660073,2.390427951,15.009066445000002,0.910513012,1.596173085,1.253927059,14.803853122999998,3.93196516,18.274135803,0.0,4.1227741170000005,18.491499003999998,1.371264502,6.5307553799999996,0.568266986,0.0,0.910513012,4.267786332,12.527290434000001,8.659875447,57.07926798,0.568266986,1.965992169,12.918720995000001,8.913339965,0.0,2.164440071,3.1025271119999998,0.685660073,7.8657024269999996,35.400661971,1.371264502,0.0,0.910513012,0.02241012,0.120566984,0.075091779,0.071998195,0.010425737,0.09262509299999999,0.019721556,0.0,0.0,0.0,0.126203137,0.0,0.6837391349999999,0.0,0.024693544,0.0,1.678342011,0.019921795,0.018820938,0.001682785,3.0,3.0,"[[1, 3, 4], [0, 1, 4]]"
208x208,0.410457485,0.0,0.410457485,7.015259244999999,3.734080918,16.818275368,11.211878612,6.175381525000001,1.231361832,0.410457485,7.494552990000001,4.4654385340000005,10.830559091,0.0,0.910513012,4.98837863,14.011359805,0.410457485,1.231361832,16.620642109,6.493709233000001,5.915822241000001,0.410457485,0.410457485,0.410457485,2.05224928,0.410457485,8.744614605,2.48136795,0.410457485,3.188784223,3.8518777379999998,77.74740496,9.939571353,0.910513012,0.0,13.248287255000001,6.510585518,0.568266986,0.410457485,0.0,12.542547655000002,11.149690578,0.910513012,0.568266986,208.05168585,0.410457485,4.104462293,9.036240844,3.617868842,1.64180039,0.568266986,0.568266986,1.64180039,0.0,52.53406976,2.873200685,10.551138734999999,0.410457485,0.820916369,2.594801648,17.575611812000002,4.533652266,10.140834774,1.3891833550000001,0.978724471,0.568266986,1.9131009639999998,1.320970497,32.575635840000004,1.320970497,5.325371892000001,1.50264208,0.0,7.955503336,158.89072438,0.820916369,22.747735067999997,8.220623948,9.015923805,1.9131009639999998,6.055160398,8.208947562,0.0,2.7783353330000002,5.2579199,3.2074099580000004,2.913164549,0.0,1.136534943,0.820916369,17.516040249,0.410457485,20.518897168,10.834155101,134.22397494,5.625811834,2.731470392,3.276613475,7.254442779,10.940417954,0.0,2.525684247,4.029289182,4.8758982920000005,0.910513012,0.978724471,14.528650534999999,0.410457485,20.170061954,0.0,6.031915692,12.583419571,0.0,23.564240787,0.568266986,0.0,0.910513012,2.708318685,6.983089836,18.339854136,44.060172619,0.978724471,3.554925522,5.508023110000001,22.978026965,0.0,2.5709645930000002,3.049635907,3.276613475,10.722516913,42.508059425,0.0,0.0,4.597583972000001,0.188644579,0.14337374700000002,0.053710955000000005,0.056080217,0.0,0.099228998,0.0,0.0,0.0,0.0,0.092869441,0.0,1.052760004,0.0,0.003467705,0.0,1.569182129,0.010678902,0.010261959,0.0,3.0,3.0,"[[1, 3, 4], [0, 2, 3]]"
209x209,0.0,0.0,9.8292904,6.5185104869999995,2.913164549,18.373810052,3.823654987,5.592416741,0.0,0.0,3.800478253,2.002697607,9.599197259,0.0,2.8765051809999997,1.704767878,8.913346513,0.0,0.0,14.157901182,4.355239109,5.5053647560000005,0.0,0.0,0.0,1.965992169,0.0,5.461003853,1.660451581,0.0,1.136534943,0.568266986,85.16014812,10.263763132,0.910513012,0.0,12.83782977,5.279223686,0.568266986,0.0,0.0,12.132090170000001,11.884320915,0.910513012,0.568266986,210.01767801900002,1.965992169,3.93196516,6.983991564,2.796952473,0.0,0.568266986,0.568266986,0.0,0.0,49.63875055,0.0,2.752611149,0.0,0.0,2.184344163,19.779486407,1.660451581,6.684576309,0.568266986,0.568266986,2.534259155,1.092184595,0.910513012,32.575635840000004,0.910513012,4.0940100600000005,1.092184595,0.0,13.853452668,158.89072438,0.0,17.411810473,6.903005365,10.485148038,1.092184595,5.644702913,0.0,0.0,1.136534943,5.2579199,2.796952473,2.913164549,1.965992169,1.136534943,0.0,13.152392111,0.0,15.420883875999998,10.74789799,156.69516941999998,2.752611149,2.731470392,3.276613475,9.220434948,2.731470392,0.0,1.704767878,15.415590967,2.002697607,0.910513012,0.568266986,14.118193049999999,3.93196516,16.065599661,0.0,5.621458207,11.762503202,0.0,7.471237786,0.568266986,0.0,0.910513012,4.674310854,14.025974524,15.466653450999999,64.93371717,0.568266986,3.0581767639999997,5.0975656250000005,3.276613475,0.0,2.5709645930000002,4.194711707,3.276613475,7.028442176,50.111704642,0.0,0.0,4.1871264870000005,0.02241012,0.142673493,0.075091779,0.059400519,0.010425737,0.10090218499999999,0.0,0.0,0.0,0.0,0.09755463,0.0,0.801389252,0.0,0.003467705,0.0,1.595233335,0.019921795,0.018820938,0.001682785,3.0,3.0,"[[1, 3, 4], [0, 2, 4]]"
210x210,0.410457485,0.0,10.239747885,8.981251413999999,2.641896323,17.692082942000003,10.119694017,9.01516209,1.231361832,0.410457485,5.310208827,3.373253939,6.461848417000001,0.0,2.8765051809999997,4.98837863,14.66671149,0.410457485,1.231361832,16.620642109,8.459701402,5.915822241000001,0.410457485,0.410457485,0.410457485,4.018241449,0.410457485,3.283610752,1.3891833550000001,0.410457485,3.188784223,3.8518777379999998,69.22824478000001,11.905563522,0.910513012,0.0,13.248287255000001,2.141874844,0.568266986,0.410457485,0.0,12.542547655000002,5.470384107,0.910513012,0.568266986,210.01767801900002,2.376449654,8.036427453,4.66753017,2.525684247,1.64180039,0.568266986,0.568266986,1.64180039,0.0,35.05595897,2.873200685,8.366794572,0.410457485,0.820916369,0.410457485,18.012557291,3.441467671,11.888455771,1.3891833550000001,0.978724471,2.534259155,0.820916369,1.320970497,32.575635840000004,1.320970497,5.325371892000001,0.410457485,0.0,13.853452668,158.89072438,0.820916369,20.563390905,8.002271954,6.394706086999999,0.820916369,4.962975803,8.208947562,0.0,2.7783353330000002,5.2579199,2.115225363,1.820979954,1.965992169,1.136534943,0.820916369,20.137376105999998,0.410457485,13.530210598,7.339143417,116.75346432999999,3.441467671,2.731470392,0.0,5.943821473,10.940417954,0.0,2.525684247,14.733863857000001,3.783713697,0.910513012,0.978724471,14.528650534999999,4.342422645,16.893448479,0.0,3.8475715290000005,10.399075408,0.0,21.161522282,0.568266986,0.0,0.910513012,3.582126259,12.662546729999999,7.419202406,50.614492809,0.978724471,4.428733096,4.415838515000001,19.70141349,0.0,1.478779998,3.9234434809999996,0.0,7.445903438,33.329854075,0.0,0.0,1.320970497,0.20350286,0.116351148,0.075091779,0.047807089,0.010425737,0.093023474,0.0,0.0,0.0,0.0,0.09755463,0.0,0.698849368,0.0,0.0,0.0,1.513439404,0.019921795,0.018820938,0.001682785,3.0,3.0,"[[1, 3, 4], [0, 3, 4]]"
211x211,0.410457485,0.0,1.096117558,9.757829831,5.791042635,14.545245262,11.211878612,17.948471369000004,1.231361832,0.410457485,8.865817492000001,4.4654385340000005,9.478014177,0.0,1.596173085,3.283610752,18.477431392,1.096117558,1.231361832,22.105791726,6.6111023200000005,4.328452208,0.410457485,1.096117558,0.410457485,2.737909353,0.410457485,9.430274678,2.598761037,0.410457485,2.737909353,3.9692708249999997,80.15074428,2.5523134020000002,0.910513012,0.0,13.933947328,7.88185002,0.0,1.096117558,0.0,13.228207728000001,9.562320544999999,1.596173085,0.685660073,208.05168585,1.096117558,14.389421673000001,8.702737467999999,20.425020663999998,1.64180039,0.685660073,0.0,1.64180039,0.0,53.06014785,3.558860758,16.153711214,0.410457485,0.820916369,2.594801648,18.496038586,3.96538528,10.94383229,0.820916369,1.096117558,0.0,1.9131009639999998,1.320970497,32.575635840000004,1.320970497,5.794912372,2.188302153,1.371264502,3.428228268,158.89072438,0.820916369,26.293341808,7.084089005,9.701583878000001,1.9131009639999998,6.055160398,8.208947562,0.0,1.64180039,5.2579199,2.873906582,2.913164549,0.685660073,0.685660073,2.192180871,23.823170325,0.410457485,24.064503908,22.842345383,117.98632285999999,6.42880935,4.102734894,3.276613475,3.9622735479999998,10.940417954,0.685660073,1.506576442,4.7149492550000005,4.8758982920000005,1.596173085,1.096117558,2.7122516480000005,0.410457485,23.382181465000002,0.0,6.717575765000001,18.087252905,1.371264502,25.855934112,0.0,0.0,0.910513012,3.3939787580000003,3.6909206049999996,17.907726140999998,46.642333479,0.410457485,3.554925522,13.853096089,31.89136693,0.0,2.68835768,1.9131009639999998,3.9622735479999998,11.99507495,38.233626804000004,1.371264502,0.0,4.597583972000001,0.18109274,0.148289837,0.033288751000000005,0.053016947,0.0,0.099228998,0.019721556,0.0,0.0,0.0,0.097192411,0.0,1.2890205229999998,0.0,0.028161249000000003,0.0,1.507437552,0.010678902,0.0,0.0,3.0,3.0,"[[1, 3, 4], [1, 2, 3]]"
212x212,0.0,0.0,10.514950472999999,9.261081073,4.970126266,16.100779946,3.823654987,17.365506585000002,0.0,0.0,5.171742755,2.002697607,8.246652345000001,0.0,3.562165254,0.0,13.379418099999999,0.685660073,0.0,19.643050799,4.472632196,3.9179947229999996,0.0,0.685660073,0.0,2.651652242,0.0,6.1466639260000004,1.777844668,0.0,0.685660073,0.685660073,87.56348743999999,2.8765051809999997,0.910513012,0.0,13.523489843,6.650488188,0.0,0.685660073,0.0,12.817750243,10.296950881999999,1.596173085,0.685660073,210.01767801900002,2.651652242,14.21692454,6.650488188,19.604104295,0.0,0.685660073,0.0,0.0,0.0,50.164828639999996,0.685660073,8.355183628,0.0,0.0,2.184344163,20.699913181,1.092184595,7.487573825,0.0,0.685660073,1.965992169,1.092184595,0.910513012,32.575635840000004,0.910513012,4.56355054,1.777844668,1.371264502,9.3261776,158.89072438,0.0,20.957417213,5.766470422,11.170808111,1.092184595,5.644702913,0.0,0.0,0.0,5.2579199,2.463449097,2.913164549,2.651652242,0.685660073,1.371264502,19.459522186999997,0.0,18.966490615999998,22.756088272,140.45751733999998,3.5556086650000003,4.102734894,3.276613475,5.9282657169999995,2.731470392,0.685660073,0.685660073,16.10125104,2.002697607,1.596173085,0.685660073,2.3017941630000003,3.93196516,19.277719172,0.0,6.307118280000001,17.266336536,1.371264502,9.762931111,0.0,0.0,0.910513012,5.359970927,10.733805293,15.034525455999999,67.51587803,0.0,3.0581767639999997,13.442638603999999,12.18995344,0.0,2.68835768,3.0581767639999997,3.9622735479999998,8.301000213,45.837272021000004,1.371264502,0.0,4.1871264870000005,0.014858281,0.147589583,0.054669575000000005,0.056337249,0.010425737,0.10090218499999999,0.019721556,0.0,0.0,0.0,0.10187760000000001,0.0,1.0376497709999999,0.0,0.028161249000000003,0.0,1.533488758,0.019921795,0.008558979,0.001682785,3.0,3.0,"[[1, 3, 4], [1, 2, 4]]"
