coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ependymal,ODMature3,Ependymalcells
225x225,0.6613160170000001,9.245683154000002,12.71601272,12.53401753,4.256595281,119.451753664,9.49123934,30.379882291999998,3.207929624,9.390519501,32.134328287,6.159480362,0.653826704,0.5238590430000001,4.618733775,2.106376742,15.71670077,12.698621018,22.234613538,25.313551317,112.477677468,18.768099706,2.422966636,2.622735982,1.590046834,2.232851237,3.8182944350000003,5.888330722,11.118877343000001,0.5238590430000001,2.638933562,0.137454413,15.823619433000001,23.088498088999998,0.0,0.137454413,22.600849978,6.069147143,0.41237493,1.787576395,89.69791280700001,4.575248633999999,4.299162955,3.150525682,0.274911387,4.589983612,3.157980866,5.430168405,8.471902679,28.807863743,1.237760895,5.564555416,0.0,15.042749256,3.2995833230000002,138.261799174,0.79877956,17.352117147,16.87624941,2.7497630060000002,2.66441841,36.377202832,14.809803917,15.112978506000001,2.084324048,8.884008045,1.2637311949999999,5.890400485,0.851356265,3.3963968060000003,59.624108695000004,11.252153254,1.452606264,1.073656818,274.261089373,0.653826704,2.2525289319999997,135.77779627200002,3.8644184040000003,3.67334979,0.38640463,10.70580655,13.022135681,0.38640463,2.827799518,4.850169150999999,14.711974441,7.23471628,23.837512949,2.879207553,0.9888106779999999,6.904810322,1.702713432,30.413811336000002,6.193629092,7.126995139,5.684921566,40.22984133999999,3.4908131320000004,12.634910817000002,2.9945795100000003,0.9888106779999999,7.797734661000002,1.177685747,13.225005724,7.135380595,0.0,1.426627753,13.940985239,30.443313721,2.106376742,3.0969049120000003,295.61417990999996,0.5498155,2.760199525,0.5238590430000001,0.137454413,4.034291123,3.956741708,17.101918559,22.518417442,37.033321466000004,0.0,2.422966636,0.0,26.529931359,4.800647478,3.388064911,1.582508569,11.784344987,18.284201576999997,10.234073861,3.60407454,2.829014307,174.337025068,0.014628133,0.5364875459999999,0.044374195000000005,0.345515787,0.0,0.5597158899999999,5.968824162,4.964241712,0.091746982,0.0,0.235932931,0.0,8.323124849,0.093054962,0.5163862610000001,0.05033332399999999,0.15044409800000003,0.184977216,0.098887011,0.031270313,4.0,4.0,"[0, 1, 2, 3]"
226x226,0.6613160170000001,7.161359106000001,13.95700314,13.775007950000001,4.256595281,119.451753664,10.73222976,29.934230674,5.689859336,9.390519501,31.290994659,6.159480362,0.653826704,0.5238590430000001,3.775400147,4.588306454,18.596271877,12.698621018,22.234613538,23.229227269,114.116267012,18.768099706,2.422966636,2.622735982,1.590046834,4.714780949,3.8182944350000003,8.370260434,11.118877343000001,0.5238590430000001,2.638933562,1.3784448329999999,20.787514588,22.245164461,0.0,0.137454413,22.600849978,12.273915131,1.6533653499999998,1.787576395,110.30282240700001,5.8162390539999995,6.781092667,2.3071920539999997,0.274911387,4.589983612,1.073656818,3.345844357,10.953832391,21.266590618,1.237760895,5.564555416,0.0,12.115174466,3.2995833230000002,128.986256034,0.79877956,21.472561087,16.87624941,2.7497630060000002,2.66441841,36.774808496,15.207409581,28.765082756,0.0,10.124998465,1.2637311949999999,5.890400485,0.851356265,3.3963968060000003,50.841854007,12.493143674,1.452606264,1.073656818,280.465857361,0.653826704,2.2525289319999997,153.806721112,3.0210847759999995,11.119134370000001,0.38640463,10.70580655,13.022135681,0.38640463,2.827799518,6.0911595709999995,10.94103237,8.4757067,27.114732319,4.120197973,0.9888106779999999,8.145800742,1.702713432,37.412708166,6.193629092,7.126995139,3.600597518,43.952754932,4.731803552000001,15.116840529000001,2.151245882,0.9888106779999999,7.797734661000002,1.177685747,13.225005724,7.135380595,0.0,1.426627753,13.940985239,35.804774253,2.106376742,3.0969049120000003,278.01472154,0.5498155,4.001189945,1.764849463,0.137454413,4.034291123,1.87241766,17.101918559,22.518417442,52.322840368,0.0,2.422966636,0.0,30.252844951,3.95731385,3.388064911,1.582508569,7.615779777,19.525191997,9.390740232999999,3.60407454,2.829014307,180.349253448,0.014628133,0.5640068739999999,0.06652247,0.348948497,0.0,0.5838315329999999,7.181944979,4.964241712,0.09232021400000001,0.0,0.248162221,0.0,7.717008534,0.0,0.508759475,0.06448153999999999,0.15044409800000003,0.226068954,0.119489211,0.044978141,4.0,4.0,"[0, 1, 2, 4]"
227x227,0.6613160170000001,9.245683154000002,5.751659618000001,8.304773763,4.256595281,116.716672875,10.73222976,31.367715095,5.689859336,1.185175979,33.375318707000005,3.4243995729999996,0.653826704,0.5238590430000001,5.859724195,4.588306454,20.680595925,7.228386831,22.234613538,25.313551317,116.20059106,18.768099706,2.422966636,2.622735982,1.590046834,4.714780949,3.8182944350000003,8.370260434,11.118877343000001,0.5238590430000001,2.638933562,1.3784448329999999,20.787514588,18.859254321999998,0.0,0.137454413,22.600849978,12.273915131,1.6533653499999998,1.787576395,98.84139663700002,3.081158265,4.046011878,4.391516102000001,0.274911387,4.589983612,3.157980866,5.430168405,5.483598204000001,22.831877858,1.237760895,2.829474627,0.0,13.548658887,3.2995833230000002,116.354424264,0.79877956,20.821804346,16.87624941,2.7497630060000002,2.66441841,30.653789022,17.291733629,20.559739234000002,2.084324048,7.389917676,1.2637311949999999,3.155319696,0.851356265,0.6613160170000001,55.141678765,12.493143674,1.452606264,1.073656818,266.790117671,0.653826704,2.2525289319999997,138.442742642,5.105408824,11.119134370000001,0.38640463,10.70580655,10.287054892,0.38640463,2.827799518,3.356078782,17.193904153,5.7406259109999995,28.54821674,4.120197973,0.9888106779999999,8.145800742,1.702713432,27.905533686,6.193629092,7.126995139,5.684921566,43.952754932,4.731803552000001,15.116840529000001,4.2355699300000005,0.9888106779999999,7.797734661000002,1.177685747,10.489924935000001,7.135380595,0.0,1.426627753,13.940985239,35.154017511999996,2.106376742,3.0969049120000003,284.79807087,0.5498155,4.001189945,1.764849463,0.137454413,4.034291123,3.956741708,17.101918559,19.783336653,46.201820893999994,0.0,2.422966636,0.0,19.312963911,6.041637898,3.388064911,1.582508569,11.784344987,19.525191997,8.739983492,3.60407454,2.829014307,178.009761898,0.014628133,0.553808884,0.06652247,0.337400233,0.0,0.554799249,6.701355844,4.780221816999999,0.000573232,0.0,0.230339128,0.0,7.124445935,0.093054962,0.52783319,0.06854670499999999,0.15044409800000003,0.226068954,0.119489211,0.044978141,4.0,4.0,"[0, 1, 3, 4]"
228x228,0.6613160170000001,9.245683154000002,13.95700314,12.467410768,4.256595281,117.49033369899999,10.078403055999999,33.44896918,5.0360326319999995,9.390519501,32.721492003,5.505653658,0.0,0.5238590430000001,5.859724195,3.280709272,16.103989433000002,12.044794314,21.580786834,24.005954135,115.546764356,16.806679741,2.422966636,0.6613160170000001,0.93622013,4.714780949,3.8182944350000003,5.101222636999999,11.118877343000001,0.5238590430000001,2.638933562,1.3784448329999999,13.595513525000001,24.329488509,0.0,0.137454413,22.600849978,11.620088427,1.6533653499999998,1.787576395,97.840102157,5.8162390539999995,6.127265963,3.737689398,0.274911387,4.589983612,3.157980866,4.776341701000001,8.338568529,33.771758898,1.237760895,5.564555416,0.0,16.283739676,3.2995833230000002,125.110369484,0.79877956,18.980278643,16.87624941,2.7497630060000002,2.010591706,34.936244037,15.330313664,28.765082756,2.084324048,9.471171761,1.2637311949999999,5.236573781,0.851356265,3.3963968060000003,60.07798449,9.877879812,0.79877956,1.073656818,279.158260179,0.0,2.2525289319999997,153.19858109199998,4.45158212,10.465307666000001,0.38640463,6.129200058,13.022135681,0.38640463,2.173972814,6.0911595709999995,15.886306971,8.4757067,21.476425717999998,2.812600791,0.9888106779999999,5.53053688,1.702713432,38.966009514,4.88603191,7.126995139,5.031094862,32.185427391999994,4.731803552000001,15.116840529000001,4.2355699300000005,0.9888106779999999,6.490137479000001,0.5238590430000001,13.225005724,7.135380595,0.0,0.772801049,6.7489841760000004,30.697097237999998,0.79877956,2.443078208,327.39252655999996,0.5498155,2.03976998,1.764849463,0.137454413,4.034291123,3.956741708,16.448091855,22.518417442,47.215163352999994,0.0,2.422966636,0.0,28.291424986,5.387811194,0.772801049,0.274911387,11.784344987,18.217594814999998,11.475064281,0.9888106779999999,2.829014307,166.789732628,0.0,0.527054047,0.06652247,0.35458467000000005,0.0,0.550254144,6.496239205,4.935221276,0.09232021400000001,0.0,0.232889073,0.0,7.820554906,0.093054962,0.444193259,0.06854670499999999,0.15044409800000003,0.226068954,0.119489211,0.030679135000000003,4.0,4.0,"[0, 2, 3, 4]"
229x229,0.6613160170000001,9.245683154000002,13.95700314,13.775007950000001,2.47483309,119.451753664,10.73222976,34.102795884,5.689859336,9.390519501,31.593556516,4.377718171,0.653826704,0.5238590430000001,5.859724195,4.588306454,20.680595925,12.698621018,22.234613538,25.313551317,116.20059106,16.986337515000002,2.422966636,2.622735982,1.590046834,4.714780949,2.036532244,8.370260434,11.118877343000001,0.5238590430000001,2.638933562,1.3784448329999999,17.224099227,24.329488509,0.0,0.137454413,22.600849978,12.273915131,1.6533653499999998,1.787576395,86.873937037,5.8162390539999995,6.781092667,4.391516102000001,0.274911387,4.589983612,3.157980866,3.6484062140000004,10.953832390999999,33.771758898,1.237760895,3.782793225,0.0,16.283739676,3.2995833230000002,100.239454594,0.79877956,23.556885134999998,16.87624941,2.7497630060000002,2.66441841,37.077370353,17.291733629,28.765082756,2.084324048,8.343236273999999,1.2637311949999999,5.890400485,0.851356265,3.3963968060000003,56.220027148,10.711381483,1.452606264,1.073656818,278.68409517000003,0.653826704,2.2525289319999997,142.884591782,5.105408824,9.337372178999999,0.38640463,10.70580655,11.24037349,0.38640463,2.827799518,6.0911595709999995,15.412141962,4.912291338999999,24.15630239,4.120197973,0.9888106779999999,6.364038551,1.702713432,38.017858015,2.6302137310000004,0.0,5.684921566,43.952754932,2.9500413610000003,15.116840529000001,4.2355699300000005,0.9888106779999999,6.015972470000001,1.177685747,13.225005724,7.135380595,0.0,1.426627753,13.940985239,34.32568294,2.106376742,1.315142721,261.60109181999997,0.5498155,4.001189945,1.764849463,0.137454413,2.2525289319999997,3.956741708,17.101918559,22.518417442,49.06204207799999,0.0,2.422966636,0.0,28.471082759999998,6.041637898,3.388064911,1.582508569,10.002582795999999,19.525191997,11.475064281,3.60407454,2.829014307,146.562989048,0.014628133,0.473975496,0.045526095,0.337809197,0.0,0.521475717,5.849749238,4.818195843,0.09232021400000001,0.0,0.206732423,0.0,7.762893882999999,0.093054962,0.418773297,0.064373797,0.137375392,0.226068954,0.111862666,0.044978141,4.0,4.0,"[1, 2, 3, 4]"
230x230,0.6613160170000001,9.245683154000002,12.792403295,12.686789866000002,5.260724784000001,118.33028972399998,11.423176277,31.307629132000002,0.653826704,10.318266341,37.155342048,5.308124097,1.5815735439999998,0.5238590430000001,3.76737751,2.106376742,16.873672652,11.148659591000001,18.589686803,24.462195052000002,115.063540028,15.362652511,1.571610371,3.550482822,1.590046834,2.232851237,3.89468501,5.888330722,6.862094945000001,0.5238590430000001,0.93622013,1.065201253,14.972263168,22.237141824,0.0,0.137454413,22.055142382,3.5914467880000003,1.3401217699999999,0.93622013,89.69791280700001,5.655828403999999,4.299162955,3.150525682,0.274911387,2.035880692,5.013466634,6.357915244999999,8.471902679,26.253760823,0.38640463,7.4200411840000005,0.0,11.713713698,2.448227058,138.261799174,0.79877956,15.725761067,15.249893329999999,1.898406741,1.813062145,37.064717097999996,15.890383687,13.410265074,2.084324048,7.257651965,0.41237493,5.1154338930000005,0.92774684,3.3963968060000003,61.938046751,15.967388486,1.452606264,1.073656818,266.152868403,0.653826704,0.5498155,135.23208867600002,3.013062139,2.821993525,1.31415147,7.376770992,15.030497051,1.31415147,2.9041900930000004,3.147455719,18.575852506,8.16246312,23.837512949,4.734693321,0.137454413,6.904810322,0.0,30.490201911,7.121375932,7.126995139,4.833565301,42.467340406999995,3.4908131320000004,13.715490587000001,2.9945795100000003,0.137454413,7.9505069970000015,1.177685747,12.526388572,7.135380595,0.0,1.426627753,13.940985239,28.816957641000002,2.106376742,3.0969049120000003,296.54192674999996,1.47756234,2.760199525,0.5238590430000001,0.137454413,2.331577691,4.884488548,20.495731932,18.719276371,36.258354874,0.0,1.571610371,0.0,24.052231004,3.9492912130000004,3.388064911,1.582508569,12.864924757,14.103794108,12.318813904,2.752718275,0.274911387,174.94823681600002,0.014628133,0.568021726,0.078565781,0.34887323000000003,0.0,0.58126808,5.968824162,5.127769347,0.091746982,0.0,0.208097641,0.0,8.328046896,0.093054962,0.490058082,0.048728286999999995,0.15044409800000003,0.207998808,0.143352391,0.031270313,4.0,4.0,"[0, 1, 2, 3]"
231x231,0.6613160170000001,7.161359106000001,14.033393714999999,13.927780286,5.260724784000001,118.33028972399998,12.664166696999999,30.861977514,3.135756416,10.318266341,36.31200842,5.308124097,1.5815735439999998,0.5238590430000001,2.924043882,4.588306454,19.753243759,11.148659591000001,18.589686803,22.377871004,116.702129572,15.362652511,1.571610371,3.550482822,1.590046834,4.714780949,3.89468501,8.370260434,6.862094945000001,0.5238590430000001,0.93622013,2.306191673,19.936158323,21.393808196000002,0.0,0.137454413,22.055142382,9.796214776000001,2.58111219,0.93622013,110.30282240700001,6.8968188239999995,6.781092667,2.3071920539999997,0.274911387,2.035880692,2.929142586,4.273591197,10.953832391,18.712487698,0.38640463,7.4200411840000005,0.0,8.786138907999998,2.448227058,128.986256034,0.79877956,19.846205007000002,15.249893329999999,1.898406741,1.813062145,37.462322762,16.287989351,27.062369324000002,0.0,8.498642385,0.41237493,5.1154338930000005,0.92774684,3.3963968060000003,53.155792063,17.208378906,1.452606264,1.073656818,272.357636391,0.653826704,0.5498155,153.261013516,2.1697285109999997,10.267778105,1.31415147,7.376770992,15.030497051,1.31415147,2.9041900930000004,4.388446139,14.804910435,9.40345354,27.114732319,5.975683741,0.137454413,8.145800742,0.0,37.489098741,7.121375932,7.126995139,2.749241253,46.190253999,4.731803552000001,16.197420299,2.151245882,0.137454413,7.9505069970000015,1.177685747,12.526388572,7.135380595,0.0,1.426627753,13.940985239,34.178418173,2.106376742,3.0969049120000003,278.94246838,1.47756234,4.001189945,1.764849463,0.137454413,2.331577691,2.8001645,20.495731932,18.719276371,51.547873775999996,0.0,1.571610371,0.0,27.775144596,3.1059575849999996,3.388064911,1.582508569,8.696359547,15.344784528,11.475480275999999,2.752718275,0.274911387,180.96046519600003,0.014628133,0.595541054,0.100714056,0.35230594000000004,0.0,0.605383723,7.181944979,5.127769347,0.09232021400000001,0.0,0.220326931,0.0,7.7219305810000005,0.0,0.482431296,0.062876503,0.15044409800000003,0.24909054600000002,0.16395459099999998,0.044978141,4.0,4.0,"[0, 1, 2, 4]"
232x232,0.6613160170000001,9.245683154000002,5.828050193,8.457546099,5.260724784000001,115.59520893499999,12.664166696999999,32.295461935,3.135756416,2.112922819,38.396332468,2.573043308,1.5815735439999998,0.5238590430000001,5.00836793,4.588306454,21.837567807,5.678425404,18.589686803,24.462195052000002,118.78645362,15.362652511,1.571610371,3.550482822,1.590046834,4.714780949,3.89468501,8.370260434,6.862094945000001,0.5238590430000001,0.93622013,2.306191673,19.936158323,18.007898057,0.0,0.137454413,22.055142382,9.796214776000001,2.58111219,0.93622013,98.84139663700002,4.161738035,4.046011878,4.391516102000001,0.274911387,2.035880692,5.013466634,6.357915244999999,5.483598204000001,20.277774938,0.38640463,4.684960395,0.0,10.219623329,2.448227058,116.354424264,0.79877956,19.195448266,15.249893329999999,1.898406741,1.813062145,31.341303288,18.372313399,18.857025802000003,2.084324048,5.763561596,0.41237493,2.380353104,0.92774684,0.6613160170000001,57.455616821,17.208378906,1.452606264,1.073656818,258.681896701,0.653826704,0.5498155,137.897035046,4.254052559000001,10.267778105,1.31415147,7.376770992,12.295416262,1.31415147,2.9041900930000004,1.6533653499999998,21.057782218,6.668372751,28.54821674,5.975683741,0.137454413,8.145800742,0.0,27.981924261,7.121375932,7.126995139,4.833565301,46.190253999,4.731803552000001,16.197420299,4.2355699300000005,0.137454413,7.9505069970000015,1.177685747,9.791307783,7.135380595,0.0,1.426627753,13.940985239,33.527661432,2.106376742,3.0969049120000003,285.72581771,1.47756234,4.001189945,1.764849463,0.137454413,2.331577691,4.884488548,20.495731932,15.984195582,45.426854301999995,0.0,1.571610371,0.0,16.835263556,5.190281633000001,3.388064911,1.582508569,12.864924757,15.344784528,10.824723535,2.752718275,0.274911387,178.62097364599998,0.014628133,0.585343064,0.100714056,0.340757676,0.0,0.576351439,6.701355844,4.943749452,0.000573232,0.0,0.202503838,0.0,7.129367982,0.093054962,0.501505011,0.066941668,0.15044409800000003,0.24909054600000002,0.16395459099999998,0.044978141,4.0,4.0,"[0, 1, 3, 4]"
233x233,0.6613160170000001,9.245683154000002,14.033393714999999,12.620183104,5.260724784000001,116.36886975899998,12.010339992999999,34.37671602,2.481929712,10.318266341,37.742505764,4.654297393,0.92774684,0.5238590430000001,5.00836793,3.280709272,17.260961315,10.494832887000001,17.935860099,23.15459787,118.132626916,13.401232546000001,1.571610371,1.589062857,0.93622013,4.714780949,3.89468501,5.101222636999999,6.862094945000001,0.5238590430000001,0.93622013,2.306191673,12.74415726,23.478132244,0.0,0.137454413,22.055142382,9.142388072000001,2.58111219,0.93622013,97.840102157,6.8968188239999995,6.127265963,3.737689398,0.274911387,2.035880692,5.013466634,5.704088541000001,8.338568529,31.217655978,0.38640463,7.4200411840000005,0.0,12.954704117999999,2.448227058,125.110369484,0.79877956,17.353922562999998,15.249893329999999,1.898406741,1.159235441,35.623758303,16.410893434000002,27.062369324000002,2.084324048,7.844815681,0.41237493,4.461607189,0.92774684,3.3963968060000003,62.391922545999996,14.593115044,0.79877956,1.073656818,271.05003920900003,0.0,0.5498155,152.65287349599998,3.600225855,9.613951401,1.31415147,2.8001645,15.030497051,1.31415147,2.2503633890000003,4.388446139,19.750185035999998,9.403453540000001,21.476425717999998,4.668086559,0.137454413,5.53053688,0.0,39.042400089,5.813778750000001,7.126995139,4.179738597,34.422926458999996,4.731803552000001,16.197420299,4.2355699300000005,0.137454413,6.642909815000001,0.5238590430000001,12.526388572,7.135380595,0.0,0.772801049,6.7489841760000004,29.070741158,0.79877956,2.443078208,328.32027339999996,1.47756234,2.03976998,1.764849463,0.137454413,2.331577691,4.884488548,19.841905228,18.719276371,46.440196760999996,0.0,1.571610371,0.0,25.813724631,4.5364549290000005,0.772801049,0.274911387,12.864924757,14.037187346,13.559804324,0.137454413,0.274911387,167.40094437599998,0.0,0.558588227,0.100714056,0.357942113,0.0,0.5718063339999999,6.496239205,5.0987489109999995,0.09232021400000001,0.0,0.20505378300000002,0.0,7.825476953,0.093054962,0.41786508,0.066941668,0.15044409800000003,0.24909054600000002,0.16395459099999998,0.030679135000000003,4.0,4.0,"[0, 2, 3, 4]"
234x234,0.6613160170000001,9.245683154000002,14.033393714999999,13.927780286,3.4789625930000003,118.33028972399998,12.664166696999999,35.030542724,3.135756416,10.318266341,36.614570277,3.526361906,1.5815735439999998,0.5238590430000001,5.00836793,4.588306454,21.837567807,11.148659591000001,18.589686803,24.462195052000002,118.78645362,13.58089032,1.571610371,3.550482822,1.590046834,4.714780949,2.112922819,8.370260434,6.862094945000001,0.5238590430000001,0.93622013,2.306191673,16.372742962,23.478132244,0.0,0.137454413,22.055142382,9.796214776000001,2.58111219,0.93622013,86.873937037,6.8968188239999995,6.781092667,4.391516102000001,0.274911387,2.035880692,5.013466634,4.576153054000001,10.953832390999999,31.217655978,0.38640463,5.638278993,0.0,12.954704117999999,2.448227058,100.239454594,0.79877956,21.930529055,15.249893329999999,1.898406741,1.813062145,37.764884619,18.372313399,27.062369324000002,2.084324048,6.716880194,0.41237493,5.1154338930000005,0.92774684,3.3963968060000003,58.533965204,15.426616715,1.452606264,1.073656818,270.5758742,0.653826704,0.5498155,142.338884186,4.254052559000001,8.486015914,1.31415147,7.376770992,13.248734859999999,1.31415147,2.9041900930000004,4.388446139,19.276020027,5.8400381789999996,24.15630239,5.975683741,0.137454413,6.364038551,0.0,38.09424859,3.5579605710000006,0.0,4.833565301,46.190253999,2.9500413610000003,16.197420299,4.2355699300000005,0.137454413,6.168744806000001,1.177685747,12.526388572,7.135380595,0.0,1.426627753,13.940985239,32.69932686,2.106376742,1.315142721,262.52883865999996,1.47756234,4.001189945,1.764849463,0.137454413,0.5498155,4.884488548,20.495731932,18.719276371,48.28707548599999,0.0,1.571610371,0.0,25.993382405,5.190281633000001,3.388064911,1.582508569,11.083162565999999,15.344784528,13.559804324,2.752718275,0.274911387,147.17420079599998,0.014628133,0.505509676,0.079717681,0.34116664,0.0,0.5430279069999999,5.849749238,4.981723478,0.09232021400000001,0.0,0.178897133,0.0,7.767815929999999,0.093054962,0.392445118,0.06276875999999999,0.137375392,0.24909054600000002,0.156328046,0.044978141,4.0,4.0,"[1, 2, 3, 4]"
235x235,0.274911387,8.859278524,12.870958511,11.298215789,5.725676419,121.559112314,11.888127912000002,22.034564984,3.207929624,9.545465292,36.002390548,6.159480362,1.5815735439999998,0.137454413,3.073134726,1.719972112,15.950127052,12.622066049,26.565418394,24.154315876000002,119.832538258,17.222500657,1.2637311949999999,3.164078192,1.2036422039999999,0.687252188,3.9732402259999997,3.956289985,6.868385356000001,0.137454413,2.2525289319999997,1.065201253,13.1187748,21.54289904,0.0,0.137454413,20.515821034000002,6.224092934,1.3401217699999999,1.401171765,89.31150817700001,7.358541836000001,3.526361906,3.150525682,0.274911387,4.203578982,4.627062004,5.585114195999999,8.085498049,27.648628302,0.851356265,6.6472401350000005,0.0,14.424897047,2.913178693,137.102563733,0.41237493,14.802215467,17.031195201,2.363358376,1.5051829689999998,39.703715196999994,13.342605132,12.794568838,2.084324048,8.652519444,1.2637311949999999,6.431742695,1.779103105,3.009992176,62.409305348000004,14.113900118,1.066201634,0.687252188,303.420045293,0.653826704,2.2525289319999997,136.784026441,3.8644184040000003,3.28694516,0.92774684,10.860752341000001,13.641922974,0.92774684,2.9827453090000002,4.850169150999999,17.573721305,7.7760584900000005,23.837512949,3.57545788,0.9888106779999999,5.3592112730000006,1.702713432,27.863909656,6.3485748829999995,7.126995139,4.139322517,45.178523756000004,2.331577691,13.872604970000001,2.221778461,0.9888106779999999,7.334810761,0.791281117,10.44359578,6.362579546,0.0,0.653826704,13.554580609,27.893412041,1.719972112,2.710500282,295.76912570099995,1.47756234,2.373794895,0.137454413,0.137454413,4.034291123,4.111687499,23.442540492000003,21.516157169,35.256223673,0.0,1.2637311949999999,0.0,20.115873842,4.414242848000001,2.615263862,1.582508569,12.635597451999999,17.279907679999997,14.486512194000001,3.60407454,2.829014307,177.895045376,0.014628133,0.627557018,0.078565781,0.350752563,0.0,0.646291744,5.968824162,5.568841881,0.091746982,0.0,0.187768064,0.0,8.917345376,0.093054962,0.497594197,0.00984311,0.021007127,0.023021592,0.14097641000000002,0.014299006,4.0,4.0,"[0, 1, 2, 3]"
236x236,0.274911387,6.7749544760000004,14.111948930999999,12.539206209,5.725676419,121.559112314,13.129118332000001,21.588913366,5.689859336,9.545465292,35.15905692,6.159480362,1.5815735439999998,0.137454413,2.229801098,4.201901824,18.829698159,12.622066049,26.565418394,22.069991828,121.471127802,17.222500657,1.2637311949999999,3.164078192,1.2036422039999999,3.1691819,3.9732402259999997,6.438219697000001,6.868385356000001,0.137454413,2.2525289319999997,2.306191673,18.082669955,20.699565412,0.0,0.137454413,20.515821034000002,12.428860922,2.58111219,1.401171765,109.916417777,8.599532256,6.008291618,2.3071920539999997,0.274911387,4.203578982,2.542737956,3.500790148,10.567427761000001,20.107355177,0.851356265,6.6472401350000005,0.0,11.497322257,2.913178693,127.82702059300001,0.41237493,18.922659407,17.031195201,2.363358376,1.5051829689999998,40.10132086099999,13.740210796,26.446673088,0.0,9.893509863999999,1.2637311949999999,6.431742695,1.779103105,3.009992176,53.62705066,15.354890538,1.066201634,0.687252188,309.624813281,0.653826704,2.2525289319999997,154.81295128099998,3.0210847759999995,10.73272974,0.92774684,10.860752341000001,13.641922974,0.92774684,2.9827453090000002,6.0911595709999995,13.802779234,9.01704891,27.114732319,4.8164483,0.9888106779999999,6.600201693000001,1.702713432,34.862806486,6.3485748829999995,7.126995139,2.054998469,48.901437348,3.572568111,16.354534682,1.3784448329999999,0.9888106779999999,7.334810761,0.791281117,10.44359578,6.362579546,0.0,0.653826704,13.554580609,33.254872573,1.719972112,2.710500282,278.16966733099997,1.47756234,3.6147853149999998,1.3784448329999999,0.137454413,4.034291123,2.0273634510000003,23.442540492000003,21.516157169,50.545742575,0.0,1.2637311949999999,0.0,23.838787434,3.57090922,2.615263862,1.582508569,8.467032242,18.5208981,13.643178566,3.60407454,2.829014307,183.90727375600002,0.014628133,0.655076346,0.100714056,0.354185273,0.0,0.670407387,7.181944979,5.568841881,0.09232021400000001,0.0,0.199997354,0.0,8.311229061,0.0,0.489967411,0.023991326,0.021007127,0.06411333,0.16157861,0.028006834,4.0,4.0,"[0, 1, 2, 4]"
