coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ependymal,Endothelial2
200x200,1.981147874,4.067326006,23.997294443,14.686627774000002,3.8244511230000002,118.07565417699999,9.632468802,14.506537459999999,0.0,2.112922819,30.282907833999996,0.137454413,49.119624422,1.1527049470000001,1.683053462,1.640060256,16.607946054000003,7.185711253000001,18.564706002999998,6.093798414,105.96280973,11.386303953999999,2.200456275,1.934551387,1.28170866,4.589167252,2.954203515,5.7288025309999995,10.351872159000001,0.8693475730000001,1.97269943,1.065201253,12.427702254,18.025811594,0.0,0.766300317,17.92460745,3.77890078,1.3401217699999999,2.1939397130000002,1.981147874,3.5495935189999996,6.2862500500000005,0.75786346,0.274911387,29.855738049000003,4.399269186000001,2.466848206,2.742720645,21.623255121,1.227685326,2.903198204,0.841280696,7.0421123130000005,2.448227058,1.925535758,1.489765513,14.637554121,2.52528372,1.898406741,2.416955024,50.64651375,16.583353241,9.323504221,0.0,3.273751507,3.964296739,2.07201493,0.92774684,8.33183729,26.698113147999997,19.08152334,0.79877956,1.914937514,192.78795194000003,36.68069971,1.807535083,27.811351132,2.285747653,1.015250534,1.65964,11.22379629,11.771373654,2.3506307700000004,2.5958519190000002,0.41237493,9.924607303,3.33409357,1.0364793,4.746927996,0.766300317,6.555493427,1.0364793,12.021138995,4.199068925000001,63.91101144,3.981970633,27.475862156,4.968787682,10.621457487,2.1679750450000004,0.137454413,5.552133577,141.342213633,25.069901156999997,1.118289579,0.628845904,2.305067698,2.89301053,11.697626704,2.61439469,2.476931147,8.592581933,2.4518967739999997,1.640060256,0.5238590430000001,0.482942943,1.8696473569999998,22.76540074,24.430329621000002,22.574683369,11.090707279,0.34548853,1.9170989010000001,0.690985953,10.060153760999999,2.876465665,2.305067698,3.622800022,12.760673378999998,7.1246033330000005,9.943897876,0.137454413,0.274911387,25.312323031,0.0,0.356272012,0.10809222600000001,0.32528807600000004,0.0,0.36268717699999997,0.0,3.330605233,0.0,0.0,0.105230961,0.0,5.4203505199999995,0.0,0.23468222200000002,0.049508646999999996,0.14821999600000002,0.207998808,0.110773648,0.016971307,3.0,3.0
201x201,0.6613160170000001,7.2818547570000005,9.317134794,11.021718266,3.4789625930000003,104.73295588999999,12.113808265000001,15.755621839999998,1.294457406,2.112922819,33.664407211000004,0.137454413,47.89679726,1.823764586,1.683053462,1.640060256,14.489668492,7.165784939,19.230317505,18.380278616,107.262715273,6.556796351999999,1.571610371,1.589062857,0.93622013,2.232851237,4.254109058,3.913750331,12.061785313000001,0.5238590430000001,0.93622013,1.065201253,6.740717731,4.481844966,0.0,0.137454413,15.692562836,6.3677895620000005,1.3401217699999999,0.93622013,0.6613160170000001,2.920747615,18.525503243,0.41237493,0.274911387,3.3303380980000004,3.7704232820000003,4.426891084,1.6808620360000002,14.009944517,1.227685326,4.19765561,2.135738102,11.304215473,2.448227058,1.296689854,2.098685103,16.620196681,3.825189263,1.898406741,1.159235441,47.235244528,13.985825913,7.793810334,0.0,2.928262977,4.295636638,4.326339889,0.92774684,3.2502047990000005,29.719284975,20.124223026,0.79877956,1.914937514,163.82764992900002,30.616418055999997,0.5498155,14.083000143,1.57481693,1.6863101729999999,1.31415147,5.389053282000001,11.808111476999999,1.31415147,2.2503633890000003,0.41237493,13.127892245,5.294136448,0.0,3.427096139,0.137454413,3.349064965,0.0,9.897387266,3.5448207950000006,150.78189884,5.978676257,23.915329978,5.150145126,8.647368447,4.79351717,0.137454413,4.861147624,99.906141903,15.756279594000002,0.772801049,0.0,2.9085391510000003,1.227685326,9.403427821,1.640060256,4.102410202000001,20.923726336999998,1.47756234,1.640060256,0.5238590430000001,0.137454413,0.5498155,4.482727931,21.141810771000003,16.825476278,14.841115921,0.0,1.571610371,0.0,13.252429516,2.505597867,1.614081745,3.251932224,14.703176506,7.733522923000001,8.340689763,0.137454413,0.274911387,24.865116231,0.0,0.40611812900000005,0.100364856,0.288514024,0.0,0.414878306,0.0,3.557190189,0.0,0.0,0.105230961,0.0,6.053204181,0.0,0.206069243,0.040490214,0.129436971,0.207998808,0.110773648,0.016971307,3.0,3.0
202x202,1.2901619210000002,9.168410841,12.877797132,11.642135963000001,3.4789625930000003,107.868713354,10.218783182000001,16.172060726999998,1.294457406,2.112922819,32.814691398,0.137454413,45.72798247,2.45261049,1.683053462,0.79877956,14.064824644,6.953350147,19.859163408999997,19.425554004,107.262715273,10.958739386,2.200456275,1.589062857,0.93622013,2.861697141,3.412828362,3.913750331,15.206073997,0.5238590430000001,0.93622013,1.065201253,6.103402828,8.246504889999999,0.0,0.766300317,17.57911892,5.526508866,1.3401217699999999,2.1939397130000002,1.2901619210000002,3.5495935189999996,15.789190825,0.41237493,0.274911387,25.967754178,3.55798849,5.0557369880000005,2.30970794,20.086016663,0.38640463,4.19765561,1.294457406,13.190771557,2.448227058,1.925535758,2.098685103,18.498268728,3.825189263,1.898406741,2.416955024,50.566200348,15.659987725999999,11.566904473,0.0,2.086982281,6.811079147000001,4.326339889,0.92774684,9.538735710000001,32.226284446,16.759064704,0.79877956,1.073656818,171.75604067900002,58.70467446,1.807535083,20.363054602,2.2036628339999997,2.3151560769999997,1.31415147,11.048681733,13.065831059999999,1.31415147,2.2503633890000003,0.41237493,13.127892245,5.081701656,0.0,4.055942043,0.766300317,5.023226778,0.0,10.313826153,4.802540378000001,125.49902967999999,7.8652323410000005,20.5333751,4.30886443,10.533924531,6.051236753,0.137454413,4.861147624,169.663908483,21.195046718,0.772801049,0.628845904,2.067258455,1.015250534,8.137276416999999,1.4276254640000001,3.8899754100000004,20.286411433999998,2.106408244,0.79877956,0.5238590430000001,0.137454413,1.178661404,6.5732586390000005,23.657253280000003,17.241915165,16.098835504,0.0,1.571610371,0.0,13.252429516,3.134443771,0.772801049,2.198214697,18.476270645,7.733522923000001,8.75712865,0.137454413,0.274911387,26.539278044,0.0,0.392395973,0.06311113900000001,0.28500972,0.0,0.363645271,0.0,3.432268273,0.0,0.0,0.105230961,0.0,5.716800414,0.0,0.23468222200000002,0.049508646999999996,0.129436971,0.207998808,0.10161046,0.016971307,3.0,3.0
203x203,1.2901619210000002,5.285149133000001,11.130189046,11.577118168000002,3.4789625930000003,110.39258434099999,8.859392461,14.424452640999998,0.0,2.112922819,33.590960938,0.137454413,51.227479990000006,2.45261049,1.683053462,1.640060256,14.452930669,7.794630843,18.564706002999998,9.911498420000001,107.262715273,10.958739386,2.200456275,1.589062857,0.93622013,2.861697141,4.254109058,2.619292925,15.206073997,0.5238590430000001,0.93622013,1.065201253,8.627273815,10.770375877,0.0,0.766300317,17.57911892,3.77890078,1.3401217699999999,2.1939397130000002,1.2901619210000002,3.5495935189999996,7.504073177,0.41237493,0.274911387,24.673296772,4.399269186000001,2.466848206,1.015250534,11.867250584,1.227685326,2.903198204,0.841280696,11.896314151,2.448227058,1.925535758,2.098685103,13.255563759000001,3.825189263,1.898406741,2.416955024,41.761547228,16.501268422,8.978015691,0.0,2.928262977,2.927817439,4.326339889,0.92774684,6.9498469279999995,32.161266651,17.535334244,0.79877956,1.914937514,176.22094675800003,29.770817796,1.807535083,21.592468183,2.2036628339999997,2.3151560769999997,1.31415147,8.459792951,11.771373654,1.31415147,2.2503633890000003,0.41237493,11.833434839,3.33409357,0.0,4.055942043,0.766300317,5.864507474,0.0,8.566218067000001,3.5080829720000004,124.52972469,3.981970633,26.357311653999997,5.150145126,9.239467125000001,2.1679750450000004,0.137454413,4.861147624,122.66815956299999,24.56020504,0.772801049,0.628845904,1.614081745,1.8565312299999999,10.661147404,2.26890616,4.731256106000001,22.810282420999997,2.106408244,1.640060256,0.5238590430000001,0.137454413,1.178661404,8.25582207,23.657253280000003,18.083195861,9.626609483000001,0.0,1.571610371,0.0,9.369167807999998,1.8399863650000001,1.614081745,2.586320722,15.887381863,7.733522923000001,9.598409346,0.137454413,0.274911387,22.202813425,0.0,0.40031168,0.100364856,0.304537814,0.0,0.39489702899999996,0.0,3.44979054,0.0,0.0,0.105230961,0.0,5.806214539,0.0,0.23468222200000002,0.049508646999999996,0.129436971,0.207998808,0.110773648,0.016971307,3.0,3.0
204x204,1.2901619210000002,6.568597351999999,12.419172285,14.16600695,3.4789625930000003,109.092678798,11.442748626,15.713435879999999,1.294457406,2.112922819,28.380309108,0.137454413,56.362447450000005,1.1527049470000001,1.683053462,1.640060256,14.447482532,6.494725300000001,19.859163408999997,15.067144332,105.96280973,9.658833843,2.200456275,1.589062857,0.93622013,2.861697141,2.954203515,3.913750331,10.006383629000002,0.5238590430000001,0.93622013,1.065201253,8.627273815,10.770375877,0.0,0.766300317,17.57911892,6.3677895620000005,1.3401217699999999,2.1939397130000002,1.2901619210000002,3.5495935189999996,16.554535658,0.41237493,0.274911387,25.967754178,4.399269186000001,5.0557369880000005,2.30970794,19.627391816,1.227685326,4.19765561,2.135738102,7.991081189000001,2.448227058,1.925535758,0.79877956,21.022139715,2.52528372,1.898406741,2.416955024,53.39656877,15.201362879,11.566904473,0.0,2.928262977,6.811079147000001,1.7265264,0.92774684,9.538735710000001,28.25052263,17.524409537,0.79877956,1.914937514,177.493482411,59.545955156,1.807535083,22.886925589,0.903757291,1.015250534,1.31415147,11.048681733,13.065831059999999,1.31415147,2.2503633890000003,0.41237493,10.528078756,5.922982352,0.0,4.055942043,0.766300317,5.864507474,0.0,11.155106849000001,4.802540378000001,89.26568523,7.8652323410000005,27.646294893,2.550331637,10.533924531,6.051236753,0.137454413,4.861147624,162.708131253,21.960391551,0.772801049,0.628845904,2.9085391510000003,1.8565312299999999,10.661147404,2.26890616,2.131442617,7.210591571,2.106408244,1.640060256,0.5238590430000001,0.137454413,1.178661404,8.25582207,22.357347737,18.083195861,14.798929961,0.0,1.571610371,0.0,13.252429516,3.134443771,1.614081745,3.8807781279999998,13.276580276999999,6.43361738,9.598409346,0.137454413,0.274911387,27.380558739999998,0.0,0.38189323700000005,0.09482312300000001,0.337073332,0.0,0.382668454,0.0,3.470519003,0.0,0.0,0.105230961,0.0,6.104097453,0.0,0.23468222200000002,0.049508646999999996,0.129436971,0.207998808,0.110773648,0.016971307,3.0,3.0
205x205,0.9658973399999999,8.277440489,22.721420254000005,10.218782808,4.2894027580000005,114.42088287199999,12.127870797,7.023267358,3.8485603260000003,1.3401217699999999,33.637784896999996,0.9888106779999999,35.154476712,1.4373599559999999,0.9888106779999999,0.41237493,15.338480388999999,8.488896654000001,27.206049096,18.613109106,112.03171350299999,10.144114608999999,1.2637311949999999,1.548146757,0.89530403,2.414722299,3.4913835779999998,5.0912192,12.413564254,0.482942943,3.2890082319999996,1.065201253,6.163786815,8.519166912,0.0,0.137454413,14.498730018000002,8.159155012000001,1.3401217699999999,1.401171765,0.9658973399999999,4.623461046999999,15.769534233999998,0.75786346,0.274911387,10.680477664999998,2.542737956,3.6540900350000003,3.021927517,25.61944138,0.851356265,3.424854561,1.294457406,14.360887351999999,2.913178693,0.137454413,2.403266426,14.554770456,5.6064911340000005,2.363358376,0.851356265,55.928840727,11.978757023999998,7.523602628000001,0.0,3.82733829,6.183472203,5.988137221000001,1.779103105,4.245790531,28.703151885000004,19.051578921,0.41237493,0.687252188,211.92439026900004,36.685019274,2.2525289319999997,19.32994987,3.808163557,2.151261808,1.27323537,11.63703797,10.4195374,1.96422614,2.674407135,2.115088362,12.816746997,4.066451122,1.0364793,2.958846651,0.9888106779999999,1.653171173,2.7391927320000002,9.884735243,3.463005699,126.39653003999999,5.284433473,20.632144036000003,5.568085034000001,10.186473192,4.020716121,0.9888106779999999,4.936437341,125.14956857300001,13.417838086000001,0.34548853,0.0,1.985443359,1.0364793,6.992490534000001,0.75786346,3.220213406,19.009044663,1.8230508699999999,0.41237493,0.137454413,0.482942943,2.943514885,16.536942121,26.161601215000005,23.272563888,16.602988058999998,0.34548853,1.609219725,0.690985953,10.007058307000001,4.007028802000001,0.690985953,2.605848093,16.546831085,11.600622448,10.012595887000002,0.9888106779999999,2.829014307,30.080153701,0.0,0.432116489,0.07638024200000001,0.259080007,0.0,0.42866893500000003,0.0,3.840826686,0.0,0.0,0.084901384,0.0,5.869341603,0.0,0.21360535800000002,0.001605037,0.018783025,0.023021592,0.099234479,0.0,3.0,3.0
206x206,0.9658973399999999,4.394178781,20.973812168000002,10.153765013000001,4.2894027580000005,116.94475385899999,10.768480076000001,5.275659272,2.55410292,1.3401217699999999,34.414054437,0.9888106779999999,40.653974231999996,1.4373599559999999,0.9888106779999999,1.253655626,15.726586414,9.330177350000001,25.91159169,9.099053522,112.03171350299999,10.144114608999999,1.2637311949999999,1.548146757,0.89530403,2.414722299,4.332664274,3.796761794,12.413564254,0.482942943,3.2890082319999996,1.065201253,8.687657802,11.043037899,0.0,0.137454413,14.498730018000002,6.411546926000001,1.3401217699999999,1.401171765,0.9658973399999999,4.623461046999999,7.484416586,0.75786346,0.274911387,9.386020258999999,3.384018652,1.065201253,1.727470111,17.400675301,1.6926369609999998,2.1303971550000003,0.841280696,13.066429946,2.913178693,0.137454413,2.403266426,9.312065487,5.6064911340000005,2.363358376,0.851356265,47.124187607,12.820037719999998,4.934713846,0.0,4.668618986,2.300210495,5.988137221000001,1.779103105,1.656901749,28.63813409,19.827848461,0.41237493,1.528532884,216.38929634800002,7.75116261,2.2525289319999997,20.559363451,3.808163557,2.151261808,1.27323537,9.048149188,9.125079994,1.96422614,2.674407135,2.115088362,11.522289591,2.318843036,1.0364793,2.958846651,0.9888106779999999,2.494451869,2.7391927320000002,8.137127157,2.1685482929999997,125.42722504999999,1.401171765,26.45608059,6.409365730000001,8.892015786,0.137454413,0.9888106779999999,4.936437341,78.153819653,16.782996408000002,0.34548853,0.0,1.5322666489999999,1.877759996,9.516361521,1.599144156,4.061494102,21.53291565,1.8230508699999999,1.253655626,0.137454413,0.482942943,2.943514885,18.219505551999998,26.161601215000005,24.113844584,10.130762037999999,0.34548853,1.609219725,0.690985953,6.123796599,2.7125713960000004,1.5322666489999999,2.993954118,13.957942303,11.600622448,10.853876583000002,0.9888106779999999,2.829014307,25.743689082,0.0,0.440032196,0.113633959,0.278608101,0.0,0.459920693,0.0,3.858348953,0.0,0.0,0.084901384,0.0,5.958755728,0.0,0.21360535800000002,0.001605037,0.018783025,0.023021592,0.108397667,0.0,3.0,3.0
207x207,1.594743244,6.2807348649999994,24.534474506000002,10.774182710000002,4.2894027580000005,120.080511323,8.873454993000001,5.692098159,2.55410292,1.3401217699999999,33.564338624,0.9888106779999999,38.485159442,2.0662058599999997,0.9888106779999999,0.41237493,15.301742566,9.117742558000002,26.540437594,10.14432891,112.03171350299999,14.546057643,1.892577099,1.548146757,0.89530403,3.043568203,3.4913835779999998,3.796761794,15.557852938,0.482942943,3.2890082319999996,1.065201253,8.050342899,14.807697822999998,0.0,0.766300317,16.385286102000002,5.5702662300000005,1.3401217699999999,2.658891348,1.594743244,5.252306951,4.748104168,0.75786346,0.274911387,32.023436339,3.1715838599999997,1.694047157,2.356316015,23.476747447,0.851356265,2.1303971550000003,0.0,14.95298603,2.913178693,0.766300317,2.403266426,11.190137534000002,5.6064911340000005,2.363358376,2.109075848,50.455143427,14.494199532999998,8.707807985,0.0,3.82733829,4.815653004,5.988137221000001,1.779103105,7.94543266,31.145133561,16.462690139,0.41237493,0.687252188,224.31768709800002,35.839419014,3.510248515,26.83941791,4.437009461,2.780107712,1.27323537,14.707777639,10.382799577,1.96422614,2.674407135,2.115088362,11.522289591,2.106408244,1.0364793,3.587692555,1.617656582,4.168613682,2.7391927320000002,8.553566044,3.426267876,100.14435588999999,3.287727849,23.074125712,5.568085034000001,10.77857187,1.395173996,0.9888106779999999,4.936437341,147.91158623299998,22.221763532,0.34548853,0.628845904,0.690985953,1.6653252040000002,8.250210117000002,1.386709364,3.84905931,20.895600747,2.4518967739999997,0.41237493,0.137454413,0.482942943,3.5723607889999998,20.31003626,28.677043724000004,24.530283471,11.388481620999999,0.34548853,1.609219725,0.690985953,6.123796599,3.3414173000000003,0.690985953,1.9402365910000001,17.731036442,11.600622448,11.270315470000002,0.9888106779999999,2.829014307,27.417850895,0.0,0.42631003999999995,0.07638024200000001,0.275103797,0.0,0.408687658,0.0,3.7334270370000002,0.0,0.0,0.084901384,0.0,5.622351961,0.0,0.24221833700000003,0.01062347,0.018783025,0.023021592,0.099234479,0.0,3.0,3.0
208x208,0.9658973399999999,5.677627,22.262795407000002,12.742653795,4.2894027580000005,115.644848316,13.351836241,6.564642511000001,3.8485603260000003,1.3401217699999999,29.203402606999997,0.9888106779999999,45.788941691999995,0.137454413,0.9888106779999999,1.253655626,15.721138277,8.030271807,27.206049096,14.254699434,110.73180796,8.844209066,1.2637311949999999,1.548146757,0.89530403,2.414722299,3.032758731,5.0912192,7.213873886000001,0.482942943,3.2890082319999996,1.065201253,8.687657802,11.043037899,0.0,0.137454413,14.498730018000002,9.000435708000001,1.3401217699999999,1.401171765,0.9658973399999999,4.623461046999999,16.534879067,0.75786346,0.274911387,10.680477664999998,3.384018652,3.6540900350000003,3.021927517,25.160816533,1.6926369609999998,3.424854561,2.135738102,9.161196984,2.913178693,0.137454413,1.103360883,17.078641443,4.306585591,2.363358376,0.851356265,58.759209149,11.520132176999999,7.523602628000001,0.0,4.668618986,6.183472203,3.388323732,1.779103105,4.245790531,24.727390069000002,19.816923753999998,0.41237493,1.528532884,217.66183200100005,37.52629997,2.2525289319999997,21.853820857,2.508258014,0.851356265,1.27323537,11.63703797,10.4195374,1.96422614,2.674407135,2.115088362,10.216933507999999,4.907731818,1.0364793,2.958846651,0.9888106779999999,2.494451869,2.7391927320000002,10.726015939,3.463005699,90.16318559000001,5.284433473,27.745063829000003,3.8095522410000004,10.186473192,4.020716121,0.9888106779999999,4.936437341,118.193791343,14.183182919,0.34548853,0.0,2.826724055,1.877759996,9.516361521,1.599144156,1.461680613,5.9332248,1.8230508699999999,1.253655626,0.137454413,0.482942943,2.943514885,18.219505551999998,24.861695672000003,24.113844584,15.303082516,0.34548853,1.609219725,0.690985953,10.007058307000001,4.007028802000001,1.5322666489999999,4.288411524,11.347140717,10.300716905,10.853876583000002,0.9888106779999999,2.829014307,30.921434397,0.0,0.42161375300000004,0.10809222600000001,0.311143619,0.0,0.44769211800000003,0.0,3.8790774160000003,0.0,0.0,0.084901384,0.0,6.2566386419999995,0.0,0.21360535800000002,0.001605037,0.018783025,0.023021592,0.108397667,0.0,3.0,3.0
209x209,1.594743244,7.564183084,25.823457745000006,13.363071492,4.2894027580000005,118.78060578,11.456811158,6.981081398000001,3.8485603260000003,1.3401217699999999,28.353686793999998,0.9888106779999999,43.620126901999996,0.766300317,0.9888106779999999,0.41237493,15.296294429,7.817837015000001,27.834895,15.299974822000001,110.73180796,13.2461521,1.892577099,1.548146757,0.89530403,3.043568203,2.191478035,5.0912192,10.358162570000001,0.482942943,3.2890082319999996,1.065201253,8.050342899,14.807697822999998,0.0,0.766300317,16.385286102000002,8.159155012000001,1.3401217699999999,2.658891348,1.594743244,5.252306951,13.798566649,0.75786346,0.274911387,33.317893745,3.1715838599999997,4.282935939000001,3.650773421,31.236888679,0.851356265,3.424854561,1.294457406,11.047753068,2.913178693,0.766300317,1.103360883,18.95671349,4.306585591,2.363358376,2.109075848,62.090164969,13.194293989999998,11.296696767,0.0,3.82733829,8.698914712,3.388323732,1.779103105,10.534321442,27.234389540000002,16.451765432,0.41237493,0.687252188,225.59022275100003,65.614556374,3.510248515,28.133875316,3.1371039179999998,1.480202169,1.27323537,17.296666420999998,11.677256983,1.96422614,2.674407135,2.115088362,10.216933507999999,4.695297026,1.0364793,3.587692555,1.617656582,4.168613682,2.7391927320000002,11.142454826,4.720725282,64.88031643000001,7.170989557,24.363108951,2.9682715450000003,12.073029276,5.2784357040000005,0.9888106779999999,4.936437341,187.951557923,19.621950043,0.34548853,0.628845904,1.985443359,1.6653252040000002,8.250210117000002,1.386709364,1.2492458210000001,5.295909897,2.4518967739999997,0.41237493,0.137454413,0.482942943,3.5723607889999998,20.31003626,27.377138181000003,24.530283471,16.560802099,0.34548853,1.609219725,0.690985953,10.007058307000001,4.635874706000001,0.690985953,3.234693997,15.120234856,10.300716905,11.270315470000002,0.9888106779999999,2.829014307,32.595596210000004,0.0,0.407891597,0.07083850900000001,0.307639315,0.0,0.39645908300000005,0.0,3.7541555000000004,0.0,0.0,0.084901384,0.0,5.920234874999999,0.0,0.24221833700000003,0.01062347,0.018783025,0.023021592,0.099234479,0.0,3.0,3.0
210x210,1.594743244,3.6809213759999997,24.075849659,13.298053697,4.2894027580000005,121.304476767,10.097420437,5.233473312,2.55410292,1.3401217699999999,29.129956333999996,0.9888106779999999,49.119624422,0.766300317,0.9888106779999999,1.253655626,15.684400454,8.659117711,26.540437594,5.785919238,110.73180796,13.2461521,1.892577099,1.548146757,0.89530403,3.043568203,3.032758731,3.796761794,10.358162570000001,0.482942943,3.2890082319999996,1.065201253,10.574213886,17.33156881,0.0,0.766300317,16.385286102000002,6.411546926000001,1.3401217699999999,2.658891348,1.594743244,5.252306951,5.513449001000001,0.75786346,0.274911387,32.023436339,4.012864556,1.694047157,2.356316015,23.018122599999998,1.6926369609999998,2.1303971550000003,0.841280696,9.753295662000001,2.913178693,0.766300317,1.103360883,13.714008521,4.306585591,2.363358376,2.109075848,53.285511849,14.035574685999999,8.707807985,0.0,4.668618986,4.815653004,3.388323732,1.779103105,7.94543266,27.169371745,17.228034972,0.41237493,1.528532884,230.05512883,36.68069971,3.510248515,29.363288896999997,3.1371039179999998,1.480202169,1.27323537,14.707777639,10.382799577,1.96422614,2.674407135,2.115088362,8.922476102,2.94768894,1.0364793,3.587692555,1.617656582,5.009894378,2.7391927320000002,9.39484674,3.426267876,63.91101144,3.287727849,30.187045504999997,3.8095522410000004,10.77857187,1.395173996,0.9888106779999999,4.936437341,140.95580900299998,22.987108364999997,0.34548853,0.628845904,1.5322666489999999,2.5066059,10.774081104,2.2279900599999998,2.090526517,7.819780884,2.4518967739999997,1.253655626,0.137454413,0.482942943,3.5723607889999998,21.992599691,27.377138181000003,25.371564167,10.088576078,0.34548853,1.609219725,0.690985953,6.123796599,3.3414173000000003,1.5322666489999999,3.622800022,12.531346074,10.300716905,12.111596166000002,0.9888106779999999,2.829014307,28.259131591,0.0,0.415807304,0.10809222600000001,0.327167409,0.0,0.427710841,0.0,3.7716777670000003,0.0,0.0,0.084901384,0.0,6.009649,0.0,0.24221833700000003,0.01062347,0.018783025,0.023021592,0.108397667,0.0,3.0,3.0
211x211,0.274911387,6.895450127,9.39569001,9.633144189000001,3.9439142280000006,107.96177847999999,12.5787599,6.482557692,3.8485603260000003,1.3401217699999999,32.511455711,0.9888106779999999,47.89679726,1.4373599559999999,0.9888106779999999,1.253655626,13.566122892,8.639191397000001,27.206049096,18.072399439999998,112.03171350299999,8.416644498,1.2637311949999999,1.202658227,0.5498155,0.687252188,4.332664274,1.981709594,12.068075724,0.137454413,2.2525289319999997,1.065201253,4.887229362999999,3.7876021819999997,0.0,0.137454413,14.153241488,9.000435708000001,1.3401217699999999,1.401171765,0.274911387,4.623461046999999,17.752702193999998,0.41237493,0.274911387,5.498036388,3.384018652,3.6540900350000003,1.294457406,15.404811996,1.6926369609999998,3.424854561,2.135738102,14.015398822,2.913178693,0.137454413,1.7122804729999999,15.696651081,5.6064911340000005,2.363358376,0.851356265,49.874242627,11.438047357999999,7.178114098,0.0,4.323130456,5.146992903,5.642648691,1.779103105,2.863800169,30.190543572000003,18.270734658,0.41237493,1.528532884,201.09482681900005,30.616418055999997,2.2525289319999997,15.634937908000001,2.4261731949999996,2.151261808,0.92774684,8.873034631000001,10.4195374,0.92774684,2.328918605,2.115088362,12.125761043999999,4.907731818,0.0,2.2678606980000002,0.9888106779999999,1.803465916,1.702713432,7.271095011,2.772019746,150.78189884,5.284433473,26.626513326999998,3.990909685,8.80448283,4.020716121,0.9888106779999999,4.245451388,99.519737273,13.673486802,0.0,0.0,2.135738102,0.841280696,8.479882221,1.253655626,3.7160055720000003,20.150925288,1.47756234,1.253655626,0.137454413,0.137454413,2.2525289319999997,3.7099268820000004,24.088619331000004,19.622357076,13.83898472,0.0,1.2637311949999999,0.0,9.316072354,2.970549502,0.841280696,3.251932224,14.473849200999998,10.909636494999999,10.508388053000001,0.9888106779999999,2.829014307,27.811924791,0.0,0.465653421,0.100364856,0.29039335699999996,0.0,0.47990197,0.0,3.9982627230000003,0.0,0.0,0.084901384,0.0,6.642502660999999,0.0,0.21360535800000002,0.001605037,0.0,0.023021592,0.108397667,0.0,3.0,3.0
