coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial3,ODMature3,Endothelial3 ODMature3
195x195,19.697342595,13.596116849,9.560121686,8.809976608,1.781762191,8.020621646,5.059233368,4.0662818519999995,0.653826704,10.578604946999999,11.524639214,7.817423501,0.653826704,0.677374359,0.0,7.404028437,11.287620933,6.80143525,2.008604868,1.9849715410000002,5.332725239,11.199176522999998,0.0,1.961419965,0.653826704,0.0,4.365696164,5.978577298,0.677374359,0.0,0.0,1.354778164,18.973990214,8.179773688000001,0.0,0.0,2.032145239,1.331201063,0.0,0.677374359,81.66634122399999,4.027056442,7.73151893,1.331201063,0.0,52.86586784000001,0.0,3.1129632540000003,8.762872408,12.294659204,0.0,7.5674787640000005,0.0,8.154119577,0.677374359,114.714836289,6.374776579,12.730726069,0.0,0.677374359,3.704462488,48.434415179,5.837378458,20.407890927,0.677374359,5.170669684,11.184007016999999,3.388907493,0.0,5.381834606,22.329416047,9.13871948,0.653826704,0.0,32.098530722999996,0.653826704,2.373261425,116.34785732,2.008604868,4.404938907,0.0,4.576606492,4.51684298,0.677374359,0.653826704,2.735080789,3.089359373,7.653274314000001,19.668947739000004,1.9849715410000002,1.354778164,6.429171292,0.0,20.531793272,8.257935425,7.126995139,0.653826704,12.444701899,10.193438151,0.677374359,1.354778164,1.354778164,3.089359373,92.90091910400001,2.735080789,0.0,0.0,0.653826704,17.294738291999998,14.845275377,1.307597182,3.7903670590000003,224.13738152000002,1.354778164,4.608173782,0.0,0.0,1.781762191,54.89932744,3.027088129,2.735080789,20.742466923000002,0.0,1.354778164,0.0,20.721493715,3.2377606770000003,3.292638221,2.599572835,1.781762191,1.9849715410000002,6.611039282,2.615263862,0.677374359,128.391231558,0.11915246700000001,0.15721467299999997,0.050057507,0.11441521900000001,0.0,0.12935276,5.112555205,0.3590862,0.091746982,0.0,0.074526039,0.0,3.014742475,0.006760343,0.19269982400000002,0.032113462,0.218329856,0.317032835,0.007626545,0.014299006,3.0,3.0,"[[1, 2, 4], [0, 1, 2]]"
196x196,19.697342595,15.680440897,1.354778164,3.3397424210000004,1.781762191,5.285540857,5.059233368,5.499766273,0.653826704,2.373261425,13.608963262,5.082342712,0.653826704,0.677374359,2.084324048,7.404028437,13.371944980999999,1.331201063,2.008604868,4.069295589,7.417049287,11.199176522999998,0.0,1.961419965,0.653826704,0.0,4.365696164,5.978577298,0.677374359,0.0,0.0,1.354778164,18.973990214,4.793863549,0.0,0.0,2.032145239,1.331201063,0.0,0.677374359,70.204915454,1.291975653,4.9964381410000005,3.415525111,0.0,52.86586784000001,2.084324048,5.197287302,3.292638221,13.859946444,0.0,4.832397975,0.0,9.587603997999999,0.677374359,102.08300451900001,6.374776579,12.079969328,0.0,0.677374359,3.704462488,42.313395705,7.921702506,12.202547405,2.761698407,2.435588895,11.184007016999999,0.653826704,0.0,2.646753817,26.629240805,9.13871948,0.653826704,0.0,18.422791032999996,0.653826704,2.373261425,100.98387885000001,4.092928916,4.404938907,0.0,4.576606492,1.781762191,0.677374359,0.653826704,0.0,9.342231156,4.918193525,21.102432160000003,1.9849715410000002,1.354778164,6.429171292,0.0,11.024618792,8.257935425,7.126995139,2.738150752,12.444701899,10.193438151,0.677374359,3.439102212,1.354778164,3.089359373,92.90091910400001,0.0,0.0,0.0,0.653826704,17.294738291999998,14.194518636000002,1.307597182,3.7903670590000003,230.92073085,1.354778164,4.608173782,0.0,0.0,1.781762191,56.983651488,3.027088129,0.0,14.621447449000001,0.0,1.354778164,0.0,9.781612675,5.322084725,3.292638221,2.599572835,5.950327401,1.9849715410000002,5.960282541,2.615263862,0.677374359,126.051740008,0.11915246700000001,0.14701668299999998,0.050057507,0.10286695500000001,0.0,0.100320476,4.63196607,0.175066305,0.0,0.0,0.056702946,0.0,2.422179876,0.09981530500000001,0.211773539,0.036178627000000005,0.218329856,0.317032835,0.007626545,0.014299006,3.0,3.0,"[[1, 2, 4], [0, 1, 3]]"
197x197,19.697342595,13.596116849,2.595768584,4.5807328410000006,1.781762191,5.285540857,6.300223788,5.054114654999999,3.135756416,2.373261425,12.765629634,5.082342712,0.653826704,0.677374359,1.24099042,9.885958149,16.251516088,1.331201063,2.008604868,1.9849715410000002,9.055638831,11.199176522999998,0.0,1.961419965,0.653826704,2.481929712,4.365696164,8.46050701,0.677374359,0.0,0.0,2.595768584,23.937885369,3.950529921,0.0,0.0,2.032145239,7.535969051,1.24099042,0.677374359,90.809825054,2.532966073,7.478367853,2.572191483,0.0,52.86586784000001,0.0,3.1129632540000003,5.774567933,6.318673319,0.0,4.832397975,0.0,6.660029208,0.677374359,92.80746137900002,6.374776579,16.200413268,0.0,0.677374359,3.704462488,42.711001369,8.31930817,25.854651655,0.677374359,3.6765793149999997,11.184007016999999,0.653826704,0.0,2.646753817,17.846986117,10.3797099,0.653826704,0.0,24.627559020999996,0.653826704,2.373261425,119.01280369,3.249595288,11.850723487,0.0,4.576606492,1.781762191,0.677374359,0.653826704,1.24099042,5.571289085,6.1591839450000005,24.379651530000004,3.2259619610000003,1.354778164,7.6701617120000005,0.0,18.023515622,8.257935425,7.126995139,0.653826704,16.167615491,11.434428571,3.1593040709999998,2.595768584,1.354778164,3.089359373,92.90091910400001,0.0,0.0,0.0,0.653826704,17.294738291999998,19.555979168,1.307597182,3.7903670590000003,213.32127248,1.354778164,5.849164202,1.24099042,0.0,1.781762191,54.89932744,3.027088129,0.0,29.910966351,0.0,1.354778164,0.0,13.504526267,4.478751097,3.292638221,2.599572835,1.781762191,3.2259619610000003,5.116948913,2.615263862,0.677374359,132.06396838799998,0.11915246700000001,0.174536011,0.072205782,0.10629966500000002,0.0,0.12443611900000001,5.845086887,0.175066305,0.000573232,0.0,0.068932236,0.0,1.816063561,0.006760343,0.20414675300000001,0.050326843,0.218329856,0.358124573,0.028228745,0.028006834,3.0,3.0,"[[1, 2, 4], [0, 1, 4]]"
198x198,19.697342595,15.680440897,9.560121686,7.502379426,1.781762191,6.059201680999999,4.405406664,7.581020358,0.0,10.578604946999999,12.955136558,7.163596797,0.0,0.677374359,2.084324048,6.096431255,8.795338488999999,6.147608546,1.354778164,2.761698407,6.763222583,9.237756558,0.0,0.0,0.0,0.0,4.365696164,2.709539501,0.677374359,0.0,0.0,1.354778164,11.781989151000001,10.264097736,0.0,0.0,2.032145239,0.677374359,0.0,0.677374359,69.203620974,4.027056442,7.077692226,2.761698407,0.0,52.86586784000001,2.084324048,4.543460598,6.147608546,24.799827483999998,0.0,7.5674787640000005,0.0,12.322684787,0.677374359,110.83894973900001,6.374776579,10.238443624999999,0.0,0.677374359,3.050635784,46.595850719999994,5.960282541,20.407890927,2.761698407,4.51684298,11.184007016999999,2.735080789,0.0,5.381834606,31.56554653,6.523455618000001,0.0,0.0,30.790933540999998,0.0,2.373261425,115.73971730000001,3.439102212,3.751112203,0.0,0.0,4.51684298,0.677374359,0.0,2.735080789,8.034633974,7.653274314000001,14.030641138,0.677374359,1.354778164,3.8139074300000004,0.0,22.085094620000003,6.950338243,7.126995139,2.084324048,0.677374359,10.193438151,0.677374359,3.439102212,1.354778164,1.781762191,92.24709240000001,2.735080789,0.0,0.0,0.0,10.102737228999999,9.737598362,0.0,3.136540355,273.51518654,1.354778164,2.646753817,0.0,0.0,1.781762191,56.983651488,2.373261425,2.735080789,15.634789907999998,0.0,1.354778164,0.0,18.76007375,4.668258021,0.677374359,1.291975653,5.950327401,0.677374359,8.69536333,0.0,0.677374359,114.831710738,0.10452433400000001,0.12026184599999999,0.050057507,0.120051392,0.0,0.095775371,4.426849431,0.330065764,0.091746982,0.0,0.059252891,0.0,3.118288847,0.09981530500000001,0.128133608,0.036178627000000005,0.218329856,0.317032835,0.007626545,0.0,3.0,3.0,"[[1, 2, 4], [0, 2, 3]]"
199x199,19.697342595,13.596116849,10.801112106,8.743369846,1.781762191,6.059201680999999,5.646397084,7.13536874,2.481929712,10.578604946999999,12.11180293,7.163596797,0.0,0.677374359,1.24099042,8.578360967,11.674909596,6.147608546,1.354778164,0.677374359,8.401812127,9.237756558,0.0,0.0,0.0,2.481929712,4.365696164,5.1914692129999995,0.677374359,0.0,0.0,2.595768584,16.745884306,9.420764108,0.0,0.0,2.032145239,6.882142347,1.24099042,0.677374359,89.808530574,5.268046862,9.559621938,1.918364779,0.0,52.86586784000001,0.0,2.45913655,8.629538258,17.258554359,0.0,7.5674787640000005,0.0,9.395109996999999,0.677374359,101.56340659900002,6.374776579,14.358887565,0.0,0.677374359,3.050635784,46.993456384,6.357888205,34.059995177000005,0.677374359,5.7578334,11.184007016999999,2.735080789,0.0,5.381834606,22.783291842,7.764446038000001,0.0,0.0,36.995701529,0.0,2.373261425,133.76864214,2.595768584,11.196896783,0.0,0.0,4.51684298,0.677374359,0.0,3.9760712089999997,4.263691903,8.894264734,17.307860507999997,1.918364779,1.354778164,5.054897850000001,0.0,29.083991450000003,6.950338243,7.126995139,0.0,4.400287951,11.434428571,3.1593040709999998,2.595768584,1.354778164,1.781762191,92.24709240000001,2.735080789,0.0,0.0,0.0,10.102737228999999,15.099058894,0.0,3.136540355,255.91572817,1.354778164,3.8877442369999997,1.24099042,0.0,1.781762191,54.89932744,2.373261425,2.735080789,30.92430881,0.0,1.354778164,0.0,22.482987342,3.824924393,0.677374359,1.291975653,1.781762191,1.918364779,7.852029702,0.0,0.677374359,120.843939118,0.10452433400000001,0.147781174,0.072205782,0.12348410200000001,0.0,0.11989101399999999,5.639970248,0.330065764,0.09232021400000001,0.0,0.071482181,0.0,2.512172532,0.006760343,0.120506822,0.050326843,0.218329856,0.358124573,0.028228745,0.013707828,3.0,3.0,"[[1, 2, 4], [0, 2, 4]]"
200x200,19.697342595,15.680440897,2.595768584,3.2731356590000003,1.781762191,3.324120892,5.646397084,8.568853161,2.481929712,2.373261425,14.196126977999999,4.428516008,0.0,0.677374359,3.325314468,8.578360967,13.759233643999998,0.677374359,1.354778164,2.761698407,10.486136175,9.237756558,0.0,0.0,0.0,2.481929712,4.365696164,5.1914692129999995,0.677374359,0.0,0.0,2.595768584,16.745884306,6.034853969,0.0,0.0,2.032145239,6.882142347,1.24099042,0.677374359,78.347104804,2.532966073,6.824541149,4.002688827,0.0,52.86586784000001,2.084324048,4.543460598,3.1593040709999998,18.823841599,0.0,4.832397975,0.0,10.828594417999998,0.677374359,88.931574829,6.374776579,13.708130824000001,0.0,0.677374359,3.050635784,40.87243691,8.442212253,25.854651655,2.761698407,3.022752611,11.184007016999999,0.0,0.0,2.646753817,27.0831166,7.764446038000001,0.0,0.0,23.319961838999998,0.0,2.373261425,118.40466366999999,4.680092632,11.196896783,0.0,0.0,1.781762191,0.677374359,0.0,1.24099042,10.516563686,6.1591839450000005,18.741344929,1.918364779,1.354778164,5.054897850000001,0.0,19.57681697,6.950338243,7.126995139,2.084324048,4.400287951,11.434428571,3.1593040709999998,4.680092632,1.354778164,1.781762191,92.24709240000001,0.0,0.0,0.0,0.0,10.102737228999999,14.448302153,0.0,3.136540355,262.69907750000004,1.354778164,3.8877442369999997,1.24099042,0.0,1.781762191,56.983651488,2.373261425,0.0,24.803289336,0.0,1.354778164,0.0,11.543106302,5.909248441,0.677374359,1.291975653,5.950327401,1.918364779,7.201272961,0.0,0.677374359,118.504447568,0.10452433400000001,0.137583184,0.072205782,0.11193583800000001,0.0,0.09085873,5.159381113,0.146045869,0.000573232,0.0,0.053659087999999994,0.0,1.9196099329999998,0.09981530500000001,0.139580537,0.054392008000000006,0.218329856,0.358124573,0.028228745,0.013707828,3.0,3.0,"[[1, 2, 4], [0, 3, 4]]"
201x201,19.697342595,15.680440897,9.560121686,8.809976608,0.0,8.020621646,5.059233368,8.234847062,0.653826704,10.578604946999999,11.827201071000001,6.03566131,0.653826704,0.677374359,2.084324048,7.404028437,13.371944980999999,6.80143525,2.008604868,4.069295589,7.417049287,9.417414332,0.0,1.961419965,0.653826704,0.0,2.583933973,5.978577298,0.677374359,0.0,0.0,1.354778164,15.410574853,10.264097736,0.0,0.0,2.032145239,1.331201063,0.0,0.677374359,58.237455854,4.027056442,7.73151893,3.415525111,0.0,52.86586784000001,2.084324048,3.415525111,8.762872408,24.799827483999998,0.0,5.785716573,0.0,12.322684787,0.677374359,85.968034849,6.374776579,14.815050116999998,0.0,0.677374359,3.704462488,48.736977036,7.921702506,20.407890927,2.761698407,3.388907493,11.184007016999999,3.388907493,0.0,5.381834606,27.707589188,7.356957289,0.653826704,0.0,30.316768531999998,0.653826704,2.373261425,105.42572799000001,4.092928916,2.623176716,0.0,4.576606492,2.735080789,0.677374359,0.653826704,2.735080789,7.560468965,4.089858953,16.71051781,1.9849715410000002,1.354778164,4.647409101,0.0,21.136943121,4.694520064,0.0,2.738150752,12.444701899,8.41167596,0.677374359,3.439102212,1.354778164,1.307597182,92.90091910400001,2.735080789,0.0,0.0,0.653826704,17.294738291999998,13.366184063999999,1.307597182,2.008604868,207.7237518,1.354778164,4.608173782,0.0,0.0,0.0,56.983651488,3.027088129,2.735080789,17.481668632999998,0.0,1.354778164,0.0,18.939731524,5.322084725,3.292638221,2.599572835,4.16856521,1.9849715410000002,8.69536333,2.615263862,0.677374359,94.604967158,0.11915246700000001,0.067183295,0.029061132,0.103275919,0.0,0.066996944,3.780359464,0.213040331,0.091746982,0.0,0.033096241,0.0,3.060627824,0.09981530500000001,0.102713646,0.032005719,0.20526115,0.317032835,0.0,0.014299006,3.0,3.0,"[[1, 2, 4], [1, 2, 3]]"
202x202,19.697342595,13.596116849,10.801112106,10.050967027999999,0.0,8.020621646,6.300223788,7.789195443999999,3.135756416,10.578604946999999,10.983867443,6.03566131,0.653826704,0.677374359,1.24099042,9.885958149,16.251516088,6.80143525,2.008604868,1.9849715410000002,9.055638831,9.417414332,0.0,1.961419965,0.653826704,2.481929712,2.583933973,8.46050701,0.677374359,0.0,0.0,2.595768584,20.374470008,9.420764108,0.0,0.0,2.032145239,7.535969051,1.24099042,0.677374359,78.842365454,5.268046862,10.213448642,2.572191483,0.0,52.86586784000001,0.0,1.331201063,11.24480212,17.258554359,0.0,5.785716573,0.0,9.395109996999999,0.677374359,76.692491709,6.374776579,18.935494057,0.0,0.677374359,3.704462488,49.1345827,8.31930817,34.059995177000005,0.677374359,4.629897913,11.184007016999999,3.388907493,0.0,5.381834606,18.9253345,8.597947709,0.653826704,0.0,36.52153652,0.653826704,2.373261425,123.45465283000001,3.249595288,10.068961296,0.0,4.576606492,2.735080789,0.677374359,0.653826704,3.9760712089999997,3.7895268939999998,5.330849373,19.98773718,3.2259619610000003,1.354778164,5.888399521,0.0,28.135839951,4.694520064,0.0,0.653826704,16.167615491,9.65266638,3.1593040709999998,2.595768584,1.354778164,1.307597182,92.90091910400001,2.735080789,0.0,0.0,0.653826704,17.294738291999998,18.727644595999998,1.307597182,2.008604868,190.12429343,1.354778164,5.849164202,1.24099042,0.0,0.0,54.89932744,3.027088129,2.735080789,32.771187534999996,0.0,1.354778164,0.0,22.662645116,4.478751097,3.292638221,2.599572835,0.0,3.2259619610000003,7.852029702,2.615263862,0.677374359,100.61719553799999,0.11915246700000001,0.094702623,0.051209407,0.106708629,0.0,0.091112587,4.993480281,0.213040331,0.09232021400000001,0.0,0.045325531,0.0,2.454511509,0.006760343,0.09508686,0.046153935,0.20526115,0.358124573,0.0206022,0.028006834,3.0,3.0,"[[1, 2, 4], [1, 2, 4]]"
203x203,19.697342595,15.680440897,2.595768584,4.5807328410000006,0.0,5.285540857,6.300223788,9.222679865,3.135756416,2.373261425,13.068191491,3.300580521,0.653826704,0.677374359,3.325314468,9.885958149,18.335840135999998,1.331201063,2.008604868,4.069295589,11.139962879,9.417414332,0.0,1.961419965,0.653826704,2.481929712,2.583933973,8.46050701,0.677374359,0.0,0.0,2.595768584,20.374470008,6.034853969,0.0,0.0,2.032145239,7.535969051,1.24099042,0.677374359,67.380939684,2.532966073,7.478367853,4.656515531,0.0,52.86586784000001,2.084324048,3.415525111,5.774567933,18.823841599,0.0,3.050635784,0.0,10.828594417999998,0.677374359,64.060659939,6.374776579,18.284737316,0.0,0.677374359,3.704462488,43.013563226,10.403632218,25.854651655,2.761698407,1.8948171239999998,11.184007016999999,0.653826704,0.0,2.646753817,23.225159258,8.597947709,0.653826704,0.0,22.845796829999998,0.653826704,2.373261425,108.09067436000001,5.333919336,10.068961296,0.0,4.576606492,0.0,0.677374359,0.653826704,1.24099042,10.042398677,2.595768584,21.421221601,3.2259619610000003,1.354778164,5.888399521,0.0,18.628665470999998,4.694520064,0.0,2.738150752,16.167615491,9.65266638,3.1593040709999998,4.680092632,1.354778164,1.307597182,92.90091910400001,0.0,0.0,0.0,0.653826704,17.294738291999998,18.076887855000003,1.307597182,2.008604868,196.90764276,1.354778164,5.849164202,1.24099042,0.0,0.0,56.983651488,3.027088129,0.0,26.650168061000002,0.0,1.354778164,0.0,11.722764075999999,6.563075145,3.292638221,2.599572835,4.16856521,3.2259619610000003,7.201272961,2.615263862,0.677374359,98.277703988,0.11915246700000001,0.084504633,0.051209407,0.095160365,0.0,0.062080302999999996,4.512891146,0.029020436,0.000573232,0.0,0.027502438,0.0,1.8619489100000002,0.09981530500000001,0.114160575,0.0502191,0.20526115,0.358124573,0.0206022,0.028006834,3.0,3.0,"[[1, 2, 4], [1, 3, 4]]"
204x204,19.697342595,15.680440897,10.801112106,8.743369846,0.0,6.059201680999999,5.646397084,11.30393395,2.481929712,10.578604946999999,12.414364787,5.381834606,0.0,0.677374359,3.325314468,8.578360967,13.759233643999998,6.147608546,1.354778164,2.761698407,10.486136175,7.455994367,0.0,0.0,0.0,2.481929712,2.583933973,5.1914692129999995,0.677374359,0.0,0.0,2.595768584,13.182468945,11.505088156,0.0,0.0,2.032145239,6.882142347,1.24099042,0.677374359,66.379645204,5.268046862,9.559621938,4.002688827,0.0,52.86586784000001,2.084324048,2.761698407,8.629538258,29.763722638999997,0.0,5.785716573,0.0,13.563675207,0.677374359,72.816605159,6.374776579,16.443211613,0.0,0.677374359,3.050635784,47.296018241,8.442212253,34.059995177000005,2.761698407,3.9760712089999997,11.184007016999999,2.735080789,0.0,5.381834606,28.161464983,5.9826838470000006,0.0,0.0,35.213939338,0.0,2.373261425,122.84651281000001,4.680092632,9.415134592,0.0,0.0,2.735080789,0.677374359,0.0,3.9760712089999997,8.734801495,5.330849373,14.349430579,1.918364779,1.354778164,3.2731356590000003,0.0,29.689141299,3.386922882,0.0,2.084324048,4.400287951,9.65266638,3.1593040709999998,4.680092632,1.354778164,0.0,92.24709240000001,2.735080789,0.0,0.0,0.0,10.102737228999999,13.619967581000001,0.0,1.354778164,239.50209844999998,1.354778164,3.8877442369999997,1.24099042,0.0,0.0,56.983651488,2.373261425,2.735080789,27.66351052,0.0,1.354778164,0.0,20.701225151,5.909248441,0.677374359,1.291975653,4.16856521,1.918364779,9.936353749999999,0.0,0.677374359,87.057674718,0.10452433400000001,0.057749796,0.051209407,0.112344802,0.0,0.057535197999999996,4.3077745069999995,0.184019895,0.09232021400000001,0.0,0.030052383000000002,0.0,2.558057881,0.09981530500000001,0.030520644,0.0502191,0.20526115,0.358124573,0.0206022,0.013707828,3.0,3.0,"[[1, 2, 4], [2, 3, 4]]"
205x205,11.878883344,8.327850248,10.835219117,10.085074039,3.056859622,6.728645993000001,5.059233368,4.0662818519999995,0.653826704,10.578604946999999,17.883139449999998,6.525447848000001,1.928924135,0.677374359,0.0,7.404028437,12.545822229999999,8.076532681,2.008604868,4.535148491,6.590926536,13.749353473,1.275097431,1.961419965,0.653826704,0.0,1.781762191,5.978577298,0.677374359,0.0,0.0,1.354778164,16.356229158,12.005025695,0.0,0.0,2.032145239,1.331201063,0.0,0.677374359,81.66634122399999,2.735080789,12.814848533,1.331201063,0.0,59.241173096000004,0.0,3.1129632540000003,8.762872408,13.569756635,0.0,7.5674787640000005,0.0,8.154119577,0.677374359,114.714836289,5.082800926,12.730726069,0.0,0.677374359,3.704462488,45.782845709,1.961419965,20.407890927,0.677374359,5.170669684,12.459104448,3.388907493,0.0,5.364956384,22.329416047,9.13871948,0.653826704,0.0,40.955091747,14.678325734,2.373261425,125.27330261400002,2.008604868,3.1129632540000003,0.0,7.126783442,4.51684298,0.677374359,0.653826704,2.735080789,3.089359373,7.653274314000001,19.668947739000004,1.9849715410000002,1.354778164,8.979348242,0.0,20.531793272,8.257935425,12.227278378000001,0.653826704,12.444701899,10.176559929,0.677374359,1.354778164,1.354778164,3.089359373,180.53203046400003,6.560332796,0.0,0.0,0.653826704,18.552939589,14.845275377,1.307597182,3.7903670590000003,221.55344754700002,1.354778164,4.59129556,0.0,0.0,1.781762191,54.89932744,3.027088129,2.735080789,20.742466923000002,0.0,2.629875595,0.0,19.429518062,0.653826704,3.292638221,1.307597182,1.781762191,1.9849715410000002,2.735080789,3.8903612929999998,0.677374359,128.374353336,0.09743998300000001,0.165587885,0.059667305000000004,0.13577274,0.0,0.134717385,5.112555205,0.3590862,0.091746982,0.0,0.096206764,0.0,3.184285272,0.006760343,0.19269982400000002,0.063408671,0.234388349,0.27064982200000004,0.007626545,0.014299006,3.0,3.0,"[[1, 3, 4], [0, 1, 2]]"
206x206,11.878883344,10.412174296,2.629875595,4.614839852,3.056859622,3.9935652040000003,5.059233368,5.499766273,0.653826704,2.373261425,19.967463497999997,3.7903670590000003,1.928924135,0.677374359,2.084324048,7.404028437,14.630146277999998,2.6062984940000002,2.008604868,6.619472539,8.675250584,13.749353473,1.275097431,1.961419965,0.653826704,0.0,1.781762191,5.978577298,0.677374359,0.0,0.0,1.354778164,16.356229158,8.619115556,0.0,0.0,2.032145239,1.331201063,0.0,0.677374359,70.204915454,0.0,10.079767744,3.415525111,0.0,59.241173096000004,2.084324048,5.197287302,3.292638221,15.135043875,0.0,4.832397975,0.0,9.587603997999999,0.677374359,102.08300451900001,5.082800926,12.079969328,0.0,0.677374359,3.704462488,39.661826235,4.045744013,12.202547405,2.761698407,2.435588895,12.459104448,0.653826704,0.0,2.629875595,26.629240805,9.13871948,0.653826704,0.0,27.279352056999997,14.678325734,2.373261425,109.90932414400001,4.092928916,3.1129632540000003,0.0,7.126783442,1.781762191,0.677374359,0.653826704,0.0,9.342231156,4.918193525,21.102432160000003,1.9849715410000002,1.354778164,8.979348242,0.0,11.024618792,8.257935425,12.227278378000001,2.738150752,12.444701899,10.176559929,0.677374359,3.439102212,1.354778164,3.089359373,180.53203046400003,3.825252007,0.0,0.0,0.653826704,18.552939589,14.194518636000002,1.307597182,3.7903670590000003,228.336796877,1.354778164,4.59129556,0.0,0.0,1.781762191,56.983651488,3.027088129,0.0,14.621447449000001,0.0,2.629875595,0.0,8.489637022,2.738150752,3.292638221,1.307597182,5.950327401,1.9849715410000002,2.084324048,3.8903612929999998,0.677374359,126.034861786,0.09743998300000001,0.155389895,0.059667305000000004,0.124224476,0.0,0.105685101,4.63196607,0.175066305,0.0,0.0,0.078383671,0.0,2.591722673,0.09981530500000001,0.211773539,0.067473836,0.234388349,0.27064982200000004,0.007626545,0.014299006,3.0,3.0,"[[1, 3, 4], [0, 1, 3]]"
207x207,11.878883344,8.327850248,3.870866015,5.855830272,3.056859622,3.9935652040000003,6.300223788,5.054114654999999,3.135756416,2.373261425,19.124129869999997,3.7903670590000003,1.928924135,0.677374359,1.24099042,9.885958149,17.509717385,2.6062984940000002,2.008604868,4.535148491,10.313840127999999,13.749353473,1.275097431,1.961419965,0.653826704,2.481929712,1.781762191,8.46050701,0.677374359,0.0,0.0,2.595768584,21.320124313,7.775781928,0.0,0.0,2.032145239,7.535969051,1.24099042,0.677374359,90.809825054,1.24099042,12.561697456,2.572191483,0.0,59.241173096000004,0.0,3.1129632540000003,5.774567933,7.593770750000001,0.0,4.832397975,0.0,6.660029208,0.677374359,92.80746137900002,5.082800926,16.200413268,0.0,0.677374359,3.704462488,40.059431899,4.443349677,25.854651655,0.677374359,3.6765793149999997,12.459104448,0.653826704,0.0,2.629875595,17.846986117,10.3797099,0.653826704,0.0,33.484120045,14.678325734,2.373261425,127.93824898400001,3.249595288,10.558747834,0.0,7.126783442,1.781762191,0.677374359,0.653826704,1.24099042,5.571289085,6.1591839450000005,24.379651530000004,3.2259619610000003,1.354778164,10.220338662,0.0,18.023515622,8.257935425,12.227278378000001,0.653826704,16.167615491,11.417550348999999,3.1593040709999998,2.595768584,1.354778164,3.089359373,180.53203046400003,3.825252007,0.0,0.0,0.653826704,18.552939589,19.555979168,1.307597182,3.7903670590000003,210.737338507,1.354778164,5.83228598,1.24099042,0.0,1.781762191,54.89932744,3.027088129,0.0,29.910966351,0.0,2.629875595,0.0,12.212550614,1.8948171239999998,3.292638221,1.307597182,1.781762191,3.2259619610000003,1.24099042,3.8903612929999998,0.677374359,132.047090166,0.09743998300000001,0.182909223,0.08181558,0.127657186,0.0,0.129800744,5.845086887,0.175066305,0.000573232,0.0,0.090612961,0.0,1.985606358,0.006760343,0.20414675300000001,0.081622052,0.234388349,0.31174156000000003,0.028228745,0.028006834,3.0,3.0,"[[1, 3, 4], [0, 1, 4]]"
