coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial2,ODMature4,permutationTracker
204x204,0.628845904,8.369631281,11.158412597000002,5.733177466000001,0.0,8.393362648999998,21.46532832,5.863433672,1.294457406,0.0,12.903871903,0.0,44.80023563,1.9287514469999998,0.0,0.716919764,12.176113566,2.645671211,2.640223074,18.158502495999997,2.016825307,7.135677232,0.628845904,0.0,0.0,0.628845904,1.299905543,1.294457406,8.343979052,0.0,4.739446342,0.0,2.603475848,6.288530911,0.0,2.062674559,1.886556084,16.808375292,0.0,1.257719583,61.950217109,0.628845904,19.618381705,4.301515067,0.0,28.671319828,0.628845904,3.93465445,2.640223074,26.755826446999997,0.0,1.294457406,1.294457406,22.600190368,0.0,48.730306654,6.039351885,22.363960041,1.299905543,0.716919764,1.257719583,30.212721282,7.358047882,11.101429263,0.0,0.0,6.398704217000001,2.599813489,0.0,8.877419693,36.023722731,67.69307580099999,0.0,0.716919764,33.405114477,59.421594224,1.974639347,46.098492228,2.645671211,8.818991718,0.0,8.248517233,2.5521769890000003,0.0,4.739446342,0.0,35.916292927,6.802319378,40.100533264999996,1.3457656679999999,0.628845904,2.515442509,0.0,12.128754536999999,2.5521769890000003,125.49902967999999,10.509264133999999,21.223966136,2.599813489,4.614842145,5.140981291,0.0,4.739446342,169.856969204,11.403738935,0.0,0.628845904,1.294457406,0.628845904,267.83830036999996,0.628845904,3.228659393,75.899246128,0.628845904,4.739446342,0.716919764,0.716919764,0.628845904,4.4900139029999995,7.399932744,1.257719583,36.829505123000004,0.716919764,0.0,2.825780066,10.056536705,2.640223074,0.0,2.640223074,11.561673289,6.951564897999999,1.257719583,4.739446342,0.0,19.997489177,0.018302477,0.20776012500000005,0.06439202100000001,0.249381643,0.0,0.11570325,10.09490239,0.515468292,0.0,0.002651482,0.103755863,0.0,3.9497428469999996,0.00462805,0.188832958,0.10135833300000001,0.081061672,0.095721037,0.057517353,0.0,3.0,3.0,"[[1, 2, 4], [2, 3, 4]]"
205x205,0.628845904,4.486369573,6.543129273,8.508856263,0.0,11.331011641,5.068505762,5.246512482,0.0,0.0,14.296024771,0.0,50.915616478000004,1.9287514469999998,0.615883328,0.841280696,16.834281998,2.770032143,0.628845904,7.927527147999999,1.299905543,20.519706414999998,1.860618805,0.615883328,0.0,0.628845904,3.37295914,5.681438881,8.343979052,2.840696592,0.615883328,0.0,12.555404295999999,9.428285226,0.0,0.628845904,2.502439412,3.681977288,0.0,1.873602911,37.909987314,6.310284785,9.057356059,1.231772901,2.840696592,23.869188981,5.542596093,6.926168113,3.469542496,105.647344081,3.681977288,1.231772901,0.841280696,9.926943044,2.840696592,34.827606314,4.140602135,6.925814021000001,1.299905543,0.0,1.257719583,25.618217629000004,19.460612682,7.229674059,2.840696592,2.073053597,2.515442509,3.2156968170000004,0.0,6.288530911,27.351120513999998,114.33854859099999,0.0,0.841280696,43.147322542999994,29.770817796,2.4894924840000003,34.479114679,3.160524348,10.451010669,0.0,8.500325043,4.0984161750000005,0.0,0.0,0.0,6.910981012000001,5.165390424,11.810455572999999,0.628845904,0.628845904,14.719043745,0.0,17.518873786,2.4894924840000003,133.051983912,1.886556084,18.801154303999997,9.122533066,1.886556084,1.257719583,0.0,2.840696592,126.832603772,14.768897256999999,0.615883328,3.469542496,0.841280696,3.31773326,205.156041642,1.4701266,4.069940089,61.966670221,0.628845904,0.841280696,0.0,0.0,0.628845904,6.071540897999999,5.662954712,2.099000279,10.926300933,0.0,3.4565799200000003,2.825780066,19.88334196,1.244729232,2.073053597,2.311409335,8.972784507,11.024034391,4.939696871000001,0.0,0.0,16.653469471,0.0,0.24494746099999998,0.100218593,0.205706078,0.0,0.14342491699999999,10.268777816,0.309135465,0.0,0.0,0.065948926,0.014365337,2.6075945499999995,0.0,0.162521409,0.088732763,0.273092618,0.0,0.051278299,0.223626855,3.0,3.0,"[[1, 3, 4], [0, 1, 2]]"
206x206,0.628845904,4.486369573,9.410804511,8.508856263,0.0,12.764840296,6.502334417,5.963432246,0.0,0.0,14.296024771,0.0,50.915616478000004,1.9287514469999998,0.615883328,1.5582004600000001,20.41886669,3.486951907,1.3457656679999999,8.644446912,2.016825307,21.953535069999997,1.860618805,0.615883328,0.0,0.628845904,3.37295914,5.681438881,8.343979052,2.840696592,0.615883328,0.0,13.272324059999999,9.428285226,0.0,2.062674559,2.502439412,3.681977288,0.0,1.873602911,27.406678428999996,6.310284785,9.057356059,5.533287968000001,2.840696592,23.869188981,5.542596093,7.643087877,4.18646226,105.647344081,3.681977288,1.231772901,0.841280696,9.926943044,2.840696592,30.060642664,4.140602135,7.642733785000001,1.299905543,0.716919764,1.257719583,26.335137393000004,17.35175238,7.229674059,2.840696592,2.073053597,2.515442509,3.2156968170000004,0.0,6.288530911,38.864444727999995,97.72253852099999,0.0,1.5582004600000001,46.01499778099999,30.48773756,3.2064122480000004,31.653334613,3.877444112,12.601804598000001,0.0,8.500325043,4.0984161750000005,0.0,0.0,0.0,10.495565704,8.749975116,16.913183618,1.3457656679999999,0.628845904,14.719043745,0.0,15.410013484,2.4894924840000003,133.051983912,1.886556084,15.975374237999997,9.122533066,3.3203847389999996,1.257719583,0.0,2.840696592,127.549523536,14.768897256999999,0.615883328,3.469542496,0.841280696,3.31773326,230.519739542,1.4701266,4.069940089,42.900984185,0.628845904,0.841280696,0.716919764,0.716919764,0.628845904,6.788460661999999,9.247539404000001,2.099000279,18.854908267,0.716919764,3.4565799200000003,0.0,21.317170615,1.961648996,2.073053597,3.028329099,8.972784507,5.372375036,4.939696871000001,0.0,0.0,13.827689405,0.0,0.182178822,0.108799171,0.213380318,0.0,0.15940834799999998,9.818209016,0.309135465,0.0,0.002651482,0.036183908,0.014365337,2.6075945499999995,0.00462805,0.104518163,0.049019667,0.306403493,0.0,0.051740216,0.223626855,3.0,3.0,"[[1, 3, 4], [0, 1, 3]]"
207x207,0.628845904,4.486369573,6.543129273,8.508856263,0.0,11.331011641,19.287992272,5.246512482,0.0,0.0,14.296024771,0.0,50.915616478000004,1.9287514469999998,0.615883328,0.841280696,21.573728340000002,2.770032143,0.628845904,7.927527147999999,1.299905543,20.519706414999998,1.860618805,0.615883328,0.0,0.628845904,3.37295914,5.681438881,8.343979052,2.840696592,5.35532967,0.0,12.555404295999999,9.428285226,0.0,0.628845904,2.502439412,17.901463797999998,0.0,1.873602911,58.867857713999996,6.310284785,13.796802401,1.231772901,2.840696592,28.608635323,5.542596093,6.926168113,3.469542496,115.125865368,3.681977288,1.231772901,0.841280696,24.146429554,2.840696592,36.829221024,8.880048476999999,16.404335308,1.299905543,0.0,1.257719583,25.618217629000004,16.634832616,11.969120401,2.840696592,2.073053597,2.515442509,3.2156968170000004,0.0,6.288530911,29.26478679,74.778356791,0.0,0.841280696,43.147322542999994,29.770817796,2.4894924840000003,64.82766392299999,3.160524348,15.190457011,0.0,8.500325043,4.0984161750000005,0.0,4.739446342,0.0,35.348418351999996,5.165390424,29.853282728,0.628845904,0.628845904,14.719043745,0.0,19.432540062,2.4894924840000003,133.051983912,6.6260024259999994,25.453895524999997,9.122533066,1.886556084,1.257719583,0.0,7.5801429339999995,126.832603772,14.768897256999999,0.615883328,3.469542496,0.841280696,3.31773326,98.76538212900002,1.4701266,4.069940089,80.097538051,0.628845904,5.580727038,0.0,0.0,0.628845904,6.071540897999999,5.662954712,2.099000279,22.320007377,0.0,3.4565799200000003,0.0,24.622788302,1.244729232,2.073053597,2.311409335,8.972784507,5.372375036,4.939696871000001,4.739446342,0.0,23.306210692,0.018302477,0.158804059,0.075083738,0.252263827,0.0,0.11966057199999999,6.260444606999999,0.532990559,0.0,0.0,0.05980521799999999,0.014365337,4.055192044999999,0.0,0.206734896,0.022706265,0.320843415,0.095721037,0.022750581,0.223626855,3.0,3.0,"[[1, 3, 4], [0, 1, 4]]"
208x208,0.628845904,4.486369573,9.410804511,8.508856263,0.0,10.917233635999999,5.886451089,4.115825586,0.0,0.0,13.680141443,0.0,50.29973315,1.9287514469999998,0.0,1.5582004600000001,19.187093789000002,3.486951907,1.3457656679999999,8.644446912,2.016825307,21.337651742,0.628845904,0.0,0.0,0.628845904,2.141186239,5.681438881,8.343979052,2.840696592,0.0,0.0,10.808785716,8.812401898,0.0,2.062674559,1.886556084,3.681977288,0.0,1.257719583,24.036743479000002,6.310284785,6.593817715,4.301515067,2.840696592,22.63741608,4.310823192,7.027204549,4.18646226,105.647344081,3.681977288,0.0,0.841280696,9.926943044,2.840696592,29.773088714,4.140602135,7.642733785000001,1.299905543,0.716919764,1.257719583,21.408068162000003,19.561649118000002,6.613790731,2.840696592,0.841280696,2.515442509,2.599813489,0.0,6.288530911,31.219258594,99.71713853099999,0.0,1.5582004600000001,43.55145943699999,30.48773756,1.974639347,14.153576499,2.645671211,12.601804598000001,0.0,8.500325043,4.0984161750000005,0.0,0.0,0.0,6.184398181000001,5.054711292,16.406046755,1.3457656679999999,0.628845904,14.719043745,0.0,17.004020649,1.257719583,133.051983912,1.886556084,17.569381402999998,9.122533066,3.3203847389999996,1.257719583,0.0,2.840696592,125.701916876,14.768897256999999,0.0,3.469542496,0.841280696,1.4701266,269.405909292,1.4701266,4.069940089,40.509643485,0.628845904,0.841280696,0.716919764,0.716919764,0.628845904,6.172577334,7.399932744,2.099000279,16.137792592,0.716919764,2.840696592,2.825780066,21.317170615,1.3457656679999999,0.841280696,3.028329099,8.972784507,9.79226149,4.939696871000001,0.0,0.0,6.182503271,0.0,0.21275373500000003,0.101645738,0.20505577000000003,0.0,0.146955008,9.304014121,0.309135465,0.0,0.002651482,0.063344708,0.014365337,2.5915594769999997,0.00462805,0.086616225,0.108188455,0.306403493,0.0,0.066680541,0.223626855,3.0,3.0,"[[1, 3, 4], [0, 2, 3]]"
209x209,0.628845904,4.486369573,6.543129273,8.508856263,0.0,9.483404981,18.672108944,3.398905822,0.0,0.0,13.680141443,0.0,50.29973315,1.9287514469999998,0.0,0.841280696,20.341955439,2.770032143,0.628845904,7.927527147999999,1.299905543,19.903823087,0.628845904,0.0,0.0,0.628845904,2.141186239,5.681438881,8.343979052,2.840696592,4.739446342,0.0,10.091865952,8.812401898,0.0,0.628845904,1.886556084,17.901463797999998,0.0,1.257719583,55.497922763999995,6.310284785,11.333264057000001,0.0,2.840696592,27.376862422000002,4.310823192,6.310284785,3.469542496,115.125865368,3.681977288,0.0,0.841280696,24.146429554,2.840696592,36.541667074,8.880048476999999,16.404335308,1.299905543,0.0,1.257719583,20.691148398000003,18.844729354000002,11.353237072999999,2.840696592,0.841280696,2.515442509,2.599813489,0.0,6.288530911,21.619600656,76.77295680099999,0.0,0.841280696,40.683784198999994,29.770817796,1.257719583,47.327905809,1.9287514469999998,15.190457011,0.0,8.500325043,4.0984161750000005,0.0,4.739446342,0.0,31.037250828999998,1.4701266,29.346145865,0.628845904,0.628845904,14.719043745,0.0,21.026547227000002,1.257719583,133.051983912,6.6260024259999994,27.047902689999997,9.122533066,1.886556084,1.257719583,0.0,7.5801429339999995,124.984997112,14.768897256999999,0.0,3.469542496,0.841280696,1.4701266,137.651551879,1.4701266,4.069940089,77.706197351,0.628845904,5.580727038,0.0,0.0,0.628845904,5.45565757,3.815348052,2.099000279,19.602891702,0.0,2.840696592,2.825780066,24.622788302,0.628845904,0.841280696,2.311409335,8.972784507,9.79226149,4.939696871000001,4.739446342,0.0,15.661024558,0.018302477,0.18937897200000003,0.067930305,0.243939279,0.0,0.10720723199999999,5.746249711999999,0.532990559,0.0,0.0,0.086966018,0.014365337,4.039156972,0.0,0.188832958,0.081875053,0.320843415,0.095721037,0.037690905999999996,0.223626855,3.0,3.0,"[[1, 3, 4], [0, 2, 4]]"
210x210,0.628845904,4.486369573,9.410804511,8.508856263,0.0,10.917233635999999,20.105937599,4.115825586,0.0,0.0,13.680141443,0.0,50.29973315,1.9287514469999998,0.0,1.5582004600000001,23.926540131000003,3.486951907,1.3457656679999999,8.644446912,2.016825307,21.337651742,0.628845904,0.0,0.0,0.628845904,2.141186239,5.681438881,8.343979052,2.840696592,4.739446342,0.0,10.808785716,8.812401898,0.0,2.062674559,1.886556084,17.901463797999998,0.0,1.257719583,44.994613879,6.310284785,11.333264057000001,4.301515067,2.840696592,27.376862422000002,4.310823192,7.027204549,4.18646226,115.125865368,3.681977288,0.0,0.841280696,24.146429554,2.840696592,31.774703424000002,8.880048476999999,17.121255072,1.299905543,0.716919764,1.257719583,21.408068162000003,16.735869052,11.353237072999999,2.840696592,0.841280696,2.515442509,2.599813489,0.0,6.288530911,33.13292487,60.156946731000005,0.0,1.5582004600000001,43.55145943699999,30.48773756,1.974639347,44.50212574299999,2.645671211,17.341250940000002,0.0,8.500325043,4.0984161750000005,0.0,4.739446342,0.0,34.621835521,5.054711292,34.44887391,1.3457656679999999,0.628845904,14.719043745,0.0,18.917686925,1.257719583,133.051983912,6.6260024259999994,24.222122623999997,9.122533066,3.3203847389999996,1.257719583,0.0,7.5801429339999995,125.701916876,14.768897256999999,0.0,3.469542496,0.841280696,1.4701266,163.015249779,1.4701266,4.069940089,58.640511315,0.628845904,5.580727038,0.716919764,0.716919764,0.628845904,6.172577334,7.399932744,2.099000279,27.531499036,0.716919764,2.840696592,0.0,26.056616957,1.3457656679999999,0.841280696,3.028329099,8.972784507,4.140602135,4.939696871000001,4.739446342,0.0,12.835244492,0.018302477,0.12661033300000002,0.076510883,0.251613519,0.0,0.12319066299999999,5.295680912,0.532990559,0.0,0.002651482,0.057201,0.014365337,4.039156972,0.00462805,0.13082971200000001,0.042161957,0.35415429000000004,0.095721037,0.038152823,0.223626855,3.0,3.0,"[[1, 3, 4], [0, 3, 4]]"
211x211,0.628845904,4.486369573,9.410804511,5.668159671,0.0,12.764840296,6.502334417,5.963432246,0.0,0.0,14.296024771,0.0,50.915616478000004,1.9287514469999998,0.615883328,1.5582004600000001,9.056546149999999,3.486951907,1.3457656679999999,8.644446912,2.016825307,7.75156056,1.860618805,0.615883328,0.0,0.628845904,3.37295914,0.0,8.343979052,0.0,0.615883328,0.0,7.590885179,9.428285226,0.0,2.062674559,2.502439412,0.841280696,0.0,1.873602911,44.362281659,0.628845904,9.057356059,5.533287968000001,0.0,23.869188981,2.7018995009999998,1.961648996,1.3457656679999999,9.058539081,0.841280696,1.231772901,0.841280696,7.086246451999999,0.0,47.016245894,1.299905543,7.642733785000001,1.299905543,0.716919764,1.257719583,26.335137393000004,8.815211906,4.388977467,0.0,2.073053597,2.515442509,3.2156968170000004,0.0,6.288530911,41.690224794,106.03493713099999,0.0,1.5582004600000001,40.33355889999999,30.48773756,3.2064122480000004,34.479114679,3.877444112,4.0795453760000004,0.0,5.659628451,1.257719583,0.0,0.0,0.0,10.495565704,8.749975116,22.564842972999998,1.3457656679999999,0.628845904,3.356723205,0.0,6.8734730100000005,2.4894924840000003,124.52972469,1.886556084,18.801154303999997,3.4410941850000003,3.3203847389999996,1.257719583,0.0,0.0,124.708826944,14.768897256999999,0.615883328,0.628845904,0.841280696,3.31773326,337.86666112,1.4701266,4.069940089,62.683589985,0.628845904,0.841280696,0.716919764,0.716919764,0.628845904,6.788460661999999,9.247539404000001,2.099000279,21.680688333,0.716919764,0.615883328,2.825780066,1.433828655,1.961648996,2.073053597,3.028329099,8.972784507,8.183337799,2.099000279,0.0,0.0,16.653469471,0.0,0.27124432099999995,0.13393402599999998,0.230676536,0.0,0.183172693,14.617430493999999,0.309135465,0.0,0.002651482,0.082738771,0.0,2.6075945499999995,0.00462805,0.162521409,0.108216043,0.033310875,0.0,0.080267934,0.0,3.0,3.0,"[[1, 3, 4], [1, 2, 3]]"
212x212,0.628845904,4.486369573,6.543129273,5.668159671,0.0,11.331011641,19.287992272,5.246512482,0.0,0.0,14.296024771,0.0,50.915616478000004,1.9287514469999998,0.615883328,0.841280696,10.2114078,2.770032143,0.628845904,7.927527147999999,1.299905543,6.317731905,1.860618805,0.615883328,0.0,0.628845904,3.37295914,0.0,8.343979052,0.0,5.35532967,0.0,6.873965415,9.428285226,0.0,0.628845904,2.502439412,15.060767206,0.0,1.873602911,75.823460944,0.628845904,13.796802401,1.231772901,0.0,28.608635323,2.7018995009999998,1.244729232,0.628845904,18.537060368,0.841280696,1.231772901,0.841280696,21.305732962,0.0,53.784824254,6.039351885,16.404335308,1.299905543,0.0,1.257719583,25.618217629000004,8.098292142,9.128423809000001,0.0,2.073053597,2.515442509,3.2156968170000004,0.0,6.288530911,32.090566855999995,83.090755401,0.0,0.841280696,37.465883661999996,29.770817796,2.4894924840000003,67.653443989,3.160524348,6.668197789,0.0,5.659628451,1.257719583,0.0,4.739446342,0.0,35.348418351999996,5.165390424,35.504942083,0.628845904,0.628845904,3.356723205,0.0,10.895999588,2.4894924840000003,124.52972469,6.6260024259999994,28.279675590999997,3.4410941850000003,1.886556084,1.257719583,0.0,4.739446342,123.99190718,14.768897256999999,0.615883328,0.628845904,0.841280696,3.31773326,206.112303707,1.4701266,4.069940089,99.880143851,0.628845904,5.580727038,0.0,0.0,0.628845904,6.071540897999999,5.662954712,2.099000279,25.145787443,0.0,0.615883328,2.825780066,4.739446342,1.244729232,2.073053597,2.311409335,8.972784507,8.183337799,2.099000279,4.739446342,0.0,26.131990758,0.018302477,0.247869558,0.100218593,0.26956004499999997,0.0,0.14342491699999999,11.059666084999998,0.532990559,0.0,0.0,0.106360081,0.0,4.055192044999999,0.0,0.264738142,0.081902641,0.047750797,0.095721037,0.051278299,0.0,3.0,3.0,"[[1, 3, 4], [1, 2, 4]]"
213x213,0.628845904,4.486369573,9.410804511,5.668159671,0.0,12.764840296,20.721820927,5.963432246,0.0,0.0,14.296024771,0.0,50.915616478000004,1.9287514469999998,0.615883328,1.5582004600000001,13.795992492,3.486951907,1.3457656679999999,8.644446912,2.016825307,7.75156056,1.860618805,0.615883328,0.0,0.628845904,3.37295914,0.0,8.343979052,0.0,5.35532967,0.0,7.590885179,9.428285226,0.0,2.062674559,2.502439412,15.060767206,0.0,1.873602911,65.320152059,0.628845904,13.796802401,5.533287968000001,0.0,28.608635323,2.7018995009999998,1.961648996,1.3457656679999999,18.537060368,0.841280696,1.231772901,0.841280696,21.305732962,0.0,49.017860604,6.039351885,17.121255072,1.299905543,0.716919764,1.257719583,26.335137393000004,5.98943184,9.128423809000001,0.0,2.073053597,2.515442509,3.2156968170000004,0.0,6.288530911,43.603891069999996,66.474745331,0.0,1.5582004600000001,40.33355889999999,30.48773756,3.2064122480000004,64.82766392299999,3.877444112,8.818991718,0.0,5.659628451,1.257719583,0.0,4.739446342,0.0,38.933003044,8.749975116,40.607670128,1.3457656679999999,0.628845904,3.356723205,0.0,8.787139286,2.4894924840000003,124.52972469,6.6260024259999994,25.453895524999997,3.4410941850000003,3.3203847389999996,1.257719583,0.0,4.739446342,124.708826944,14.768897256999999,0.615883328,0.628845904,0.841280696,3.31773326,231.476001607,1.4701266,4.069940089,80.814457815,0.628845904,5.580727038,0.716919764,0.716919764,0.628845904,6.788460661999999,9.247539404000001,2.099000279,33.074394776999995,0.716919764,0.615883328,0.0,6.173274997,1.961648996,2.073053597,3.028329099,8.972784507,2.5316784439999998,2.099000279,4.739446342,0.0,23.306210692,0.018302477,0.185100919,0.108799171,0.277234285,0.0,0.15940834799999998,10.609097284999999,0.532990559,0.0,0.002651482,0.07659506299999999,0.0,4.055192044999999,0.00462805,0.206734896,0.042189544999999995,0.081061672,0.095721037,0.051740216,0.0,3.0,3.0,"[[1, 3, 4], [1, 3, 4]]"
214x214,0.628845904,4.486369573,9.410804511,5.668159671,0.0,10.917233635999999,20.105937599,4.115825586,0.0,0.0,13.680141443,0.0,50.29973315,1.9287514469999998,0.0,1.5582004600000001,12.564219591,3.486951907,1.3457656679999999,8.644446912,2.016825307,7.135677232,0.628845904,0.0,0.0,0.628845904,2.141186239,0.0,8.343979052,0.0,4.739446342,0.0,5.127346835,8.812401898,0.0,2.062674559,1.886556084,15.060767206,0.0,1.257719583,61.950217109,0.628845904,11.333264057000001,4.301515067,0.0,27.376862422000002,1.4701266,1.3457656679999999,1.3457656679999999,18.537060368,0.841280696,0.0,0.841280696,21.305732962,0.0,48.730306654,6.039351885,17.121255072,1.299905543,0.716919764,1.257719583,21.408068162000003,8.199328578,8.512540481,0.0,0.841280696,2.515442509,2.599813489,0.0,6.288530911,35.958704936,68.469345341,0.0,1.5582004600000001,37.87002055599999,30.48773756,1.974639347,47.327905809,2.645671211,8.818991718,0.0,5.659628451,1.257719583,0.0,4.739446342,0.0,34.621835521,5.054711292,40.100533264999996,1.3457656679999999,0.628845904,3.356723205,0.0,10.381146451,1.257719583,124.52972469,6.6260024259999994,27.047902689999997,3.4410941850000003,3.3203847389999996,1.257719583,0.0,4.739446342,122.861220284,14.768897256999999,0.0,0.628845904,0.841280696,1.4701266,270.36217135699997,1.4701266,4.069940089,78.423117115,0.628845904,5.580727038,0.716919764,0.716919764,0.628845904,6.172577334,7.399932744,2.099000279,30.357279102,0.716919764,0.0,2.825780066,6.173274997,1.3457656679999999,0.841280696,3.028329099,8.972784507,6.951564897999999,2.099000279,4.739446342,0.0,15.661024558,0.018302477,0.21567583200000004,0.101645738,0.268909737,0.0,0.146955008,10.09490239,0.532990559,0.0,0.002651482,0.103755863,0.0,4.039156972,0.00462805,0.188832958,0.10135833300000001,0.081061672,0.095721037,0.066680541,0.0,3.0,3.0,"[[1, 3, 4], [2, 3, 4]]"
215x215,0.628845904,5.769817792,7.832112512,11.097745045,0.0,10.031106098,7.651861927,6.535495721,1.294457406,0.0,9.085372941000001,0.0,56.05058393800001,0.628845904,0.615883328,0.841280696,16.828833861,1.4701266,1.92330331,13.08317306,0.0,19.219800871999997,1.860618805,0.615883328,0.0,0.628845904,2.073053597,6.975896287,3.144288684,2.840696592,0.615883328,0.0,12.555404295999999,9.428285226,0.0,0.628845904,2.502439412,6.27086607,0.0,1.873602911,37.909987314,6.310284785,18.107818539999997,1.231772901,2.840696592,25.163646387,5.542596093,9.515056895,4.763999902,113.407485313,3.681977288,2.526230307,2.135738102,6.021710082,2.840696592,34.827606314,2.840696592,14.692389977,0.0,0.0,1.257719583,37.253239171,18.160707139000003,9.818562841,2.840696592,2.073053597,6.398704217000001,0.615883328,0.0,8.877419693,23.440376493,114.327623884,0.0,0.841280696,44.419858196,59.545955156,2.4894924840000003,35.773572085,1.860618805,9.151105126000001,0.0,11.089213825,5.392873581,0.0,0.0,0.0,5.605624929,7.754279206,11.810455572999999,0.628845904,0.628845904,14.719043745,0.0,20.107762568,3.7839498900000006,97.787944452,5.769817792,20.090137542999997,6.522719577,3.1810134899999998,5.140981291,0.0,2.840696592,166.87257546200001,12.169083768,0.615883328,3.469542496,2.135738102,3.31773326,205.156041642,1.4701266,1.4701266,46.366979371,0.628845904,0.841280696,0.0,0.0,0.628845904,6.071540897999999,4.363049169,2.099000279,16.098621411,0.0,3.4565799200000003,2.825780066,23.766603668,2.5391866380000003,2.073053597,3.605866741,6.361982921,9.724128848,4.939696871000001,0.0,0.0,21.831214786,0.0,0.22652901799999997,0.09467685999999999,0.23824159599999997,0.0,0.131196342,10.268777816,0.32986392800000003,0.0,0.0,0.065948926,0.014365337,2.905477463999999,0.0,0.162521409,0.088732763,0.273092618,0.0,0.051278299,0.223626855,3.0,3.0,"[[2, 3, 4], [0, 1, 2]]"
216x216,0.628845904,5.769817792,10.69978775,11.097745045,0.0,11.464934753,9.085690582,7.252415485,1.294457406,0.0,9.085372941000001,0.0,56.05058393800001,0.628845904,0.615883328,1.5582004600000001,20.413418553,2.187046364,2.640223074,13.800092824,0.716919764,20.653629526999996,1.860618805,0.615883328,0.0,0.628845904,2.073053597,6.975896287,3.144288684,2.840696592,0.615883328,0.0,13.272324059999999,9.428285226,0.0,2.062674559,2.502439412,6.27086607,0.0,1.873602911,27.406678428999996,6.310284785,18.107818539999997,5.533287968000001,2.840696592,25.163646387,5.542596093,10.231976659,5.480919666,113.407485313,3.681977288,2.526230307,2.135738102,6.021710082,2.840696592,30.060642664,2.840696592,15.409309741,0.0,0.716919764,1.257719583,37.970158935,16.051846837,9.818562841,2.840696592,2.073053597,6.398704217000001,0.615883328,0.0,8.877419693,34.953700706999996,97.711613814,0.0,1.5582004600000001,47.287533434,60.26287492,3.2064122480000004,32.947792019,2.577538569,11.301899055000002,0.0,11.089213825,5.392873581,0.0,0.0,0.0,9.190209621000001,11.338863898,16.913183618,1.3457656679999999,0.628845904,14.719043745,0.0,17.998902265999998,3.7839498900000006,97.787944452,5.769817792,17.264357476999997,6.522719577,4.614842145,5.140981291,0.0,2.840696592,167.58949522600003,12.169083768,0.615883328,3.469542496,2.135738102,3.31773326,230.519739542,1.4701266,1.4701266,27.301293335,0.628845904,0.841280696,0.716919764,0.716919764,0.628845904,6.788460661999999,7.947633861,2.099000279,24.027228745000002,0.716919764,3.4565799200000003,0.0,25.200432322999998,3.2561064020000003,2.073053597,4.322786505,6.361982921,4.072469493,4.939696871000001,0.0,0.0,19.00543472,0.0,0.16376037899999998,0.103257438,0.245915836,0.0,0.147179773,9.818209016,0.32986392800000003,0.0,0.002651482,0.036183908,0.014365337,2.905477463999999,0.00462805,0.104518163,0.049019667,0.306403493,0.0,0.051740216,0.223626855,3.0,3.0,"[[2, 3, 4], [0, 1, 3]]"
