coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,Microglia,Pericytes Microglia
224x224,0.0,3.8593415110000002,24.23480772,19.811240689,3.4743370330000003,33.637532645,4.176420493,2.5940266220000003,0.484704415,2.3085355229999998,2.414377611,1.395217427,5.213967783,0.96942751,2.355463113,8.364770996,16.728219515,1.929654516,0.0,23.876822216,4.158316467,2.5940266220000003,0.0,0.484704415,1.444950101,0.0,1.444950101,1.444950101,3.868526312,0.0,0.0,2.109310369,12.697030314000001,14.948293213,0.910513012,1.139882859,12.863205648,2.563870091,5.843212087,2.279744406,1.6533570789999998,10.51595608,1.168652664,0.910513012,0.0,195.958086536,2.3085355229999998,2.337336513,2.849312801,1.444950101,0.0,0.0,0.0,5.503598321999999,1.929654516,0.0,0.484704415,10.264509549,0.0,8.669855849,0.0,30.515187677,0.0,3.374618416,0.484704415,0.0,3.249171916,1.929654516,0.910513012,65.15604400000001,4.843614497,7.46506948,0.0,3.55426047,38.881051541,328.36264624,1.139882859,36.722785926,6.473025831999999,0.0,0.0,11.221408937,2.889914001,0.0,0.484704415,5.2579199,1.454143763,4.919287134,0.484704415,1.6533570789999998,1.139882859,5.779848666,0.0,5.721086402999999,3.1074524529999996,1.929654516,0.0,8.224532325,0.0,5.33184099,4.356057666,0.0,11.768114788999998,27.790977192,6.609976121,1.879940522,2.279744406,185.79515177,1.168652664,39.241042480000004,0.0,4.10072436,23.341751432,4.446646882,3.374618416,1.139882859,0.484704415,2.840167528,4.47541519,19.822642004,8.437197482999998,4.353179074,0.0,0.0,1.820979954,4.819650073,0.0,0.910513012,1.929654516,3.868526312,4.294262902,2.355463113,0.484704415,0.0,10.603523676999998,0.01595296,0.15361245299999998,0.108101001,0.14312005100000003,0.0,0.11748197300000002,0.0,0.085128075,0.0,0.0,0.145647039,0.0,1.5891929300000003,0.0,0.0,0.118245268,1.391860598,0.322262458,0.001060327,0.0,3.0,3.0,"[[2, 3, 4], [2, 3, 4]]"
225x225,0.891907941,3.8593415110000002,39.39698998,16.758837453,0.484704415,56.756735117999995,1.444950101,5.127887405,0.484704415,1.139882859,6.564372484,7.398760704000001,3.392987829,0.96942751,1.444950101,9.256678937,25.881046042999998,3.571610616,0.750048159,20.060560975,2.250124519,14.360678882,0.0,0.484704415,1.444950101,6.772196507,2.19499826,1.444950101,4.760434253000001,0.0,0.0,2.109310369,19.002892340000002,22.956828385999998,0.0,1.139882859,14.980174734,1.376612356,0.0,2.279744406,0.484704415,13.023998111000001,12.04367592,0.891907941,0.0,269.45021324,7.162031207,0.891907941,3.7226124130000002,1.444950101,0.0,0.0,0.891907941,10.357094006,2.821562457,0.891907941,0.484704415,14.643990425,1.6419561,15.583912137999999,0.0,28.786827109999997,1.6419561,3.374618416,0.484704415,6.022148348,7.891368505000001,1.929654516,0.750048159,38.062800859,2.764448821,29.093326443,0.0,3.55426047,54.995602241,241.1039623,1.139882859,36.074377381000005,7.670555416999999,15.16218226,0.0,6.668890619,4.531870101,0.750048159,1.234752574,5.2579199,3.704268282,4.463515299,6.506852763,0.484704415,1.139882859,9.347469025,0.0,6.059534034,5.338746503,1.929654516,1.783812624,12.81097094,0.0,8.007625134,1.624587274,6.022148348,22.643138045,1.61613409,6.449511268,0.96942751,3.0297925649999997,253.19780022999998,0.0,40.256403995,0.891907941,5.395993578,22.643952994999996,2.109310369,12.964387123000002,1.139882859,1.376612356,1.929654516,5.585745891,21.489387666,12.896787110999998,11.488599471,0.0,0.0,1.61613409,18.647138617,6.022148348,0.750048159,2.821562457,3.868526312,4.275657831,2.19499826,0.484704415,0.891907941,22.179533745,0.028736252,0.19259814399999997,0.127079873,0.151241003,0.002447184,0.131888787,0.0,0.085128075,0.0,0.0,0.15434340500000002,0.0,1.445606434,0.0,0.0,0.104023139,1.79534218,0.327087286,0.000391101,0.0,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 2, 3]]"
226x226,0.891907941,2.889914001,15.16218226,15.789409943000003,1.168652664,39.220344591,1.444950101,3.673743642,0.0,2.3085355229999998,5.594944974000001,6.914056289,0.0,0.0,1.444950101,9.256678937,28.616908269999996,3.086906201,0.750048159,24.250518576,4.587461032,12.906535118999999,0.0,0.0,1.444950101,6.772196507,2.19499826,1.444950101,2.3368580420000002,0.0,0.0,1.139882859,16.207751387000002,11.808962185999999,0.0,1.139882859,13.526030971,2.060560605,5.843212087,2.279744406,1.168652664,13.023998111000001,13.212328584,0.891907941,0.0,274.124875256,8.330683871,3.229244454,1.783812624,1.444950101,0.0,0.0,0.891907941,11.52574667,2.3368580420000002,0.891907941,0.0,15.726401894,1.6419561,15.583912137999999,0.0,27.558851695999998,1.6419561,2.889914001,0.0,6.022148348,6.921940995000001,1.444950101,0.750048159,38.062800859,3.4483970699999995,32.798560949,0.0,2.58483296,24.571476161,241.1039623,1.139882859,37.243030045000005,7.869780571,15.16218226,0.0,5.699463109,4.531870101,0.750048159,0.750048159,5.2579199,2.250124519,5.147463548,6.022148348,1.168652664,1.139882859,9.347469025,0.0,6.458070758,4.568599378,1.444950101,1.783812624,9.902741967,0.0,2.675784144,1.139882859,6.022148348,23.327086293999997,28.49659827,6.449511268,0.0,3.0297925649999997,298.35703025000004,1.168652664,41.451909229,0.891907941,5.395993578,28.885730682,3.477219372,12.479682708000002,1.139882859,0.891907941,1.444950101,8.122306061,32.605657723,9.019144230999999,8.580370498,0.0,0.0,1.61613409,18.162434202,6.022148348,0.750048159,2.3368580420000002,1.444950101,2.3368580420000002,2.19499826,0.0,0.891907941,12.48652308,0.044689212,0.150954903,0.14416796999999998,0.175382624,0.002447184,0.110749287,0.0,0.0,0.0,0.0,0.15434340500000002,0.0,1.163787111,0.0,0.0,0.119008083,1.859405473,0.32782989199999996,0.001451428,0.0,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 2, 4]]"
227x227,0.891907941,0.96942751,39.39698998,13.868923452,1.6533570789999998,59.09407163099999,0.0,5.127887405,0.484704415,2.3085355229999998,5.119422383,7.398760704000001,3.392987829,0.96942751,0.0,2.0317908,20.440950348999998,2.126660515,0.750048159,24.735222991,4.587461032,14.360678882,0.0,0.484704415,0.0,6.772196507,0.750048159,0.0,3.315484152,0.0,0.0,2.109310369,19.618966019,20.066914384999997,0.0,1.139882859,14.980174734,2.54526502,5.843212087,2.279744406,1.6533570789999998,13.023998111000001,13.212328584,0.891907941,0.0,274.124875256,8.330683871,3.229244454,3.7226124130000002,0.0,0.0,0.0,0.891907941,7.190801012,1.376612356,0.891907941,0.484704415,13.815032447,1.6419561,6.914056289,0.0,35.798809757,1.6419561,0.484704415,0.484704415,6.022148348,7.891368505000001,0.484704415,0.750048159,38.062800859,3.933101485,33.767988458999994,0.0,2.109310369,57.056639819999994,241.1039623,1.139882859,37.243030045000005,4.504262423,15.16218226,0.0,6.668890619,1.6419561,0.750048159,1.234752574,5.2579199,3.704268282,4.187217862,6.506852763,1.6533570789999998,1.139882859,3.567620359,0.0,6.951920445999999,6.507399167,0.484704415,1.783812624,11.366020839,0.0,8.007625134,1.624587274,6.022148348,13.697032999,28.49659827,6.449511268,0.96942751,3.0297925649999997,271.13940892,1.168652664,31.371760302000006,0.891907941,5.395993578,22.154674621999998,4.446646882,10.074473122,1.139882859,1.376612356,0.484704415,9.091733570999999,32.623972695,12.896787110999998,10.04364937,0.0,0.0,1.61613409,14.312192958999999,6.022148348,0.750048159,1.376612356,2.423576211,2.83070773,0.750048159,0.484704415,0.891907941,22.179533745,0.044689212,0.19259814399999997,0.14805064899999998,0.20335829500000002,0.002447184,0.133806213,0.0,0.085128075,0.0,0.0,0.15434340500000002,0.0,1.517851165,0.0,0.0,0.015747759,1.839751675,0.016988942,0.001451428,0.0,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 3, 4]]"
228x228,0.891907941,3.8593415110000002,39.39698998,16.758837453,1.6533570789999998,53.071923283000004,1.444950101,5.127887405,0.484704415,2.3085355229999998,6.564372484,1.376612356,3.392987829,0.96942751,1.444950101,9.256678937,18.512032139,3.571610616,0.750048159,24.735222991,4.587461032,14.360678882,0.0,0.484704415,1.444950101,0.750048159,2.19499826,1.444950101,4.760434253,0.0,0.0,2.109310369,22.50888002,22.956828385999998,0.0,1.139882859,14.980174734,2.54526502,5.843212087,2.279744406,1.6533570789999998,13.023998111000001,1.168652664,0.891907941,0.0,274.124875256,2.3085355229999998,3.229244454,3.7226124130000002,1.444950101,0.0,0.0,0.891907941,5.503598321999999,2.821562457,0.891907941,0.484704415,18.149978105,1.6419561,9.561763789999999,0.0,35.798809757,1.6419561,3.374618416,0.484704415,0.0,7.891368505000001,1.929654516,0.750048159,38.062800859,3.933101485,9.678026669000001,0.0,3.55426047,58.50158992099999,241.1039623,1.139882859,37.243030045000005,8.839208080999999,15.16218226,0.0,6.668890619,4.531870101,0.750048159,1.234752574,5.2579199,3.704268282,5.6321679630000006,0.484704415,1.6533570789999998,1.139882859,9.347469025,0.0,8.396870546999999,6.507399167,1.929654516,1.783812624,12.81097094,0.0,8.007625134,1.624587274,0.0,11.768114788999998,28.49659827,6.449511268,0.96942751,3.0297925649999997,233.79182519,1.168652664,47.268386642,0.891907941,5.395993578,30.824530471,4.446646882,6.942238775000001,1.139882859,1.376612356,1.929654516,9.091733570999999,29.491738348,12.896787110999998,11.488599471,0.0,0.0,1.61613409,6.603462697,0.0,0.750048159,2.821562457,3.868526312,4.275657831,2.19499826,0.484704415,0.891907941,22.179533745,0.042301809999999995,0.19259814399999997,0.14058130600000002,0.200011038,0.0,0.133806213,0.0,0.085128075,0.0,0.0,0.15434340500000002,0.0,1.8053593540000001,0.0,0.0,0.119008083,1.71465586,0.322262458,0.001060327,0.0,4.0,4.0,"[[0, 1, 2, 3], [0, 2, 3, 4]]"
229x229,0.0,3.8593415110000002,24.23480772,16.758837453,1.6533570789999998,40.365302071,1.444950101,3.3440747809999998,0.484704415,2.3085355229999998,4.78055986,6.506852763,3.392987829,0.96942751,1.444950101,8.364770996,28.771895434999998,2.679702675,0.750048159,24.735222991,4.587461032,12.576866257999999,0.0,0.484704415,1.444950101,6.772196507,2.19499826,1.444950101,3.868526312,0.0,0.0,2.109310369,12.697030314,14.037780201,0.0,1.139882859,14.980174734,1.6533570789999998,5.843212087,2.279744406,1.6533570789999998,12.132090170000001,13.212328584,0.0,0.0,274.124875256,8.330683871,2.337336513,1.938799789,1.444950101,0.0,0.0,0.0,11.52574667,1.929654516,0.0,0.484704415,11.014557708,0.750048159,14.692004197,0.0,32.231189398,0.750048159,3.374618416,0.484704415,6.022148348,6.9994605640000005,1.929654516,0.750048159,38.062800859,3.933101485,31.984175835,0.0,3.55426047,38.881051541,241.1039623,1.139882859,37.243030045000005,8.839208080999999,0.0,0.0,6.668890619,3.63996216,0.750048159,1.234752574,5.2579199,3.704268282,3.848355339,6.506852763,1.6533570789999998,1.139882859,5.779848666,0.0,5.721086402999999,4.723586543,1.929654516,0.0,9.243350581,0.0,5.33184099,1.624587274,6.022148348,23.811790708999997,28.49659827,6.449511268,0.96942751,3.0297925649999997,289.78259106,1.168652664,39.241042480000004,0.0,5.395993578,21.905482285999998,4.446646882,9.396766763999999,1.139882859,0.484704415,1.929654516,9.091733570999999,26.594838511,8.437197482999998,4.353179074,0.0,0.0,1.61613409,16.863325993,6.022148348,0.750048159,1.929654516,3.868526312,3.38374989,2.19499826,0.484704415,0.0,9.693010665,0.018340362,0.187018901,0.13539645700000003,0.17610667700000002,0.002447184,0.133806213,0.0,0.085128075,0.0,0.0,0.14010535400000002,0.0,1.775950261,0.0,0.0,0.118245268,1.653409605,0.32782989199999996,0.001451428,0.0,4.0,4.0,"[[0, 1, 2, 3], [1, 2, 3, 4]]"
230x230,0.891907941,3.8593415110000002,39.39698998,21.311355771000002,2.305684369,47.151292049999995,4.176420493,5.127887405,0.484704415,1.139882859,6.564372484,8.309273716,5.213967783,0.96942751,2.355463113,9.256678937,25.881046042999998,3.571610616,0.750048159,13.186549997,4.071104473,14.360678882,0.0,0.484704415,1.444950101,6.772196507,2.19499826,1.444950101,4.760434253000001,0.0,0.0,2.109310369,19.002892340000002,23.867341397999997,0.910513012,1.139882859,12.453725226,2.287125368,0.0,2.279744406,0.484704415,2.508042031,12.04367592,1.802420953,0.0,202.51803748999998,7.162031207,0.891907941,4.633125425,1.444950101,0.0,0.0,0.891907941,10.357094006,2.821562457,0.891907941,0.484704415,14.643990425,1.6419561,15.583912137999999,0.0,36.070825389,1.6419561,3.374618416,0.484704415,6.022148348,7.891368505000001,1.929654516,1.660561171,69.02230260900001,3.674961833,30.914306396999997,0.0,3.55426047,54.995602241,355.52115626,1.139882859,44.268917243000004,7.670555416999999,15.16218226,0.0,11.221408937,4.531870101,0.750048159,1.234752574,0.0,3.704268282,6.284495253,6.506852763,0.484704415,1.139882859,9.347469025,0.0,6.059534034,5.338746503,1.929654516,1.783812624,15.542441332,0.0,8.007625134,4.356057666,6.022148348,22.643138045,2.526647102,7.36002428,1.879940522,3.0297925649999997,253.19780022999998,0.0,29.740447914999997,0.891907941,7.216973532,27.196471312999996,2.109310369,12.964387123000002,1.139882859,1.376612356,2.8401675280000003,5.585745891,21.489387666,12.896787110999998,11.488599471,0.0,0.0,3.4371140440000003,18.647138617,6.022148348,1.660561171,2.821562457,3.868526312,5.186170843,3.105511272,0.484704415,0.891907941,23.090046757,0.028736252,0.22102314699999998,0.110272555,0.16340829700000004,0.002447184,0.149175131,0.0,0.085128075,0.0,0.0,0.20246682000000002,0.0,1.4822672260000003,0.0,0.0,0.104023139,2.006082474,0.316408384,0.000391101,0.0,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 2, 3]]"
231x231,0.891907941,2.889914001,15.16218226,20.341928261000003,2.989632618,29.614901523,4.176420493,3.673743642,0.0,2.3085355229999998,5.594944974000001,7.824569301,1.820979954,0.0,2.355463113,9.256678937,28.616908269999996,3.086906201,0.750048159,17.376507598,6.4084409860000004,12.906535118999999,0.0,0.0,1.444950101,6.772196507,2.19499826,1.444950101,2.3368580420000002,0.0,0.0,1.139882859,16.207751387000002,12.719475197999998,0.910513012,1.139882859,10.999581463,2.971073617,5.843212087,2.279744406,1.168652664,2.508042031,13.212328584,1.802420953,0.0,207.192699506,8.330683871,3.229244454,2.6943256360000003,1.444950101,0.0,0.0,0.891907941,11.52574667,2.3368580420000002,0.891907941,0.0,15.726401894,1.6419561,15.583912137999999,0.0,34.842849975,1.6419561,2.889914001,0.0,6.022148348,6.921940995000001,1.444950101,1.660561171,69.02230260900001,4.3589100819999995,34.619540903,0.0,2.58483296,24.571476161,355.52115626,1.139882859,45.437569907000004,7.869780571,15.16218226,0.0,10.251981427,4.531870101,0.750048159,0.750048159,0.0,2.250124519,6.9684435019999995,6.022148348,1.168652664,1.139882859,9.347469025,0.0,6.458070758,4.568599378,1.444950101,1.783812624,12.634212359,0.0,2.675784144,3.871353251,6.022148348,23.327086293999997,29.407111282000002,7.36002428,0.910513012,3.0297925649999997,298.35703025000004,1.168652664,30.935953149,0.891907941,7.216973532,33.438249,3.477219372,12.479682708000002,1.139882859,0.891907941,2.355463113,8.122306061,32.605657723,9.019144230999999,8.580370498,0.0,0.0,3.4371140440000003,18.162434202,6.022148348,1.660561171,2.3368580420000002,1.444950101,3.2473710540000003,3.105511272,0.0,0.891907941,13.397036092,0.044689212,0.179379906,0.127360652,0.18754991799999998,0.002447184,0.12803563099999998,0.0,0.0,0.0,0.0,0.20246682000000002,0.0,1.2004479030000001,0.0,0.0,0.119008083,2.0701457669999996,0.31715098999999997,0.001451428,0.0,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 2, 4]]"
232x232,0.891907941,0.96942751,39.39698998,18.42144177,3.474337033,49.48862856299999,2.731470392,5.127887405,0.484704415,2.3085355229999998,5.119422383,8.309273716,5.213967783,0.96942751,0.910513012,2.0317908,20.440950348999998,2.126660515,0.750048159,17.861212013,6.4084409860000004,14.360678882,0.0,0.484704415,0.0,6.772196507,0.750048159,0.0,3.315484152,0.0,0.0,2.109310369,19.618966019,20.977427396999996,0.910513012,1.139882859,12.453725226,3.455778032,5.843212087,2.279744406,1.6533570789999998,2.508042031,13.212328584,1.802420953,0.0,207.192699506,8.330683871,3.229244454,4.633125425,0.0,0.0,0.0,0.891907941,7.190801012,1.376612356,0.891907941,0.484704415,13.815032447,1.6419561,6.914056289,0.0,43.082808036,1.6419561,0.484704415,0.484704415,6.022148348,7.891368505000001,0.484704415,1.660561171,69.02230260900001,4.843614497,35.588968412999996,0.0,2.109310369,57.056639819999994,355.52115626,1.139882859,45.437569907000004,4.504262423,15.16218226,0.0,11.221408937,1.6419561,0.750048159,1.234752574,0.0,3.704268282,6.008197816,6.506852763,1.6533570789999998,1.139882859,3.567620359,0.0,6.951920445999999,6.507399167,0.484704415,1.783812624,14.097491231,0.0,8.007625134,4.356057666,6.022148348,13.697032999,29.407111282000002,7.36002428,1.879940522,3.0297925649999997,271.13940892,1.168652664,20.855804222000003,0.891907941,7.216973532,26.70719294,4.446646882,10.074473122,1.139882859,1.376612356,1.395217427,9.091733570999999,32.623972695,12.896787110999998,10.04364937,0.0,0.0,3.4371140440000003,14.312192958999999,6.022148348,1.660561171,1.376612356,2.423576211,3.741220742,1.660561171,0.484704415,0.891907941,23.090046757,0.044689212,0.22102314699999998,0.131243331,0.21552558900000002,0.002447184,0.151092557,0.0,0.085128075,0.0,0.0,0.20246682000000002,0.0,1.5545119569999999,0.0,0.0,0.015747759,2.050491969,0.006310039999999999,0.001451428,0.0,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 3, 4]]"
233x233,0.891907941,3.8593415110000002,39.39698998,21.311355771000002,3.474337033,43.466480215,4.176420493,5.127887405,0.484704415,2.3085355229999998,6.564372484,2.287125368,5.213967783,0.96942751,2.355463113,9.256678937,18.512032139,3.571610616,0.750048159,17.861212013,6.4084409860000004,14.360678882,0.0,0.484704415,1.444950101,0.750048159,2.19499826,1.444950101,4.760434253,0.0,0.0,2.109310369,22.50888002,23.867341397999997,0.910513012,1.139882859,12.453725226,3.455778032,5.843212087,2.279744406,1.6533570789999998,2.508042031,1.168652664,1.802420953,0.0,207.192699506,2.3085355229999998,3.229244454,4.633125425,1.444950101,0.0,0.0,0.891907941,5.503598321999999,2.821562457,0.891907941,0.484704415,18.149978105,1.6419561,9.561763789999999,0.0,43.082808036,1.6419561,3.374618416,0.484704415,0.0,7.891368505000001,1.929654516,1.660561171,69.02230260900001,4.843614497,11.499006623,0.0,3.55426047,58.50158992099999,355.52115626,1.139882859,45.437569907000004,8.839208080999999,15.16218226,0.0,11.221408937,4.531870101,0.750048159,1.234752574,0.0,3.704268282,7.453147917000001,0.484704415,1.6533570789999998,1.139882859,9.347469025,0.0,8.396870546999999,6.507399167,1.929654516,1.783812624,15.542441332,0.0,8.007625134,4.356057666,0.0,11.768114788999998,29.407111282000002,7.36002428,1.879940522,3.0297925649999997,233.79182519,1.168652664,36.752430562,0.891907941,7.216973532,35.377048789,4.446646882,6.942238775000001,1.139882859,1.376612356,2.8401675280000003,9.091733570999999,29.491738348,12.896787110999998,11.488599471,0.0,0.0,3.4371140440000003,6.603462697,0.0,1.660561171,2.821562457,3.868526312,5.186170843,3.105511272,0.484704415,0.891907941,23.090046757,0.042301809999999995,0.22102314699999998,0.123773988,0.21217833200000003,0.0,0.151092557,0.0,0.085128075,0.0,0.0,0.20246682000000002,0.0,1.842020146,0.0,0.0,0.119008083,1.9253961539999997,0.311583556,0.001060327,0.0,4.0,4.0,"[[0, 1, 2, 4], [0, 2, 3, 4]]"
234x234,0.0,3.8593415110000002,24.23480772,21.311355771000002,3.474337033,30.759859002999995,4.176420493,3.3440747809999998,0.484704415,2.3085355229999998,4.78055986,7.417365775,5.213967783,0.96942751,2.355463113,8.364770996,28.771895434999998,2.679702675,0.750048159,17.861212013,6.4084409860000004,12.576866257999999,0.0,0.484704415,1.444950101,6.772196507,2.19499826,1.444950101,3.868526312,0.0,0.0,2.109310369,12.697030314,14.948293213,0.910513012,1.139882859,12.453725226,2.563870091,5.843212087,2.279744406,1.6533570789999998,1.61613409,13.212328584,0.910513012,0.0,207.192699506,8.330683871,2.337336513,2.849312801,1.444950101,0.0,0.0,0.0,11.52574667,1.929654516,0.0,0.484704415,11.014557708,0.750048159,14.692004197,0.0,39.515187677,0.750048159,3.374618416,0.484704415,6.022148348,6.9994605640000005,1.929654516,1.660561171,69.02230260900001,4.843614497,33.805155789,0.0,3.55426047,38.881051541,355.52115626,1.139882859,45.437569907000004,8.839208080999999,0.0,0.0,11.221408937,3.63996216,0.750048159,1.234752574,0.0,3.704268282,5.669335293,6.506852763,1.6533570789999998,1.139882859,5.779848666,0.0,5.721086402999999,4.723586543,1.929654516,0.0,11.974820973,0.0,5.33184099,4.356057666,6.022148348,23.811790708999997,29.407111282000002,7.36002428,1.879940522,3.0297925649999997,289.78259106,1.168652664,28.725086400000002,0.0,7.216973532,26.458000604,4.446646882,9.396766763999999,1.139882859,0.484704415,2.8401675280000003,9.091733570999999,26.594838511,8.437197482999998,4.353179074,0.0,0.0,3.4371140440000003,16.863325993,6.022148348,1.660561171,1.929654516,3.868526312,4.294262902,3.105511272,0.484704415,0.0,10.603523676999998,0.018340362,0.215443904,0.11858913900000001,0.18827397100000004,0.002447184,0.151092557,0.0,0.085128075,0.0,0.0,0.18822876900000002,0.0,1.812611053,0.0,0.0,0.118245268,1.8641498989999998,0.31715098999999997,0.001451428,0.0,4.0,4.0,"[[0, 1, 2, 4], [1, 2, 3, 4]]"
235x235,0.891907941,3.8593415110000002,39.39698998,9.911974911,2.305684369,57.66724813,4.176420493,3.988004546,0.484704415,0.0,6.564372484,8.309273716,5.213967783,0.96942751,2.355463113,8.116796078,25.881046042999998,3.571610616,0.750048159,19.142951474,4.071104473,13.220796023,0.0,0.484704415,1.444950101,6.772196507,2.19499826,1.444950101,4.760434253000001,0.0,0.0,0.96942751,19.002892340000002,23.867341397999997,0.910513012,0.0,14.291973532999998,2.287125368,0.0,0.0,0.484704415,13.023998111000001,12.04367592,1.802420953,0.0,259.81110432,6.022148348,0.891907941,4.633125425,1.444950101,0.0,0.0,0.891907941,10.357094006,2.821562457,0.891907941,0.484704415,14.643990425,1.6419561,15.583912137999999,0.0,28.091576699,1.6419561,3.374618416,0.484704415,6.022148348,5.611624099,1.929654516,1.660561171,34.825760359,1.395217427,30.914306396999997,0.0,2.414377611,54.995602241,188.8934588,0.0,16.909323843,7.670555416999999,15.16218226,0.0,5.521945828,4.531870101,0.750048159,1.234752574,5.2579199,3.704268282,6.284495253,6.506852763,0.484704415,0.0,9.347469025,0.0,6.059534034,5.338746503,1.929654516,1.783812624,14.402558473,0.0,8.007625134,3.216174807,6.022148348,22.643138045,2.526647102,1.660561171,1.879940522,0.750048159,253.19780022999998,0.0,40.256403995,0.891907941,4.937229126,27.196471312999996,0.96942751,12.964387123000002,0.0,1.376612356,2.8401675280000003,5.585745891,21.489387666,8.337232508,11.488599471,0.0,0.0,3.4371140440000003,18.647138617,6.022148348,1.660561171,2.821562457,3.868526312,5.186170843,3.105511272,0.484704415,0.891907941,23.090046757,0.028736252,0.20511161,0.108198741,0.15340730600000002,0.002447184,0.146046119,0.0,0.085128075,0.0,0.0,0.129835762,0.0,1.5841897950000003,0.0,0.0,0.104023139,1.774307712,0.327087286,0.000391101,0.0,4.0,4.0,"[[0, 1, 3, 4], [0, 1, 2, 3]]"
236x236,0.891907941,2.889914001,15.16218226,8.942547400999999,2.989632618,40.130857602999995,4.176420493,2.533860783,0.0,1.168652664,5.594944974000001,7.824569301,1.820979954,0.0,2.355463113,8.116796078,28.616908269999996,3.086906201,0.750048159,23.332909075,6.4084409860000004,11.766652259999999,0.0,0.0,1.444950101,6.772196507,2.19499826,1.444950101,2.3368580420000002,0.0,0.0,0.0,16.207751387000002,12.719475197999998,0.910513012,0.0,12.837829769999999,2.971073617,5.843212087,0.0,1.168652664,13.023998111000001,13.212328584,1.802420953,0.0,264.48576633600004,7.190801012,3.229244454,2.6943256360000003,1.444950101,0.0,0.0,0.891907941,11.52574667,2.3368580420000002,0.891907941,0.0,15.726401894,1.6419561,15.583912137999999,0.0,26.863601285,1.6419561,2.889914001,0.0,6.022148348,4.642196589,1.444950101,1.660561171,34.825760359,2.0791656759999997,34.619540903,0.0,1.444950101,24.571476161,188.8934588,0.0,18.077976507,7.869780571,15.16218226,0.0,4.552518318,4.531870101,0.750048159,0.750048159,5.2579199,2.250124519,6.9684435019999995,6.022148348,1.168652664,0.0,9.347469025,0.0,6.458070758,4.568599378,1.444950101,1.783812624,11.4943295,0.0,2.675784144,2.731470392,6.022148348,23.327086293999997,29.407111282000002,1.660561171,0.910513012,0.750048159,298.35703025000004,1.168652664,41.451909229,0.891907941,4.937229126,33.438249,2.337336513,12.479682708000002,0.0,0.891907941,2.355463113,8.122306061,32.605657723,4.459589628,8.580370498,0.0,0.0,3.4371140440000003,18.162434202,6.022148348,1.660561171,2.3368580420000002,1.444950101,3.2473710540000003,3.105511272,0.0,0.891907941,13.397036092,0.044689212,0.163468369,0.125286838,0.177548927,0.002447184,0.12490661900000001,0.0,0.0,0.0,0.0,0.129835762,0.0,1.3023704720000002,0.0,0.0,0.119008083,1.838371005,0.32782989199999996,0.001451428,0.0,4.0,4.0,"[[0, 1, 3, 4], [0, 1, 2, 4]]"
