coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,Microglia
220x220,1.781595483,0.96942751,93.74106104,3.5297554300000002,2.543044621,159.21416895299998,1.859170143,6.956304724000001,1.374391957,1.168652664,2.7532401340000003,1.376612356,14.08021441,0.96942751,0.0,2.751078084,12.115622766000001,1.376612356,0.0,8.718055798,4.116729772999999,4.518140944,0.0,0.484704415,1.819299581,0.0,0.0,1.859170143,5.134783733,0.0,0.0,1.899039549,53.83507179,50.280691312,0.0,0.0,7.464515894,7.113443617000001,5.843212087,0.0,2.543044621,3.452235861,7.678169494,1.8215199800000001,0.929612039,5.604274055,2.448837221,4.509429011,8.721145307,3.638563403,0.929612039,0.0,1.781595483,1.168652664,2.306224395,0.891907941,2.264097675,14.924154431000002,2.671301201,2.671301201,4.029042242,24.667924221,5.311406004000001,4.2030527520000005,0.484704415,0.929612039,1.861335451,0.484704415,0.889687542,0.0,1.6533570789999998,11.066465553,0.0,0.96942751,155.85787875999998,0.0,0.889687542,2.058340206,3.418264731,16.091794299,0.0,1.859115052,0.891907941,0.0,0.484704415,0.0,4.123163095,4.366781742,1.7648889719999998,1.6533570789999998,0.0,5.38691994,1.280184557,13.230596703,6.171449634,0.484704415,1.783812624,9.144868664,2.748857685,27.612308154,1.414316454,0.0,1.6533570789999998,27.810076219,2.748857685,0.96942751,0.0,168.93136289,3.0278228069999997,25.383993697,0.891907941,0.0,23.566614925,4.236376062,4.052324774000001,0.0,1.376612356,1.7648889719999998,6.294714771000001,30.419954785,17.486912892,31.279300031000002,0.0,0.0,0.0,3.198129078,0.889687542,0.0,4.085617655,5.2123615480000005,3.760319769,0.0,0.484704415,0.891907941,42.364398631,0.062466294000000006,0.059239,0.25485429800000003,0.160873728,0.0,0.024974352,0.0,0.085128075,0.0,0.0,0.02964283,0.0,1.0307342560000001,0.0,0.0,0.035371174000000005,1.166020998,0.000956956,0.054391652,0.0,3.0,3.0
221x221,0.889687542,3.8593415110000002,78.57887878,6.419669431,1.374391957,144.170211228,3.304120244,5.1724921,1.374391957,0.0,2.414377611,6.506852763,14.08021441,0.96942751,1.444950101,9.08405828,27.815581756,1.929654516,0.0,4.043393782,1.77939326,2.73432832,0.0,0.484704415,3.264249682,6.022148348,1.444950101,3.304120244,5.687825892999999,0.0,0.0,1.899039549,43.407148405,44.251557128,0.0,0.0,7.464515894,5.052883012000001,0.0,0.0,1.374391957,2.56032792,18.55319275,0.929612039,0.929612039,0.929612039,7.302332905,1.280184557,6.937332683,5.083513504,0.929612039,0.0,0.889687542,10.357094006,2.859266555,0.0,2.264097675,8.617692012,1.77939326,16.471397457,4.029042242,14.088321215,4.419498063000001,7.092966753000001,0.484704415,6.951760387,0.96942751,1.929654516,0.889687542,0.0,0.484704415,28.697952703,0.0,2.414377611,134.176302801,0.0,0.889687542,0.889687542,6.584557725,0.929612039,0.0,1.859115052,2.889914001,0.0,0.484704415,0.0,4.123163095,2.859266555,7.7870373200000005,0.484704415,0.0,7.5991482470000005,1.280184557,9.662426147000001,3.218984346,1.929654516,0.0,7.022198406,2.748857685,24.93652401,1.414316454,6.022148348,22.643138044999997,0.929612039,2.748857685,0.96942751,0.0,206.98052007,1.859170143,26.241293228,0.0,0.0,15.136845113,1.899039549,9.396766763999999,0.0,0.484704415,3.209839073,2.788727091,16.388469919000002,13.027323264,25.588829735,0.0,0.0,0.0,17.792938032,6.91183589,0.0,4.6386598150000005,6.657311649,4.313361929,1.444950101,0.484704415,0.0,29.877875551,0.022551886,0.053659756999999995,0.228698673,0.084852075,0.002447184,0.023056926,0.0,0.085128075,0.0,0.0,0.015404778999999999,0.0,0.9290804320000001,0.0,0.0,0.122883739,1.060365248,0.316622734,0.053722426,0.0,3.0,3.0
222x222,0.889687542,2.889914001,54.34407106,5.450241921,2.058340206,126.63382070099999,3.304120244,3.718348337,0.889687542,1.168652664,1.444950101,6.022148348,10.687226581000001,0.0,1.444950101,9.08405828,30.551443983,1.444950101,0.0,8.233351383,4.116729772999999,1.280184557,0.0,0.0,3.264249682,6.022148348,1.444950101,3.304120244,3.264249682,0.0,0.0,0.929612039,40.612007452,33.103690928,0.0,0.0,6.010372131,5.736831261,5.843212087,0.0,2.058340206,2.56032792,19.721845414,0.929612039,0.929612039,5.604274055,8.470985569,3.6175210699999996,4.998532894,5.083513504,0.929612039,0.0,0.889687542,11.52574667,2.37456214,0.0,1.77939326,9.700103481,1.77939326,16.471397457,4.029042242,12.860345801000001,4.419498063000001,6.608262338,0.0,6.951760387,0.0,1.444950101,0.889687542,0.0,1.168652664,32.403187209,0.0,1.444950101,103.752176721,0.0,0.889687542,2.058340206,6.783782878999999,0.929612039,0.0,0.889687542,2.889914001,0.0,0.0,0.0,2.669019332,3.5432148039999998,7.302332905,1.168652664,0.0,7.5991482470000005,1.280184557,10.060962871000001,2.448837221,1.444950101,0.0,4.113969433,2.748857685,19.60468302,0.929612039,6.022148348,23.327086293999997,27.810076219,2.748857685,0.0,0.0,252.13975009,3.0278228069999997,27.436798462,0.0,0.0,21.3786228,3.2669485519999997,8.912062349,0.0,0.0,2.725134658,5.325287261,27.504739976000003,9.149680384,22.680600762,0.0,0.0,0.0,17.308233617,6.91183589,0.0,4.1539554,4.233735438,2.37456214,1.444950101,0.0,0.0,20.184864886,0.038504845999999995,0.012016516,0.24578677,0.108993696,0.002447184,0.001917426,0.0,0.0,0.0,0.0,0.015404778999999999,0.0,0.647261109,0.0,0.0,0.137868683,1.1244285410000001,0.31736534,0.054782753,0.0,3.0,3.0
223x223,0.889687542,0.96942751,78.57887878,3.5297554300000002,2.543044621,146.507547741,1.859170143,5.1724921,1.374391957,1.168652664,0.96942751,6.506852763,14.08021441,0.96942751,0.0,1.859170143,22.375486062,0.484704415,0.0,8.718055798,4.116729772999999,2.73432832,0.0,0.484704415,1.819299581,6.022148348,0.0,1.859170143,4.2428757919999995,0.0,0.0,1.899039549,44.023222084,41.361643126999994,0.0,0.0,7.464515894,6.221535676,5.843212087,0.0,2.543044621,2.56032792,19.721845414,0.929612039,0.929612039,5.604274055,8.470985569,3.6175210699999996,6.937332683,3.638563403,0.929612039,0.0,0.889687542,7.190801012,1.414316454,0.0,2.264097675,7.788734034000001,1.77939326,7.801541608,4.029042242,21.100303862,4.419498063000001,4.2030527520000005,0.484704415,6.951760387,0.96942751,0.484704415,0.889687542,0.0,1.6533570789999998,33.372614719,0.0,0.96942751,136.23734038,0.0,0.889687542,2.058340206,3.418264731,0.929612039,0.0,1.859115052,0.0,0.0,0.484704415,0.0,4.123163095,2.582969118,7.7870373200000005,1.6533570789999998,0.0,1.819299581,1.280184557,10.554812559000002,4.38763701,0.484704415,0.0,5.5772483049999995,2.748857685,24.93652401,1.414316454,6.022148348,13.697032999,27.810076219,2.748857685,0.96942751,0.0,224.92212876000002,3.0278228069999997,17.356649535,0.0,0.0,14.647566739999998,4.236376062,6.506852763,0.0,0.484704415,1.7648889719999998,6.294714771000001,27.523054948000002,13.027323264,24.143879634,0.0,0.0,0.0,13.457992374,6.91183589,0.0,3.193709714,5.2123615480000005,2.868411828,0.0,0.484704415,0.0,29.877875551,0.038504845999999995,0.053659756999999995,0.249669449,0.136969367,0.002447184,0.024974352,0.0,0.085128075,0.0,0.0,0.015404778999999999,0.0,1.001325163,0.0,0.0,0.034608359000000005,1.1047747430000001,0.00652439,0.054782753,0.0,3.0,3.0
224x224,0.889687542,3.8593415110000002,78.57887878,6.419669431,2.543044621,140.485399393,3.304120244,5.1724921,1.374391957,1.168652664,2.414377611,0.484704415,14.08021441,0.96942751,1.444950101,9.08405828,20.446567851999998,1.929654516,0.0,8.718055798,4.116729772999999,2.73432832,0.0,0.484704415,3.264249682,0.0,1.444950101,3.304120244,5.687825892999999,0.0,0.0,1.899039549,46.913136085,44.251557128,0.0,0.0,7.464515894,6.221535676,5.843212087,0.0,2.543044621,2.56032792,7.678169494,0.929612039,0.929612039,5.604274055,2.448837221,3.6175210699999996,6.937332683,5.083513504,0.929612039,0.0,0.889687542,5.503598321999999,2.859266555,0.0,2.264097675,12.123679692,1.77939326,10.449249109,4.029042242,21.100303862,4.419498063000001,7.092966753000001,0.484704415,0.929612039,0.96942751,1.929654516,0.889687542,0.0,1.6533570789999998,9.282652929000001,0.0,2.414377611,137.682290481,0.0,0.889687542,2.058340206,7.7532103889999995,0.929612039,0.0,1.859115052,2.889914001,0.0,0.484704415,0.0,4.123163095,4.027919219,1.7648889719999998,1.6533570789999998,0.0,7.5991482470000005,1.280184557,11.999762660000002,4.38763701,1.929654516,0.0,7.022198406,2.748857685,24.93652401,1.414316454,0.0,11.768114788999998,27.810076219,2.748857685,0.96942751,0.0,187.57454503,3.0278228069999997,33.253275875,0.0,0.0,23.317422589,4.236376062,3.374618416,0.0,0.484704415,3.209839073,6.294714771000001,24.390820601,13.027323264,25.588829735,0.0,0.0,0.0,5.749262112,0.889687542,0.0,4.6386598150000005,6.657311649,4.313361929,1.444950101,0.484704415,0.0,29.877875551,0.036117444,0.053659756999999995,0.242200106,0.13362211000000002,0.0,0.024974352,0.0,0.085128075,0.0,0.0,0.015404778999999999,0.0,1.2888333520000002,0.0,0.0,0.137868683,0.9796789280000001,0.31179790599999996,0.054391652,0.0,3.0,3.0
225x225,0.891907941,3.8593415110000002,116.70611479,9.874385207,0.484704415,152.461459488,3.304120244,6.956304724000001,0.484704415,0.0,5.064870775,7.398760704000001,12.196816862000002,0.96942751,4.899665877,9.975966221,31.332711363999998,2.821562457,0.0,1.351384955,0.0,14.894106703,0.0,0.484704415,3.24124268,8.616173397,1.444950101,3.304120244,5.690046292000001,0.0,0.0,1.899039549,53.901486905,52.870412082,1.727344509,0.0,6.574828352,4.165397693,0.0,0.0,0.484704415,6.912897354000001,18.484152688,1.8215199800000001,0.929612039,2.656956548,7.302332905,2.172092498,14.781838771,4.170800784,0.929612039,0.0,0.891907941,10.357094006,3.751174496,0.891907941,0.484704415,16.619792949,0.891907941,15.583912137999999,3.1393547,21.937241778,9.63280232,7.092966753000001,0.484704415,6.951760387,3.594652435,1.929654516,1.727344509,0.0,0.484704415,32.16303356,0.86668054,3.281058151,163.26200192099998,0.0,1.733316984,0.86668054,8.317874709,17.819138807999998,0.0,0.96942751,3.781821942,0.0,0.484704415,0.0,3.181488272,4.643079179,8.65371786,0.484704415,0.0,10.277081064,1.280184557,14.93223534,5.86947751,3.656999025,1.783812624,7.920799433,1.859170143,34.510685343,1.414316454,6.022148348,22.643138045,3.523637088,5.325800364,0.96942751,0.0,251.58166613999998,1.859170143,33.326962566999995,0.891907941,0.86668054,22.253554505999997,2.765720089,14.697704107000002,0.0,1.376612356,3.209839073,1.899039549,29.58281989,21.79120008,47.423368736,0.86668054,0.86668054,0.0,22.170775705,6.022148348,0.86668054,5.478519005000001,8.384656158,6.932614379,4.905611594,0.484704415,0.891907941,59.564267652,0.042793328,0.069888115,0.114763207,0.12888349100000002,0.002447184,0.023056926,0.0,0.085128075,0.0,0.0,0.014467629,0.0,0.9584895250000002,0.0,0.0,0.104023139,1.502068517,0.329686774,0.00519601,0.0,4.0,4.0
226x226,0.891907941,2.889914001,92.47130707,8.904957697,1.168652664,134.925068961,3.304120244,5.502160961,0.0,1.168652664,4.095443265,6.914056289,8.803829033000001,0.0,4.899665877,9.975966221,34.068573590999996,2.3368580420000002,0.0,5.541342556,2.337336513,13.43996294,0.0,0.0,3.24124268,8.616173397,1.444950101,3.304120244,3.2664700810000005,0.0,0.0,0.929612039,51.106345952,41.722545882,1.727344509,0.0,5.120684589,4.849345942,5.843212087,0.0,1.168652664,6.912897354000001,19.652805352,1.8215199800000001,0.929612039,7.331618564,8.470985569,4.509429011,12.843038982,4.170800784,0.929612039,0.0,0.891907941,11.52574667,3.2664700810000005,0.891907941,0.0,17.702204418,0.891907941,15.583912137999999,3.1393547,20.709266364,9.63280232,6.608262338,0.0,6.951760387,2.625224925,1.444950101,1.727344509,0.0,1.168652664,35.868268066,0.86668054,2.3116306410000003,132.837875841,0.0,1.733316984,2.035333204,8.517099862999999,17.819138807999998,0.0,0.0,3.781821942,0.0,0.0,0.0,1.727344509,5.327027428,8.169013445000001,1.168652664,0.0,10.277081064,1.280184557,15.330772064,5.099330385,3.17229461,1.783812624,5.01257046,1.859170143,29.178844353,0.929612039,6.022148348,23.327086293999997,30.404101268,5.325800364,0.0,0.0,296.74089616000003,3.0278228069999997,34.522467801,0.891907941,0.86668054,28.495332193,4.133629092,14.212999692000002,0.0,0.891907941,2.725134658,4.435599719,40.699089947,17.9135572,44.515139763,0.86668054,0.86668054,0.0,21.68607129,6.022148348,0.86668054,4.99381459,5.961079947,4.99381459,4.905611594,0.0,0.891907941,49.871256986999995,0.058746288,0.028244874,0.131851304,0.153025112,0.002447184,0.001917426,0.0,0.0,0.0,0.0,0.014467629,0.0,0.676670202,0.0,0.0,0.119008083,1.5661318100000001,0.33042938,0.006256337000000001,0.0,4.0,4.0
227x227,0.891907941,0.96942751,116.70611479,6.984471206,1.6533570789999998,154.798796001,1.859170143,6.956304724000001,0.484704415,1.168652664,3.6199206740000003,7.398760704000001,12.196816862000002,0.96942751,3.454715776,2.751078084,25.892615669999998,1.376612356,0.0,6.026046971,2.337336513,14.894106703,0.0,0.484704415,1.7962925790000002,8.616173397,0.0,1.859170143,4.245096191,0.0,0.0,1.899039549,54.517560583999995,49.98049808099999,1.727344509,0.0,6.574828352,5.334050357000001,5.843212087,0.0,1.6533570789999998,6.912897354000001,19.652805352,1.8215199800000001,0.929612039,7.331618564,8.470985569,4.509429011,14.781838771,2.725850683,0.929612039,0.0,0.891907941,7.190801012,2.306224395,0.891907941,0.484704415,15.790834970999999,0.891907941,6.914056289,3.1393547,28.949224424999997,9.63280232,4.2030527520000005,0.484704415,6.951760387,3.594652435,0.484704415,1.727344509,0.0,1.6533570789999998,36.837695576,0.86668054,1.83610805,165.3230395,0.0,1.733316984,2.035333204,5.151581715,17.819138807999998,0.0,0.96942751,0.891907941,0.0,0.484704415,0.0,3.181488272,4.366781742,8.65371786,1.6533570789999998,0.0,4.497232398,1.280184557,15.824621751999999,7.038130174,2.212048924,1.783812624,6.475849332,1.859170143,34.510685343,1.414316454,6.022148348,13.697032999,30.404101268,5.325800364,0.96942751,0.0,269.52327483,3.0278228069999997,24.442318874,0.891907941,0.86668054,21.764276133,5.1030566020000006,11.807790106,0.0,1.376612356,1.7648889719999998,5.405027229,40.717404919,21.79120008,45.978418635,0.86668054,0.86668054,0.0,17.835830046999998,6.022148348,0.86668054,4.033568904,6.939706057,5.4876642780000005,3.460661493,0.484704415,0.891907941,59.564267652,0.058746288,0.069888115,0.135733983,0.18100078300000003,0.002447184,0.024974352,0.0,0.085128075,0.0,0.0,0.014467629,0.0,1.030734256,0.0,0.0,0.015747759,1.5464780120000001,0.01958843,0.006256337000000001,0.0,4.0,4.0
228x228,0.891907941,3.8593415110000002,116.70611479,9.874385207,1.6533570789999998,148.776647653,3.304120244,6.956304724000001,0.484704415,1.168652664,5.064870775,1.376612356,12.196816862000002,0.96942751,4.899665877,9.975966221,23.96369746,2.821562457,0.0,6.026046971,2.337336513,14.894106703,0.0,0.484704415,3.24124268,2.594025049,1.444950101,3.304120244,5.690046292,0.0,0.0,1.899039549,57.407474584999996,52.870412082,1.727344509,0.0,6.574828352,5.334050357000001,5.843212087,0.0,1.6533570789999998,6.912897354000001,7.609129432,1.8215199800000001,0.929612039,7.331618564,2.448837221,4.509429011,14.781838771,4.170800784,0.929612039,0.0,0.891907941,5.503598321999999,3.751174496,0.891907941,0.484704415,20.125780629,0.891907941,9.561763789999999,3.1393547,28.949224424999997,9.63280232,7.092966753000001,0.484704415,0.929612039,3.594652435,1.929654516,1.727344509,0.0,1.6533570789999998,12.747733786000001,0.86668054,3.281058151,166.76798960099998,0.0,1.733316984,2.035333204,9.486527373,17.819138807999998,0.0,0.96942751,3.781821942,0.0,0.484704415,0.0,3.181488272,5.8117318430000005,2.631569512,1.6533570789999998,0.0,10.277081064,1.280184557,17.269571853,7.038130174,3.656999025,1.783812624,7.920799433,1.859170143,34.510685343,1.414316454,0.0,11.768114788999998,30.404101268,5.325800364,0.96942751,0.0,232.1756911,3.0278228069999997,40.338945214,0.891907941,0.86668054,30.434131982,5.1030566020000006,8.675555759000002,0.0,1.376612356,3.209839073,5.405027229,37.585170571999996,21.79120008,47.423368736,0.86668054,0.86668054,0.0,10.127099785,0.0,0.86668054,5.478519005000001,8.384656158,6.932614379,4.905611594,0.484704415,0.891907941,59.564267652,0.056358886,0.069888115,0.12826464,0.177653526,0.0,0.024974352,0.0,0.085128075,0.0,0.0,0.014467629,0.0,1.318242445,0.0,0.0,0.119008083,1.421382197,0.32486194599999996,0.005865236,0.0,4.0,4.0
229x229,0.0,3.8593415110000002,101.54393253,9.874385207,1.6533570789999998,136.070026441,3.304120244,5.1724921,0.484704415,1.168652664,3.281058151,6.506852763,12.196816862000002,0.96942751,4.899665877,9.08405828,34.223560756,1.929654516,0.0,6.026046971,2.337336513,13.110294078999999,0.0,0.484704415,3.24124268,8.616173397,1.444950101,3.304120244,4.798138351,0.0,0.0,1.899039549,47.595624879,43.951363897,1.727344509,0.0,6.574828352,4.442142416,5.843212087,0.0,1.6533570789999998,6.020989413000001,19.652805352,0.929612039,0.929612039,7.331618564,8.470985569,3.6175210699999996,12.998026147000001,4.170800784,0.929612039,0.0,0.0,11.52574667,2.859266555,0.0,0.484704415,12.990360232,0.0,14.692004197,3.1393547,25.381604066,8.740894379,7.092966753000001,0.484704415,6.951760387,2.702744494,1.929654516,1.727344509,0.0,1.6533570789999998,35.053882951999995,0.86668054,3.281058151,147.14745122099998,0.0,1.733316984,2.035333204,9.486527373,2.656956548,0.0,0.96942751,2.889914001,0.0,0.484704415,0.0,3.181488272,4.027919219,8.65371786,1.6533570789999998,0.0,6.709460705000001,1.280184557,14.593787708999999,5.25431755,3.656999025,0.0,4.353179074,1.859170143,31.834901198999997,1.414316454,6.022148348,23.811790708999997,30.404101268,5.325800364,0.96942751,0.0,288.16645697,3.0278228069999997,32.311601052,0.0,0.86668054,21.515083797,5.1030566020000006,11.130083747999999,0.0,0.484704415,3.209839073,5.405027229,34.688270735,17.331610452,40.287948338999996,0.86668054,0.86668054,0.0,20.386963081,6.022148348,0.86668054,4.586611064,8.384656158,6.040706438,4.905611594,0.484704415,0.0,47.077744572,0.032397438,0.06430887199999999,0.12307979100000002,0.15374916500000002,0.002447184,0.024974352,0.0,0.085128075,0.0,0.0,0.000229578,0.0,1.288833352,0.0,0.0,0.118245268,1.360135942,0.33042938,0.006256337000000001,0.0,4.0,4.0
230x230,1.781595483,3.8593415110000002,104.9124911,9.874385207,1.374391957,178.441092138,1.444950101,3.237956387,1.374391957,0.0,5.064870775,7.398760704000001,14.746144849,0.96942751,4.899665877,8.116796078,27.614363026999996,2.821562457,0.0,4.910074322000001,1.77939326,14.894106703,0.0,0.484704415,3.201318183,8.616173397,1.444950101,1.444950101,5.6501217950000004,0.0,0.0,0.96942751,48.00372136600001,54.249825064999996,1.727344509,0.0,7.464515894,3.156005616,0.0,0.0,1.374391957,6.912897354000001,21.15317202,0.891907941,0.0,1.727344509,7.302332905,2.172092498,11.063490434,4.091023901,0.0,0.0,1.781595483,10.357094006,2.821562457,0.891907941,2.264097675,14.760622806,2.671301201,17.363305397999998,2.169872099,20.927849701,7.7736321770000005,3.374618416,0.484704415,6.022148348,3.594652435,1.929654516,2.617032051,0.0,0.484704415,32.083256677,0.86668054,3.281058151,158.960582201,0.0,2.623004526,1.756368082,8.317874709,16.889526769,0.0,1.859115052,3.781821942,0.0,0.484704415,0.0,5.850507604,3.71346714,8.65371786,0.484704415,0.0,10.237156567000001,1.280184557,11.213887003,5.86947751,3.656999025,1.783812624,10.589818765,0.889687542,20.525874905000002,0.484704415,6.022148348,22.643138045,2.594025049,4.356317763,0.96942751,0.0,253.3610594,0.0,34.136811756,0.891907941,0.86668054,23.063403694999995,1.83610805,14.697704107000002,0.0,1.376612356,3.209839073,1.859115052,28.573427813000002,20.821717479,34.367915858,0.86668054,0.86668054,0.0,21.241163666,6.91183589,0.86668054,6.328300226,5.595870821,6.00300234,4.905611594,0.484704415,0.891907941,52.897604199,0.062957812,0.057871598999999996,0.29033568,0.128704373,0.002447184,0.023056926,0.0,0.085128075,0.0,0.0,0.029413252,0.0,0.9584895250000002,0.0,0.0,0.123646554,1.5716038330000002,0.329472424,0.058527335,0.0,4.0,4.0
231x231,1.781595483,2.889914001,80.67768337999999,8.904957697,2.058340206,160.90470161099998,1.444950101,1.783812624,0.889687542,1.168652664,4.095443265,6.914056289,11.353157020000001,0.0,4.899665877,8.116796078,30.350225253999994,2.3368580420000002,0.0,9.100031923,4.116729772999999,13.43996294,0.0,0.0,3.201318183,8.616173397,1.444950101,1.444950101,3.226545584,0.0,0.0,0.0,45.20858041300001,43.101958865,1.727344509,0.0,6.010372131,3.839953865,5.843212087,0.0,2.058340206,6.912897354000001,22.321824684,0.891907941,0.0,6.402006525,8.470985569,4.509429011,9.124690645,4.091023901,0.0,0.0,1.781595483,11.52574667,2.3368580420000002,0.891907941,1.77939326,15.843034275,2.671301201,17.363305397999998,2.169872099,19.699874287,7.7736321770000005,2.889914001,0.0,6.022148348,2.625224925,1.444950101,2.617032051,0.0,1.168652664,35.788491183,0.86668054,2.3116306410000003,128.536456121,0.0,2.623004526,2.925020746,8.517099862999999,16.889526769,0.0,0.889687542,3.781821942,0.0,0.0,0.0,4.396363840999999,4.397415389,8.169013445000001,1.168652664,0.0,10.237156567000001,1.280184557,11.612423727,5.099330385,3.17229461,1.783812624,7.6815897920000005,0.889687542,15.194033915,0.0,6.022148348,23.327086293999997,29.474489229,4.356317763,0.0,0.0,298.52028942000004,1.168652664,35.332316989999995,0.891907941,0.86668054,29.305181381999997,3.204017053,14.212999692000002,0.0,0.891907941,2.725134658,4.395675222,39.689697869999996,16.944074599,31.459686885,0.86668054,0.86668054,0.0,20.756459251,6.91183589,0.86668054,5.843595811,3.17229461,4.064202551,4.905611594,0.0,0.891907941,43.204593534,0.07891077199999999,0.016228358000000002,0.307423777,0.15284599399999999,0.002447184,0.001917426,0.0,0.0,0.0,0.0,0.029413252,0.0,0.676670202,0.0,0.0,0.138631498,1.6356671260000002,0.33021502999999996,0.059587662,0.0,4.0,4.0
232x232,1.781595483,0.96942751,104.9124911,6.984471206,2.543044621,180.77842865099998,0.0,3.237956387,1.374391957,1.168652664,3.6199206740000003,7.398760704000001,14.746144849,0.96942751,3.454715776,0.891907941,22.174267332999996,1.376612356,0.0,9.584736338,4.116729772999999,14.894106703,0.0,0.484704415,1.756368082,8.616173397,0.0,0.0,4.205171694,0.0,0.0,0.96942751,48.619795045000004,51.359911064,1.727344509,0.0,7.464515894,4.3246582799999995,5.843212087,0.0,2.543044621,6.912897354000001,22.321824684,0.891907941,0.0,6.402006525,8.470985569,4.509429011,11.063490434,2.6460738,0.0,0.0,1.781595483,7.190801012,1.376612356,0.891907941,2.264097675,13.931664828,2.671301201,8.693449549,2.169872099,27.939832348,7.7736321770000005,0.484704415,0.484704415,6.022148348,3.594652435,0.484704415,2.617032051,0.0,1.6533570789999998,36.757918693,0.86668054,1.83610805,161.02161977999998,0.0,2.623004526,2.925020746,5.151581715,16.889526769,0.0,1.859115052,0.891907941,0.0,0.484704415,0.0,5.850507604,3.437169703,8.65371786,1.6533570789999998,0.0,4.457307901,1.280184557,12.106273414999999,7.038130174,2.212048924,1.783812624,9.144868664,0.889687542,20.525874905000002,0.484704415,6.022148348,13.697032999,29.474489229,4.356317763,0.96942751,0.0,271.30266809,1.168652664,25.252168063000003,0.891907941,0.86668054,22.574125321999997,4.173444563,11.807790106,0.0,1.376612356,1.7648889719999998,5.3651027319999995,39.708012842,20.821717479,32.922965757,0.86668054,0.86668054,0.0,16.906218008,6.91183589,0.86668054,4.883350125,4.15092072,4.558052239,3.460661493,0.484704415,0.891907941,52.897604199,0.07891077199999999,0.057871598999999996,0.31130645599999995,0.18082166500000002,0.002447184,0.024974352,0.0,0.085128075,0.0,0.0,0.029413252,0.0,1.030734256,0.0,0.0,0.035371174000000005,1.6160133280000002,0.019374080000000002,0.059587662,0.0,4.0,4.0
233x233,1.781595483,3.8593415110000002,104.9124911,9.874385207,2.543044621,174.75628030299998,1.444950101,3.237956387,1.374391957,1.168652664,5.064870775,1.376612356,14.746144849,0.96942751,4.899665877,8.116796078,20.245349122999997,2.821562457,0.0,9.584736338,4.116729772999999,14.894106703,0.0,0.484704415,3.201318183,2.594025049,1.444950101,1.444950101,5.650121795,0.0,0.0,0.96942751,51.509709046,54.249825064999996,1.727344509,0.0,7.464515894,4.3246582799999995,5.843212087,0.0,2.543044621,6.912897354000001,10.278148763999999,0.891907941,0.0,6.402006525,2.448837221,4.509429011,11.063490434,4.091023901,0.0,0.0,1.781595483,5.503598321999999,2.821562457,0.891907941,2.264097675,18.266610486,2.671301201,11.34115705,2.169872099,27.939832348,7.7736321770000005,3.374618416,0.484704415,0.0,3.594652435,1.929654516,2.617032051,0.0,1.6533570789999998,12.667956903,0.86668054,3.281058151,162.466569881,0.0,2.623004526,2.925020746,9.486527373,16.889526769,0.0,1.859115052,3.781821942,0.0,0.484704415,0.0,5.850507604,4.882119804,2.631569512,1.6533570789999998,0.0,10.237156567000001,1.280184557,13.551223515999999,7.038130174,3.656999025,1.783812624,10.589818765,0.889687542,20.525874905000002,0.484704415,0.0,11.768114788999998,29.474489229,4.356317763,0.96942751,0.0,233.95508436,1.168652664,41.148794403,0.891907941,0.86668054,31.243981170999998,4.173444563,8.675555759000002,0.0,1.376612356,3.209839073,5.3651027319999995,36.575778495,20.821717479,34.367915858,0.86668054,0.86668054,0.0,9.197487746,0.889687542,0.86668054,6.328300226,5.595870821,6.00300234,4.905611594,0.484704415,0.891907941,52.897604199,0.07652337,0.057871598999999996,0.303837113,0.177474408,0.0,0.024974352,0.0,0.085128075,0.0,0.0,0.029413252,0.0,1.318242445,0.0,0.0,0.138631498,1.490917513,0.324647596,0.059196561,0.0,4.0,4.0
