"coord" "Ace2" "Adora2a" "Aldh1l1" "Amigo2" "Ano3" "Aqp4" "Ar" "Arhgap36" "Avpr1a" "Avpr2" "Baiap2" "Bdnf" "Blank_1" "Blank_2" "Blank_3" "Blank_4" "Blank_5" "Bmp7" "Brs3" "Calcr" "Cbln1" "Cbln2" "Cckar" "Cckbr" "Ccnd2" "Cd24a" "Cdkn1a" "Cenpe" "Chat" "Coch" "Col25a1" "Cplx3" "Cpne5" "Creb3l1" "Crhbp" "Crhr1" "Crhr2" "Cspg5" "Cxcl14" "Cyp19a1" "Cyp26a1" "Cyr61" "Dgkk" "Ebf3" "Egr2" "Ermn" "Esr1" "Etv1" "Fbxw13" "Fezf1" "Fn1" "Fst" "Gabra1" "Gabrg1" "Gad1" "Galr1" "Galr2" "Gbx2" "Gda" "Gem" "Gjc3" "Glra3" "Gpr165" "Greb1" "Grpr" "Htr2c" "Igf1r" "Igf2r" "Irs4" "Isl1" "Kiss1r" "Klf4" "Krt90" "Lepr" "Lmod1" "Lpar1" "Man1a" "Mc4r" "Mki67" "Mlc1" "Myh11" "Ndnf" "Ndrg1" "Necab1" "Nos1" "Npas1" "Npy1r" "Npy2r" "Ntng1" "Ntsr1" "Nup62cl" "Omp" "Onecut2" "Opalin" "Oprd1" "Oprk1" "Oprl1" "Oxtr" "Pak3" "Pcdh11x" "Pdgfra" "Pgr" "Plin3" "Pnoc" "Pou3f2" "Prlr" "Ramp3" "Rgs2" "Rgs5" "Rnd3" "Rxfp1" "Scgn" "Selplg" "Sema3c" "Sema4d" "Serpinb1b" "Serpine1" "Sgk1" "Slc15a3" "Slc17a6" "Slc17a7" "Slc17a8" "Slc18a2" "Slco1a4" "Sox4" "Sox6" "Sox8" "Sp9" "Synpr" "Syt2" "Syt4" "Sytl4" "Tacr1" "Tacr3" "Tiparp" "Tmem108" "Traf4" "Trhr" "Ttn" "Ttyh2" "Adcyap1" "Cartpt" "Cck" "Crh" "Fos" "Gal" "Gnrh1" "Mbp" "Nnat" "Nts" "Oxt" "Penk" "Scg2" "Sln" "Sst" "Tac1" "Tac2" "Th" "Trh" "Ucn3" "Vgf" "Microglia" "ODMature1" "Pericytes" "Ambiguous" "Inhibitory" "Astrocyte" "Endothelial1" "Endothelial2" "ODImmature1" "ODMature2" "Excitatory" "ODImmature2" "ODMature4" "Endothelial3" "ODMature3" "Ependymal"
"375x525" 0.457068603 0 3.307860063 8.480242062 0.457068603 0.457068603 21.003560396 21.628910059 0.457068603 0 3.728877098 0.914167772 0.914167772 0 0 0 0 1.90054762 5.994834942 3.307860063 7.402164538 11.224267748 4.149913665 0 1.90054762 3.728877098 4.222055962 1.371264502 0 7.529952587 46.27298501 0.457068603 4.679120938 2.321558122 3.144036873 4.022072731 0 13.416487047 6.909002714 0.914167772 0.95029362 1.407362223 22.940247602 0.457068603 0 0 35.936394291 7.402164538 0 0.457068603 0.95029362 1.371264502 1.864461392 12.851170054 112.79170489 5.301577424 1.864461392 0 21.075886852 2.650811856 0 2.357616223 30.704059055 6.745025875 0 14.587620134 7.366099444 3.728877098 23.669702128 4.47915647 0 0 0.95029362 0.914167772 1.864461392 0 1.864461392 1.407362223 0 11.131069054 2.357616223 1.407362223 6.507510116 5.301577424 1.407362223 3.601105476 1.828329478 14.75309631 0 0 2.814715392 0.914167772 4.515301375 0 1.407362223 0.457068603 24.547925255 1.407362223 37.491690428 5.337703272 2.650811856 7.293910918 0 16.56045006 3.107911025 11.845219997 3.144036873 4.972366351 2.321558122 4.222055962 0 5.922620351 0 21.94034791 15.080848502 0 0.457068603 2.814715392 1.864461392 1.90054762 0 0.457068603 0.457068603 0.457068603 6.086504906 4.844478255 3.144036873 0.95029362 1.828329478 0 27.326543063 12.960808549 13.80280269 0.95029362 1.90054762 3.764959232 1.407362223 2.357616223 0.457068603 0.457068603 0 0 0.126470959 0.036011959 NA 0.132666354 0.001361247 0 0.140127138 0.044112743 0 0.09742587 0 0.459992653 1.647578792 0.142666504 0 0 0 0 0.189783928 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"375x575" 0.838738629 0 1.321346655 11.915233428 1.522725517 2.642671434 22.886059272 6.463571993 2.269912445 2.361464146 15.100564583 3.108615374 0 0.660657228 3.131980734 0 3.108615374 1.499395857 8.359014911 0.838738629 3.706043534 16.884528875 10.452605329 1.431173816 1.540972706 7.781525643 2.930601872 1.609255217 0 0 9.101260617 3.970683663 15.712936554 0.770516588 10.814221067 2.361464146 0 30.347470525 13.429582314 1.499395857 0 0.660657228 9.122760956 0 0 0.770516588 44.104575036 10.169647726 2.930601872 12.286306737 0 5.315298751 7.976211769 10.227780307 99.688908888 7.139195913 2.183382745 0.770516588 44.34543693 0 1.321346655 18.433732749 20.569474776 6.751535011 0.838738629 17.660798024 7.475360663 7.873021115 44.211214262 2.160085284 3.022121374 0 1.677441558 0.770516588 0.838738629 0 0.660657228 0.838738629 1.522725517 6.826330429 0 0 3.706043534 4.251926651 23.108035448 3.354918181 7.603485529 7.342180529 0 0.838738629 2.338098786 4.539760919 3.108615374 0 3.286687687 5.716343477 26.597896631 1.321346655 55.045099321 14.475872361 1.499395857 5.333585084 0 6.147433757 1.431173816 30.350884173 0.770516588 0.770516588 0 6.476860661 1.522725517 2.379711335 2.447958146 1.321346655 17.198928984 0.770516588 1.321346655 0.660657228 2.844072172 15.92013433 0 0 1.321346655 3.70105799 9.477300002 8.009520854 5.706369657 1.321346655 7.754983733 0 38.009998682 8.159409553 12.337480478 5.463446869 3.632810365 15.439935107 3.045386306 4.471548994 1.522725517 0 0.022196871 0.064718296 0 0.035355868 NA 0.013822666 0.059046357 0 0.506904467 0.076372297 0.060574416 0.118400505 0.064692022 1.650618923 0.021680019 0.325803234 0 0 0 0 0.084800297 0 0 0 0 3 0 0 0 0 0 1 0 0 0 0 0
"375x625" 0 0.819533266 7.375678527 15.537280611 1.098698248 2.458597315 7.096896702 11.486406606 1.063098674 0 7.601662833 1.063098674 1.918231514 0 0 0 0.819533266 0.819533266 15.3832478 1.88263194 1.063098674 15.150161066 7.809722259 4.359155328 0.819533266 2.702163145 1.639064471 0 0 2.197348681 13.599864982 0 6.990189415 0 2.197348681 3.557295563 0 16.284053999 6.5030124 2.945756598 0 1.098698248 8.213171519 1.098698248 0 0 17.907067896 6.835286444 0 2.702163145 0 3.016881947 4.655945996 9.240686878 61.972484233 3.016881947 7.809722259 1.918231514 19.164640029 0 1.098698248 4.288080611 28.350005564 5.493367754 3.22492158 14.573877513 14.175731157 7.096896702 22.296144395 0 2.737762719 0.819533266 2.161796922 0 1.063098674 2.161796922 3.27809082 6.449775377 1.918231514 9.834278622 0 0 11.889680347 2.161796922 18.108129588 0.819533266 0.819533266 5.351124944 0 3.765287803 0 4.288080611 0.819533266 0 2.945756598 7.114463546 21.409641013 1.639064471 36.629614698 2.981330188 0.819533266 0 0 2.981330188 1.639064471 7.322571417 0 1.918231514 1.918231514 9.360127561 2.981330188 2.702163145 0.819533266 0.819533266 18.951077351 0 0 3.521695989 2.737762719 28.008011283 0 0 0.819533266 2.161796922 2.737762719 5.736588196 4.899511826 1.063098674 6.223873169 0 19.402001804 6.241813252 7.654838319 6.033798028 3.260447355 8.611589527 3.557295563 1.063098674 0 3.27809082 0.03318478 0.016910426 0 0.001870071 NA 0.024455359 0 0 0.184924804 0.06142109 0.031518449 0.129916325 0.056554733 1.869329056 0.600281655 0.269743108 0.00646459 0 0.301247775 0 0.195726294 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0
"375x675" 0 0 0.419057522 24.92077196 1.189288759 0.838103661 9.163051918 21.812988841 0 0.419057522 8.460784695 1.608334898 0.419057522 0 0.419057522 0 1.189288759 0.419057522 2.446440071 0 1.540446188 9.163051918 4.473772705 1.189288759 0 4.892858198 1.189288759 1.189288759 0.419057522 3.635655334 8.608342062 0 5.45957499 0.419057522 1.608334898 3.499995552 0.419057522 12.583369398 0.838103661 7.905915509 0.770231237 0.419057522 18.472353841 0 0 0 13.353504131 6.150021719 0.419057522 0.419057522 0 1.676208834 10.284545238 12.730929406 48.25028746 1.25714781 0.419057522 0.419057522 26.22202744 0.419057522 0.770231237 4.960740853 19.00482047 0.838103661 1.95950371 12.946183517 9.649981528 3.635655334 25.11132611 4.054755635 1.25714781 0 0.838103661 2.095209146 0 0.419057522 1.189288759 0.838103661 0.770231237 1.608334898 0.770231237 2.027379047 4.054755635 0.770231237 8.891674999 0 1.189288759 23.942707601 0 0.838103661 1.25714781 2.933326517 2.378549849 0.838103661 0.419057522 3.986910139 26.08231735 6.229709723 22.731868164 0 0 5.108356974 0 3.216655022 3.08093803 10.635745724 0 4.757146864 0 4.825010752 0 1.608334898 1.189288759 0 12.311994738 0.838103661 0.419057522 1.189288759 3.216655022 0.838103661 1.189288759 0 1.189288759 1.608334898 4.33808584 1.25714781 1.25714781 0.838103661 1.676208834 0 25.17680243 4.054755635 2.514309447 0.419057522 2.378549849 6.648753872 2.446440071 0 0 0 0 0.000120299 0 0.003214038 NA 0.01548132 0.000526164 0.217927043 0.125443382 0.032770793 0 0.095574596 0.056564465 0.784276331 0 0.16111277 0 0 0 0.004995923 0.063922417 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"375x725" 0 0 30.1292215 22.371493394 3.945497652 29.969440582 5.691309005 26.293462536 0.657562833 0.657562833 10.326826465 2.516914728 0 0 0 0 3.643129191 3.529734691 0 1.201760114 0.657562833 12.272529209 5.093182261 0.657562833 7.943731676 1.315154614 5.750720233 1.201760114 0 14.998902649 8.639019787 1.94568917 7.119910525 6.133015642 0 3.691581237 1.288126337 27.419860031 21.356670055 1.201760114 0.657562833 5.313440404 2.630278971 0 1.288126337 2.98553741 12.077148825 7.480593261 3.233830366 0 3.260818923 4.187297524 15.872997052 17.413187203 60.340630377 0 3.616100914 0 65.94247752 2.4034549 4.844889305 17.656210761 55.72889074 1.201760114 0 8.671383651 11.426090913 12.265878975 19.080193191 4.376147486 1.972692586 0 0 1.288126337 1.859322947 0.657562833 2.630278971 2.327974577 0.657562833 49.460292504 1.201760114 1.972692586 0 0.657562833 8.752473236 0 3.1744527 5.637285266 1.315154614 2.516914728 1.201760114 5.313440404 2.4034549 0 6.235494919 4.262778781 30.537180831 1.972692586 32.235553783 10.675387689 6.575826151 3.061017733 11.63863 8.871228198 9.091468051 5.206546504 0.657562833 17.122048467 0 10.536182494 0 6.321860208 1.94568917 2.576267533 10.353853798 0 3.147449284 6.515200518 2.4034549 0.657562833 1.288126337 0 1.972692586 1.94568917 11.570545759 0 9.803135337 5.006735851 2.489886451 2.516914728 23.401368177 13.984824055 0.657562833 1.94568917 9.462853155 6.866034871 1.94568917 0 1.201760114 26.105928174 0 0.011121162 0.018608979 0.030709006 NA 0.031987903 0.048062977 1.124304445 0.370913454 0.080529914 0.000707489 0.128279329 0 1.798202651 0.066070682 0.266768775 0 0 0.012787424 0.010514016 0.243035149 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0
"375x775" 0 0 1.351011558 24.347103707 2.1107134 0 4.16527269 5.939232239 0 0.647441493 3.349453171 0 0 0 0 0 1.351011558 0.703570065 0 2.814257422 1.351011558 10.048438018 0.647441493 2.702012619 2.758154893 1.351011558 3.517831197 1.407132519 0 1.351011558 4.925022447 1.2948801 11.990636992 2.589797907 0 1.407132519 0 9.288720484 7.570892988 1.942320652 0 2.054574012 1.942320652 0.647441493 0.647441493 0 2.054574012 0.703570065 0 3.349453171 40.81190933 2.645890717 5.883164878 5.99532459 23.531265852 0 1.998450165 0 13.230557269 1.2948801 1.351011558 14.41219445 20.294173732 0 0.703570065 3.940780177 23.160005993 1.998450165 9.513183526 1.942320652 0.647441493 2.1107134 0 0 0.703570065 0.647441493 1.407132519 0 0 8.106047681 0 4.812711297 23.10355211 1.2948801 11.904887813 0 3.4055935 2.645890717 1.998450165 0.647441493 0 0.647441493 1.2948801 0 3.88461119 0.703570065 6.64281312 2.702012619 8.27444801 7.68325779 0.703570065 0.647441493 0.647441493 3.293367972 0.703570065 5.291743709 0.647441493 0.647441493 4.221436491 1.942320652 0 0 0.703570065 7.035816297 1.942320652 1.351011558 1.998450165 0 2.645890717 8.27444801 0 1.407132519 1.2948801 36.47749917 1.998450165 4.053034052 3.996930426 0.647441493 0.703570065 0 14.15776047 3.293367972 0 2.1107134 1.407132519 2.054574012 0 1.351011558 0 3.4055935 0.025059323 0 0 0.006970157 NA 0.007702184 0 0.11272309 0.148347478 0.04463362 0.03856815 0.046599712 0 1.086289533 0 0.117000756 0 0 0 0 0.234445192 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
"375x825" 0 0 2.209519362 5.892075082 1.445079918 2.918078439 5.780184474 5.864153535 0.736520841 0 3.542657565 2.834157951 1.473033503 0 1.417074296 0 1.417074296 0.736520841 2.946026523 2.834157951 19.869127101 16.435604841 0 2.209519362 2.125647513 4.279178406 2.890107799 0.708559077 0 4.419010593 13.685944249 0.708559077 0.708559077 2.125647513 0 2.209519362 0.708559077 7.281241971 0.736520841 2.918078439 0 0 12.2689089 0.708559077 0 0.736520841 9.490725611 0.736520841 0.736520841 0 0 1.445079918 2.834157951 3.682523871 35.33544032 2.125647513 1.473033503 0.736520841 22.35765358 0 1.417074296 4.391082948 15.783459968 3.6545856 1.445079918 6.376833818 5.836084889 8.698252023 39.790284993 1.473033503 1.473033503 0 0 0.736520841 0.708559077 0.708559077 1.473033503 5.099598167 0 2.918078439 0 1.417074296 6.488684088 4.279178406 2.18159258 0.708559077 5.864153535 9.462672872 0.736520841 1.445079918 0.708559077 3.570678792 3.570678792 0 2.153595137 0 15.840260829 2.153595137 17.992943608 3.542657565 1.417074296 3.626593658 1.473033503 2.18159258 5.043677313 4.279178406 0.736520841 5.864153535 0 12.157772431 4.251217419 2.209519362 0 0 13.061424122 0.736520841 1.445079918 0 3.570678792 14.226114473 0 0 0 1.473033503 15.270750755 0 1.473033503 0.736520841 1.417074296 0.708559077 16.576824006 2.946026523 1.417074296 1.445079918 0.708559077 3.626593658 2.918078439 2.18159258 1.473033503 0.736520841 0 0.067717634 0 0.031163056 NA 0.010798992 0.018623031 0 0.435744423 0.041175563 0.045574541 0.151265974 0.245581164 0.994308171 0.049155834 0.200424093 0 0 0 0 0.342811041 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
"375x875" 0 0 0.5672923 26.09567659 2.836365705 0 3.403621668 2.269113507 0 0 6.807284401 0.5672923 0 0 0.5672923 0 0.5672923 0.5672923 0 0 0 6.240023903 1.70184232 2.269113507 2.836365705 1.134568027 1.134568027 0.5672923 0 1.134568027 1.134568027 1.134568027 2.269113507 0.5672923 0 0 0 5.672829067 1.70184232 0 0.5672923 0 0.5672923 0 0.5672923 0 3.970956927 0 0.5672923 0 0 1.134568027 5.10548263 2.269113507 25.52772459 0 0.5672923 0 41.41309839 1.134568027 0.5672923 12.48031374 20.98872258 0 0 1.70184232 4.538217403 3.403621668 10.20985513 1.70184232 0 0 0 0 0 0 1.70184232 0.5672923 0 1.134568027 0 0 1.70184232 0 1.134568027 0 0 0 2.269113507 0.5672923 0 0 0 0 1.70184232 0 9.643880744 0 13.61503972 0 0 3.403621668 0.5672923 0 0 0 1.134568027 0.5672923 0.5672923 1.134568027 0 0 0.5672923 0.5672923 6.807284401 0.5672923 0.5672923 1.134568027 0.5672923 1.134568027 0 0 2.269113507 1.70184232 1.70184232 0.5672923 0 1.70184232 0 0.5672923 5.10548263 1.134568027 0.5672923 0 0 1.134568027 0 0 0 0 0.002906394 0.003066208 0 0.032954043 NA 0 0.025156099 0 0.225459605 0.022016483 0.016220379 0.051918275 0 0.470686141 0 0.120126315 0 0 0 0 0.21315977 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"375x925" 0.612389644 0.612389644 3.674336785 1.837134991 0.612389644 5.511484334 1.837134991 22.04623574 0 0 4.286643194 0 1.224743774 0 0.612389644 0 0 1.224743774 0 0 0 2.449530585 0.612389644 1.837134991 2.449530585 1.837134991 4.899021785 0 0 1.224743774 2.449530585 0.612389644 1.837134991 0.612389644 0 1.224743774 0 3.061907227 13.47104853 0.612389644 0 0 3.061907227 0 1.224743774 0 1.224743774 1.837134991 0 0 0 0.612389644 2.449530585 3.061907227 20.82227378 0 1.837134991 1.837134991 11.02264435 0 0.612389644 6.123771816 11.63572019 0.612389644 0.612389644 0 6.123771816 0.612389644 0 0 0 0 0 0.612389644 0.612389644 0 0 0 0 13.47104853 0.612389644 0.612389644 0.612389644 0.612389644 2.449530585 1.837134991 0 0.612389644 0 0.612389644 1.224743774 0 0.612389644 0 1.224743774 0 6.123771816 0 10.41037716 1.224743774 0 0 0.612389644 0.612389644 1.837134991 5.511484334 0 1.837134991 0 2.449530585 0 0 0 0 6.73624117 0 0.612389644 0 0 1.224743774 0 0.612389644 0 0.612389644 2.449530585 3.061907227 2.449530585 0.612389644 0 0 6.73624117 2.449530585 0.612389644 1.837134991 1.837134991 0 0.612389644 0.612389644 0 4.899021785 0 0.020474366 0 0.006148305 NA 0.009801473 0.02174495 0 0.123132514 0.022253015 0.02789795 0.014372578 0 0.502069404 0.049218646 0.072896924 0 0 0 0 0.029888005 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"375x975" 0 0.590376684 23.747650305 3.54234378 1.77114978 0 5.865623757 17.452062855 3.910435378 1.180770682 2.951936885 0.590376684 0 0 0 0 1.955221243 83.37494474 0 1.180770682 1.180770682 28.682704268 16.159829552 0 1.77114978 0.590376684 22.435841574 0.590376684 0 0.590376684 12.285203088 0.590376684 8.265310969 0 13.68588084 1.77114978 4.368957918 12.818460626 22.5668677 0 0 0 5.09120606 0 0 0 17.41293835 0 0 0.590376684 0 0.590376684 13.946138278 12.596134962 38.81178427 0 2.361553287 0 10.0357029 0.590376684 0.590376684 1.180770682 12.175746347 3.910435378 2.545597927 2.545597927 5.09120606 9.276116046 6.456000441 2.361553287 0 0 0 0 0 0 4.500812062 0 0 22.071068562 0 0.590376684 12.249394174 7.600352427 10.509154932 0 1.955221243 3.726371023 1.180770682 0 0 0 1.77114978 0 6.140107698 0.590376684 4.13274868 3.910435378 25.860474409 3.726371023 46.63212971 0.590376684 5.829202647 1.955221243 9.328381836 6.271988665 1.77114978 1.77114978 1.77114978 41.983053582 0 2.951936885 0 0 4.13274868 0.590376684 0.590376684 0.590376684 1.180770682 2.951936885 0 0 0 1.180770682 0.590376684 6.419579331 20.987399326 2.361553287 0 0 8.633517793 4.500812062 0 0.590376684 0 0.590376684 0 1.955221243 0 13.10587399 0.009357699 0.000169609 0.01027894 0 NA 0.081072872 0.002259589 0 0 0.165878772 0.076127825 0.01834194 0.2963492 0 0.035969246 0 0 0 0.060812265 0.002932026 0.031468287 0 0 0 0 2 1 0 1 0 0 0 0 0 0 0 0
"375x1025" 0 0 3.778152427 19.581900459 1.540019276 4.317897962 2.302858742 2.842607988 0 0 11.226505056 0.539749246 0 0 0 0 2.000601626 0.460562009 0 1.381716142 2.079770078 8.542176773 4.001230539 2.842607988 0.921144359 2.079770078 1.921465388 0.460562009 0 1.381716142 32.116735778 0.539749246 5.843502865 0 0 3.238381058 1.079457267 9.76562313 26.751101072 2.302858742 0.539749246 1.079457267 2.000601626 0 0 0 12.4338347 1.460893605 0.460562009 0.539749246 1.619208069 1.540019276 9.002777105 5.699614104 64.25402968 0 0.539749246 0 34.28568823 1.619208069 0 5.937132665 9.92384964 0.460562009 0.539749246 5.066245749 8.383854338 3.842853969 5.526795418 2.540352428 1.079457267 0 0 1.540019276 0 1.000311255 11.794449999 0 1.000311255 9.859237483 0 0.460562009 2.079770078 0 4.303419243 0.539749246 3.000924211 0.460562009 1.381716142 0.460562009 0.921144359 3.842853969 0.921144359 1.000311255 0.460562009 0.539749246 12.068458024 0.460562009 23.375677957 0.460562009 0 4.224322128 1.000311255 1.460893605 2.921757823 4.843170045 0.921144359 6.699904447 0.539749246 4.6200972 0.921144359 1.460893605 0.460562009 0.539749246 11.147276377 0 1.540019276 3.000924211 3.763711222 0 0 0 2.000601626 1.460893605 9.002777105 1.540019276 1.619208069 2.000601626 1.619208069 0 11.528686655 1.079457267 0 2.079770078 2.619491992 4.922326685 1.000311255 0.460562009 1.000311255 3.778152427 0 0 0 0.005385228 NA 0.00217312 0.0479142 0 0.09398257 0.044141929 0.037994556 0.030554585 0 0.145935042 0 0.231850488 0 0 0 0.002465523 0.221089488 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"375x1075" 1.239752345 2.479445193 21.35588879 8.561837835 1.239752345 20.59562503 26.331309575 2.000065765 0 0 3.52062973 1.239752345 1.239752345 0 2.000065765 0 2.479445193 0.76031342 7.603001527 0 2.280877385 14.561955342 1.239752345 1.239752345 1.52057718 25.84726193 1.52057718 0 0.76031342 0 0 0 0 0 0 0.76031342 0.76031342 14.843240927 10.677230208 0 2.000065765 2.479445193 0.76031342 0 2.000065765 0 19.00783052 2.479445193 0 0.76031342 0 0.76031342 12.644844645 3.239758613 30.894659135 0 0.76031342 0 0.76031342 2.479445193 1.52057718 1.52057718 3.801533906 0 0 1.52057718 14.000177843 6.000094954 9.603075233 0 0 0 0 0 2.000065765 2.760329525 0.76031342 0.76031342 0 34.23497408 0 0.76031342 2.280877385 0 1.239752345 0.76031342 0.76031342 9.603075233 0.76031342 0 0.76031342 1.239752345 0.76031342 0 2.760329525 0 5.801483603 0 28.528661828 3.52062973 1.239752345 5.041286251 2.479445193 0 2.000065765 0.76031342 2.000065765 3.041196796 0 0.76031342 1.239752345 0.76031342 0 0 9.322044019 0.76031342 0.76031342 0 2.479445193 2.760329525 0 0 0.76031342 0.76031342 3.52062973 4.958953548 7.438397899 0 0 0.76031342 13.68588084 1.239752345 0 1.52057718 6.198632454 5.041286251 1.52057718 1.52057718 0 14.87815364 0 0 0 0 NA 0 0.010124256 0.016091457 0 0.08832145 0 0.470584554 0.186525292 0.185094548 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
"375x1125" 0 0 0 4.255693134 0 3.191794659 0 0 3.385004062 0 0 0 0 0 0 0 0 3.191794659 0 3.385004062 0 9.961776432 0 0 1.063906411 4.448910473 1.063906411 0 0 0 0 1.063906411 0 5.31960596 0 6.769981773 0 87.82352038 4.448910473 0 0 1.063906411 0 0 0 0 0 7.447340494 0 0 0 1.063906411 1.063906411 1.063906411 12.28358889 3.385004062 0 0 3.385004062 0 60.83269888 0 8.897789153 0 0 0 5.512811442 0 3.385004062 0 0 0 0 0 1.063906411 0 0 0 0 0 0 0 0 0 3.385004062 3.191794659 0 0 0 2.12780738 0 1.063906411 0 0 1.063906411 0 11.025674907 0 9.768465313 11.219687921 168.29147604 0 0 0 1.063906411 0 0 0 1.063906411 0 0 0 0 1.063906411 0 0 0 1.063906411 0 11.219687921 0 0 0 0 3.385004062 25.437988145 30.36867933 0 1.063906411 1.063906411 2.12780738 0 0 3.385004062 1.063906411 3.385004062 16.150757932 0 0 0 0 0 0.04387621 0 NA 0.00428598 0.207802332 0 0 0 0 0 0 0 0 0 0 0 0.084057029 0.033218087 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
"375x1175" 7.400980952 3.70045609 8.349172704 5.316346622 1.850230611 27.80065756 2.283507176 1.299799631 0 0 6.850534162 0.433276565 1.299799631 0 0 0.433276565 0.433276565 0.86650862 0 0.433276565 0.433276565 2.716739231 0.433276565 5.550734531 0 0.433276565 4.449795442 0.86650862 0.433276565 0 0.433276565 1.850230611 0 0.433276565 0 0 0.433276565 6.300020921 14.884186196 0 0 0.433276565 0.433276565 0 0.433276565 12.247478651 0 3.032830788 0 0 14.73258185 2.283507176 0.433276565 3.583295859 1.850230611 0 0 0.433276565 0 0 12.56438163 0.86650862 0.433276565 0.433276565 0.433276565 0.433276565 17.681801011 1.299799631 4.332612176 0 0.433276565 5.199119382 0 3.70045609 0 4.883061399 0.433276565 0 1.850230611 27.212826621 0.433276565 0.433276565 20.479313091 0 0 0.433276565 1.850230611 1.850230611 0.433276565 0 0 1.733065248 1.733065248 4.332612176 0.433276565 0 2.283507176 2.283507176 3.466116011 2.599564831 0.433276565 2.283507176 4.016588493 2.283507176 0.433276565 1.850230611 0 0.433276565 46.883799546 0 0.433276565 0 0.433276565 2.166357882 3.032830788 0.433276565 0 36.546165198 0 1.733065248 0 0 0 25.36254818 2.166357882 4.883061399 8.349172704 0 0 1.850230611 0 0.433276565 0 0.433276565 4.016588493 1.850230611 2.283507176 0 0 14.73258185 0.00894525 0 0.110993571 0.006819457 NA 0.004326449 0.321554576 0.828547794 0.162416751 0.021700605 0 0 0 0.670399049 0 0 0.007928209 0 0 0.071671958 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
"375x1225" 0 0 0 12.313608111 1.123391136 1.110862769 8.381624039 1.672571362 2.808552968 0 3.35140319 0 0 0.561708593 0 0 2.240525441 0.555428313 7.239301812 11.10876916 0.561708593 3.363981281 3.35140319 0 0.561708593 0.561708593 3.919415737 0 0 0 0.561708593 0.555428313 5.030289339 1.123391136 0 3.925615104 2.808552968 7.270750707 2.221736371 0 0 0 0.561708593 0 0.555428313 1.123391136 21.23254073 1.110862769 0.561708593 0 0 0 0.555428313 1.123391136 32.94427528 0 1.666306062 0 3.35140319 0 0.555428313 0 11.714170948 1.117136906 0 0.555428313 0.561708593 2.795959897 31.25259241 0 1.672571362 1.110862769 1.678819449 0 0 0 0 0.561708593 1.123391136 4.455905388 0 0.555428313 3.919415737 0 2.228014655 0 0.561708593 2.240525441 0 2.234253905 2.789697198 1.678819449 1.117136906 0 1.685097128 0.555428313 7.245710953 0 19.552032535 1.672571362 0 8.394095905 0 0 0.561708593 8.962253927 0.561708593 4.468569735 0 1.117136906 0 1.117136906 0.561708593 0 6.153701531 0 0.561708593 1.123391136 1.117136906 2.246833364 0 0 0 2.234253905 0.561708593 1.678819449 0.555428313 0 0.555428313 0.561708593 13.399302786 0.561708593 6.147299984 2.240525441 2.795959897 3.913139426 0.555428313 0 0 0 0 0 0 0 NA 0.739510801 0 0.041460973 0 0 0 0.02418851 0.204969349 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
