"coord" "Ace2" "Adora2a" "Aldh1l1" "Amigo2" "Ano3" "Aqp4" "Ar" "Arhgap36" "Avpr1a" "Avpr2" "Baiap2" "Bdnf" "Blank_1" "Blank_2" "Blank_3" "Blank_4" "Blank_5" "Bmp7" "Brs3" "Calcr" "Cbln1" "Cbln2" "Cckar" "Cckbr" "Ccnd2" "Cd24a" "Cdkn1a" "Cenpe" "Chat" "Coch" "Col25a1" "Cplx3" "Cpne5" "Creb3l1" "Crhbp" "Crhr1" "Crhr2" "Cspg5" "Cxcl14" "Cyp19a1" "Cyp26a1" "Cyr61" "Dgkk" "Ebf3" "Egr2" "Ermn" "Esr1" "Etv1" "Fbxw13" "Fezf1" "Fn1" "Fst" "Gabra1" "Gabrg1" "Gad1" "Galr1" "Galr2" "Gbx2" "Gda" "Gem" "Gjc3" "Glra3" "Gpr165" "Greb1" "Grpr" "Htr2c" "Igf1r" "Igf2r" "Irs4" "Isl1" "Kiss1r" "Klf4" "Krt90" "Lepr" "Lmod1" "Lpar1" "Man1a" "Mc4r" "Mki67" "Mlc1" "Myh11" "Ndnf" "Ndrg1" "Necab1" "Nos1" "Npas1" "Npy1r" "Npy2r" "Ntng1" "Ntsr1" "Nup62cl" "Omp" "Onecut2" "Opalin" "Oprd1" "Oprk1" "Oprl1" "Oxtr" "Pak3" "Pcdh11x" "Pdgfra" "Pgr" "Plin3" "Pnoc" "Pou3f2" "Prlr" "Ramp3" "Rgs2" "Rgs5" "Rnd3" "Rxfp1" "Scgn" "Selplg" "Sema3c" "Sema4d" "Serpinb1b" "Serpine1" "Sgk1" "Slc15a3" "Slc17a6" "Slc17a7" "Slc17a8" "Slc18a2" "Slco1a4" "Sox4" "Sox6" "Sox8" "Sp9" "Synpr" "Syt2" "Syt4" "Sytl4" "Tacr1" "Tacr3" "Tiparp" "Tmem108" "Traf4" "Trhr" "Ttn" "Ttyh2" "Adcyap1" "Cartpt" "Cck" "Crh" "Fos" "Gal" "Gnrh1" "Mbp" "Nnat" "Nts" "Oxt" "Penk" "Scg2" "Sln" "Sst" "Tac1" "Tac2" "Th" "Trh" "Ucn3" "Vgf" "ODMature2" "ODImmature1" "Inhibitory" "Excitatory" "Microglia" "Ambiguous" "Astrocyte" "Endothelial2" "Endothelial3" "Endothelial1" "ODMature1" "ODMature4" "Pericytes" "ODMature3" "Ependymal" "ODImmature2"
"1725x575" 0 0.64213932 36.88770364 2.936619929 0 18.446688794 1.652283845 0.64213932 0 0 3.210755262 0 1.468262209 0 0.64213932 0 1.468262209 3.578726376 0.64213932 0 0 2.936619929 0 0 2.75256542 3.394740382 3.762739909 0 0 0 0.64213932 0.64213932 0 0 0.64213932 0 0 13.673022217 21.01543278 0 0 1.468262209 0 0 1.468262209 0.826122889 0 0.826122889 0 0.64213932 0 0.64213932 0.826122889 1.926442531 0.826122889 0 4.404846356 0 1.468262209 0.826122889 0.826122889 0 0 0 4.220901338 0 6.42511094 1.284336084 6.515327496 0 0.826122889 0 0 0 0 2.75256542 0.64213932 0.64213932 1.652283845 44.0497766 0 0 5.047021318 0 1.284336084 0.64213932 0 1.468262209 0 0 1.468262209 0.64213932 0.64213932 0 0.826122889 0 1.926442531 0 2.75256542 1.284336084 2.936619929 1.284336084 0.64213932 0.64213932 6.699357406 0 0.64213932 0 0 5.963318984 0 0 0.826122889 0 3.578726376 0.826122889 0 1.284336084 0.64213932 1.468262209 0 0 0 0.826122889 3.120543145 2.110458973 12.204613597 0 0.826122889 0 1.468262209 1.652283845 0 3.762739909 4.863039107 3.394740382 2.568617493 0 0 13.946999538 0.014576912 0.08351418 0.096244167 0.14364195 NA 0 0.099200284 0.092945524 0.326275527 0 0 0 0 0.597594958 0.009371876 0 0 0 0.026056969 0.029734811 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
"1725x625" 0 0 0 0.529994959 0 0.529994959 1.059965752 1.590001407 0 0 2.649975926 1.059965752 0 0 0 0.529994959 0 1.590001407 0 0 0.529994959 7.419959451 2.649975926 0 1.059965752 2.119966996 1.059965752 0.529994959 0 4.769922767 8.47981801 1.059965752 0.529994959 0 0 1.059965752 0.529994959 2.119966996 1.590001407 0 0 0.529994959 0 0 0.529994959 12.18863958 1.059965752 1.059965752 0 0 0 0.529994959 1.059965752 0.529994959 9.539014451 0 2.119966996 0 1.059965752 0 13.78087009 0.529994959 2.119966996 0 0 3.17993954 2.649975926 2.119966996 1.059965752 1.059965752 0.529994959 0 0.529994959 0 0 5.299992029 3.17993954 1.590001407 0 0 0 0.529994959 15.36816521 0 0 0 2.119966996 0.529994959 0 1.059965752 0.529994959 2.119966996 0.529994959 3.17993954 1.059965752 0 2.119966996 0 7.949937448 2.119966996 0.529994959 0 1.059965752 2.119966996 0.529994959 1.059965752 0 1.590001407 0 3.17993954 0 0 0 0.529994959 6.359867571 0 0 36.0424753 0 1.590001407 0 0 0 0.529994959 1.059965752 2.119966996 1.590001407 0 0.529994959 0 0 0 0 0.529994959 0.529994959 0 0.529994959 0 0 16.95973813 0.060036941 0 0 0.060337205 NA 0.004041815 0 0.636590402 0.035156468 0.019219913 0 0 0 0.002157267 0 0.0170343 0.01880273 0 0 0 0.041811147 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"1725x675" 0 0 2.189759441 27.323513204 4.467011707 1.704781059 12.418320874 2.352122107 0 0.647327695 14.044260386 2.189759441 0.647327695 0 0.647327695 0 0.647327695 1.294668743 0 0.647327695 0 8.825442439 1.057453364 0 0 2.352122107 1.294668743 1.704781059 0.647327695 2.999435288 1.294668743 0.647327695 4.229738818 1.294668743 1.057453364 3.172342964 0 13.055228513 2.189759441 2.762198226 0 1.294668743 1.542418393 0 0 1.057453364 13.74687503 0.895090698 0 0 112.55185003 1.057453364 10.8759668 4.294078124 50.426021186 4.531335485 1.790165729 0 35.509283295 0.647327695 1.542418393 0 25.855402942 5.4492245 4.467011707 11.760497856 69.167877375 6.236052225 21.233756985 1.057453364 2.589301992 7.487172645 0 1.057453364 0 2.599871757 4.067433662 0.647327695 0.647327695 9.512870722 0.647327695 11.147157777 62.738716178 0 3.883936402 0 2.114870531 5.524407561 2.114870531 0 2.189759441 1.542418393 0 0 1.294668743 2.589301992 14.759841074 4.704172523 20.433215664 9.581256075 0 7.056279366 10.899408127 1.057453364 2.114870531 7.87654143 4.801896805 3.172342964 33.523756149 3.646755356 0.647327695 6.473258418 0.647327695 27.099532074 11.286078072 0 0.895090698 2.352122107 6.506677864 0.647327695 0 0.647327695 0 52.807550239 3.894525986 0 3.247212805 1.704781059 4.056852455 3.172342964 30.795374768 1.542418393 7.056279366 3.409539274 1.704781059 4.131715458 0 1.704781059 0 8.382260883 0.084400614 0.166450806 0.141345327 0.116977232 NA 0.00234683 0.190686315 0.323409996 0.162559142 0.010972867 0.037146247 0.055881061 0 0.930468662 0.080579848 0.092418384 0.076485792 0.042303029 0.077296019 0.082601985 0.110655353 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0
"1725x725" 0 0 18.70153207 3.010011326 0 7.018201349 0.656189397 3.737191304 1.768660496 0 10.926900188 0 0.328097625 1.440562871 0 0 0.328097625 4.265262162 0 0 2.424829369 10.61270898 2.096752268 0 6.418420361 0 3.666206165 1.768660496 0.984266498 0.328097625 9.299363326 0.656189397 2.096752268 0.656189397 0 0 0 11.996761348 14.821725559 0.328097625 0 0.984266498 1.440562871 0.656189397 1.312384236 2.952846957 0 0.328097625 0 0 82.38731689 0 0.984266498 0.984266498 13.564650292 0 6.547262976 0 4.32169524 1.440562871 11.597739484 0.656189397 0.328097625 0.328097625 0.328097625 0.984266498 24.924263674 0.328097625 9.955558165 0.328097625 0.328097625 37.991493835 0 0 0 1.640462476 1.768660496 2.096752268 0.984266498 19.47290375 2.353821929 0 37.575746157 0.656189397 1.440562871 0 0 0.328097625 0 0 1.440562871 0.328097625 0.984266498 2.624766204 1.440562871 1.440562871 2.881056811 0 4.065329075 5.377754682 4.32169524 3.209154436 3.609034936 9.627440427 2.952846957 4.32169524 0.984266498 3.537246208 7.061576879 6.020069276 0 0 1.640462476 0 5.833903768 0 0.328097625 24.836991786 0.984266498 2.681919554 1.768660496 0 0.328097625 28.576355285 4.977884637 7.018201349 8.53037523 1.768660496 1.768660496 0 7.530857531 3.865323309 2.096752268 0 0.984266498 0.984266498 2.952846957 0.328097625 2.353821929 13.12537545 0.059879653 0.02727803 0.109586173 0.127577368 NA 0.033200482 0.084246098 0.520968984 0.121122323 0.006241674 0 0 0 0.292230538 0.0706843 0.017208311 0.19303422 0 0.044525387 0.048093359 0.002642016 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0
"1725x775" 0 0 0 1.696497364 0.848246958 0 0.424131196 1.696497364 0.424131196 0.424131196 2.968807183 0 0 0 0 0 0.424131196 0.848246958 0 3.392987829 0 8.058368832 0 0 1.272374986 0.848246958 0.848246958 0 0.424131196 0.848246958 1.272374986 1.272374986 5.937611882 0 0 1.272374986 0 5.937611882 0.848246958 0.424131196 0 0 0.848246958 0 0.424131196 0 0.424131196 0.848246958 0 0.424131196 0 0.848246958 2.120613622 0.424131196 17.39077368 0 1.696497364 0.424131196 2.120613622 0 0.424131196 3.392987829 0.848246958 0.848246958 0 4.665262008 2.544704201 1.696497364 11.45087864 0 0 0 0.424131196 0 0 1.272374986 1.696497364 0 1.272374986 3.392987829 0 0 0 3.392987829 1.272374986 0 0 0 0.424131196 0.848246958 0.424131196 0 0.424131196 0 2.120613622 0 2.544704201 0 2.120613622 0.848246958 0 1.696497364 1.272374986 0 0.424131196 0.424131196 0.848246958 0.424131196 0 2.544704201 0 0.424131196 0 0.424131196 2.544704201 0.424131196 0.848246958 0.424131196 1.696497364 0.424131196 0 0 0 0.848246958 0.848246958 0.424131196 0 1.272374986 0.424131196 0 2.968807183 0.424131196 0 1.696497364 0 1.272374986 0.848246958 0 0.848246958 0 0.04990499 0.024332613 0 0.02575112 NA 0.004609313 0 0.069865049 0 0.001167009 0 0 0 0 0.003739003 0 0.00538546 0 0 0.023210057 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"1725x825" 2.251807594 4.363891692 1.636452796 5.594570041 2.281384252 3.357550676 1.651251452 1.651251452 0 0 8.480795201 1.666060766 2.88196776 0 0 0 0.560270869 5.09351195 0 0 3.947487024 19.613819368 4.998195065 2.226338001 5.108356904 3.357550676 1.105774394 1.105774394 0 2.226338001 43.485289405 1.105774394 12.483245176 3.877609284 1.090980583 3.847991564 3.346959804 30.812726417 26.684761465 1.105774394 0 1.120557241 1.651251452 0 0.560270869 1.160827011 1.72109788 5.008818575 1.105774394 0.560270869 1.636452796 1.72109788 5.573245274 3.357550676 50.874129161 1.160827011 3.888261334 0.545503525 7.839826291 0.545503525 8.374597379 5.708938137 7.375036998 6.163083273 0.560270869 2.251807594 6.689717613 5.053263873 11.37749117 2.812078463 0.560270869 0 0.545503525 0 0 1.120557241 3.921981761 1.105774394 0.545503525 8.322050853 0.560270869 2.742196317 3.317287272 8.414890867 19.961292923 0 1.090980583 5.119052932 0.560270869 3.346959804 0.545503525 2.266601405 1.105774394 1.160827011 0.560270869 0 15.734498776 0 16.12152323 7.430049178 34.896985605 2.226338001 1.090980583 8.345008721 3.287705192 2.797279807 3.287705192 1.706330536 21.81917821 3.907245794 0.560270869 0 0 3.287705192 14.009575101 0 0.545503525 3.346959804 0 3.972948343 0 0 0 2.88196776 7.829120321 3.361742269 11.761882792 6.719261568 4.4633097 0.545503525 14.614194253 0.560270869 2.266601405 0 0.545503525 7.334659235 7.294354078 0 0.545503525 1.636452796 0.301023353 0.008346511 0 0.109292048 NA 0.009531004 0.017183781 0.050075763 0.123484986 0.017279985 0 0 0 0.314159248 0 0.061295986 0.077630554 0 0.020090493 0.025529854 0.049004484 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"1725x875" 0 0 5.359163628 0.765590568 0 1.91393594 1.531162339 3.827919276 0 0 1.148374555 1.148374555 0.382802003 0 0 0 0 0.382802003 0 0.765590568 5.359163628 5.359163628 1.91393594 0.382802003 0 0.765590568 4.976267109 0.382802003 0.382802003 0 5.359163628 0.382802003 2.296780252 0.382802003 0.382802003 0 0 5.359163628 3.062374898 0 0 0.765590568 0.765590568 0 0 0.382802003 1.531162339 0 0 0 0.382802003 1.91393594 3.445186636 0.765590568 21.05464136 0 1.531162339 0 3.445186636 0.765590568 1.91393594 0.382802003 4.210747154 0 2.67959483 0 3.445186636 0.382802003 2.67959483 0.765590568 1.148374555 0.382802003 0 0 0 0 0.382802003 0 0 4.976267109 0 0 1.91393594 1.531162339 3.062374898 0 0 1.148374555 0 0 0.765590568 0 1.148374555 0 0 0 1.531162339 0 6.12475607 1.531162339 0.382802003 0.382802003 0.382802003 2.67959483 0 0 0.765590568 1.91393594 0.382802003 0.382802003 0 0 0 0.382802003 2.67959483 0.382802003 0 1.531162339 0.765590568 1.148374555 0.765590568 0 0.765590568 1.148374555 1.531162339 1.148374555 1.148374555 0 1.531162339 0 3.062374898 0 1.531162339 0.765590568 0.382802003 0.765590568 0.765590568 0.765590568 0 1.148374555 0 0 0 0 NA 0 0 0.049131677 0 0 0 0 0.076123214 0 0 0 0.376385219 0 0.228708889 0 0.109672951 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"1725x925" 0 0.491111089 8.848951527 2.766416679 0.982211539 0.802063125 15.236851854 13.75993847 0 0.802063125 0.982211539 6.388857132 0 0 0 0 0 0 0 3.437618874 12.898366258 16.027634535 0.491111089 4.915614667 8.795055998 4.239681999 2.897309955 0 0.491111089 6.645950928 22.807972863 1.784274664 10.137553646 0 2.406198866 6.388857132 0.802063125 12.178886803 5.226566703 0 0 0 16.008603391 0 0.802063125 14.43831863 6.776813859 0 0 0.491111089 0.802063125 0.802063125 6.154903778 0.982211539 83.94467791 0 1.784274664 1.293174214 23.199329321 4.424503578 23.26051412 0 12.407380368 1.604174008 0 4.424503578 6.285721594 4.059666869 36.117758772 0.491111089 6.699827992 0 0.491111089 0 0 1.293174214 0.802063125 1.293174214 0 1.784274664 0 0.491111089 23.489940674 8.168489623 9.335490521 0 0.491111089 0.802063125 2.455492861 0 0 1.473261289 2.095285097 5.614545375 0.982211539 0 11.115641765 0 23.069222222 7.677415591 0 1.784274664 5.303571394 5.406715117 4.550745732 17.696015451 9.286195305 0.982211539 0 4.550745732 0.982211539 5.226566703 0.491111089 0 11.998856727 0 1.293174214 49.106921589 0 12.096255375 4.424503578 0 0 1.784274664 4.812460305 1.784274664 8.511806108 0 0.982211539 5.406715117 13.389152448 0 2.586385547 1.604174008 0 8.250079179 0.491111089 0.802063125 0 20.8524432 0.070417181 0.06454291 0.036494495 0.09048543 NA 0 0.065383582 0.787996119 0.162781196 0.061234654 0 0 0.171333399 0.137310372 0.006603184 0.108106377 0 0 0.087324065 0.048275318 0.454131691 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0
"1725x975" 1.213615236 0 2.01995172 3.844571365 0 0 6.76856134 13.34214819 0.708637761 0.708637761 3.233563727 2.728589481 0.504977475 0.504977475 0 0 1.213615236 1.009971965 0 5.669296109 17.61199989 21.537315592 0 1.718609726 7.990553471 9.80690226 2.125935409 1.009971965 0.708637761 1.514953734 7.884524528 0.708637761 12.827615651 0 0.504977475 0 0.504977475 15.662263089 2.932250661 1.213615236 0.504977475 1.009971965 6.271894672 3.534923862 0.708637761 0.504977475 4.748515487 0.504977475 0 0 2.427268892 1.922274402 6.679268074 1.718609726 13.43839313 0.504977475 2.524925966 0 14.874493122 0 7.680894717 2.728589481 20.338041316 0 0 1.514953734 3.942222893 5.660859271 30.660584048 0.504977475 0.504977475 0.504977475 1.417296927 0 1.213615236 0 0.708637761 0.504977475 0.504977475 7.982141335 1.213615236 0.504977475 7.281896127 9.912776898 5.465577771 1.718609726 3.738590936 1.009971965 1.514953734 0.708637761 5.058238933 2.223591495 2.427268892 0 1.718609726 0 15.875164408 1.009971965 14.865221004 12.136414126 14.343882861 3.640889143 0.504977475 1.009971965 7.89280677 6.263597069 1.514953734 0.504977475 0.504977475 3.534923862 3.543285199 0 2.223591495 1.009971965 9.399443808 0.504977475 3.135907374 3.640889143 3.844571365 16.281680227 0 1.417296927 0 1.718609726 2.932250661 3.029953175 3.942222893 0 2.932250661 0 16.991879691 1.417296927 7.77857208 1.922274402 2.932250661 1.417296927 5.253490288 0 0.504977475 0 0.125940929 0.001940104 0 0.150550718 NA 0 0.003877222 0.110859922 0.144146454 0.025799878 0 0.157893205 0 0.452377981 0 0.149084631 0.059949366 0 0.478972164 0 0.206763454 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
"1725x1025" 0 0 1.149017737 4.40741472 0.958213318 0.958213318 8.621806978 1.723516433 0.958213318 0 7.47283613 6.31947615 0.958213318 0 0 0 2.107231055 0.574490338 0 0 21.82968925 19.917334962 2.107231055 0.574490338 2.490909882 7.089080862 1.723516433 1.916419544 0 1.916419544 2.107231055 2.490909882 4.981942119 0.958213318 0 0 1.149017737 6.130919436 2.681729751 1.532703656 0 0 4.788906825 0 0 0 3.832924382 1.532703656 0.958213318 0 0 1.916419544 11.687286619 1.149017737 38.902321798 0.958213318 1.532703656 0 9.767131074 0 0.958213318 9.96382176 57.28320075 0 0.574490338 3.256208372 4.214414598 5.940103545 19.739572688 2.874627888 1.532703656 0 1.149017737 0.574490338 0 1.916419544 2.297995054 0.958213318 0 1.532703656 0 1.532703656 14.750562067 0.574490338 2.107231055 0.958213318 0.574490338 0 0 1.532703656 0.958213318 3.065437281 4.598144321 0 5.749319697 4.791085808 9.577894034 0 12.261856267 3.256208372 0 2.107231055 1.916419544 2.872487281 0 2.107231055 0 6.130919436 1.149017737 8.047314751 0 0 0 4.791085808 4.791085808 1.149017737 0 4.981942119 0 16.472473062 0.958213318 0 0.574490338 1.149017737 2.681729751 0.574490338 1.723516433 0 6.130919436 0 18.970494131 2.681729751 5.749319697 5.937879457 0 4.788906825 0 2.490909882 0 0 0.268416414 0.074340629 0 0.046135645 NA 0 0.003689082 0.158615533 0.013514112 0.021898355 0 0 0.223125442 0.19825707 0 0.039443769 0.061380245 0 0.760110769 0 0.344120145 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"1725x1125" 0 1.499366819 1.999162519 4.498066647 1.499366819 0 0.999585598 0.999585598 0 0 0.499788434 0.999585598 0 0 0 0 0 0.499788434 0 0 0 1.499366819 0.499788434 0 0 1.499366819 1.999162519 0 0 0.499788434 1.999162519 0.499788434 0.499788434 0.499788434 0 0.499788434 0 1.499366819 0.499788434 0 0 0 2.498968237 0 0 0.499788434 0 0 0 0 0 0.999585598 1.999162519 0.999585598 47.48417387 0 0 0.499788434 0.999585598 0 0.499788434 0 19.49273858 0 0 5.497705147 2.99871084 0 5.497705147 1.999162519 0.499788434 0 0 0 0 0.499788434 0.499788434 0.499788434 0 0.999585598 0 1.499366819 0.999585598 0.499788434 0 0 0 0 0 0.999585598 0 0.999585598 0.499788434 0 0 0.999585598 3.498523567 0 3.9983884 2.99871084 0 1.499366819 0 0.999585598 0 1.999162519 0 0.999585598 0 2.99871084 3.498523567 0.499788434 0 0.499788434 3.9983884 0 0.499788434 0 2.99871084 0.999585598 0 0 0 0 0.499788434 0 1.499366819 0.499788434 0 0 3.498523567 0 0 0.499788434 2.498968237 3.498523567 0 0 0 0 0 0 0.011832209 0 NA 0.113235379 0 0.112044074 0 0 0.00612537 0 0 0 0.011380789 0 0 0 0 0 0.048148941 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"1725x1175" 1.086027359 1.109648009 12.07734907 0 1.086027359 2.219363382 6.148717124 7.767585303 0 5.039069115 23.638598407 5.039069115 2.195675368 0 0 0 1.086027359 6.587066644 0 3.329024064 5.039069115 31.995294941 4.415051423 15.11758614 4.34404369 12.298349032 18.582972139 0 2.195675368 1.086027359 16.64411989 1.109648009 30.23201467 0 0 0 0 80.496311295 4.391413204 0 1.086027359 1.109648009 8.344459856 0 0 0 0 3.305390741 0 0 54.665424912 1.109648009 2.219363382 2.195675368 25.477294642 0 1.109648009 0 3.329024064 1.086027359 30.480424214 17.336949522 3.25804258 0 0 10.07898565 73.261514167 1.086027359 4.34404369 0 9.875226559 13.12212333 0 0 0 1.109648009 0 0 6.125096474 11.008501628 1.086027359 13.12212333 41.560214668 20.15436532 5.039069115 0 5.039069115 5.548321596 1.109648009 1.086027359 0 1.086027359 5.524663446 0 1.086027359 2.219363382 17.289635962 0 13.384376391 2.172049822 83.05829205 0 6.148717124 3.281697831 6.563407072 2.195675368 0 1.109648009 23.591326098 0 0 0 0 4.374152673 9.406759704 0 6.148717124 17.069091952 6.148717124 24.522055909 1.109648009 0 0 91.906234213 19.299183764 14.283641178 18.602844201 1.086027359 0 0 15.11758614 3.25804258 0 5.039069115 3.305390741 7.258432497 19.619223394 1.086027359 0 4.374152673 0.152495399 0.01706197 0.056731098 0.047356148 NA 0.027725594 0.061691892 0.277662835 0.065143695 0.028840422 0 0.142509974 0 0.732581397 0.02524607 0 0.019237312 0 0.030832212 0.055752079 0.054352615 0 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0
"1725x1225" 0 0 0.437407809 1.749666357 1.312277749 1.312277749 4.81165734 0.874821823 0 1.749666357 3.9367371 3.499352302 0 0.437407809 0 0 0 0.874821823 0.874821823 0 1.749666357 6.123935849 2.624515823 1.312277749 0.437407809 0.437407809 1.749666357 0.437407809 0.437407809 0.437407809 3.499352302 0.874821823 8.748325006 0.874821823 0.874821823 0.874821823 2.187131627 11.81150056 2.187131627 0.874821823 0 0.437407809 0.437407809 0 0 0 0.437407809 0.874821823 0 0 0 0.874821823 4.374152673 0.437407809 1.312277749 0 0.437407809 0 7.436066606 0 0 6.561361471 8.748325006 0 0 1.749666357 2.624515823 3.499352302 13.12212333 0 1.312277749 0 0.437407809 0 0.437407809 0 0.437407809 0.874821823 0.437407809 0.874821823 0 0 6.561361471 7.873603108 5.248992451 0.437407809 1.312277749 2.187131627 0 0 0.437407809 0 0.437407809 0 0 0.437407809 9.624292039 0.437407809 4.81165734 1.312277749 0.874821823 2.624515823 0 0.437407809 0.437407809 6.123935849 0.437407809 3.499352302 0.874821823 1.749666357 0 0 0.874821823 1.312277749 6.123935849 1.312277749 2.187131627 3.061907227 0 21.4336531 0 0.437407809 0 0.874821823 1.749666357 0.437407809 0 0 3.499352302 0 12.24646511 0.874821823 3.499352302 0.437407809 0.437407809 3.061907227 1.312277749 2.187131627 0.437407809 0 0.156216067 0 0 0.049315287 NA 0 0 0.06885797 0 0.021479135 0 0 0 0 0 0.040049477 0.019224841 0 0 0 0.065165276 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"1725x1275" 0 0 29.174663898 2.261294364 0.493550804 15.687068082 0.987055512 9.31442917 1.130639627 0 6.146741936 0 0 1.130639627 0.493550804 0 0 2.611258251 0.493550804 0 0 1.480618624 3.741912988 0.493550804 0 0 7.770825608 0.493550804 0 0 6.559588915 0 0 0 0.493550804 0.987055512 0 27.5917394 19.920967587 0 0 1.130639627 0.987055512 0 0 5.428949288 0 4.872595046 0 0 0.493550804 1.624190431 1.480618624 4.522554367 17.561759604 0 3.248349876 0 0 1.624190431 9.377673431 0.987055512 1.480618624 0.493550804 0 0 4.72898224 3.104769985 4.585355403 0 1.480618624 0.493550804 2.117695139 0 0.493550804 4.441893021 0 0 0.987055512 53.055408381 0 0.493550804 11.84399122 0 0 0 0.987055512 3.948345329 0.987055512 0 0 0.987055512 1.624190431 0.987055512 2.117695139 2.754845168 1.974130358 1.130639627 8.040157286 2.611258251 16.77869993 0.493550804 1.974130358 1.130639627 8.408112603 0 1.624190431 1.130639627 0.493550804 3.741912988 0 0.493550804 1.130639627 0 3.454715776 0.493550804 0 30.246827657 0 1.624190431 0 0 3.454715776 0 2.117695139 7.62732149 6.066039731 0 1.130639627 1.480618624 3.454715776 0 0 0.493550804 4.522554367 1.624190431 4.872595046 0 0 24.200780369 0.087005824 0.039376299 0.068521819 0.085199243 NA 0.020923937 0.08855547 0.868873905 0.019099475 0.031524218 0 0 0 0.0739449 0.024183302 0 0.039172265 0 0.035250731 0.056329919 0.013878287 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
"1725x1325" 0 0 1.419580078 11.479608802 0.708559077 2.147326491 7.968043471 12.263849699 2.853393926 0 7.164667644 1.418338161 2.12685338 0.727746413 0.708559077 0 0.709779084 2.125647513 0.709779084 0.708559077 2.855885568 40.058514462 4.251217419 2.125647513 0.709779084 12.832454607 2.125647513 0 0 1.418338161 46.144726458 0.727746413 9.346542593 2.12685338 4.294605434 9.298982576 2.128139155 48.332960493 0.727746413 0 0 0 7.16964904 0 0 0.709779084 2.164059425 2.146084574 0 0.709779084 0.727746413 1.43630549 26.030809041 2.835426597 63.823890765 1.417074296 2.128139155 0 0.709779084 0.727746413 19.152963697 8.587917254 51.885401031 0 0.727746413 2.891803596 6.45486665 7.167108997 44.409260058 3.547664163 5.000727939 0 0.709779084 0 0 4.348411942 5.765486238 3.620708699 0 7.131294069 0.708559077 1.43630549 13.581054485 2.839105086 1.437525497 9.46164551 1.455500348 14.230766548 1.418338161 5.670797497 0.708559077 5.019898893 5.72963899 0 4.258719425 0.708559077 25.139537717 0 22.149504179 5.688742916 29.76096815 2.146084574 0 2.835426597 6.51118024 10.800922729 0.709779084 4.311383674 0.727746413 3.619488692 1.419580078 0.708559077 1.417074296 0.708559077 16.456125679 0.727746413 2.144820709 5.765486238 2.854599793 12.774426103 0.709779084 0 14.192942077 0 9.923189342 4.959776865 7.833654207 0.708559077 0.708559077 16.719610134 24.371146948 1.43630549 0.727746413 0.709779084 0 7.130085676 12.04667969 0 0.727746413 0.727746413 0.042365431 0.186175728 0.014557113 0.048228588 NA 0 0.096925907 0.515254808 0.087618656 0 0.026088925 0 0 0.411972923 0.026216516 0.031791629 0.092837437 1.136338169 0 0.060630227 0.071260383 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0
"1725x1375" 0 0 4.031992672 2.303999706 0 1.727972575 1.727972575 6.336011441 0 0 4.031992672 1.727972575 0 0 0 0 2.303999706 2.879984584 0 0 6.336011441 6.336011441 0.576013742 0 2.303999706 0.576013742 2.303999706 0.576013742 0 0 0.576013742 0 8.640065838 1.151988767 0.576013742 1.151988767 0 8.640065838 0 0.576013742 0 1.151988767 3.456049433 0 0 0 0 0.576013742 0 0 0 0 4.608025762 1.151988767 6.912067797 0 1.151988767 0 1.151988767 0 0 0 17.28100216 0.576013742 0 4.031992672 2.303999706 2.879984584 5.760051429 0 0.576013742 0 0 1.151988767 0 0.576013742 4.031992672 1.151988767 0.576013742 8.064002153 1.151988767 0 1.727972575 0 5.760051429 0 0 3.456049433 1.727972575 0 0 1.151988767 1.151988767 0 2.303999706 0.576013742 5.184007391 0 8.064002153 4.031992672 1.151988767 2.303999706 0.576013742 0 1.151988767 0.576013742 0 0 0 0 0.576013742 0.576013742 0.576013742 0.576013742 5.760051429 0 0 1.151988767 0.576013742 13.82518085 0 0 0 0 2.879984584 0 2.303999706 0 0 0 6.912067797 0 0.576013742 1.727972575 0 2.879984584 1.727972575 0 0.576013742 1.727972575 0.188814244 0.012363084 0 0 NA 0 0.001390092 0.021573927 0.103077434 0 0 0 0.029065456 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
