"coord" "Ace2" "Adora2a" "Aldh1l1" "Amigo2" "Ano3" "Aqp4" "Ar" "Arhgap36" "Avpr1a" "Avpr2" "Baiap2" "Bdnf" "Blank_1" "Blank_2" "Blank_3" "Blank_4" "Blank_5" "Bmp7" "Brs3" "Calcr" "Cbln1" "Cbln2" "Cckar" "Cckbr" "Ccnd2" "Cd24a" "Cdkn1a" "Cenpe" "Chat" "Coch" "Col25a1" "Cplx3" "Cpne5" "Creb3l1" "Crhbp" "Crhr1" "Crhr2" "Cspg5" "Cxcl14" "Cyp19a1" "Cyp26a1" "Cyr61" "Dgkk" "Ebf3" "Egr2" "Ermn" "Esr1" "Etv1" "Fbxw13" "Fezf1" "Fn1" "Fst" "Gabra1" "Gabrg1" "Gad1" "Galr1" "Galr2" "Gbx2" "Gda" "Gem" "Gjc3" "Glra3" "Gpr165" "Greb1" "Grpr" "Htr2c" "Igf1r" "Igf2r" "Irs4" "Isl1" "Kiss1r" "Klf4" "Krt90" "Lepr" "Lmod1" "Lpar1" "Man1a" "Mc4r" "Mki67" "Mlc1" "Myh11" "Ndnf" "Ndrg1" "Necab1" "Nos1" "Npas1" "Npy1r" "Npy2r" "Ntng1" "Ntsr1" "Nup62cl" "Omp" "Onecut2" "Opalin" "Oprd1" "Oprk1" "Oprl1" "Oxtr" "Pak3" "Pcdh11x" "Pdgfra" "Pgr" "Plin3" "Pnoc" "Pou3f2" "Prlr" "Ramp3" "Rgs2" "Rgs5" "Rnd3" "Rxfp1" "Scgn" "Selplg" "Sema3c" "Sema4d" "Serpinb1b" "Serpine1" "Sgk1" "Slc15a3" "Slc17a6" "Slc17a7" "Slc17a8" "Slc18a2" "Slco1a4" "Sox4" "Sox6" "Sox8" "Sp9" "Synpr" "Syt2" "Syt4" "Sytl4" "Tacr1" "Tacr3" "Tiparp" "Tmem108" "Traf4" "Trhr" "Ttn" "Ttyh2" "Adcyap1" "Cartpt" "Cck" "Crh" "Fos" "Gal" "Gnrh1" "Mbp" "Nnat" "Nts" "Oxt" "Penk" "Scg2" "Sln" "Sst" "Tac1" "Tac2" "Th" "Trh" "Ucn3" "Vgf" "Endothelial3" "Astrocyte" "ODMature2" "Ambiguous" "Inhibitory" "ODImmature1" "Microglia" "Excitatory" "Endothelial2" "Endothelial1" "Pericytes" "ODMature4" "ODMature1" "ODImmature2" "Ependymal" "ODMature3"
"25x575" 0 0 2.615260391 1.265843969 3.72275552 0 0 0 1.265843969 0 15.506371509 0 0 0 0 1.349416422 0 0 0 0 0 2.373339098 0 0 1.265843969 0 7.361979897 1.265843969 0 0 0 0 1.349416422 1.265843969 0 0 0 8.711441413 1.265843969 0 0 0 1.265843969 0 0 35.0827808 3.79744495 0 0 0 65.82578149 3.964721907 0 1.349416422 1.265843969 0 0 0 1.265843969 0 16.111126959 1.349416422 0 0 0 0 111.399796498 0 2.698877938 1.349416422 0 12.65840543 0 0 0 0 1.265843969 1.349416422 0 19.266267122 0 33.555520308 117.24859065 4.746719506 2.531669055 0 0 0 0 0 0 1.349416422 0 1.349416422 1.349416422 0 0 0 1.265843969 1.265843969 0 0 10.713046161 3.881085477 1.265843969 0 3.79744495 0 47.781922226 0 0 0 1.349416422 20.25200943 9.362462859 0 0 126.473993599 0 0 0 0 0 87.81285539 3.639183067 0 9.447202192 0 1.265843969 0 4.988599489 0 1.265843969 1.265843969 2.531669055 0 2.373339098 4.048356315 1.265843969 57.534045333 0 0.000386541 0.021578552 0 NA 0.081956799 0.018366161 0.904714991 0 0.032397633 0.004636378 0.02825777 0.01723595 0 0.03578487 0.001030615 0.287910703 0.075689647 0.0572283 0.017972091 0.031828226 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0
"25x625" 0 0 0 2.524357861 0.841450292 0 2.524357861 3.365761433 0 0 0 0 0.841450292 0 0 0 0 0 0 0 0 2.524357861 0 1.682872291 0 0 0 0 0 0 3.365761433 1.682872291 4.207268841 1.682872291 0 0 0 3.365761433 1.682872291 0 0 0 1.682872291 0 0 0 6.731611084 0 0 0 0 0.841450292 0 0 10.93988104 0 0 0 1.682872291 0 0 1.682872291 19.35166756 0 0 0.841450292 0 0 6.731611084 0 1.682872291 0 0.841450292 0 0 0 0 0.841450292 0.841450292 5.890170995 0 0 0.841450292 3.365761433 0 0.841450292 0 9.256519263 0 0 0 0 0 0 0 0.841450292 0.841450292 0 2.524357861 0 0 0.841450292 0 4.207268841 0 3.365761433 0 0 0.841450292 0.841450292 0 0 0 2.524357861 0.841450292 0 0 0.841450292 0.841450292 0.841450292 0 0 0 0 0 0 0 0 0 0 1.682872291 1.682872291 0 1.682872291 0 0 0.841450292 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0.400006332 0.157577295 0 0.002427795 0 0.919066393 0 0 0 0.070887872 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"25x675" 0 0 1.208767483 8.057431671 0 0 9.6708742 3.626366132 0 0 17.728316744 0 0 0 0 0 1.208767483 1.208767483 1.611139051 1.611139051 2.417590313 4.835122797 0 0 7.250966709 0 4.833376396 0 0 0 9.6708742 1.208767483 3.626366132 3.626366132 0 0 0 10.87955028 4.431076357 1.208767483 0 2.819906534 0 0 1.611139051 0 1.208767483 0 1.208767483 1.208767483 58.0065197 2.417590313 0 0 32.63566357 0 1.208767483 0 0 0 0 8.461500137 7.252774908 0 0 25.38153128 48.736884022 2.417590313 4.835122797 1.208767483 0 30.60821713 0 0 0 0 4.431076357 3.626366132 1.208767483 4.833376396 2.819906534 0 35.44920982 3.626366132 3.222308874 12.08880507 3.626366132 0 1.611139051 1.208767483 1.611139051 1.208767483 0 0 24.17676928 0 1.208767483 1.611139051 8.461500137 0 1.208767483 1.208767483 4.431076357 0 1.208767483 0 1.208767483 16.92255823 20.94320195 3.626366132 0 0 3.222308874 11.27721892 5.237505183 0 0 3.222308874 0 0 0 1.208767483 1.208767483 72.50214276 1.208767483 0 0 1.208767483 0 0 0 0 0 2.417590313 3.222308874 1.208767483 0 0 0 1.611139051 0 0.006732062 0.025947175 0.004808037 NA 0.038263161 0.005866629 0 0.024259498 0.208287416 0.040145274 0 0.070974179 0.277350258 0.010825052 0 0.008502548 0 0.015382093 0.000606339 0.023496111 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
"25x725" 0 0.956635821 14.963491602 8.056979371 2.950153424 3.342301754 16.111046479 6.859786683 0.478325268 3.820627022 8.214578155 2.234074351 0.478325268 0 0 0 0.478325268 1.036836728 5.739846413 6.684577591 0.478325268 6.859786683 0 5.903094452 0.55851146 2.073680385 4.783223813 0.55851146 0.478325268 0 33.49343707 1.515147281 25.757777557 1.91333214 0 6.856890977 0.55851146 20.258146169 5.255633894 0 0 0.478325268 8.372150281 0 0.478325268 0 12.445146654 2.4718436 0 0 19.583312691 0.55851146 29.82668758 3.348305011 93.30786907 0 1.515147281 0 21.992553942 0 0.478325268 10.05350469 16.19204349 1.117044564 4.304934182 8.856104402 23.025608462 6.6192113 17.061718141 0 0 4.777251487 0.55851146 0 0.55851146 0 6.684577591 0.55851146 1.117044564 21.576766932 1.434949733 0.478325268 21.594739764 8.056979371 0.478325268 28.405099098 7.168887211 11.0005182 4.387969241 2.792625843 0.55851146 1.036836728 2.632166899 0 2.632166899 1.675531078 12.281834828 1.036836728 37.872167914 16.111046479 2.551994297 4.227575576 1.036836728 1.515147281 7.100283052 20.09937653 0 6.37856785 26.43088965 2.712399619 0 1.595369832 1.515147281 0 5.822976113 0.55851146 1.117044564 2.153856346 1.675531078 3.270951111 0.55851146 0 0 6.776729556 3.190710172 1.036836728 0 0 0.478325268 27.844449458 15.395035923 2.551994297 7.813663767 2.632166899 2.551994297 3.190710172 2.551994297 1.036836728 0 0 0 0.07568046 0 0.079264768 NA 0 0 0 0.090452363 0.000836925 0.275766775 0.859432043 0.070497859 0.081872297 0.008635849 0.038915685 1.213682626 0 0.017309031 0.013368837 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0
"25x775" 2.716025949 1.330129188 5.462400732 72.760354617 1.904290137 2.539076904 25.247563445 6.304366857 0 0 16.124110494 1.446526927 0.634744933 0 0.634744933 2.111587357 2.111587357 6.27801082 1.934559452 1.269499022 1.964874121 19.206358897 2.111587357 5.466228826 3.234419325 3.411401048 0.66506043 1.269499022 0 0 68.717361213 0.66506043 25.25741956 1.299805363 0.66506043 9.240726206 2.893050165 38.824427676 6.824703495 0.66506043 2.08318795 2.111587357 1.299805363 0 1.964874121 63.15428166 7.89771702 2.111587357 0.634744933 3.527795098 2.08318795 1.299805363 69.50565173 5.743190646 84.320579663 2.569350567 2.539076904 0 41.93547954 2.569350567 33.37719342 8.554793317 53.019041598 0 13.176962672 3.173784289 19.669687527 11.357021758 26.660268834 3.527795098 7.54363007 0 0.634744933 0.634744933 0.634744933 10.237262934 9.854608154 6.129343087 0.66506043 11.856809614 0.634744933 0.634744933 68.020124247 22.718663458 5.639298099 17.80350324 12.165871332 41.874976064 2.893050165 1.269499022 0 6.306367303 0.66506043 4.166423463 1.446526927 1.904290137 32.869417347 6.068791781 45.002010051 18.496449853 35.91475582 12.8641099 39.57887476 5.229528038 3.44168674 20.13668648 12.487826876 7.677805229 2.74633229 6.334652549 0 2.111587357 3.234419325 5.255141851 44.128096927 1.934559452 0 103.58681878 1.446526927 25.806840037 0 0.634744933 2.629904746 3.234419325 13.90873999 3.929742707 19.205314738 0 2.776656115 18.287856746 34.102509986 2.74633229 15.589247355 4.048062071 2.111587357 5.950440404 12.926514298 1.446526927 1.269499022 60.994746485 0 0.315611443 0 0.117755975 NA 0.047600848 0.083780889 1.502706404 0.493719912 0 0.185959366 0.531898532 0.467106448 2.686913574 0 0.31078161 0.744117499 0 0.004873978 0.003319839 0 0 0 1 0 2 1 0 0 0 0 0 0 0 0 0 0
"25x825" 0 0 37.27366048 3.556590496 1.558455964 21.1768572 9.801854658 0 2.133935111 0.847140795 4.099955602 0 0 0 0 0 0.711315169 10.029421522 1.694325119 0.711315169 0.847140795 9.790485665 2.981075906 2.845297982 7.824497817 4.979295266 0.847140795 1.558455964 0.847140795 0.711315169 2.981075906 0.847140795 0 1.558455964 0 4.267930055 0 29.03502345 23.447665378 0 0 9.362219663 1.694325119 0.711315169 6.820778752 54.56483128 0.711315169 2.541440911 0 0 0.847140795 0.711315169 7.113159238 10.198038011 37.967810089 7.667919547 0 0 0 0.711315169 49.435949659 5.690521952 11.21313825 0.847140795 0.847140795 0.711315169 4.979295266 3.556590496 16.203782481 1.422646228 0 6.820778752 1.558455964 0 0 6.820778752 0 0 0 42.1333471 0 0 71.618035283 0 0.711315169 0 0 0.711315169 0.711315169 12.09181923 0 2.981075906 1.558455964 0 0.711315169 2.981075906 12.229403105 0 9.518822936 10.094217803 2.269787023 5.962255174 5.082890519 1.422646228 3.25275608 7.248986027 0 1.558455964 0 6.401845232 0 0.847140795 2.845297982 0 11.924503367 0 0 25.003096281 0.847140795 2.845297982 0 0 0 0 4.403731291 7.624422025 69.407584051 1.422646228 1.422646228 15.492417364 28.295104787 9.666076734 8.535862934 2.269787023 12.61498444 3.556590496 2.405640288 0 0 56.17560302 0 0.232865383 0.004863797 0 NA 0.028058248 0.03643832 0.137690155 0.257474821 0 0.155917929 0 0.005820076 0.785987303 0.041259556 0.01382851 0.213045246 0.039584513 0.027332435 0.003827525 0.037543415 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0
"25x875" 0.392290949 0 3.376072961 7.929017887 1.628567938 10.033150625 12.327401816 7.18006864 1.688039891 0.903443543 7.239619627 0.844001389 0.392290949 0.392290949 0 0 1.628567938 2.983777272 4.766915204 27.236279645 2.199210723 6.181480605 2.710308318 6.336172327 7.358453959 0.844001389 2.413198595 1.295734492 0.392290949 1.806919774 22.952907805 0.392290949 8.357010561 1.176857498 0 4.766915204 3.922888507 20.98248898 7.596117587 0 0 0.45171044 0.45171044 0 0.784596348 0 6.395615285 1.176857498 0 0 0.45171044 0.844001389 18.412853189 3.768407929 63.22270056 2.47259673 3.043188446 0.45171044 12.21903798 1.295734492 0.844001389 8.856263418 36.56674157 0.392290949 4.766915204 2.805455145 9.676531917 7.774409541 23.286213424 2.258592098 2.805455145 0.903443543 0 1.236306788 0 0.45171044 0 0.903443543 1.295734492 12.624138601 0.903443543 0.45171044 8.32136674 4.945296281 1.747448689 2.258592098 4.434088186 10.19953522 2.080301041 7.833913012 0.392290949 2.805455145 2.139754088 0 3.257188248 1.628567938 20.374356721 1.176857498 28.57778137 18.116287915 2.47259673 5.278046247 2.258592098 3.043188446 3.435449596 13.847848933 2.413198595 6.300452447 0 7.655592672 0.45171044 1.295734492 0 1.747448689 10.579978474 1.295734492 1.236306788 1.688039891 0 6.716487661 0 0 0.392290949 0 2.080301041 2.47259673 6.240952961 1.747448689 0.903443543 3.197729649 26.758950778 0.392290949 9.831098229 0.392290949 1.806919774 6.122124538 4.338933438 0.45171044 1.35515774 9.640894075 0 0.156783747 0 0 NA 0 0.019035076 0 0.146910711 0.009824493 0.186200675 0.325928178 0 0.614026122 0.008843964 0.052012742 0.103143474 0 0 0.004307949 0.123034712 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
"25x925" 0 0 0.398363244 14.73982864 1.195078217 0.398363244 2.390158475 1.593402947 0.796718336 0 1.593402947 0.796718336 0 0 0 0.398363244 0 0.796718336 0.796718336 0.398363244 0 23.50191337 1.195078217 0 0.398363244 1.991782379 1.593402947 0.398363244 0 0.796718336 0.796718336 0.398363244 0.796718336 1.195078217 0 0.796718336 0.398363244 7.170525693 1.593402947 0 0.398363244 0.796718336 1.991782379 0 0.796718336 1.195078217 8.365479121 0.796718336 0 0 0 0 6.772128995 1.991782379 45.80583529 0 0.398363244 0 0.796718336 0 2.390158475 5.178598861 7.170525693 1.195078217 0 11.55162629 1.593402947 3.983563542 8.763825296 1.195078217 1.195078217 0 0.796718336 0 0 1.593402947 0.796718336 0.398363244 0 1.991782379 0.398363244 0 5.975414182 6.37377701 0.796718336 5.178598861 0 8.763825296 0.398363244 0 0 0 1.593402947 0.398363244 1.991782379 0.796718336 6.37377701 0.796718336 9.560877376 7.568799876 0 1.991782379 0 0.796718336 1.593402947 0.796718336 0.398363244 3.983563542 0 1.593402947 2.788523627 0.796718336 0 5.975414182 4.381954229 1.593402947 0 10.7543874 0 1.593402947 0.398363244 0 0 0 1.195078217 0 0.796718336 0 0.796718336 14.73982864 18.72422736 0 6.37377701 1.593402947 1.195078217 4.381954229 0.796718336 0.398363244 0 5.975414182 0 0.16786596 0 0 NA 0.160916543 0.012538394 0.035640439 0.07411554 0 0.114309928 0 0.133308119 0.19763092 0 0 0.95119197 0.521072799 0 0 0.106952537 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"25x975" 0.945584062 0.945584062 18.0195396 3.017276745 0 16.89369374 1.126130903 3.017276745 0 0.945584062 4.143366469 0 1.891145842 0 0 0 0 0.945584062 1.126130903 13.151414872 0 15.266782727 2.836719064 0.945584062 2.252220627 0.945584062 1.126130903 0 0 0 0.945584062 0.945584062 5.269491047 2.071714965 0 5.088939691 0.945584062 15.44745987 17.839277802 0.945584062 0 0 2.071714965 1.126130903 0 0 4.143366469 0 0 0 0 2.252220627 6.61903555 1.126130903 42.60539847 0.945584062 2.071714965 0 1.891145842 0 0.945584062 5.088939691 21.707101534 2.252220627 0 0 5.449984237 6.034555683 35.707672155 7.925664313 0.945584062 0 0 0.945584062 1.126130903 0 3.017276745 2.836719064 0.945584062 27.25122335 0.945584062 0 0.945584062 3.378345205 6.799574589 0 0 1.126130903 0.945584062 15.491893097 0 0 1.891145842 0.945584062 0 2.252220627 6.799574589 0 12.474226983 12.835174059 0 5.449984237 5.630556804 6.799574589 1.126130903 6.395546017 0 2.252220627 0.945584062 0.945584062 3.782335056 0.945584062 0.945584062 5.853959323 6.034555683 0 0 0 0 2.836719064 0 0 0 0 3.197804689 0 7.702159131 3.782335056 3.782335056 2.071714965 13.23967247 0.945584062 1.126130903 0 6.215064269 10.40249788 0 0 0 4.504400175 0 0.371071174 0 0 NA 0.030670866 0.048350557 0 0.113061087 0.035347168 0.184996316 0 0.114081596 0.538436975 0.042835964 0.036394262 0 0.315618585 0.605314025 0 0.057564831 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"25x1025" 0 0.624201847 12.821425324 1.872565895 1.488562806 12.023775661 9.958903675 44.073549159 1.872565895 0.432154922 5.253215779 0.432154922 0.432154922 0 0 0.624201847 2.132240588 0.624201847 0 1.267879629 2.132240588 19.967075503 7.85657949 2.112742442 0.432154922 8.20158496 2.496713095 1.680536405 0.624201847 3.745150595 5.301267237 0.432154922 1.872565895 4.216273786 1.267879629 1.056356769 0 31.567095172 10.083846235 1.267879629 0 1.680536405 48.822589993 0 0 1.056356769 14.559307197 3.812779885 0.432154922 0 7.490240646 1.680536405 10.718435995 3.025223504 73.88255084 1.488562806 3.188600249 0 16.346339362 0 2.564398402 19.917811208 30.003652125 0 0 8.663519222 22.22370498 11.016365649 39.717124889 2.496713095 1.728663616 1.248381483 0 0.432154922 0.864360959 0 5.484171399 0 2.160821713 22.779697619 0 0 18.495906533 22.181610849 9.892520691 0 1.680536405 4.945897087 1.248381483 3.120975191 0.432154922 0.864360959 5.896811435 0 1.296518773 6.127912699 20.648283047 3.120975191 29.770852541 6.722156582 0.624201847 3.812779885 2.352865463 11.082332506 3.649425351 7.846238309 0 4.859991763 2.756442435 6.328969249 5.425647888 0.624201847 1.488562806 6.944121825 11.591372841 11.313959495 1.248381483 0.864360959 1.680536405 4.004806483 0 0 0.432154922 30.635430613 4.628953683 1.488562806 3.649425351 1.267879629 4.293103133 1.700034551 36.053910763 0.624201847 1.680536405 2.304720817 1.248381483 8.950593925 2.948416034 1.680536405 0.432154922 6.434382684 0 0.845773638 0 0 NA 0.070763825 0.020476772 0 0.359986142 0.381975146 0.309655774 0.465474816 0.652550256 0.81711132 0.028361463 0.383662886 0 0.010734523 0 0.008137724 0.107059594 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0
"25x1075" 0 0 0.786035143 5.347972206 2.437708347 0.786035143 8.099073624 19.496728697 1.179013897 1.651673204 3.616709404 0.392996419 0 0 0.392996419 0.786035143 3.303283913 0.786035143 0 0.786035143 1.651673204 10.377493157 1.651673204 5.661355886 4.089319056 4.48229781 0.392996419 0 1.651673204 0.786035143 11.56029964 0.392996419 5.347972206 2.830687101 0.392996419 2.358071973 0 20.758627014 0.392996419 0 0 1.651673204 11.636192178 0 0.786035143 0.786035143 1.179013897 0.786035143 0.392996419 0 0.392996419 0.392996419 59.83787941 2.437708347 89.31501443 0 1.179013897 0 4.009745177 0.786035143 10.377493157 5.268320113 18.870085478 0.392996419 4.954975787 2.751025357 14.232421566 2.358071973 21.77790094 0.392996419 3.696280332 0 0.392996419 0 1.651673204 0.392996419 6.05430927 3.696280332 10.302374672 10.223309568 1.651673204 2.044669623 2.830687101 0.392996419 4.323043313 12.57688064 0 7.074209244 1.651673204 1.651673204 0.392996419 1.179013897 0.786035143 0.392996419 0.786035143 0.392996419 10.770487458 0 31.44768065 12.739313537 0 3.223726717 0.392996419 1.179013897 1.179013897 0.786035143 0 2.830687101 0.786035143 6.133989684 0.392996419 0.392996419 2.044669623 0.786035143 10.064114693 3.303283913 0.786035143 13.208134257 0 0.786035143 1.651673204 0 0.392996419 0.786035143 4.716102396 22.011941148 28.774901103 0 5.502045436 18.07655724 46.78664946 0 11.56029964 0.786035143 0.786035143 15.018517159 14.466717937 4.089319056 0 4.009745177 0 0.063206139 0 0 NA 0.009076518 0.015789646 0 0.228878674 0.219086465 0.11976339 0.152887685 0 0.6734074 0 0.217442124 0 0 0 0.014133666 0.008544564 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
"25x1125" 0 3.479790095 54.665281406 22.684670534 3.479790095 19.54672208 17.860489057 63.211197531 0.611758614 2.045811443 11.2672443 0 3.718924793 0 0.787228165 0 1.223463477 8.277466666 4.26701826 3.02809774 27.818249169 30.693639822 7.731370348 8.924217153 24.402067883 17.171571719 15.354399152 2.045811443 2.931696628 0 3.008476382 7.723789058 3.585094167 3.02809774 0.787228165 3.543455242 2.931696628 75.114415105 19.534847759 6.747022533 0 4.26701826 62.426368657 0.787228165 0.611758614 12.475299932 2.045811443 12.563027673 3.928105539 1.223463477 47.57362941 4.602521293 76.129947823 12.331832667 145.581031149 0 16.762486511 3.928105539 6.475169513 0 20.699325418 31.579741806 51.641121471 5.863410899 0.611758614 19.92924109 81.717556856 12.377959977 55.018813427 4.302125461 0 20.452797933 0 0.611758614 0 8.187616329 15.71090614 0 0 75.259277814 1.434052829 5.502529092 91.695368048 0 29.494910944 18.910874621 4.407442133 24.158187752 3.444744471 3.655259646 1.398986779 2.973389304 20.944633156 0.787228165 2.931696628 0 58.100937575 6.475169513 56.355872355 16.486926428 30.28239532 11.11039932 17.024348844 5.249378734 18.544881628 4.302125461 0 4.506120181 17.232231919 10.9460189 6.812739271 2.931696628 0.787228165 9.804654553 21.061302716 33.800848339 4.427084519 59.400163637 2.446989814 37.49459566 0 0.611758614 0.787228165 166.652487617 15.360933739 9.932703387 17.56224575 0.787228165 20.035242792 16.169459881 70.214999856 0.611758614 4.506120181 7.224969557 6.874054395 13.472994074 5.82598477 8.266669437 0 39.79930585 0.010777812 0.07256265 0 0.007010734 NA 0.159907371 0.03522402 0.286335804 0.28828867 0.754728126 0.234448906 0.683127568 0.325259299 1.941651632 0.064837082 0.212061099 0.015659683 0.000777862 0.040957503 0.03168957 0.009785046 0 0 0 4 0 1 0 0 0 1 0 0 0 0 0 0
"25x1175" 0 0.774557189 125.22885174 6.701370071 0 10.968058682 0 7.897008649 2.229386311 0 3.697426571 0 0 0 0 0 0 0 2.229386311 0 7.80278308 13.783446645 1.114706012 2.229386311 1.848721544 4.458709717 4.946891829 0 0 1.114706012 0 0 7.80278308 7.94756136 0 0 0 66.126268747 21.203467485 0.774557189 0 2.323609564 0.774557189 0 0 0 0 7.856549615 0 0 0 1.114706012 4.458709717 10.968058682 2.229386311 0 0 0 6.307431261 0 2.229386311 4.458709717 18.230615793 0 2.963427556 1.114706012 11.523761678 4.458709717 10.900953365 0 0 0.774557189 0 0 0 1.114706012 1.114706012 1.114706012 0.774557189 76.02631827 1.889263201 1.848721544 8.917449552 6.688117284 8.984526583 0 0 4.458709717 0 0 0 0 6.007828071 0 1.889263201 1.114706012 5.573399085 0 13.08978066 7.462674473 1.114706012 2.623278733 18.218047451 7.173004171 14.779781846 1.114706012 0 4.458709717 1.549118354 0.774557189 0 0 0 0.774557189 9.011726848 0 2.663824366 3.344001835 2.623278733 18.270598804 0 0 0 0 11.308205846 26.218472097 30.531482331 1.114706012 5.192723379 0 15.60733706 0 1.549118354 0 3.438315576 8.237235638 0.774557189 0 1.848721544 21.839569649 0.213796094 0.007887827 0.0013799 0 NA 0.076000674 0.005135009 0 0.024087346 0.021836957 0 0 0.327194773 0 0.008761096 0.00132152 0.007200242 0.131683956 0.09466339 0.008052799 0.018757222 0 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"25x1225" 11.45374589 13.08964335 18.292192417 11.357187366 1.694511243 3.330660524 24.466883123 7.968154222 0 0 4.966794115 2.824194742 0 0 0 1.636149281 0 0 0 4.460344023 1.129707695 25.390775036 1.129707695 3.272282872 0.56484022 0 0.56484022 1.129707695 0 1.636149281 6.749925069 0 0.56484022 0.56484022 0 0.56484022 0.56484022 25.45809335 2.765856976 0.56484022 0 0 11.268647476 0 2.200989501 0.56484022 3.419264545 0 0 0.56484022 0 0 14.629470238 5.64844377 51.887958272 3.419264545 0.56484022 0 3.419264545 0 6.544491959 7.3429569 40.048808954 0 3.419264545 3.984104765 8.414186196 3.38904466 17.63861559 0 2.259342503 0 0.56484022 1.694511243 0 2.200989501 6.838446527 0.56484022 0 8.803834462 1.694511243 0 14.900420771 3.38904466 17.50972643 0 1.636149281 0 0 6.21323365 5.055413826 2.259342503 1.129707695 0 0.56484022 0.56484022 20.309324477 0 40.137263062 2.824194742 6.691547417 6.808309205 1.636149281 1.694511243 0.56484022 9.036909309 0 13.589665214 129.82151882 2.259342503 0 0.56484022 0.56484022 9.602297833 2.824194742 1.694511243 0 1.129707695 3.984104765 13.55459081 0 0.56484022 1.636149281 0 0.56484022 4.908401504 4.966794115 0 0 3.419264545 16.26558887 0 6.808309205 5.083590878 0 3.38904466 2.259342503 6.838446527 0 6.691547417 0.035340016 0.038774475 0 0 NA 0.001401921 0.006919021 0 0.05541964 0.060534817 0.153409823 0 0.3587201 0.308036913 0 0 0 0 0 0.012802816 0.223841779 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
"25x1275" 0.70808705 0 6.372758356 2.832392663 0 2.124280369 3.540461526 22.65919697 0 0.70808705 2.124280369 2.124280369 0 0 0 0 0 0 0 13.45439771 19.8257188 24.07263625 2.832392663 1.416183977 0.70808705 3.540461526 0.70808705 0 0 0 0 0 0 0 0 0 4.956621435 7.080904978 1.416183977 0 0 0 4.956621435 0 0 0 0 1.416183977 0 0 0 0.70808705 7.080904978 2.124280369 0.70808705 4.956621435 0 0 0 0.70808705 0 2.124280369 1.416183977 0.70808705 0 1.416183977 4.956621435 5.664690713 2.832392663 0.70808705 2.832392663 0 0 0 0 0 0 0 0 6.372758356 0 0 0.70808705 3.540461526 6.372758356 0.70808705 0.70808705 0.70808705 0 0 0 0 10.62251191 0 0 0.70808705 9.914403364 0 16.99285168 13.45439771 0 1.416183977 0 4.956621435 0 2.124280369 0 0.70808705 0.70808705 1.416183977 0.70808705 0 0 0 2.124280369 0 0.70808705 0 0 9.204694319 0 0 0.70808705 0 0 0 2.124280369 0 0 0 8.497077893 0 7.789010838 0 0.70808705 5.664690713 3.540461526 1.416183977 0.70808705 2.832392663 0.192707637 0 0 0 NA 0 0 0 0.088844847 0 0 0 0.412342409 0 0 0 0 0 1.572112737 0 0.056491482 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"25x1325" 0 0 0.7211947 0.7211947 0 1.442418045 0.982987607 6.618985203 0.7211947 0.982987607 2.948935134 1.442418045 0 0 0 0 1.442418045 1.704182307 0 0 0.7211947 2.687118575 2.163588586 0.7211947 0 1.704182307 2.884811941 0.982987607 0 0.7211947 1.965923875 0 4.391353179 0.982987607 0 0 0 39.732245004 2.687118575 0 0 2.163588586 9.765606387 0 0 82.00012348 0 8.980244569 0 0 3.931851598 0 0.982987607 0.982987607 34.014146136 0 0 0 2.687118575 0.7211947 74.25970336 0 7.735476988 0 0 0 5.833747075 5.11252372 4.914799126 0 0.982987607 0 0.982987607 0 0 11.143871628 2.948935134 0.982987607 0 6.75254072 0 0 85.47008177 0 3.931851598 0 0.7211947 1.704182307 0 0.7211947 0.7211947 2.884811941 0.982987607 7.863801057 0.7211947 1.965923875 4.653046298 0 9.567878683 4.588945888 55.135397108 2.687118575 20.456860367 3.670129834 2.163588586 0 0.982987607 1.442418045 0 1.442418045 0 0 2.425405652 2.948935134 21.566599377 4.914799126 0 108.20811153 0 1.704182307 0.7211947 0.982987607 0 0 5.31019985 4.327212243 50.34680362 0 0.982987607 7.473818623 15.72630455 0 1.704182307 0.7211947 0 5.833747075 7.933260531 0 0.7211947 59.11705943 0.011649567 0.021392348 0.000941924 0 NA 0.031534438 0.037880223 2.018506502 0 0.059101121 0.014002206 0 0 0.104947806 0.007449997 0.025621225 0.008619128 0.032433291 0.037554068 0.008363693 0.011600582 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
